primary_key,codes,Perm_crop,year,Nr
5662,111160943,Cereals,1999,286
5663,111160943,Cereals,2009,118
5664,111160943,Cereals,2019,102
5665,111160943,Dried pulses,1989,494
5666,111160943,Dried pulses,1999,157
5667,111160943,Dried pulses,2009,40
5668,111160943,Dried pulses,2019,17
5669,111160943,Potatoes,1989,496
5670,111160943,Potatoes,1999,196
5671,111160943,Potatoes,2009,111
5672,111160943,Potatoes,2019,77
5673,111160943,Industrial crops,1989,
5674,111160943,Industrial crops,1999,
5675,111160943,Industrial crops,2009,
5676,111160943,Industrial crops,2019,
5677,111160943,Fresh vegetables,1989,69
5678,111160943,Fresh vegetables,1999,14
5679,111160943,Fresh vegetables,2009,
5680,111160943,Fresh vegetables,2019,1
5681,111160943,Other temporary crops,1989,423
5682,111160943,Other temporary crops,1999,152
5683,111160943,Other temporary crops,2009,4
5684,111160943,Other temporary crops,2019,1
5685,111160944,Total,1989,172
5686,111160944,Total,1999,74
5687,111160944,Total,2009,54
5688,111160944,Total,2019,52
5689,111160944,Cereals,1989,166
5690,111160944,Cereals,1999,68
5691,111160944,Cereals,2009,48
5692,111160944,Cereals,2019,42
5693,111160944,Dried pulses,1989,152
5694,111160944,Dried pulses,1999,19
5695,111160944,Dried pulses,2009,14
5696,111160944,Dried pulses,2019,1
5697,111160944,Potatoes,1989,158
5698,111160944,Potatoes,1999,70
5699,111160944,Potatoes,2009,50
5700,111160944,Potatoes,2019,8
5701,111160944,Industrial crops,1989,
5702,111160944,Industrial crops,1999,
5703,111160944,Industrial crops,2009,
5704,111160944,Industrial crops,2019,
5705,111160944,Fresh vegetables,1989,25
5706,111160944,Fresh vegetables,1999,6
5707,111160944,Fresh vegetables,2009,1
5708,111160944,Fresh vegetables,2019,2
5709,111160944,Other temporary crops,1989,148
5710,111160944,Other temporary crops,1999,58
5711,111160944,Other temporary crops,2009,
5712,111160944,Other temporary crops,2019,
5713,111160945,Total,1989,282
5714,111160945,Total,1999,185
5715,111160945,Total,2009,116
5716,111160945,Total,2019,79
5717,111160945,Cereals,1989,268
5718,111160945,Cereals,1999,182
5719,111160945,Cereals,2009,109
5720,111160945,Cereals,2019,63
5721,111160945,Dried pulses,1989,242
5722,111160945,Dried pulses,1999,29
5723,111160945,Dried pulses,2009,17
5724,111160945,Dried pulses,2019,4
5725,111160945,Potatoes,1989,185
5726,111160945,Potatoes,1999,86
5727,111160945,Potatoes,2009,61
5728,111160945,Potatoes,2019,19
5729,111160945,Industrial crops,1989,
5730,111160945,Industrial crops,1999,
5731,111160945,Industrial crops,2009,
5732,111160945,Industrial crops,2019,
5733,111160945,Fresh vegetables,1989,94
5734,111160945,Fresh vegetables,1999,5
5735,111160945,Fresh vegetables,2009,9
5736,111160945,Fresh vegetables,2019,2
5737,111160945,Other temporary crops,1989,103
5738,111160945,Other temporary crops,1999,5
5739,111160945,Other temporary crops,2009,3
5740,111160945,Other temporary crops,2019,
5741,111160946,Total,1989,331
5742,111160946,Total,1999,200
5743,111160946,Total,2009,122
5744,111160946,Total,2019,112
5745,111160946,Cereals,1989,320
5746,111160946,Cereals,1999,186
5747,111160946,Cereals,2009,118
5748,111160946,Cereals,2019,98
5749,111160946,Dried pulses,1989,295
5750,111160946,Dried pulses,1999,112
5751,111160946,Dried pulses,2009,42
5752,111160946,Dried pulses,2019,17
5753,111160946,Potatoes,1989,328
5754,111160946,Potatoes,1999,183
5755,111160946,Potatoes,2009,96
5756,111160946,Potatoes,2019,52
5757,111160946,Industrial crops,1989,
5758,111160946,Industrial crops,1999,
5759,111160946,Industrial crops,2009,
5760,111160946,Industrial crops,2019,
5761,111160946,Fresh vegetables,1989,63
5762,111160946,Fresh vegetables,1999,
5763,111160946,Fresh vegetables,2009,6
5764,111160946,Fresh vegetables,2019,1
5765,111160946,Other temporary crops,1989,221
5766,111160946,Other temporary crops,1999,93
5767,111160946,Other temporary crops,2009,
5768,111160946,Other temporary crops,2019,1
5769,111160947,Total,1989,150
5770,111160947,Total,1999,109
5771,111160947,Total,2009,51
5772,111160947,Total,2019,52
5773,111160947,Cereals,1989,131
5774,111160947,Cereals,1999,94
5775,111160947,Cereals,2009,45
5776,111160947,Cereals,2019,41
5777,111160947,Dried pulses,1989,110
5778,111160947,Dried pulses,1999,26
5779,111160947,Dried pulses,2009,8
5780,111160947,Dried pulses,2019,7
5781,111160947,Potatoes,1989,148
5782,111160947,Potatoes,1999,72
5783,111160947,Potatoes,2009,33
5784,111160947,Potatoes,2019,41
5785,111160947,Industrial crops,1989,
5786,111160947,Industrial crops,1999,
5787,111160947,Industrial crops,2009,
5788,111160947,Industrial crops,2019,
5789,111160947,Fresh vegetables,1989,75
5790,111160947,Fresh vegetables,1999,8
5791,111160947,Fresh vegetables,2009,1
5792,111160947,Fresh vegetables,2019,3
5793,111160947,Other temporary crops,1989,108
5794,111160947,Other temporary crops,1999,4
5795,111160947,Other temporary crops,2009,10
5796,111160947,Other temporary crops,2019,
5797,111160948,Total,1989,114
5798,111160948,Total,1999,40
5799,111160948,Total,2009,25
5800,111160948,Total,2019,27
5801,111160948,Cereals,1989,103
5802,111160948,Cereals,1999,33
5803,111160948,Cereals,2009,18
5804,111160948,Cereals,2019,20
5805,111160948,Dried pulses,1989,87
5806,111160948,Dried pulses,1999,15
5807,111160948,Dried pulses,2009,8
5808,111160948,Dried pulses,2019,9
5809,111160948,Potatoes,1989,107
5810,111160948,Potatoes,1999,38
5811,111160948,Potatoes,2009,22
5812,111160948,Potatoes,2019,19
5813,111160948,Industrial crops,1989,
5814,111160948,Industrial crops,1999,
5815,111160948,Industrial crops,2009,
5816,111160948,Industrial crops,2019,
5817,111160948,Fresh vegetables,1989,1
5818,111160948,Fresh vegetables,1999,1
5819,111160948,Fresh vegetables,2009,1
5820,111160948,Fresh vegetables,2019,1
5821,111160948,Other temporary crops,1989,94
5822,111160948,Other temporary crops,1999,26
5823,111160948,Other temporary crops,2009,
5824,111160948,Other temporary crops,2019,
5825,111160938,Total,1989,152
5826,111160938,Total,1999,33
5827,111160938,Total,2009,25
5828,111160938,Total,2019,13
5829,111160938,Cereals,1989,115
5830,111160938,Cereals,1999,26
5831,111160938,Cereals,2009,23
5832,111160938,Cereals,2019,9
5833,111160938,Dried pulses,1989,116
5834,111160938,Dried pulses,1999,11
5835,111160938,Dried pulses,2009,5
5836,111160938,Dried pulses,2019,
5837,111160938,Potatoes,1989,131
5838,111160938,Potatoes,1999,26
5839,111160938,Potatoes,2009,22
5840,111160938,Potatoes,2019,1
5841,111160938,Industrial crops,1989,
5842,111160938,Industrial crops,1999,
5843,111160938,Industrial crops,2009,
5844,111160938,Industrial crops,2019,
5845,111160938,Fresh vegetables,1989,58
5846,111160938,Fresh vegetables,1999,1
5847,111160938,Fresh vegetables,2009,
5848,111160938,Fresh vegetables,2019,
5849,111160938,Other temporary crops,1989,109
5850,111160938,Other temporary crops,1999,1
5851,111160938,Other temporary crops,2009,
5852,111160938,Other temporary crops,2019,
5853,111160935,Total,1989,150
5854,111160935,Total,1999,91
5855,111160935,Total,2009,60
5856,111160935,Total,2019,56
5857,111160935,Cereals,1989,149
5858,111160935,Cereals,1999,76
5859,111160935,Cereals,2009,50
5860,111160935,Cereals,2019,34
5861,111160935,Dried pulses,1989,149
5862,111160935,Dried pulses,1999,31
5863,111160935,Dried pulses,2009,20
5864,111160935,Dried pulses,2019,19
5865,111160935,Potatoes,1989,150
5866,111160935,Potatoes,1999,86
5867,111160935,Potatoes,2009,50
5868,111160935,Potatoes,2019,25
5869,111160935,Industrial crops,1989,
5870,111160935,Industrial crops,1999,
5871,111160935,Industrial crops,2009,
5872,111160935,Industrial crops,2019,
5873,111160935,Fresh vegetables,1989,
5874,111160935,Fresh vegetables,1999,15
5875,111160935,Fresh vegetables,2009,3
5876,111160935,Fresh vegetables,2019,1
5877,111160935,Other temporary crops,1989,144
5878,111160935,Other temporary crops,1999,56
5879,111160935,Other temporary crops,2009,
5880,111160935,Other temporary crops,2019,
5881,1111610,Total,1989,1006
5882,1111610,Total,1999,362
5883,1111610,Total,2009,257
5884,1111610,Total,2019,187
5885,1111610,Cereals,1989,956
5886,1111610,Cereals,1999,329
5887,1111610,Cereals,2009,233
5888,1111610,Cereals,2019,146
5889,1111610,Dried pulses,1989,732
5890,1111610,Dried pulses,1999,129
5891,1111610,Dried pulses,2009,98
5892,1111610,Dried pulses,2019,8
5893,1111610,Potatoes,1989,966
5894,1111610,Potatoes,1999,283
5895,1111610,Potatoes,2009,122
5896,1111610,Potatoes,2019,115
5897,1111610,Industrial crops,1989,
5898,1111610,Industrial crops,1999,
5899,1111610,Industrial crops,2009,
5900,1111610,Industrial crops,2019,1
5901,1111610,Fresh vegetables,1989,1
5902,1111610,Fresh vegetables,1999,6
5903,1111610,Fresh vegetables,2009,7
5904,1111610,Fresh vegetables,2019,6
5905,1111610,Other temporary crops,1989,786
5906,1111610,Other temporary crops,1999,35
5907,1111610,Other temporary crops,2009,9
5908,1111610,Other temporary crops,2019,1
5909,111161003,Total,1989,60
5910,111161003,Total,1999,31
5911,111161003,Total,2009,22
5912,111161003,Total,2019,18
5913,111161003,Cereals,1989,60
5914,111161003,Cereals,1999,30
5915,111161003,Cereals,2009,21
5916,111161003,Cereals,2019,18
5917,111161003,Dried pulses,1989,57
5918,111161003,Dried pulses,1999,5
5919,111161003,Dried pulses,2009,6
5920,111161003,Dried pulses,2019,
5921,111161003,Potatoes,1989,60
5922,111161003,Potatoes,1999,26
5923,111161003,Potatoes,2009,16
5924,111161003,Potatoes,2019,6
5925,111161003,Industrial crops,1989,
5926,111161003,Industrial crops,1999,
5927,111161003,Industrial crops,2009,
5928,111161003,Industrial crops,2019,
5929,111161003,Fresh vegetables,1989,
5930,111161003,Fresh vegetables,1999,
5931,111161003,Fresh vegetables,2009,1
5932,111161003,Fresh vegetables,2019,
5933,111161003,Other temporary crops,1989,53
5934,111161003,Other temporary crops,1999,5
5935,111161003,Other temporary crops,2009,3
5936,111161003,Other temporary crops,2019,
5937,111161004,Total,1989,169
5938,111161004,Total,1999,51
5939,111161004,Total,2009,26
5940,111161004,Total,2019,26
5941,111161004,Cereals,1989,159
5942,111161004,Cereals,1999,44
5943,111161004,Cereals,2009,23
5944,111161004,Cereals,2019,20
5945,111161004,Dried pulses,1989,158
5946,111161004,Dried pulses,1999,24
5947,111161004,Dried pulses,2009,15
5948,111161004,Dried pulses,2019,2
5949,111161004,Potatoes,1989,159
5950,111161004,Potatoes,1999,34
5951,111161004,Potatoes,2009,12
5952,111161004,Potatoes,2019,21
5953,111161004,Industrial crops,1989,
5954,111161004,Industrial crops,1999,
5955,111161004,Industrial crops,2009,
5956,111161004,Industrial crops,2019,
5957,111161004,Fresh vegetables,1989,
5958,111161004,Fresh vegetables,1999,
5959,111161004,Fresh vegetables,2009,1
5960,111161004,Fresh vegetables,2019,1
5961,111161004,Other temporary crops,1989,137
5962,111161004,Other temporary crops,1999,11
5963,111161004,Other temporary crops,2009,2
5964,111161004,Other temporary crops,2019,
5965,111161006,Total,1989,84
5966,111161006,Total,1999,24
5967,111161006,Total,2009,20
5968,111161006,Total,2019,17
5969,111161006,Cereals,1989,75
5970,111161006,Cereals,1999,20
5971,111161006,Cereals,2009,17
5972,111161006,Cereals,2019,14
5973,111161006,Dried pulses,1989,6
5974,111161006,Dried pulses,1999,3
5975,111161006,Dried pulses,2009,1
5976,111161006,Dried pulses,2019,1
5977,111161006,Potatoes,1989,71
5978,111161006,Potatoes,1999,12
5979,111161006,Potatoes,2009,2
5980,111161006,Potatoes,2019,14
5981,111161006,Industrial crops,1989,
5982,111161006,Industrial crops,1999,
5983,111161006,Industrial crops,2009,
5984,111161006,Industrial crops,2019,
5985,111161006,Fresh vegetables,1989,
5986,111161006,Fresh vegetables,1999,
5987,111161006,Fresh vegetables,2009,
5988,111161006,Fresh vegetables,2019,1
5989,111161006,Other temporary crops,1989,39
5990,111161006,Other temporary crops,1999,
5991,111161006,Other temporary crops,2009,
5992,111161006,Other temporary crops,2019,
5993,111161007,Total,1989,67
5994,111161007,Total,1999,14
5995,111161007,Total,2009,9
5996,111161007,Total,2019,2
5997,111161007,Cereals,1989,54
5998,111161007,Cereals,1999,12
5999,111161007,Cereals,2009,5
6000,111161007,Cereals,2019,
6001,111161007,Dried pulses,1989,5
6002,111161007,Dried pulses,1999,2
6003,111161007,Dried pulses,2009,
6004,111161007,Dried pulses,2019,
6005,111161007,Potatoes,1989,58
6006,111161007,Potatoes,1999,8
6007,111161007,Potatoes,2009,3
6008,111161007,Potatoes,2019,1
6009,111161007,Industrial crops,1989,
6010,111161007,Industrial crops,1999,
6011,111161007,Industrial crops,2009,
6012,111161007,Industrial crops,2019,
6013,111161007,Fresh vegetables,1989,
6014,111161007,Fresh vegetables,1999,2
6015,111161007,Fresh vegetables,2009,1
6016,111161007,Fresh vegetables,2019,
6017,111161007,Other temporary crops,1989,20
6018,111161007,Other temporary crops,1999,
6019,111161007,Other temporary crops,2009,
6020,111161007,Other temporary crops,2019,
6021,111161009,Total,1989,91
6022,111161009,Total,1999,30
6023,111161009,Total,2009,19
6024,111161009,Total,2019,22
6025,111161009,Cereals,1989,90
6026,111161009,Cereals,1999,30
6027,111161009,Cereals,2009,19
6028,111161009,Cereals,2019,14
6029,111161009,Dried pulses,1989,90
6030,111161009,Dried pulses,1999,21
6031,111161009,Dried pulses,2009,8
6032,111161009,Dried pulses,2019,2
6033,111161009,Potatoes,1989,90
6034,111161009,Potatoes,1999,28
6035,111161009,Potatoes,2009,1
6036,111161009,Potatoes,2019,18
6037,111161009,Industrial crops,1989,
6038,111161009,Industrial crops,1999,
6039,111161009,Industrial crops,2009,
6040,111161009,Industrial crops,2019,
6041,111161009,Fresh vegetables,1989,
6042,111161009,Fresh vegetables,1999,
6043,111161009,Fresh vegetables,2009,
6044,111161009,Fresh vegetables,2019,1
6045,111161009,Other temporary crops,1989,89
6046,111161009,Other temporary crops,1999,
6047,111161009,Other temporary crops,2009,
6048,111161009,Other temporary crops,2019,1
6049,111161012,Total,1989,75
6050,111161012,Total,1999,22
6051,111161012,Total,2009,24
6052,111161012,Total,2019,18
6053,111161012,Cereals,1989,73
6054,111161012,Cereals,1999,22
6055,111161012,Cereals,2009,23
6056,111161012,Cereals,2019,17
6057,111161012,Dried pulses,1989,71
6058,111161012,Dried pulses,1999,8
6059,111161012,Dried pulses,2009,11
6060,111161012,Dried pulses,2019,
6061,111161012,Potatoes,1989,73
6062,111161012,Potatoes,1999,16
6063,111161012,Potatoes,2009,9
6064,111161012,Potatoes,2019,16
6065,111161012,Industrial crops,1989,
6066,111161012,Industrial crops,1999,
6067,111161012,Industrial crops,2009,
6068,111161012,Industrial crops,2019,
6069,111161012,Fresh vegetables,1989,
6070,111161012,Fresh vegetables,1999,
6071,111161012,Fresh vegetables,2009,3
6072,111161012,Fresh vegetables,2019,
6073,111161012,Other temporary crops,1989,55
6074,111161012,Other temporary crops,1999,14
6075,111161012,Other temporary crops,2009,
6076,111161012,Other temporary crops,2019,
6077,111161013,Total,1989,65
6078,111161013,Total,1999,39
6079,111161013,Total,2009,23
6080,111161013,Total,2019,16
6081,111161013,Cereals,1989,65
6082,111161013,Cereals,1999,34
6083,111161013,Cereals,2009,19
6084,111161013,Cereals,2019,10
6085,111161013,Dried pulses,1989,14
6086,111161013,Dried pulses,1999,9
6087,111161013,Dried pulses,2009,6
6088,111161013,Dried pulses,2019,1
6089,111161013,Potatoes,1989,65
6090,111161013,Potatoes,1999,27
6091,111161013,Potatoes,2009,21
6092,111161013,Potatoes,2019,13
6093,111161013,Industrial crops,1989,
6094,111161013,Industrial crops,1999,
6095,111161013,Industrial crops,2009,
6096,111161013,Industrial crops,2019,
6097,111161013,Fresh vegetables,1989,
6098,111161013,Fresh vegetables,1999,
6099,111161013,Fresh vegetables,2009,
6100,111161013,Fresh vegetables,2019,1
6101,111161013,Other temporary crops,1989,44
6102,111161013,Other temporary crops,1999,3
6103,111161013,Other temporary crops,2009,1
6104,111161013,Other temporary crops,2019,
6105,111161016,Total,1989,135
6106,111161016,Total,1999,54
6107,111161016,Total,2009,49
6108,111161016,Total,2019,27
6109,111161016,Cereals,1989,132
6110,111161016,Cereals,1999,51
6111,111161016,Cereals,2009,47
6112,111161016,Cereals,2019,25
6113,111161016,Dried pulses,1989,118
6114,111161016,Dried pulses,1999,27
6115,111161016,Dried pulses,2009,21
6116,111161016,Dried pulses,2019,
6117,111161016,Potatoes,1989,133
6118,111161016,Potatoes,1999,48
6119,111161016,Potatoes,2009,39
6120,111161016,Potatoes,2019,6
6121,111161016,Industrial crops,1989,
6122,111161016,Industrial crops,1999,
6123,111161016,Industrial crops,2009,
6124,111161016,Industrial crops,2019,
6125,111161016,Fresh vegetables,1989,
6126,111161016,Fresh vegetables,1999,2
6127,111161016,Fresh vegetables,2009,
6128,111161016,Fresh vegetables,2019,1
6129,111161016,Other temporary crops,1989,117
6130,111161016,Other temporary crops,1999,
6131,111161016,Other temporary crops,2009,1
6132,111161016,Other temporary crops,2019,
6133,111161017,Total,1989,106
6134,111161017,Total,1999,38
6135,111161017,Total,2009,19
6136,111161017,Total,2019,13
6137,111161017,Cereals,1989,99
6138,111161017,Cereals,1999,35
6139,111161017,Cereals,2009,18
6140,111161017,Cereals,2019,11
6141,111161017,Dried pulses,1989,89
6142,111161017,Dried pulses,1999,11
6143,111161017,Dried pulses,2009,11
6144,111161017,Dried pulses,2019,1
6145,111161017,Potatoes,1989,104
6146,111161017,Potatoes,1999,35
6147,111161017,Potatoes,2009,10
6148,111161017,Potatoes,2019,8
6149,111161017,Industrial crops,1989,
6150,111161017,Industrial crops,1999,
6151,111161017,Industrial crops,2009,
6152,111161017,Industrial crops,2019,
6153,111161017,Fresh vegetables,1989,1
6154,111161017,Fresh vegetables,1999,
6155,111161017,Fresh vegetables,2009,1
6156,111161017,Fresh vegetables,2019,
6157,111161017,Other temporary crops,1989,90
6158,111161017,Other temporary crops,1999,1
6159,111161017,Other temporary crops,2009,
6160,111161017,Other temporary crops,2019,
6161,111161018,Total,1989,118
6162,111161018,Total,1999,47
6163,111161018,Total,2009,38
6164,111161018,Total,2019,19
6165,111161018,Cereals,1989,118
6166,111161018,Cereals,1999,41
6167,111161018,Cereals,2009,35
6168,111161018,Cereals,2019,14
6169,111161018,Dried pulses,1989,103
6170,111161018,Dried pulses,1999,17
6171,111161018,Dried pulses,2009,19
6172,111161018,Dried pulses,2019,1
6173,111161018,Potatoes,1989,118
6174,111161018,Potatoes,1999,40
6175,111161018,Potatoes,2009,6
6176,111161018,Potatoes,2019,6
6177,111161018,Industrial crops,1989,
6178,111161018,Industrial crops,1999,
6179,111161018,Industrial crops,2009,
6180,111161018,Industrial crops,2019,
6181,111161018,Fresh vegetables,1989,
6182,111161018,Fresh vegetables,1999,1
6183,111161018,Fresh vegetables,2009,
6184,111161018,Fresh vegetables,2019,1
6185,111161018,Other temporary crops,1989,114
6186,111161018,Other temporary crops,1999,1
6187,111161018,Other temporary crops,2009,2
6188,111161018,Other temporary crops,2019,
6189,111161019,Total,1989,36
6190,111161019,Total,1999,12
6191,111161019,Total,2009,8
6192,111161019,Total,2019,9
6193,111161019,Cereals,1989,31
6194,111161019,Cereals,1999,10
6195,111161019,Cereals,2009,6
6196,111161019,Cereals,2019,3
6197,111161019,Dried pulses,1989,21
6198,111161019,Dried pulses,1999,2
6199,111161019,Dried pulses,2009,
6200,111161019,Dried pulses,2019,
6201,111161019,Potatoes,1989,35
6202,111161019,Potatoes,1999,9
6203,111161019,Potatoes,2009,3
6204,111161019,Potatoes,2019,6
6205,111161019,Industrial crops,1989,
6206,111161019,Industrial crops,1999,
6207,111161019,Industrial crops,2009,
6208,111161019,Industrial crops,2019,1
6209,111161019,Fresh vegetables,1989,
6210,111161019,Fresh vegetables,1999,1
6211,111161019,Fresh vegetables,2009,
6212,111161019,Fresh vegetables,2019,
6213,111161019,Other temporary crops,1989,28
6214,111161019,Other temporary crops,1999,
6215,111161019,Other temporary crops,2009,
6216,111161019,Other temporary crops,2019,
6217,112,Total,1989,17662
6218,112,Total,1999,10962
6219,112,Total,2009,7377
6220,112,Total,2019,6069
6221,112,Cereals,1989,15793
6222,112,Cereals,1999,7718
6223,112,Cereals,2009,5066
6224,112,Cereals,2019,4099
6225,112,Dried pulses,1989,13764
6226,112,Dried pulses,1999,3144
6227,112,Dried pulses,2009,877
6228,112,Dried pulses,2019,714
6229,112,Potatoes,1989,14552
6230,112,Potatoes,1999,6923
6231,112,Potatoes,2009,2140
6232,112,Potatoes,2019,1886
6233,112,Industrial crops,1989,17
6234,112,Industrial crops,1999,4
6235,112,Industrial crops,2009,5
6236,112,Industrial crops,2019,24
6237,112,Fresh vegetables,1989,3160
6238,112,Fresh vegetables,1999,2031
6239,112,Fresh vegetables,2009,994
6240,112,Fresh vegetables,2019,1050
6241,112,Other temporary crops,1989,5937
6242,112,Other temporary crops,1999,4207
6243,112,Other temporary crops,2009,18
6244,112,Other temporary crops,2019,72
6245,1120301,Total,1989,1401
6246,1120301,Total,1999,825
6247,1120301,Total,2009,584
6248,1120301,Total,2019,499
6249,1120301,Cereals,1989,1260
6250,1120301,Cereals,1999,724
6251,1120301,Cereals,2009,510
6252,1120301,Cereals,2019,389
6253,1120301,Dried pulses,1989,1197
6254,1120301,Dried pulses,1999,316
6255,1120301,Dried pulses,2009,77
6256,1120301,Dried pulses,2019,42
6257,1120301,Potatoes,1989,676
6258,1120301,Potatoes,1999,592
6259,1120301,Potatoes,2009,39
6260,1120301,Potatoes,2019,51
6261,1120301,Industrial crops,1989,1
6262,1120301,Industrial crops,1999,
6263,1120301,Industrial crops,2009,
6264,1120301,Industrial crops,2019,3
6265,1120301,Fresh vegetables,1989,202
6266,1120301,Fresh vegetables,1999,105
6267,1120301,Fresh vegetables,2009,44
6268,1120301,Fresh vegetables,2019,115
6269,1120301,Other temporary crops,1989,77
6270,1120301,Other temporary crops,1999,170
6271,1120301,Other temporary crops,2009,
6272,1120301,Other temporary crops,2019,1
6273,112030102,Total,1989,60
6274,112030102,Total,1999,45
6275,112030102,Total,2009,40
6276,112030102,Total,2019,37
6277,112030102,Cereals,1989,57
6278,112030102,Cereals,1999,43
6279,112030102,Cereals,2009,33
6280,112030102,Cereals,2019,34
6281,112030102,Dried pulses,1989,57
6282,112030102,Dried pulses,1999,34
6283,112030102,Dried pulses,2009,8
6284,112030102,Dried pulses,2019,10
6285,112030102,Potatoes,1989,22
6286,112030102,Potatoes,1999,27
6287,112030102,Potatoes,2009,9
6288,112030102,Potatoes,2019,5
6289,112030102,Industrial crops,1989,
6290,112030102,Industrial crops,1999,
6291,112030102,Industrial crops,2009,
6292,112030102,Industrial crops,2019,
6293,112030102,Fresh vegetables,1989,10
6294,112030102,Fresh vegetables,1999,5
6295,112030102,Fresh vegetables,2009,3
6296,112030102,Fresh vegetables,2019,2
6297,112030102,Other temporary crops,1989,
6298,112030102,Other temporary crops,1999,3
6299,112030102,Other temporary crops,2009,
6300,112030102,Other temporary crops,2019,
6301,112030104,Total,1989,33
6302,112030104,Total,1999,20
6303,112030104,Total,2009,12
6304,112030104,Total,2019,8
6305,112030104,Cereals,1989,30
6306,112030104,Cereals,1999,19
6307,112030104,Cereals,2009,11
6308,112030104,Cereals,2019,7
6309,112030104,Dried pulses,1989,30
6310,112030104,Dried pulses,1999,14
6311,112030104,Dried pulses,2009,1
6312,112030104,Dried pulses,2019,
6313,112030104,Potatoes,1989,6
6314,112030104,Potatoes,1999,6
6315,112030104,Potatoes,2009,
6316,112030104,Potatoes,2019,
6317,112030104,Industrial crops,1989,
6318,112030104,Industrial crops,1999,
6319,112030104,Industrial crops,2009,
6320,112030104,Industrial crops,2019,
6321,112030104,Fresh vegetables,1989,1
6322,112030104,Fresh vegetables,1999,5
6323,112030104,Fresh vegetables,2009,1
6324,112030104,Fresh vegetables,2019,
6325,112030104,Other temporary crops,1989,
6326,112030104,Other temporary crops,1999,3
6327,112030104,Other temporary crops,2009,
6328,112030104,Other temporary crops,2019,
6329,112030119,Total,1989,95
6330,112030119,Total,1999,66
6331,112030119,Total,2009,35
