primary_key,codes,year,N_Tractors
7213,16E060803,2019,"1,2"
7214,16E060803,2009,"0,9"
7215,16E060803,1999,"0,3"
7216,16E060803,1989,"0,1"
7217,16E060801,2019,"0,9"
7218,16E060801,2009,"0,6"
7219,16E060801,1999,"0,3"
7220,16E060801,1989,"0,1"
7221,16E060804,2019,"1,4"
7222,16E060804,2009,1
7223,16E060804,1999,"0,5"
7224,16E060804,1989,"0,1"
7225,16E060802,2019,"1,2"
7226,16E060802,2009,1
7227,16E060802,1999,"0,6"
7228,16E060802,1989,"0,3"
7229,16E0609,2019,"0,7"
7230,16E0609,2009,"0,6"
7231,16E0609,1999,"0,3"
7232,16E0609,1989,"0,1"
7233,16E060901,2019,"0,7"
7234,16E060901,2009,"0,5"
7235,16E060901,1999,"0,3"
7236,16E060901,1989,"0,1"
7237,16E060902,2019,"0,7"
7238,16E060902,2009,"0,6"
7239,16E060902,1999,"0,3"
7240,16E060902,1989,"0,2"
7241,16E060906,2019,"0,8"
7242,16E060906,2009,"0,7"
7243,16E060906,1999,"0,4"
7244,16E060906,1989,"0,1"
7245,16E060905,2019,"0,9"
7246,16E060905,2009,"0,7"
7247,16E060905,1999,"0,3"
7248,16E060905,1989,"0,1"
7249,16E0610,2019,"1,2"
7250,16E0610,2009,1
7251,16E0610,1999,"0,6"
7252,16E0610,1989,"0,3"
7253,16E061002,2019,"1,1"
7254,16E061002,2009,"0,9"
7255,16E061002,1999,"0,5"
7256,16E061002,1989,"0,2"
7257,16E061003,2019,"1,2"
7258,16E061003,2009,"1,1"
7259,16E061003,1999,"0,7"
7260,16E061003,1989,"0,5"
7261,16E061014,2019,"3,3"
7262,16E061014,2009,"1,6"
7263,16E061014,1999,"0,7"
7264,16E061014,1989,"0,4"
7265,16E061005,2019,"0,9"
7266,16E061005,2009,"0,7"
7267,16E061005,1999,"0,4"
7268,16E061005,1989,"0,2"
7269,16E061006,2019,"1,7"
7270,16E061006,2009,"0,7"
7271,16E061006,1999,"0,6"
7272,16E061006,1989,"0,3"
7273,16E061008,2019,"0,9"
7274,16E061008,2009,1
7275,16E061008,1999,"0,4"
7276,16E061008,1989,"0,4"
7277,16E061009,2019,"1,1"
7278,16E061009,2009,"1,3"
7279,16E061009,1999,"0,8"
7280,16E061009,1989,"0,6"
7281,16E061010,2019,"1,2"
7282,16E061010,2009,"0,9"
7283,16E061010,1999,"0,6"
7284,16E061010,1989,"0,4"
7285,16E061011,2019,"1,2"
7286,16E061011,2009,1
7287,16E061011,1999,"0,7"
7288,16E061011,1989,"0,4"
7289,16E061015,2019,"1,7"
7290,16E061015,2009,"1,3"
7291,16E061015,1999,"0,9"
7292,16E061015,1989,"0,3"
7293,16E061016,2019,1
7294,16E061016,2009,1
7295,16E061016,1999,"0,5"
7296,16E061016,1989,"0,3"
7297,16E1808,2019,"0,9"
7298,16E1808,2009,"0,9"
7299,16E1808,1999,"0,7"
7300,16E1808,1989,"0,4"
7301,16E180802,2019,"0,9"
7302,16E180802,2009,"0,7"
7303,16E180802,1999,"0,6"
7304,16E180802,1989,"0,3"
7305,16E180804,2019,"1,1"
7306,16E180804,2009,"0,9"
7307,16E180804,1999,"0,7"
7308,16E180804,1989,"0,4"
7309,16E180805,2019,"0,9"
7310,16E180805,2009,"0,9"
7311,16E180805,1999,"0,6"
7312,16E180805,1989,"0,3"
7313,16E180807,2019,"0,9"
7314,16E180807,2009,"0,8"
7315,16E180807,1999,"0,6"
7316,16E180807,1989,"0,4"
7317,16E180808,2019,1
7318,16E180808,2009,"0,9"
7319,16E180808,1999,"0,8"
7320,16E180808,1989,"0,4"
7321,16E180809,2019,"0,9"
7322,16E180809,2009,"0,9"
7323,16E180809,1999,"0,7"
7324,16E180809,1989,"0,3"
7325,16E180811,2019,"0,9"
7326,16E180811,2009,"0,9"
7327,16E180811,1999,"0,7"
7328,16E180811,1989,"0,4"
7329,16E0611,2019,"0,7"
7330,16E0611,2009,"0,5"
7331,16E0611,1999,"0,3"
7332,16E0611,1989,"0,1"
7333,16E061101,2019,"0,7"
7334,16E061101,2009,"0,4"
7335,16E061101,1999,"0,2"
7336,16E061101,1989,"0,1"
7337,16E061102,2019,"0,6"
7338,16E061102,2009,"0,3"
7339,16E061102,1999,"0,2"
7340,16E061102,1989,"0,2"
7341,16E061103,2019,"0,4"
7342,16E061103,2009,"0,3"
7343,16E061103,1999,"0,1"
7344,16E061103,1989,0
7345,16E061104,2019,"0,8"
7346,16E061104,2009,"0,4"
7347,16E061104,1999,"0,3"
7348,16E061104,1989,"0,1"
7349,16E061106,2019,"1,1"
7350,16E061106,2009,"0,4"
7351,16E061106,1999,"0,3"
7352,16E061106,1989,"0,1"
7353,16E061109,2019,"0,7"
7354,16E061109,2009,"0,6"
7355,16E061109,1999,"0,3"
7356,16E061109,1989,"0,1"
7357,16E061110,2019,"0,5"
7358,16E061110,2009,"0,3"
7359,16E061110,1999,"0,2"
7360,16E061110,1989,"0,1"
7361,16E061111,2019,"0,6"
7362,16E061111,2009,"0,5"
7363,16E061111,1999,"0,4"
7364,16E061111,1989,"0,1"
7365,16E061115,2019,"0,6"
7366,16E061115,2009,"0,2"
7367,16E061115,1999,"0,1"
7368,16E061115,1989,"0,1"
7369,16E061118,2019,"0,8"
7370,16E061118,2009,"0,5"
7371,16E061118,1999,"0,2"
7372,16E061118,1989,"0,1"
7373,16E061119,2019,"0,8"
7374,16E061119,2009,"0,5"
7375,16E061119,1999,"0,3"
7376,16E061119,1989,"0,1"
7377,16E061122,2019,"0,8"
7378,16E061122,2009,"0,6"
7379,16E061122,1999,"0,4"
7380,16E061122,1989,"0,2"
7381,16E061123,2019,"0,6"
7382,16E061123,2009,"0,5"
7383,16E061123,1999,"0,2"
7384,16E061123,1989,"0,1"
7385,16E061124,2019,"0,8"
7386,16E061124,2009,"0,5"
7387,16E061124,1999,"0,2"
7388,16E061124,1989,"0,1"
7389,16E061125,2019,"0,4"
7390,16E061125,2009,"0,2"
7391,16E061125,1999,"0,2"
7392,16E061125,1989,"0,1"
7393,16E061126,2019,"0,5"
7394,16E061126,2009,"0,6"
7395,16E061126,1999,"0,3"
7396,16E061126,1989,"0,1"
7397,16E0612,2019,"0,4"
7398,16E0612,2009,"0,3"
7399,16E0612,1999,"0,3"
7400,16E0612,1989,"0,1"
7401,16E061201,2019,"0,3"
7402,16E061201,2009,"0,2"
7403,16E061201,1999,0
7404,16E061201,1989,"0,1"
7405,16E061202,2019,"0,5"
7406,16E061202,2009,"0,2"
7407,16E061202,1999,"0,3"
7408,16E061202,1989,"0,1"
7409,16E061211,2019,"0,2"
7410,16E061211,2009,"0,3"
7411,16E061211,1999,"0,1"
7412,16E061211,1989,"0,1"
7413,16E061204,2019,"0,6"
7414,16E061204,2009,"0,6"
7415,16E061204,1999,"0,6"
7416,16E061204,1989,"0,2"
7417,16E061206,2019,"0,3"
7418,16E061206,2009,"0,3"
7419,16E061206,1999,"0,2"
7420,16E061206,1989,0
7421,16E061207,2019,"0,4"
7422,16E061207,2009,"0,1"
7423,16E061207,1999,0
7424,16E061207,1989,0
7425,16E061212,2019,"0,4"
7426,16E061212,2009,"0,3"
7427,16E061212,1999,"0,4"
7428,16E061212,1989,"0,1"
7429,16E061209,2019,"0,3"
7430,16E061209,2009,"0,2"
7431,16E061209,1999,"0,2"
7432,16E061209,1989,"0,1"
7433,16E0613,2019,"0,8"
7434,16E0613,2009,"0,8"
7435,16E0613,1999,"0,6"
7436,16E0613,1989,"0,3"
7437,16E061301,2019,1
7438,16E061301,2009,"0,9"
7439,16E061301,1999,"0,7"
7440,16E061301,1989,"0,4"
7441,16E061302,2019,"0,9"
7442,16E061302,2009,"0,8"
7443,16E061302,1999,"0,6"
7444,16E061302,1989,"0,3"
7445,16E061304,2019,"0,9"
7446,16E061304,2009,"0,9"
7447,16E061304,1999,"0,6"
7448,16E061304,1989,"0,2"
7449,16E061307,2019,"0,7"
7450,16E061307,2009,"0,8"
7451,16E061307,1999,"0,7"
7452,16E061307,1989,"0,3"
7453,16E061310,2019,"0,7"
7454,16E061310,2009,"0,9"
7455,16E061310,1999,"0,4"
7456,16E061310,1989,"0,2"
7457,16E061312,2019,"0,7"
7458,16E061312,2009,"0,7"
7459,16E061312,1999,"0,4"
7460,16E061312,1989,"0,2"
7461,16E061313,2019,"0,8"
7462,16E061313,2009,"0,7"
7463,16E061313,1999,"0,6"
7464,16E061313,1989,"0,3"
7465,16E061314,2019,"0,8"
7466,16E061314,2009,"0,8"
7467,16E061314,1999,"0,5"
7468,16E061314,1989,"0,2"
7469,16E0614,2019,"0,7"
7470,16E0614,2009,"0,6"
7471,16E0614,1999,"0,4"
7472,16E0614,1989,"0,2"
7473,16E061401,2019,"0,8"
7474,16E061401,2009,"0,5"
7475,16E061401,1999,"0,3"
7476,16E061401,1989,"0,2"
7477,16E061402,2019,"0,4"
7478,16E061402,2009,"0,7"
7479,16E061402,1999,"0,7"
7480,16E061402,1989,"0,2"
7481,16E061403,2019,"0,7"
7482,16E061403,2009,"0,6"
7483,16E061403,1999,"0,6"
7484,16E061403,1989,"0,2"
7485,16E061407,2019,"0,7"
7486,16E061407,2009,"0,6"
7487,16E061407,1999,"0,4"
7488,16E061407,1989,"0,2"
7489,16E0615,2019,1
7490,16E0615,2009,"0,8"
7491,16E0615,1999,"0,5"
7492,16E0615,1989,"0,2"
7493,16E061501,2019,1
7494,16E061501,2009,"1,1"
7495,16E061501,1999,"0,7"
7496,16E061501,1989,"0,2"
7497,16E061504,2019,"0,8"
7498,16E061504,2009,"0,7"
7499,16E061504,1999,"0,4"
7500,16E061504,1989,"0,1"
7501,16E061506,2019,"0,9"
7502,16E061506,2009,"0,9"
7503,16E061506,1999,"0,5"
7504,16E061506,1989,"0,2"
7505,16E061508,2019,"0,9"
7506,16E061508,2009,"0,9"
7507,16E061508,1999,"0,5"
7508,16E061508,1989,"0,2"
7509,16E061509,2019,1
7510,16E061509,2009,"0,9"
7511,16E061509,1999,"0,6"
7512,16E061509,1989,"0,3"
7513,16E061510,2019,"0,8"
7514,16E061510,2009,"0,9"
7515,16E061510,1999,"0,7"
7516,16E061510,1989,"0,4"
7517,16E061513,2019,"0,7"
7518,16E061513,2009,"0,7"
7519,16E061513,1999,"0,5"
7520,16E061513,1989,"0,2"
7521,16E061514,2019,"0,9"
7522,16E061514,2009,"0,7"
7523,16E061514,1999,"0,5"
7524,16E061514,1989,"0,3"
7525,16E061511,2019,"1,8"
7526,16E061511,2009,"1,3"
7527,16E061511,1999,"0,6"
7528,16E061511,1989,"0,3"
7529,16E061512,2019,1
7530,16E061512,2009,"0,9"
7531,16E061512,1999,"0,5"
7532,16E061512,1989,"0,2"
7533,16E0616,2019,"0,9"
7534,16E0616,2009,"0,7"
7535,16E0616,1999,"0,4"
7536,16E0616,1989,"0,1"
7537,16E061602,2019,"0,8"
7538,16E061602,2009,"0,5"
7539,16E061602,1999,"0,3"
7540,16E061602,1989,"0,1"
7541,16E061603,2019,"0,7"
7542,16E061603,2009,"0,7"
7543,16E061603,1999,"0,4"
7544,16E061603,1989,"0,3"
7545,16E061608,2019,"0,7"
7546,16E061608,2009,"0,4"
7547,16E061608,1999,"0,3"
7548,16E061608,1989,"0,1"
7549,16E061609,2019,1
7550,16E061609,2009,1
7551,16E061609,1999,"0,9"
7552,16E061609,1989,"0,4"
7553,16E061611,2019,"0,6"
7554,16E061611,2009,"0,6"
7555,16E061611,1999,"0,3"
7556,16E061611,1989,"0,1"
7557,16E061612,2019,"0,8"
7558,16E061612,2009,"0,6"
7559,16E061612,1999,"0,2"
7560,16E061612,1989,"0,1"
7561,16E061614,2019,"0,9"
7562,16E061614,2009,"0,7"
7563,16E061614,1999,"0,3"
7564,16E061614,1989,"0,1"
7565,16E061616,2019,"0,9"
7566,16E061616,2009,"0,8"
7567,16E061616,1999,"0,5"
7568,16E061616,1989,"0,1"
7569,16E061617,2019,"0,9"
7570,16E061617,2009,"0,6"
7571,16E061617,1999,"0,3"
7572,16E061617,1989,"0,1"
7573,16E061618,2019,"0,9"
7574,16E061618,2009,"0,8"
7575,16E061618,1999,"0,4"
7576,16E061618,1989,"0,2"
7577,16E061619,2019,1
7578,16E061619,2009,"0,7"
7579,16E061619,1999,"0,5"
7580,16E061619,1989,"0,3"
7581,16E0617,2019,"0,8"
7582,16E0617,2009,"0,7"
7583,16E0617,1999,"0,4"
7584,16E0617,1989,"0,2"
7585,16E061701,2019,"0,8"
7586,16E061701,2009,"0,7"
7587,16E061701,1999,"0,4"
7588,16E061701,1989,"0,2"
7589,16E061702,2019,"0,9"
7590,16E061702,2009,1
7591,16E061702,1999,"0,5"
7592,16E061702,1989,"0,1"
7593,16E061703,2019,"0,8"
7594,16E061703,2009,"0,5"
7595,16E061703,1999,"0,5"
7596,16E061703,1989,"0,1"
7597,16E061704,2019,"0,9"
7598,16E061704,2009,"0,8"
7599,16E061704,1999,"0,4"
7600,16E061704,1989,"0,2"
7601,16.0,2019,"0,8"
7602,16.0,2009,"0,7"
7603,16.0,1999,"0,4"
7604,16.0,1989,"0,2"
7605,16F1002,2019,"0,6"
7606,16F1002,2009,"0,5"
7607,16F1002,1999,"0,3"
7608,16F1002,1989,"0,1"
7609,16F100201,2019,"0,8"
7610,16F100201,2009,"0,9"
7611,16F100201,1999,"0,4"
7612,16F100201,1989,"0,2"
7613,16F100208,2019,"0,6"
7614,16F100208,2009,"0,5"
7615,16F100208,1999,"0,2"
7616,16F100208,1989,"0,1"
7617,16F100204,2019,"0,6"
7618,16F100204,2009,"0,5"
7619,16F100204,1999,"0,2"
7620,16F100204,1989,"0,1"
7621,16F100205,2019,"0,6"
7622,16F100205,2009,"0,6"
7623,16F100205,1999,"0,3"
7624,16F100205,1989,"0,1"
7625,16F100209,2019,"0,6"
7626,16F100209,2009,"0,4"
7627,16F100209,1999,"0,3"
7628,16F100209,1989,"0,1"
7629,16F1003,2019,"0,7"
7630,16F1003,2009,"0,6"
7631,16F1003,1999,"0,4"
7632,16F1003,1989,"0,2"
7633,16F100301,2019,"0,7"
7634,16F100301,2009,"0,7"
7635,16F100301,1999,"0,4"
7636,16F100301,1989,"0,3"
7637,16F100309,2019,"0,7"
7638,16F100309,2009,"0,6"
7639,16F100309,1999,"0,4"
7640,16F100309,1989,"0,2"
7641,16F100303,2019,"0,5"
7642,16F100303,2009,"0,4"
7643,16F100303,1999,"0,3"
7644,16F100303,1989,"0,2"
7645,16F100304,2019,"0,7"
7646,16F100304,2009,"0,5"
7647,16F100304,1999,"0,4"
7648,16F100304,1989,"0,2"
7649,16F100306,2019,"0,5"
7650,16F100306,2009,"0,4"
7651,16F100306,1999,"0,3"
7652,16F100306,1989,"0,2"
7653,16F100307,2019,"0,7"
7654,16F100307,2009,"0,6"
7655,16F100307,1999,"0,5"
7656,16F100307,1989,"0,3"
7657,16F1004,2019,"0,8"
7658,16F1004,2009,"0,8"
7659,16F1004,1999,"0,5"
7660,16F1004,1989,"0,3"
7661,16F100401,2019,"0,8"
7662,16F100401,2009,"0,8"
7663,16F100401,1999,"0,6"
7664,16F100401,1989,"0,3"
7665,16F100404,2019,"0,9"
7666,16F100404,2009,"0,8"
7667,16F100404,1999,"0,7"
7668,16F100404,1989,"0,5"
7669,16F100402,2019,"0,8"
7670,16F100402,2009,"0,7"
7671,16F100402,1999,"0,4"
7672,16F100402,1989,"0,4"
7673,16F100403,2019,"0,9"
7674,16F100403,2009,"0,7"
7675,16F100403,1999,"0,4"
7676,16F100403,1989,"0,3"
7677,16F1007,2019,"0,6"
7678,16F1007,2009,"0,5"
7679,16F1007,1999,"0,4"
7680,16F1007,1989,"0,3"
7681,16F100703,2019,"0,6"
7682,16F100703,2009,"0,5"
7683,16F100703,1999,"0,4"
7684,16F100703,1989,"0,3"
7685,16F1008,2019,"0,6"
7686,16F1008,2009,"0,6"
7687,16F1008,1999,"0,3"
7688,16F1008,1989,"0,2"
7689,16F100801,2019,"0,7"
7690,16F100801,2009,"0,6"
7691,16F100801,1999,"0,2"
7692,16F100801,1989,"0,2"
7693,16F100802,2019,"0,7"
7694,16F100802,2009,"0,8"
7695,16F100802,1999,"0,3"
7696,16F100802,1989,"0,2"
7697,16F100803,2019,"0,8"
7698,16F100803,2009,"0,8"
7699,16F100803,1999,"0,1"
7700,16F100803,1989,"0,1"
7701,16F100806,2019,"0,6"
7702,16F100806,2009,"0,6"
7703,16F100806,1999,"0,3"
7704,16F100806,1989,"0,2"
7705,16F1009,2019,"0,9"
7706,16F1009,2009,"0,8"
7707,16F1009,1999,"0,5"
7708,16F1009,1989,"0,2"
7709,16F100901,2019,"0,8"
7710,16F100901,2009,"0,9"
7711,16F100901,1999,"0,6"
7712,16F100901,1989,"0,3"
7713,16F100902,2019,"0,8"
7714,16F100902,2009,"0,6"
7715,16F100902,1999,"0,2"
7716,16F100902,1989,"0,2"
7717,16F100925,2019,"0,9"
7718,16F100925,2009,"0,7"
7719,16F100925,1999,"0,6"
7720,16F100925,1989,"0,1"
7721,16F100926,2019,"0,7"
7722,16F100926,2009,"0,7"
7723,16F100926,1999,"0,4"
7724,16F100926,1989,"0,1"
7725,16F100907,2019,"1,1"
7726,16F100907,2009,"0,8"
7727,16F100907,1999,"0,5"
7728,16F100907,1989,"0,3"
7729,16F100909,2019,"0,8"
7730,16F100909,2009,"0,8"
7731,16F100909,1999,"0,6"
7732,16F100909,1989,"0,2"
7733,16F100913,2019,"0,9"
7734,16F100913,2009,1
7735,16F100913,1999,"0,7"
7736,16F100913,1989,"0,3"
7737,16F100915,2019,"0,8"
7738,16F100915,2009,"0,7"
7739,16F100915,1999,"0,4"
7740,16F100915,1989,"0,2"
7741,16F100921,2019,"0,9"
7742,16F100921,2009,"0,7"
7743,16F100921,1999,"0,6"
7744,16F100921,1989,"0,3"
7745,16F100932,2019,"0,8"
7746,16F100932,2009,"0,7"
7747,16F100932,1999,"0,3"
7748,16F100932,1989,"0,1"
7749,16F100933,2019,"0,8"
7750,16F100933,2009,"0,8"
7751,16F100933,1999,"0,4"
7752,16F100933,1989,"0,4"
7753,16F100934,2019,"0,7"
7754,16F100934,2009,"0,6"
7755,16F100934,1999,"0,6"
7756,16F100934,1989,"0,3"
7757,16F100935,2019,"0,9"
7758,16F100935,2009,"0,9"
7759,16F100935,1999,"0,6"
7760,16F100935,1989,"0,3"
7761,16F100936,2019,"1,1"
7762,16F100936,2009,"0,8"
7763,16F100936,1999,"0,6"
7764,16F100936,1989,"0,2"
7765,16F100937,2019,1
7766,16F100937,2009,"0,9"
7767,16F100937,1999,"0,7"
7768,16F100937,1989,"0,3"
7769,16F100938,2019,"0,9"
7770,16F100938,2009,"0,7"
7771,16F100938,1999,"0,3"
7772,16F100938,1989,"0,2"
7773,16F100939,2019,"0,6"
7774,16F100939,2009,"0,6"
7775,16F100939,1999,"0,3"
7776,16F100939,1989,"0,2"
7777,16F100940,2019,"0,8"
7778,16F100940,2009,"0,7"
7779,16F100940,1999,"0,5"
7780,16F100940,1989,"0,3"
7781,16F1010,2019,"0,7"
7782,16F1010,2009,"0,7"
7783,16F1010,1999,"0,5"
7784,16F1010,1989,"0,2"
7785,16F101001,2019,"0,7"
7786,16F101001,2009,"0,6"
7787,16F101001,1999,"0,5"
7788,16F101001,1989,"0,2"
7789,16F101003,2019,"0,4"
7790,16F101003,2009,"0,5"
7791,16F101003,1999,"0,6"
7792,16F101003,1989,"0,3"
7793,16F101002,2019,"0,8"
7794,16F101002,2009,"0,7"
7795,16F101002,1999,"0,4"
7796,16F101002,1989,"0,1"
7797,16F1013,2019,"0,7"
7798,16F1013,2009,"0,6"
7799,16F1013,1999,"0,4"
7800,16F1013,1989,"0,1"
7801,16F101301,2019,"0,7"
7802,16F101301,2009,"0,7"
7803,16F101301,1999,"0,4"
7804,16F101301,1989,"0,2"
7805,16F101302,2019,"0,6"
7806,16F101302,2009,"0,5"
7807,16F101302,1999,"0,3"
7808,16F101302,1989,"0,1"
7809,16F101303,2019,"0,7"
7810,16F101303,2009,"0,8"
7811,16F101303,1999,"0,3"
7812,16F101303,1989,"0,1"
7813,16F1015,2019,"0,9"
7814,16F1015,2009,"0,7"
7815,16F1015,1999,"0,4"
7816,16F1015,1989,"0,2"
7817,16F101501,2019,"0,9"
7818,16F101501,2009,"0,8"
7819,16F101501,1999,"0,5"
7820,16F101501,1989,"0,3"
7821,16F101503,2019,"0,9"
7822,16F101503,2009,"0,7"
7823,16F101503,1999,"0,4"
7824,16F101503,1989,"0,2"
7825,16F101504,2019,"0,9"
7826,16F101504,2009,"0,7"
7827,16F101504,1999,"0,5"
7828,16F101504,1989,"0,2"
7829,16F101505,2019,1
7830,16F101505,2009,"0,8"
7831,16F101505,1999,"0,6"
7832,16F101505,1989,"0,2"
7833,16F101506,2019,"0,9"
7834,16F101506,2009,"0,7"
7835,16F101506,1999,"0,4"
7836,16F101506,1989,"0,2"
7837,16F101515,2019,"0,8"
7838,16F101515,2009,"0,8"
7839,16F101515,1999,"0,5"
7840,16F101515,1989,"0,2"
7841,16F101508,2019,"0,9"
7842,16F101508,2009,"0,7"
7843,16F101508,1999,"0,5"
7844,16F101508,1989,"0,2"
7845,16F101509,2019,"0,8"
7846,16F101509,2009,"0,7"
7847,16F101509,1999,"0,5"
7848,16F101509,1989,"0,2"
7849,16F101510,2019,"0,8"
7850,16F101510,2009,"0,8"
7851,16F101510,1999,"0,4"
7852,16F101510,1989,"0,1"
7853,16F101518,2019,"0,9"
7854,16F101518,2009,"0,6"
7855,16F101518,1999,"0,3"
7856,16F101518,1989,"0,1"
7857,16F101519,2019,"0,8"
7858,16F101519,2009,"0,7"
7859,16F101519,1999,"0,4"
7860,16F101519,1989,"0,1"
7861,16F101513,2019,"0,8"
7862,16F101513,2009,"0,7"
7863,16F101513,1999,"0,4"
7864,16F101513,1989,"0,1"
7865,16F101514,2019,"0,8"
7866,16F101514,2009,"0,7"
7867,16F101514,1999,"0,6"
7868,16F101514,1989,"0,3"
7869,16F1016,2019,"0,8"
7870,16F1016,2009,"0,7"
7871,16F1016,1999,"0,5"
7872,16F1016,1989,"0,3"
7873,16F101602,2019,"0,6"
7874,16F101602,2009,"0,7"
7875,16F101602,1999,"0,3"
7876,16F101602,1989,"0,1"
7877,16F101605,2019,1
7878,16F101605,2009,"1,1"
7879,16F101605,1999,"0,7"
7880,16F101605,1989,"0,4"
7881,16F101606,2019,"0,9"
7882,16F101606,2009,"0,8"
7883,16F101606,1999,"0,6"
7884,16F101606,1989,"0,4"
7885,16F101608,2019,"0,6"
7886,16F101608,2009,"0,6"
7887,16F101608,1999,"0,4"
7888,16F101608,1989,"0,2"
7889,16F101609,2019,"0,8"
7890,16F101609,2009,"0,7"
7891,16F101609,1999,"0,5"
7892,16F101609,1989,"0,3"
7893,16F101614,2019,"0,8"
7894,16F101614,2009,"0,7"
7895,16F101614,1999,"0,6"
7896,16F101614,1989,"0,3"
7897,16F101610,2019,1
7898,16F101610,2009,"0,8"
7899,16F101610,1999,"0,6"
7900,16F101610,1989,"0,4"
7901,16F101613,2019,"0,7"
7902,16F101613,2009,"0,6"
7903,16F101613,1999,"0,4"
7904,16F101613,1989,"0,3"
7905,16F101615,2019,"0,5"
7906,16F101615,2009,"0,6"
7907,16F101615,1999,"0,4"
7908,16F101615,1989,"0,1"
7909,16F101616,2019,"0,5"
7910,16F101616,2009,"0,5"
7911,16F101616,1999,"0,3"
7912,16F101616,1989,"0,1"
7913,16G,2019,"0,7"
7914,16G,2009,"0,6"
7915,16G,1999,"0,4"
7916,16G,1989,"0,2"
7917,16G0901,2019,"0,8"
7918,16G0901,2009,"0,7"
7919,16G0901,1999,"0,4"
7920,16G0901,1989,"0,2"
7921,16G090102,2019,1
7922,16G090102,2009,1
7923,16G090102,1999,"0,6"
7924,16G090102,1989,"0,3"
7925,16G090103,2019,"0,7"
7926,16G090103,2009,"0,5"
7927,16G090103,1999,"0,3"
7928,16G090103,1989,"0,1"
7929,16G090105,2019,"0,7"
7930,16G090105,2009,"0,5"
7931,16G090105,1999,"0,3"
7932,16G090105,1989,"0,1"
7933,16G090106,2019,"0,7"
7934,16G090106,2009,"0,6"
7935,16G090106,1999,"0,4"
7936,16G090106,1989,"0,1"
7937,16G090107,2019,"0,8"
7938,16G090107,2009,"0,7"
7939,16G090107,1999,"0,4"
7940,16G090107,1989,"0,2"
7941,16G090109,2019,"0,8"
7942,16G090109,2009,"0,7"
7943,16G090109,1999,"0,5"
7944,16G090109,1989,"0,2"
7945,16G090110,2019,"0,8"
7946,16G090110,2009,"0,8"
7947,16G090110,1999,"0,3"
7948,16G090110,1989,"0,2"
7949,16G090114,2019,"0,9"
7950,16G090114,2009,"0,7"
7951,16G090114,1999,"0,4"
7952,16G090114,1989,"0,1"
7953,16G090115,2019,"0,6"
7954,16G090115,2009,"0,7"
7955,16G090115,1999,"0,3"
7956,16G090115,1989,"0,2"
7957,16G090116,2019,"0,8"
7958,16G090116,2009,"0,6"
7959,16G090116,1999,"0,4"
7960,16G090116,1989,"0,2"
7961,16G1802,2019,"0,9"
7962,16G1802,2009,"0,7"
7963,16G1802,1999,"0,3"
7964,16G1802,1989,"0,1"
7965,16G180201,2019,"0,9"
7966,16G180201,2009,"0,7"
7967,16G180201,1999,"0,5"
7968,16G180201,1989,"0,2"
7969,16G180202,2019,"0,9"
7970,16G180202,2009,"0,8"
7971,16G180202,1999,"0,4"
7972,16G180202,1989,"0,2"
7973,16G180204,2019,"0,8"
7974,16G180204,2009,"0,6"
7975,16G180204,1999,"0,3"
7976,16G180204,1989,"0,1"
7977,16G180206,2019,"0,9"
7978,16G180206,2009,"0,5"
7979,16G180206,1999,"0,3"
7980,16G180206,1989,"0,1"
7981,16G180208,2019,"0,9"
7982,16G180208,2009,"0,6"
7983,16G180208,1999,"0,3"
7984,16G180208,1989,"0,1"
7985,16G1803,2019,"0,6"
7986,16G1803,2009,"0,5"
7987,16G1803,1999,"0,3"
7988,16G1803,1989,"0,1"
7989,16G180301,2019,"0,5"
7990,16G180301,2009,"0,5"
7991,16G180301,1999,"0,3"
7992,16G180301,1989,"0,1"
7993,16G180303,2019,"0,6"
7994,16G180303,2009,"0,4"
7995,16G180303,1999,"0,2"
7996,16G180303,1989,"0,1"
7997,16G180304,2019,"0,7"
7998,16G180304,2009,"0,6"
7999,16G180304,1999,"0,3"
8000,16G180304,1989,"0,1"
8001,16G180305,2019,"0,5"
8002,16G180305,2009,"0,4"
8003,16G180305,1999,"0,2"
8004,16G180305,1989,"0,1"
8005,16G180309,2019,"0,4"
8006,16G180309,2009,"0,3"
8007,16G180309,1999,"0,2"
8008,16G180309,1989,0
8009,16G180312,2019,"0,8"
8010,16G180312,2009,"0,6"
8011,16G180312,1999,"0,4"
8012,16G180312,1989,"0,3"
8013,16G180313,2019,"0,6"
8014,16G180313,2009,"0,6"
8015,16G180313,1999,"0,3"
8016,16G180313,1989,"0,2"
8017,16G180314,2019,"0,8"
8018,16G180314,2009,"0,7"
8019,16G180314,1999,"0,2"
8020,16G180314,1989,"0,1"
8021,16G180317,2019,"0,7"
8022,16G180317,2009,"0,5"
8023,16G180317,1999,"0,4"
8024,16G180317,1989,"0,3"
8025,16G180319,2019,"0,6"
8026,16G180319,2009,"0,4"
8027,16G180319,1999,"0,3"
8028,16G180319,1989,"0,1"
8029,16G180322,2019,"0,6"
8030,16G180322,2009,"0,3"
8031,16G180322,1999,"0,2"
8032,16G180322,1989,"0,1"
8033,16G180323,2019,"0,7"
8034,16G180323,2009,"0,8"
8035,16G180323,1999,"0,6"
8036,16G180323,1989,"0,3"
8037,16G180324,2019,"0,5"
8038,16G180324,2009,"0,3"
8039,16G180324,1999,"0,2"
8040,16G180324,1989,0
8041,16G180325,2019,"0,6"
8042,16G180325,2009,"0,4"
