primary_key,Codes,year,value€
4567,11E041235,1999,"6366,9"
4568,11E041235,2009,"4698,6"
4569,11E041235,2019,"6521,8"
4570,16,1999,"8397,1"
4571,16,2009,"13115,6"
4572,16,2019,"18306,1"
4573,16B,1999,"18478,8"
4574,16B,2009,"33777,9"
4575,16B,2019,"47890,5"
4576,16B1001,1999,"20103,6"
4577,16B1001,2009,"29721,7"
4578,16B1001,2019,"47153,9"
4579,16B100102,1999,"35012,6"
4580,16B100102,2009,42310
4581,16B100102,2019,"48852,2"
4582,16B100120,1999,"8966,5"
4583,16B100120,2009,"8870,4"
4584,16B100120,2019,"16634,1"
4585,16B100104,1999,"9297,7"
4586,16B100104,2009,"16396,9"
4587,16B100104,2019,"19603,3"
4588,16B100105,1999,"33303,9"
4589,16B100105,2009,"27245,2"
4590,16B100105,2019,"53444,8"
4591,16B100106,1999,17444
4592,16B100106,2009,"24327,5"
4593,16B100106,2019,"30046,9"
4594,16B100108,1999,"25477,9"
4595,16B100108,2009,"45743,4"
4596,16B100108,2019,"106200,8"
4597,16B100109,1999,"8130,9"
4598,16B100109,2009,24027
4599,16B100109,2019,"20136,4"
4600,16B100112,1999,"34513,9"
4601,16B100112,2009,"72022,7"
4602,16B100112,2019,"64758,7"
4603,16B100114,1999,"31020,5"
4604,16B100114,2009,"37004,3"
4605,16B100114,2019,50055
4606,16B100121,1999,"13040,1"
4607,16B100121,2009,"78109,3"
4608,16B100121,2019,"38555,6"
4609,16B100122,1999,"10464,1"
4610,16B100122,2009,"20348,6"
4611,16B100122,2019,"26940,6"
4612,16B100123,1999,"9348,8"
4613,16B100123,2009,"6629,4"
4614,16B100123,2019,"12330,3"
4615,16B100116,1999,16507
4616,16B100116,2009,"28428,3"
4617,16B100116,2019,"38671,5"
4618,16B1101,1999,"14023,6"
4619,16B1101,2009,"16828,6"
4620,16B1101,2019,"34520,6"
4621,16B110106,1999,"7752,1"
4622,16B110106,2009,"7342,8"
4623,16B110106,2019,"10182,5"
4624,16B110107,1999,"3963,7"
4625,16B110107,2009,"7434,9"
4626,16B110107,2019,"12233,1"
4627,16B110108,1999,3660
4628,16B110108,2009,"7199,6"
4629,16B110108,2019,"9170,2"
4630,16B110109,1999,"7808,6"
4631,16B110109,2009,"45886,4"
4632,16B110109,2019,"430890,8"
4633,16B110117,1999,"49196,8"
4634,16B110117,2009,"15504,1"
4635,16B110117,2019,"15319,2"
4636,16B110118,1999,"7834,4"
4637,16B110118,2009,"16524,6"
4638,16B110118,2019,"22746,1"
4639,16B110119,1999,"17611,9"
4640,16B110119,2009,"24138,7"
4641,16B110119,2019,"62750,2"
4642,16B110120,1999,"26794,5"
4643,16B110120,2009,"32512,6"
4644,16B110120,2019,"45093,1"
4645,16B110121,1999,"6346,8"
4646,16B110121,2009,"10998,1"
4647,16B110121,2019,"14294,3"
4648,16B110113,1999,"4797,8"
4649,16B110113,2009,22318
4650,16B110113,2019,"16141,7"
4651,16B110114,1999,"4556,2"
4652,16B110114,2009,"10246,3"
4653,16B110114,2019,"13666,8"
4654,16B1102,1999,10064
4655,16B1102,2009,"12183,6"
4656,16B1102,2019,"13713,8"
4657,16B110201,1999,"18603,9"
4658,16B110201,2009,"24787,1"
4659,16B110201,2019,"17327,5"
4660,16B110202,1999,"7632,5"
4661,16B110202,2009,"11038,3"
4662,16B110202,2019,"12123,8"
4663,16B110203,1999,"5350,2"
4664,16B110203,2009,"6222,3"
4665,16B110203,2019,"4841,9"
4666,16B110204,1999,6588
4667,16B110204,2009,"6529,7"
4668,16B110204,2019,"23634,5"
4669,16B1005,1999,"26975,5"
4670,16B1005,2009,61473
4671,16B1005,2019,"74537,9"
4672,16B100502,1999,12270
4673,16B100502,2009,"30823,5"
4674,16B100502,2019,"39657,7"
4675,16B100505,1999,134022
4676,16B100505,2009,"145104,9"
4677,16B100505,2019,"115058,9"
4678,16B100503,1999,"40613,7"
4679,16B100503,2009,"118118,2"
4680,16B100503,2019,"159228,5"
4681,16B100506,1999,"10730,8"
4682,16B100506,2009,"33554,5"
4683,16B100506,2019,"30604,8"
4684,16B1104,1999,"12679,6"
4685,16B1104,2009,33651
4686,16B1104,2019,"38186,7"
4687,16B110401,1999,"8933,4"
4688,16B110401,2009,"46044,4"
4689,16B110401,2019,"88016,2"
4690,16B110407,1999,"18997,5"
4691,16B110407,2009,"57362,4"
4692,16B110407,2019,"53995,2"
4693,16B110412,1999,"13269,5"
4694,16B110412,2009,"20862,6"
4695,16B110412,2019,"24346,1"
4696,16B110413,1999,"8916,3"
4697,16B110413,2009,"33529,5"
4698,16B110413,2019,"25725,7"
4699,16B110411,1999,"15010,6"
4700,16B110411,2009,"33168,5"
4701,16B110411,2019,"42159,1"
4702,16B110409,1999,"19688,4"
4703,16B110409,2009,"50156,1"
4704,16B110409,2019,"33530,2"
4705,16B110410,1999,"6552,9"
4706,16B110410,2009,"15386,3"
4707,16B110410,2019,"41282,3"
4708,16B1006,1999,"18368,6"
4709,16B1006,2009,"35227,7"
4710,16B1006,2019,"37026,9"
4711,16B100601,1999,"13352,2"
4712,16B100601,2009,"41110,1"
4713,16B100601,2019,57266
4714,16B100602,1999,"14494,3"
4715,16B100602,2009,"23426,5"
4716,16B100602,2019,38421
4717,16B100604,1999,22569
4718,16B100604,2009,38611
4719,16B100604,2019,"33576,9"
4720,16B100606,1999,"5582,8"
4721,16B100606,2009,"3829,5"
4722,16B100606,2019,"7477,7"
4723,16B100607,1999,"36258,7"
4724,16B100607,2009,"152832,4"
4725,16B100607,2019,98156
4726,16B100608,1999,"3039,5"
4727,16B100608,2009,"5510,4"
4728,16B100608,2019,"4261,4"
4729,16B100609,1999,"13699,2"
4730,16B100609,2009,23438
4731,16B100609,2019,"14606,5"
4732,16B100611,1999,"17168,4"
4733,16B100611,2009,"17578,2"
4734,16B100611,2019,"18833,7"
4735,16B100617,1999,"19970,3"
4736,16B100617,2009,"39038,8"
4737,16B100617,2019,"33666,2"
4738,16B100618,1999,"16904,7"
4739,16B100618,2009,"15171,7"
4740,16B100618,2019,41216
4741,16B100619,1999,"37932,2"
4742,16B100619,2009,"30209,7"
4743,16B100619,2019,"48528,2"
4744,16B100615,1999,"17046,5"
4745,16B100615,2009,"38444,7"
4746,16B100615,2019,"31410,4"
4747,16B1108,1999,"24517,5"
4748,16B1108,2009,"43288,1"
4749,16B1108,2019,"39082,6"
4750,16B110803,1999,"15945,7"
4751,16B110803,2009,"35813,6"
4752,16B110803,2019,"39592,9"
4753,16B110805,1999,"21663,4"
4754,16B110805,2009,"47034,3"
4755,16B110805,2019,"54848,5"
4756,16B110810,1999,"7327,3"
4757,16B110810,2009,"9107,2"
4758,16B110810,2019,"13580,3"
4759,16B110806,1999,"8501,6"
4760,16B110806,2009,"14576,9"
4761,16B110806,2019,"12576,3"
4762,16B110812,1999,"30821,6"
4763,16B110812,2009,55098
4764,16B110812,2019,"46041,3"
4765,16B110813,1999,41239
4766,16B110813,2009,"54101,2"
4767,16B110813,2019,"40329,6"
4768,16B110814,1999,"15889,5"
4769,16B110814,2009,43555
4770,16B110814,2019,"42419,3"
4771,16B110808,1999,"15207,2"
4772,16B110808,2009,"17678,1"
4773,16B110808,2019,"14457,7"
4774,16B1011,1999,19370
4775,16B1011,2009,"36040,6"
4776,16B1011,2019,"31925,8"
4777,16B101101,1999,"9303,1"
4778,16B101101,2009,"15502,3"
4779,16B101101,2019,"17079,2"
4780,16B101102,1999,"7296,1"
4781,16B101102,2009,"19104,9"
4782,16B101102,2019,"19467,2"
4783,16B101103,1999,31969
4784,16B101103,2009,"58475,4"
4785,16B101103,2019,"47443,7"
4786,16B1012,1999,29164
4787,16B1012,2009,"50251,9"
4788,16B1012,2019,"46095,5"
4789,16B101201,1999,"10943,9"
4790,16B101201,2009,"24618,4"
4791,16B101201,2019,"20924,1"
4792,16B101202,1999,"65670,6"
4793,16B101202,2009,"126125,6"
4794,16B101202,2019,"78999,5"
4795,16B101208,1999,"11784,4"
4796,16B101208,2009,"35851,4"
4797,16B101208,2019,"42325,5"
4798,16B101203,1999,"56919,2"
4799,16B101203,2009,"57050,9"
4800,16B101203,2019,"63555,2"
4801,16B101210,1999,"33044,4"
4802,16B101210,2009,"61427,2"
4803,16B101210,2019,"57211,8"
4804,16B101209,1999,"14960,4"
4805,16B101209,2009,"35991,2"
4806,16B101209,2019,"33892,2"
4807,16B101207,1999,"15002,5"
4808,16B101207,2009,"34592,3"
4809,16B101207,2019,42505
4810,16B1014,1999,"27489,2"
4811,16B1014,2009,"52978,6"
4812,16B1014,2019,"54745,5"
4813,16B101402,1999,"29432,6"
4814,16B101402,2009,"61007,6"
4815,16B101402,2019,"62583,2"
4816,16B101406,1999,"28517,8"
4817,16B101406,2009,"45509,6"
4818,16B101406,2019,"40153,7"
4819,16B101407,1999,"3058,9"
4820,16B101407,2009,"3082,2"
4821,16B101407,2019,"3450,7"
4822,16B101405,1999,"13779,7"
4823,16B101405,2009,"19688,8"
4824,16B101405,2019,"43922,4"
4825,16B1112,1999,"12020,7"
4826,16B1112,2009,"17389,3"
4827,16B1112,2019,22408
4828,16B111201,1999,"12010,9"
4829,16B111201,2009,"15465,9"
4830,16B111201,2019,"24435,1"
4831,16B111202,1999,9296
4832,16B111202,2009,19751
4833,16B111202,2019,"23497,7"
4834,16B111203,1999,22324
4835,16B111203,2009,"19667,7"
4836,16B111203,2019,15415
4837,16B1113,1999,"15545,5"
4838,16B1113,2009,"33204,8"
4839,16B1113,2019,"72325,7"
4840,16B111306,1999,"8275,3"
4841,16B111306,2009,"25906,3"
4842,16B111306,2019,"16250,5"
4843,16B111310,1999,"15628,3"
4844,16B111310,2009,"53373,5"
4845,16B111310,2019,107296
4846,16B111311,1999,"25221,7"
4847,16B111311,2009,"51750,7"
4848,16B111311,2019,"307789,5"
4849,16B111314,1999,"11380,8"
4850,16B111314,2009,"15533,8"
4851,16B111314,2019,"24792,8"
4852,16B111316,1999,"21365,9"
4853,16B111316,2009,"32160,8"
4854,16B111316,2019,"55871,4"
4855,16B111317,1999,"10823,6"
4856,16B111317,2009,"19105,9"
4857,16B111317,2019,"32309,3"
4858,16B111321,1999,"25592,5"
4859,16B111321,2009,"59883,2"
4860,16B111321,2019,238225
4861,16B111322,1999,"33515,7"
4862,16B111322,2009,"114951,9"
4863,16B111322,2019,"192215,7"
4864,16B111323,1999,"24050,7"
4865,16B111323,2009,"39100,4"
4866,16B111323,2019,"16837,3"
4867,16B111324,1999,7826
4868,16B111324,2009,"16958,3"
4869,16B111324,2019,"54086,9"
4870,16B111325,1999,"11364,8"
4871,16B111325,2009,"37735,5"
4872,16B111325,2019,"15522,7"
4873,16B111326,1999,"12294,5"
4874,16B111326,2009,"12590,6"
4875,16B111326,2019,"19466,7"
4876,16B111318,1999,"7920,5"
4877,16B111318,2009,"22382,7"
4878,16B111318,2019,"15371,4"
4879,16D,1999,"8642,8"
4880,16D,2009,"14518,4"
4881,16D,2019,"17940,9"
4882,16D0101,1999,"4743,3"
4883,16D0101,2009,"9320,8"
4884,16D0101,2019,"16365,9"
4885,16D010103,1999,"4137,9"
4886,16D010103,2009,"13791,5"
4887,16D010103,2019,"19259,5"
4888,16D010109,1999,"2538,2"
4889,16D010109,2009,"3171,4"
4890,16D010109,2019,"4880,6"
4891,16D010112,1999,"4791,9"
4892,16D010112,2009,"11926,5"
4893,16D010112,2019,"8552,7"
4894,16D010121,1999,"3376,7"
4895,16D010121,2009,"5880,2"
4896,16D010121,2019,"5398,1"
4897,16D010122,1999,"2938,6"
4898,16D010122,2009,"5366,6"
4899,16D010122,2019,9074
4900,16D010123,1999,"5849,2"
4901,16D010123,2009,11152
4902,16D010123,2019,"62910,7"
4903,16D010124,1999,"3073,2"
4904,16D010124,2009,"7090,2"
4905,16D010124,2019,"11174,2"
4906,16D010125,1999,"4679,9"
4907,16D010125,2009,"10836,7"
4908,16D010125,2019,"8927,6"
4909,16D010126,1999,"7723,8"
4910,16D010126,2009,"9225,1"
4911,16D010126,2019,"15229,3"
4912,16D010127,1999,9039
4913,16D010127,2009,"17134,5"
4914,16D010127,2019,"25900,2"
4915,16D010119,1999,"5246,1"
4916,16D010119,2009,"6980,8"
4917,16D010119,2019,"11849,1"
4918,16D0102,1999,"12061,5"
4919,16D0102,2009,"21524,7"
4920,16D0102,2019,"17992,7"
4921,16D010209,1999,"8250,3"
4922,16D010209,2009,"17383,7"
4923,16D010209,2019,"22913,6"
4924,16D010202,1999,"9228,2"
4925,16D010202,2009,"14391,9"
4926,16D010202,2019,"13446,5"
4927,16D010203,1999,"12449,9"
4928,16D010203,2009,"15394,4"
4929,16D010203,2019,"18447,2"
4930,16D010204,1999,"26744,8"
4931,16D010204,2009,51978
4932,16D010204,2019,13326
4933,16D010206,1999,"17816,8"
4934,16D010206,2009,"101372,5"
4935,16D010206,2019,"88393,1"
4936,16D010210,1999,"7501,1"
4937,16D010210,2009,"9761,8"
4938,16D010210,2019,"11411,5"
4939,16D0103,1999,"4965,6"
4940,16D0103,2009,"6948,6"
4941,16D0103,2019,"7811,2"
4942,16D010304,1999,"2797,7"
4943,16D010304,2009,"7066,3"
4944,16D010304,2019,"10916,1"
4945,16D010305,1999,"6947,7"
4946,16D010305,2009,"12030,5"
4947,16D010305,2019,"8568,2"
4948,16D010307,1999,"7983,5"
4949,16D010307,2009,"10864,9"
4950,16D010307,2019,"5566,6"
4951,16D010309,1999,"3450,9"
4952,16D010309,2009,"4680,7"
4953,16D010309,2019,"6310,9"
4954,16D010310,1999,"4277,5"
4955,16D010310,2009,4747
4956,16D010310,2019,"6354,8"
4957,16D010316,1999,"4398,7"
4958,16D010316,2009,"7021,5"
4959,16D010316,2019,"5642,8"
4960,16D010317,1999,"11006,3"
4961,16D010317,2009,"10489,9"
4962,16D010317,2019,"10520,9"
4963,16D010318,1999,"3425,2"
4964,16D010318,2009,"3798,8"
4965,16D010318,2019,"6019,5"
4966,16D010312,1999,"4031,1"
4967,16D010312,2009,"4072,8"
4968,16D010312,2019,"5729,5"
4969,16D010313,1999,"5012,9"
4970,16D010313,2009,"6993,4"
4971,16D010313,2019,11714
4972,16D0105,1999,8037
4973,16D0105,2009,"14407,1"
4974,16D0105,2019,15408
4975,16D010501,1999,9686
4976,16D010501,2009,"17105,8"
4977,16D010501,2019,"25170,3"
4978,16D010502,1999,"7447,1"
4979,16D010502,2009,"6276,2"
4980,16D010502,2019,"5034,5"
4981,16D010515,1999,"5794,7"
4982,16D010515,2009,"9000,6"
4983,16D010515,2019,"9107,4"
4984,16D010505,1999,"4795,5"
4985,16D010505,2009,"4731,3"
4986,16D010505,2019,5737
4987,16D010508,1999,"12475,4"
4988,16D010508,2009,"26817,3"
4989,16D010508,2019,"26385,5"
4990,16D010516,1999,"6460,7"
4991,16D010516,2009,"9896,7"
4992,16D010516,2019,11655
4993,16D010513,1999,"12574,2"
4994,16D010513,2009,"26821,2"
4995,16D010513,2019,"35082,1"
4996,16D010510,1999,"12607,3"
4997,16D010510,2009,30363
4998,16D010510,2019,"45190,6"
4999,16D010511,1999,"5194,8"
5000,16D010511,2009,"377008,6"
5001,16D010511,2019,"213562,6"
5002,16D010517,1999,"18347,7"
5003,16D010517,2009,"57625,5"
5004,16D010517,2019,"53692,9"
5005,16D0108,1999,"14675,6"
5006,16D0108,2009,"22755,4"
5007,16D0108,2019,"19796,9"
5008,16D010801,1999,"20937,3"
5009,16D010801,2009,30903
5010,16D010801,2019,"41655,1"
5011,16D010805,1999,"17147,9"
5012,16D010805,2009,"38308,7"
5013,16D010805,2019,"19557,6"
5014,16D010806,1999,"15295,3"
5015,16D010806,2009,"23415,1"
5016,16D010806,2019,"20553,1"
5017,16D010808,1999,12160
5018,16D010808,2009,"17206,2"
5019,16D010808,2019,"12626,8"
5020,16D010809,1999,"12001,3"
5021,16D010809,2009,"15403,6"
5022,16D010809,2019,"11058,1"
5023,16D0110,1999,"15023,5"
5024,16D0110,2009,"17868,6"
5025,16D0110,2019,"47855,5"
5026,16D011005,1999,"6380,5"
5027,16D011005,2009,"6488,9"
5028,16D011005,2019,"4565,1"
5029,16D011006,1999,3430
5030,16D011006,2009,"3913,2"
5031,16D011006,2019,"21946,7"
5032,16D011007,1999,"14632,8"
5033,16D011007,2009,"29548,5"
5034,16D011007,2019,"26344,6"
5035,16D011008,1999,"18027,2"
5036,16D011008,2009,"16780,3"
5037,16D011008,2019,"61816,4"
5038,16D0112,1999,"22728,5"
5039,16D0112,2009,"37772,6"
5040,16D0112,2019,"41861,3"
5041,16D011201,1999,"24746,8"
5042,16D011201,2009,42711
5043,16D011201,2019,"53975,4"
5044,16D011202,1999,"18675,8"
5045,16D011202,2009,"9124,1"
5046,16D011202,2019,"11197,1"
5047,16D011203,1999,"25778,8"
5048,16D011203,2009,"37644,1"
5049,16D011203,2019,"24244,6"
5050,16D011204,1999,"15344,9"
5051,16D011204,2009,"32679,5"
5052,16D011204,2019,"27741,5"
5053,16D0114,1999,"4861,1"
5054,16D0114,2009,"7049,6"
5055,16D0114,2019,"8802,1"
5056,16D011403,1999,"4256,3"
5057,16D011403,2009,"7329,2"
5058,16D011403,2019,"7607,1"
5059,16D011404,1999,"3632,9"
5060,16D011404,2009,6874
5061,16D011404,2019,"11554,3"
5062,16D011405,1999,"4325,4"
5063,16D011405,2009,"5874,3"
5064,16D011405,2019,6003
5065,16D011407,1999,"6264,8"
5066,16D011407,2009,"7253,4"
5067,16D011407,2019,"9646,3"
5068,16D0115,1999,"23087,7"
5069,16D0115,2009,"36195,7"
5070,16D0115,2019,"42303,4"
5071,16D011502,1999,"2220,1"
5072,16D011502,2009,"2306,3"
5073,16D011502,2019,"2751,8"
5074,16D011503,1999,"18744,8"
5075,16D011503,2009,"11719,1"
5076,16D011503,2019,"21050,5"
5077,16D011504,1999,"5291,7"
5078,16D011504,2009,"5833,3"
5079,16D011504,2019,"5413,1"
5080,16D011509,1999,"24008,1"
5081,16D011509,2009,"37175,2"
5082,16D011509,2019,"46434,4"
5083,16D011507,1999,"27515,3"
5084,16D011507,2009,"45440,4"
5085,16D011507,2019,"45888,5"
5086,16D0117,1999,"6814,3"
5087,16D0117,2009,17014
5088,16D0117,2019,"28485,2"
5089,16D011702,1999,"5642,4"
5090,16D011702,2009,"8924,9"
5091,16D011702,2019,"13224,3"
5092,16D011704,1999,"2391,2"
5093,16D011704,2009,"70135,9"
5094,16D011704,2019,"57189,7"
5095,16D011705,1999,9295
5096,16D011705,2009,"13787,2"
5097,16D011705,2019,"21566,3"
5098,16D011706,1999,"15377,8"
5099,16D011706,2009,"39315,2"
5100,16D011706,2019,"22759,1"
5101,16D011708,1999,"5533,6"
5102,16D011708,2009,"27180,2"
5103,16D011708,2019,42544
5104,16D011710,1999,"4904,5"
5105,16D011710,2009,"10721,8"
5106,16D011710,2019,"27201,8"
5107,16D011711,1999,"4930,6"
5108,16D011711,2009,"10360,4"
5109,16D011711,2019,"25962,6"
5110,16D0118,1999,8980
5111,16D0118,2009,"11516,6"
5112,16D0118,2019,13840
5113,16D011801,1999,"8068,2"
5114,16D011801,2009,"10293,8"
5115,16D011801,2019,"16495,2"
5116,16D011804,1999,"8334,4"
5117,16D011804,2009,"16009,2"
5118,16D011804,2019,"18867,5"
5119,16D011805,1999,"17491,5"
5120,16D011805,2009,"23851,4"
5121,16D011805,2019,"17073,1"
5122,16D011810,1999,"6893,5"
5123,16D011810,2009,"5559,5"
5124,16D011810,2019,"4517,6"
5125,16D011807,1999,"7922,6"
5126,16D011807,2009,"9917,5"
5127,16D011807,2019,"7347,6"
5128,16D011812,1999,"4876,6"
5129,16D011812,2009,"9401,4"
5130,16D011812,2019,"7662,9"
5131,16D011813,1999,"7247,8"
5132,16D011813,2009,"10922,9"
5133,16D011813,2019,"9662,9"
5134,16D011814,1999,13158
5135,16D011814,2009,"9539,1"
5136,16D011814,2019,25687
5137,16E,1999,"6898,8"
5138,16E,2009,"10259,8"
5139,16E,2019,"12787,5"
5140,16E0601,1999,"3217,8"
5141,16E0601,2009,"3796,3"
5142,16E0601,2019,"12310,3"
5143,16E060102,1999,"3439,9"
5144,16E060102,2009,"3698,8"
5145,16E060102,2019,4619
5146,16E060104,1999,"2021,1"
5147,16E060104,2009,1425
5148,16E060104,2019,"989,9"
5149,16E060105,1999,"2879,1"
5150,16E060105,2009,"2508,5"
5151,16E060105,2019,"2560,8"
5152,16E060109,1999,"3080,6"
5153,16E060109,2009,"5397,5"
5154,16E060109,2019,"6074,2"
5155,16E060111,1999,"1822,3"
5156,16E060111,2009,"3119,6"
5157,16E060111,2019,"10013,2"
5158,16E060112,1999,"2143,9"
5159,16E060112,2009,"2600,9"
5160,16E060112,2019,"6751,9"
5161,16E060113,1999,2480
5162,16E060113,2009,"2396,9"
5163,16E060113,2019,"4353,4"
5164,16E060114,1999,"3276,6"
5165,16E060114,2009,"3108,4"
5166,16E060114,2019,"5587,6"
5167,16E060115,1999,"2539,2"
5168,16E060115,2009,"2941,8"
5169,16E060115,2019,4287
5170,16E060116,1999,"1706,1"
5171,16E060116,2009,"1363,5"
5172,16E060116,2019,12164
5173,16E060119,1999,"2702,6"
5174,16E060119,2009,"3387,9"
5175,16E060119,2019,"3577,5"
5176,16E060120,1999,"2889,6"
5177,16E060120,2009,"1758,8"
5178,16E060120,2019,"5833,6"
5179,16E060121,1999,"8357,7"
5180,16E060121,2009,"14804,3"
5181,16E060121,2019,"65609,8"
5182,16E060122,1999,"2142,7"
5183,16E060122,2009,"2283,3"
5184,16E060122,2019,"14175,6"
5185,16E0602,1999,"6825,8"
5186,16E0602,2009,"8466,5"
5187,16E0602,2019,"8367,4"
5188,16E060201,1999,"2694,4"
5189,16E060201,2009,"4597,7"
5190,16E060201,2019,"7685,4"
5191,16E060203,1999,8298
5192,16E060203,2009,"10512,7"
5193,16E060203,2019,"7886,4"
5194,16E060205,1999,"6975,9"
5195,16E060205,2009,"10439,4"
5196,16E060205,2019,"9644,1"
5197,16E060207,1999,"4741,2"
5198,16E060207,2009,"7307,7"
5199,16E060207,2019,"3533,2"
5200,16E060208,1999,"5762,2"
5201,16E060208,2009,7727
5202,16E060208,2019,"6822,4"
5203,16E060209,1999,5273
5204,16E060209,2009,"6369,5"
5205,16E060209,2019,"6719,7"
5206,16E060218,1999,"15444,1"
5207,16E060218,2009,"18346,6"
5208,16E060218,2019,"19919,4"
5209,16E060215,1999,"5130,4"
5210,16E060215,2009,4921
5211,16E060215,2019,"6335,5"
5212,16E060214,1999,"10928,2"
5213,16E060214,2009,"12431,7"
5214,16E060214,2019,"12485,7"
5215,16E060220,1999,4964
5216,16E060220,2009,"6761,7"
5217,16E060220,2019,"8114,4"
5218,16E060221,1999,5805
5219,16E060221,2009,"5916,1"
5220,16E060221,2019,"6620,8"
5221,16E060222,1999,"3392,5"
5222,16E060222,2009,"3061,5"
5223,16E060222,2019,"2594,8"
5224,16E060223,1999,"4821,8"
5225,16E060223,2009,"5057,8"
5226,16E060223,2019,"8809,2"
5227,16E060224,1999,"5865,8"
5228,16E060224,2009,"6224,7"
5229,16E060224,2019,"29422,4"
5230,16E0603,1999,"8425,4"
5231,16E0603,2009,"12324,3"
5232,16E0603,2019,"10179,5"
5233,16E060301,1999,"5930,8"
5234,16E060301,2009,5808
5235,16E060301,2019,2387
5236,16E060309,1999,"2315,8"
5237,16E060309,2009,"2825,1"
5238,16E060309,2019,"3561,1"
5239,16E060311,1999,"66610,4"
5240,16E060311,2009,"108438,5"
5241,16E060311,2019,"27410,5"
5242,16E060312,1999,"3025,6"
5243,16E060312,2009,"4255,2"
5244,16E060312,2019,"3723,3"
5245,16E060318,1999,4343
5246,16E060318,2009,"4154,4"
5247,16E060318,2019,"11397,5"
5248,16E060320,1999,"8249,1"
5249,16E060320,2009,7259
5250,16E060320,2019,"11102,7"
5251,16E060324,1999,"5930,7"
5252,16E060324,2009,"16737,8"
5253,16E060324,2019,"11576,3"
5254,16E060329,1999,"3040,6"
5255,16E060329,2009,"4264,8"
5256,16E060329,2019,"9137,9"
5257,16E060332,1999,"4890,9"
5258,16E060332,2009,"7027,2"
5259,16E060332,2019,"6954,9"
5260,16E060333,1999,"3068,5"
5261,16E060333,2009,"3363,3"
5262,16E060333,2019,"5861,5"
5263,16E060334,1999,50768
5264,16E060334,2009,"88173,5"
5265,16E060334,2019,"42615,8"
5266,16E060335,1999,"3516,1"
5267,16E060335,2009,"5648,5"
5268,16E060335,2019,7216
5269,16E060336,1999,"5753,5"
5270,16E060336,2009,"10443,1"
5271,16E060336,2019,"12462,1"
5272,16E060337,1999,"4571,8"
5273,16E060337,2009,"4633,2"
5274,16E060337,2019,"4494,9"
5275,16E060338,1999,"32482,2"
5276,16E060338,2009,"48810,9"
5277,16E060338,2019,"42701,9"
5278,16E060339,1999,"2675,2"
5279,16E060339,2009,2763
5280,16E060339,2019,"2296,2"
5281,16E060340,1999,"4990,5"
5282,16E060340,2009,"6417,2"
5283,16E060340,2019,11710
5284,16E060341,1999,"2995,3"
5285,16E060341,2009,"3313,1"
5286,16E060341,2019,"15083,4"
5287,16E0604,1999,"3534,8"
5288,16E0604,2009,"3730,1"
5289,16E0604,2019,4714
5290,16E060401,1999,"6141,2"
5291,16E060401,2009,"7581,5"
5292,16E060401,2019,"15790,8"
5293,16E060406,1999,"3179,8"
5294,16E060406,2009,"2578,9"
5295,16E060406,2019,3086
5296,16E060407,1999,"4151,4"
5297,16E060407,2009,2976
5298,16E060407,2019,"2609,5"
5299,16E060411,1999,"4110,5"
5300,16E060411,2009,"5950,4"
5301,16E060411,2019,"4624,4"
5302,16E060412,1999,"3661,6"
5303,16E060412,2009,"3893,4"
5304,16E060412,2019,"5115,4"
5305,16E060413,1999,"1902,7"
5306,16E060413,2009,"1887,4"
5307,16E060413,2019,"2361,2"
5308,16E060410,1999,"3384,6"
5309,16E060410,2009,"2756,2"
5310,16E060410,2019,"4018,8"
5311,16E0605,1999,"9674,3"
5312,16E0605,2009,"14803,4"
5313,16E0605,2019,"36424,4"
5314,16E060519,1999,"5298,4"
5315,16E060519,2009,"7910,8"
5316,16E060519,2019,"10969,3"
5317,16E060502,1999,"13003,3"
5318,16E060502,2009,24061
5319,16E060502,2019,"26022,5"
5320,16E060515,1999,"14150,8"
5321,16E060515,2009,"16791,4"
5322,16E060515,2019,"10446,7"
5323,16E060520,1999,"4236,7"
5324,16E060520,2009,"8197,1"
5325,16E060520,2019,"12904,9"
5326,16E060521,1999,"12503,4"
5327,16E060521,2009,"13942,9"
5328,16E060521,2019,"20252,6"
5329,16E060522,1999,"13298,8"
5330,16E060522,2009,"16335,7"
5331,16E060522,2019,13716
5332,16E060507,1999,7284
5333,16E060507,2009,"18211,1"
5334,16E060507,2019,"29880,5"
5335,16E060508,1999,"7973,2"
5336,16E060508,2009,"14006,5"
5337,16E060508,2019,"203480,2"
5338,16E060518,1999,"9167,9"
5339,16E060518,2009,"13390,9"
5340,16E060518,2019,"24760,4"
5341,16E060523,1999,"8102,2"
5342,16E060523,2009,"6750,6"
5343,16E060523,2019,22549
5344,16E060524,1999,"4618,2"
5345,16E060524,2009,"6885,4"
5346,16E060524,2019,"4382,4"
5347,16E060514,1999,"29379,7"
5348,16E060514,2009,"17075,9"
5349,16E060514,2019,
5350,16E060512,1999,"4229,1"
5351,16E060512,2009,"6700,9"
5352,16E060512,2019,"4538,8"
5353,16E060513,1999,"5108,6"
5354,16E060513,2009,"22992,9"
5355,16E060513,2019,"23866,5"
5356,16E0606,1999,"7487,2"
5357,16E0606,2009,"7357,3"
5358,16E0606,2019,"10550,2"
5359,16E060601,1999,"3844,3"
5360,16E060601,2009,"1729,5"
5361,16E060601,2019,"2651,7"
5362,16E060604,1999,"8206,9"
5363,16E060604,2009,2627
5364,16E060604,2019,"6293,8"
