primary_key,codes,year_,avr_value_per_ha
7699,16J091210,1999,"1239,6"
7700,16J091210,2009,"1153,2"
7701,16J091210,2019,"1221,6"
7702,16J091212,1999,"1809,4"
7703,16J091212,2009,"2346,3"
7704,16J091212,2019,"1544,2"
7705,16J091213,1999,"973,8"
7706,16J091213,2009,"1407,6"
7707,16J091213,2019,"1670,2"
7708,16J091216,1999,"962,2"
7709,16J091216,2009,"1076,5"
7710,16J091216,2019,"1731,6"
7711,16J091219,1999,"1086,4"
7712,16J091219,2009,"1279,4"
7713,16J091219,2019,"1389,3"
7714,16J091221,1999,"2144,9"
7715,16J091221,2009,"1071,6"
7716,16J091221,2019,"1619,6"
7717,16J091224,1999,"979,1"
7718,16J091224,2009,"854,5"
7719,16J091224,2019,"2510,2"
7720,16J091230,1999,"924,7"
7721,16J091230,2009,"1385,6"
7722,16J091230,2019,"1289,5"
7723,16J091231,1999,"926,4"
7724,16J091231,2009,"2283,2"
7725,16J091231,2019,"1818,7"
7726,16J091232,1999,937
7727,16J091232,2009,"1245,3"
7728,16J091232,2019,"1333,1"
7729,16J091233,1999,1066
7730,16J091233,2009,"1468,8"
7731,16J091233,2019,"1695,8"
7732,16J091234,1999,"968,5"
7733,16J091234,2009,"957,7"
7734,16J091234,2019,"1284,4"
7735,16J091235,1999,"1227,9"
7736,16J091235,2009,"1552,1"
7737,16J091235,2019,"1512,2"
7738,16J091236,1999,"1809,2"
7739,16J091236,2009,"1678,9"
7740,16J091236,2019,"1752,2"
7741,16J091225,1999,"672,4"
7742,16J091225,2009,1220
7743,16J091225,2019,"948,2"
7744,16J091228,1999,"978,2"
7745,16J091228,2009,"1687,3"
7746,16J091228,2019,"1156,3"
7747,16J0913,1999,"923,5"
7748,16J0913,2009,"1068,4"
7749,16J0913,2019,"1452,5"
7750,16J091301,1999,"1007,3"
7751,16J091301,2009,"858,2"
7752,16J091301,2019,"2685,1"
7753,16J091303,1999,"849,5"
7754,16J091303,2009,"884,4"
7755,16J091303,2019,"971,3"
7756,16J091304,1999,"876,3"
7757,16J091304,2009,"860,7"
7758,16J091304,2019,"1308,7"
7759,16J091305,1999,"865,3"
7760,16J091305,2009,"803,1"
7761,16J091305,2019,"857,5"
7762,16J091307,1999,"482,5"
7763,16J091307,2009,"1486,3"
7764,16J091307,2019,"1253,1"
7765,16J091309,1999,"1188,9"
7766,16J091309,2009,"1442,8"
7767,16J091309,2019,2171
7768,16J091310,1999,"1266,3"
7769,16J091310,2009,"926,9"
7770,16J091310,2019,"2559,3"
7771,16J091311,1999,"1288,5"
7772,16J091311,2009,"1402,3"
7773,16J091311,2019,"1903,3"
7774,16J091312,1999,"1003,6"
7775,16J091312,2009,"745,2"
7776,16J091312,2019,"1344,7"
7777,16J091313,1999,"1567,6"
7778,16J091313,2009,"3334,2"
7779,16J091313,2019,"1015,9"
7780,16J091314,1999,"1161,1"
7781,16J091314,2009,"1609,3"
7782,16J091314,2019,"1271,4"
7783,16J091315,1999,"496,7"
7784,16J091315,2009,"1188,9"
7785,16J091315,2019,"641,6"
7786,16J091316,1999,"1026,8"
7787,16J091316,2009,767
7788,16J091316,2019,"994,1"
7789,16J091321,1999,"953,2"
7790,16J091321,2009,"1395,5"
7791,16J091321,2019,"1641,5"
7792,16J091330,1999,"801,4"
7793,16J091330,2009,"1002,4"
7794,16J091330,2019,1364
7795,16J091331,1999,"728,5"
7796,16J091331,2009,"1038,9"
7797,16J091331,2019,"1526,8"
7798,16J091332,1999,"768,7"
7799,16J091332,2009,"1012,5"
7800,16J091332,2019,"1879,5"
7801,16J091333,1999,835
7802,16J091333,2009,733
7803,16J091333,2019,"721,3"
7804,16J091334,1999,"1480,1"
7805,16J091334,2009,"1576,9"
7806,16J091334,2019,"2033,5"
7807,16J091335,1999,1100
7808,16J091335,2009,"1262,2"
7809,16J091335,2019,"868,1"
7810,16J091325,1999,"836,6"
7811,16J091325,2009,831
7812,16J091325,2019,895
7813,17,1999,2728
7814,17,2009,3512
7815,17,2019,"3451,5"
7816,170,1999,2728
7817,170,2009,3512
7818,170,2019,"3451,5"
7819,1701502,1999,"5002,7"
7820,1701502,2009,"5938,9"
7821,1701502,2019,"9222,2"
7822,170150201,1999,"4942,8"
7823,170150201,2009,"5927,3"
7824,170150201,2019,"9406,6"
7825,170150202,1999,"6509,8"
7826,170150202,2009,"5382,4"
7827,170150202,2019,"7958,1"
7828,170150203,1999,"5512,3"
7829,170150203,2009,6221
7830,170150203,2019,"6079,2"
7831,1701503,1999,"4078,1"
7832,1701503,2009,"6896,9"
7833,1701503,2019,2243
7834,170150303,1999,"6052,4"
7835,170150303,2009,"10518,3"
7836,170150303,2019,"5246,8"
7837,170150312,1999,"3074,7"
7838,170150312,2009,"4847,7"
7839,170150312,2019,"734,1"
7840,170150313,1999,"2546,4"
7841,170150313,2009,"2427,3"
7842,170150313,2019,"1233,4"
7843,170150314,1999,"3005,4"
7844,170150314,2009,"5693,5"
7845,170150314,2019,2130
7846,170150315,1999,"4293,4"
7847,170150315,2009,"1608,1"
7848,170150315,2019,"1624,8"
7849,1701115,1999,"1285,3"
7850,1701115,2009,"819,1"
7851,1701115,2019,1513
7852,170111512,1999,"456,5"
7853,170111512,2009,
7854,170111512,2019,
7855,170111513,1999,
7856,170111513,2009,
7857,170111513,2019,"860,2"
7858,170111514,1999,6408
7859,170111514,2009,"426,1"
7860,170111514,2019,"2671,6"
7861,170111515,1999,"3353,4"
7862,170111515,2009,"1075,7"
7863,170111515,2019,"193,9"
7864,170111516,1999,"808,6"
7865,170111516,2009,"690,6"
7866,170111516,2019,"1266,1"
7867,170111517,1999,
7868,170111517,2009,"1036,6"
7869,170111517,2019,"801,1"
7870,1701504,1999,"2984,7"
7871,1701504,2009,"2346,8"
7872,1701504,2019,"4995,8"
7873,170150407,1999,"2570,9"
7874,170150407,2009,"3906,5"
7875,170150407,2019,"5241,3"
7876,170150409,1999,"4876,2"
7877,170150409,2009,"2083,5"
7878,170150409,2019,"6370,9"
7879,170150410,1999,"336,6"
7880,170150410,2009,"1598,6"
7881,170150410,2019,"461,6"
7882,170150411,1999,"3359,7"
7883,170150411,2009,"1167,2"
7884,170150411,2019,"5042,3"
7885,1701105,1999,"4166,1"
7886,1701105,2009,"2460,9"
7887,1701105,2019,"595,9"
7888,170110501,1999,"13493,3"
7889,170110501,2009,"3137,8"
7890,170110501,2019,"1392,7"
7891,170110506,1999,"758,5"
7892,170110506,2009,"1163,1"
7893,170110506,2019,"530,8"
7894,170110507,1999,"4624,9"
7895,170110507,2009,"2488,5"
7896,170110507,2019,"4685,6"
7897,170110508,1999,"4915,3"
7898,170110508,2009,"3621,9"
7899,170110508,2019,"465,4"
7900,1701106,1999,"3801,9"
7901,1701106,2009,"13678,2"
7902,1701106,2019,"4332,5"
7903,170110601,1999,
7904,170110601,2009,
7905,170110601,2019,
7906,170110602,1999,
7907,170110602,2009,"2602,9"
7908,170110602,2019,"6506,9"
7909,170110654,1999,
7910,170110654,2009,
7911,170110654,2019,
7912,170110655,1999,
7913,170110655,2009,"6868,9"
7914,170110655,2019,
7915,170110656,1999,
7916,170110656,2009,
7917,170110656,2019,
7918,170110657,1999,
7919,170110657,2009,
7920,170110657,2019,
7921,170110607,1999,
7922,170110607,2009,
7923,170110607,2019,
7924,170110658,1999,
7925,170110658,2009,
7926,170110658,2019,"2287,9"
7927,170110608,1999,
7928,170110608,2009,
7929,170110608,2019,
7930,170110659,1999,
7931,170110659,2009,
7932,170110659,2019,
7933,170110610,1999,
7934,170110610,2009,
7935,170110610,2019,
7936,170110611,1999,
7937,170110611,2009,"3310,4"
7938,170110611,2019,
7939,170110660,1999,
7940,170110660,2009,
7941,170110660,2019,
7942,170110618,1999,
7943,170110618,2009,
7944,170110618,2019,587
7945,170110621,1999,
7946,170110621,2009,
7947,170110621,2019,
7948,170110661,1999,
7949,170110661,2009,"22051,1"
7950,170110661,2019,
7951,170110633,1999,
7952,170110633,2009,
7953,170110633,2019,"76167,1"
7954,170110662,1999,
7955,170110662,2009,
7956,170110662,2019,
7957,170110663,1999,
7958,170110663,2009,
7959,170110663,2019,
7960,170110664,1999,
7961,170110664,2009,
7962,170110664,2019,
7963,170110665,1999,
7964,170110665,2009,
7965,170110665,2019,
7966,170110666,1999,
7967,170110666,2009,"6442,7"
7968,170110666,2019,
7969,170110639,1999,
7970,170110639,2009,
7971,170110639,2019,
7972,170110667,1999,
7973,170110667,2009,
7974,170110667,2019,
7975,1701107,1999,"2380,9"
7976,1701107,2009,"6117,4"
7977,1701107,2019,"3231,5"
7978,170110702,1999,"1392,6"
7979,170110702,2009,"8706,4"
7980,170110702,2019,"2221,5"
7981,170110705,1999,"1512,8"
7982,170110705,2009,"1703,3"
7983,170110705,2019,"4699,7"
7984,170110707,1999,"2855,4"
7985,170110707,2009,"4472,1"
7986,170110707,2019,"1886,4"
7987,170110708,1999,4000
7988,170110708,2009,"3738,3"
7989,170110708,2019,"3780,1"
7990,170110731,1999,"1804,4"
7991,170110731,2009,"1591,2"
7992,170110731,2019,"1131,9"
7993,170110726,1999,
7994,170110726,2009,"1224,7"
7995,170110726,2019,"2728,6"
7996,170110727,1999,"3976,6"
7997,170110727,2009,"1723,1"
7998,170110727,2019,"1227,8"
7999,170110728,1999,"4698,8"
8000,170110728,2009,"1878,9"
8001,170110728,2019,"1751,4"
8002,170110729,1999,"2283,8"
8003,170110729,2009,6254
8004,170110729,2019,"6773,2"
8005,170110730,1999,"3652,1"
8006,170110730,2009,"12214,3"
8007,170110730,2019,"3812,3"
8008,1701109,1999,"3701,5"
8009,1701109,2009,"5138,6"
8010,1701109,2019,"5253,4"
8011,170110902,1999,"2888,7"
8012,170110902,2009,"3632,7"
8013,170110902,2019,"5435,5"
8014,170110904,1999,"3454,3"
8015,170110904,2009,"4365,8"
8016,170110904,2019,"6866,6"
8017,170110906,1999,"9576,1"
8018,170110906,2009,"3943,3"
8019,170110906,2019,"3329,9"
8020,170110909,1999,"5391,2"
8021,170110909,2009,"7143,7"
8022,170110909,2019,"8253,6"
8023,170110911,1999,"2585,1"
8024,170110911,2009,"4520,4"
8025,170110911,2019,"5858,5"
8026,170110913,1999,"5578,6"
8027,170110913,2009,6650
8028,170110913,2019,"7454,1"
8029,170110918,1999,3737
8030,170110918,2009,"10159,9"
8031,170110918,2019,"6812,1"
8032,170110919,1999,"2847,6"
8033,170110919,2009,"3909,1"
8034,170110919,2019,"3870,6"
8035,170110920,1999,"1577,5"
8036,170110920,2009,"1989,8"
8037,170110920,2019,"1749,1"
8038,170110921,1999,"3037,8"
8039,170110921,2009,"3465,1"
8040,170110921,2019,"947,8"
8041,170110922,1999,"6163,4"
8042,170110922,2009,2914
8043,170110922,2019,"3132,7"
8044,1701506,1999,"6156,4"
8045,1701506,2009,"5787,3"
8046,1701506,2019,"7318,4"
8047,170150601,1999,"9330,9"
8048,170150601,2009,7950
8049,170150601,2019,"19611,6"
8050,170150603,1999,"5342,7"
8051,170150603,2009,"5061,7"
8052,170150603,2019,"7878,7"
8053,170150607,1999,"24568,6"
8054,170150607,2009,"2966,1"
8055,170150607,2019,2184
8056,170150608,1999,"4107,5"
8057,170150608,2009,"5388,7"
8058,170150608,2019,"600,6"
8059,1701507,1999,"2929,2"
8060,1701507,2009,"4270,2"
8061,1701507,2019,"3652,5"
8062,170150701,1999,"1807,8"
8063,170150701,2009,"2920,7"
8064,170150701,2019,"2385,6"
8065,170150704,1999,11643
8066,170150704,2009,"23183,1"
8067,170150704,2019,"22918,8"
8068,170150709,1999,"9005,6"
8069,170150709,2009,"5197,2"
8070,170150709,2019,2919
8071,170150710,1999,"8601,4"
8072,170150710,2009,23631
8073,170150710,2019,"12343,5"
8074,170150711,1999,"3081,9"
8075,170150711,2009,"5729,2"
8076,170150711,2019,4709
8077,1701116,1999,"4275,7"
8078,1701116,2009,"971,4"
8079,1701116,2019,"2683,2"
8080,170111603,1999,"3884,5"
8081,170111603,2009,"8461,6"
8082,170111603,2019,"6147,6"
8083,170111608,1999,"1039,4"
8084,170111608,2009,"1229,3"
8085,170111608,2019,"1684,9"
8086,170111609,1999,"5525,9"
8087,170111609,2009,"4296,2"
8088,170111609,2019,"530,7"
8089,170111610,1999,"7925,6"
8090,170111610,2009,"637,9"
8091,170111610,2019,"3179,2"
8092,1701110,1999,"727,1"
8093,1701110,2009,"1954,1"
8094,1701110,2019,"1400,8"
8095,170111002,1999,"385,3"
8096,170111002,2009,"1091,6"
8097,170111002,2019,"796,5"
8098,170111009,1999,"1887,3"
8099,170111009,2009,"1521,2"
8100,170111009,2019,"203,9"
8101,170111012,1999,
8102,170111012,2009,"3819,5"
8103,170111012,2019,4108
8104,170111013,1999,"1855,2"
8105,170111013,2009,
8106,170111013,2019,"5041,3"
8107,170111014,1999,"1147,2"
8108,170111014,2009,"3489,5"
8109,170111014,2019,1957
8110,1701508,1999,"2729,5"
8111,1701508,2009,"2549,4"
8112,1701508,2019,"2273,8"
8113,170150802,1999,"2769,3"
8114,170150802,2009,"1738,2"
8115,170150802,2019,"2735,5"
8116,170150803,1999,2189
8117,170150803,2009,"9348,6"
8118,170150803,2019,"1590,2"
8119,170150804,1999,"6508,3"
8120,170150804,2009,"3935,9"
8121,170150804,2019,"3929,4"
8122,170150806,1999,"2441,7"
8123,170150806,2009,"2317,9"
8124,170150806,2019,"2295,8"
8125,1701510,1999,"2568,5"
8126,1701510,2009,"706,3"
8127,1701510,2019,"2280,2"
8128,170151002,1999,"504,6"
8129,170151002,2009,"904,3"
8130,170151002,2019,"2093,8"
8131,170151005,1999,1758
8132,170151005,2009,"180,5"
8133,170151005,2019,"14517,1"
8134,170151006,1999,"798,8"
8135,170151006,2009,"688,3"
8136,170151006,2019,"2890,2"
8137,170151007,1999,"7770,9"
8138,170151007,2009,"1230,1"
8139,170151007,2019,"249,6"
8140,1701511,1999,"1269,8"
8141,1701511,2009,"1405,2"
8142,1701511,2019,"2488,7"
8143,170151103,1999,"1732,4"
8144,170151103,2009,2219
8145,170151103,2019,"12737,6"
8146,170151101,1999,"1268,5"
8147,170151101,2009,"1404,1"
8148,170151101,2019,"2498,9"
8149,170151102,1999,"1521,2"
8150,170151102,2009,
8151,170151102,2019,"934,4"
8152,1701512,1999,"1193,3"
8153,1701512,2009,"2273,8"
8154,1701512,2019,"1964,5"
8155,170151207,1999,"1717,6"
8156,170151207,2009,"2551,3"
8157,170151207,2019,"1690,5"
8158,170151208,1999,"1485,2"
8159,170151208,2009,"3337,8"
8160,170151208,2019,"4330,1"
8161,170151205,1999,"505,7"
8162,170151205,2009,"8720,2"
8163,170151205,2019,1110
8164,170151209,1999,"1704,3"
8165,170151209,2009,1448
8166,170151209,2019,"1859,7"
8167,170151210,1999,"1050,4"
8168,170151210,2009,"1833,4"
8169,170151210,2019,"2800,2"
8170,1701111,1999,"2467,1"
8171,1701111,2009,"3110,7"
8172,1701111,2019,4022
8173,170111102,1999,"1740,9"
8174,170111102,2009,"4644,1"
8175,170111102,2019,"21096,9"
8176,170111115,1999,"10749,3"
8177,170111115,2009,"1587,2"
8178,170111115,2019,1105
8179,170111105,1999,"3828,7"
8180,170111105,2009,"6710,6"
8181,170111105,2019,"11743,3"
8182,170111108,1999,"1533,1"
8183,170111108,2009,892
8184,170111108,2019,"1077,8"
8185,170111122,1999,
8186,170111122,2009,"888,6"
8187,170111122,2019,"919,2"
8188,170111123,1999,"2518,1"
8189,170111123,2009,4519
8190,170111123,2019,"3015,1"
8191,170111125,1999,
8192,170111125,2009,
8193,170111125,2019,
8194,170111126,1999,2519
8195,170111126,2009,"3856,8"
8196,170111126,2019,"3773,6"
8197,170111127,1999,"2702,7"
8198,170111127,2009,"2518,1"
8199,170111127,2019,"4801,4"
8200,170111128,1999,"1534,8"
8201,170111128,2009,"1288,4"
8202,170111128,2019,"1527,7"
8203,170111124,1999,
8204,170111124,2009,"381,9"
8205,170111124,2019,"32503,5"
8206,1701114,1999,1707
8207,1701114,2009,"2885,5"
8208,1701114,2019,"2814,2"
8209,170111412,1999,"2116,9"
8210,170111412,2009,2132
8211,170111412,2019,1124
8212,170111413,1999,"4001,5"
8213,170111413,2009,"2149,4"
8214,170111413,2019,2430
8215,170111414,1999,"2491,8"
8216,170111414,2009,"2078,1"
8217,170111414,2019,"2471,4"
8218,170111415,1999,"7652,9"
8219,170111415,2009,"1730,4"
8220,170111415,2019,"3596,7"
8221,170111408,1999,"1954,4"
8222,170111408,2009,"3149,4"
8223,170111408,2019,"2799,9"
8224,170111409,1999,"1456,2"
8225,170111409,2009,"2985,5"
8226,170111409,2019,"2934,4"
8227,18,1999,"622,6"
8228,18,2009,"684,4"
8229,18,2019,"1038,8"
8230,181,1999,"593,2"
8231,181,2009,739
8232,181,2019,1566
8233,1811501,1999,"462,9"
8234,1811501,2009,"510,8"
8235,1811501,2019,"1247,7"
8236,181150106,1999,"1421,8"
8237,181150106,2009,"1523,5"
8238,181150106,2019,"4068,3"
8239,181150105,1999,"505,1"
8240,181150105,2009,"343,3"
8241,181150105,2019,"807,6"
8242,181150104,1999,"408,2"
8243,181150104,2009,"380,4"
8244,181150104,2019,"590,8"
8245,181150107,1999,"478,3"
8246,181150107,2009,"579,9"
8247,181150107,2019,"1266,8"
8248,1811505,1999,"574,2"
8249,1811505,2009,"773,2"
8250,1811505,2019,"1530,1"
8251,181150501,1999,"468,7"
8252,181150501,2009,"360,3"
8253,181150501,2019,"939,4"
8254,181150505,1999,497
8255,181150505,2009,"1682,2"
8256,181150505,2019,"2048,6"
8257,181150503,1999,"585,8"
8258,181150503,2009,"864,9"
8259,181150503,2019,"1117,8"
8260,181150506,1999,"620,7"
8261,181150506,2009,1019
8262,181150506,2019,"1995,4"
8263,1810211,1999,"599,9"
8264,1810211,2009,"1170,5"
8265,1810211,2019,"2751,4"
8266,181021116,1999,
8267,181021116,2009,"2225,8"
8268,181021116,2019,"4134,9"
8269,181021118,1999,"355,8"
8270,181021118,2009,"433,8"
8271,181021118,2019,"653,3"
8272,181021117,1999,
8273,181021117,2009,"3203,6"
8274,181021117,2019,"10545,1"
8275,181021115,1999,"335,2"
8276,181021115,2009,"214,9"
8277,181021115,2019,"341,2"
8278,181021102,1999,"358,2"
8279,181021102,2009,"399,5"
8280,181021102,2019,"412,4"
8281,181021103,1999,"296,3"
8282,181021103,2009,353
8283,181021103,2019,"477,2"
8284,181021119,1999,300
8285,181021119,2009,"329,1"
8286,181021119,2019,"874,5"
8287,181021106,1999,"320,6"
8288,181021106,2009,"334,8"
8289,181021106,2019,"686,2"
8290,181021107,1999,"455,7"
8291,181021107,2009,"303,2"
8292,181021107,2019,"913,3"
8293,181021120,1999,"1089,6"
8294,181021120,2009,"405,5"
8295,181021120,2019,"499,9"
8296,181021121,1999,"1090,5"
8297,181021121,2009,"3231,3"
8298,181021121,2019,"8156,1"
8299,181021122,1999,417
8300,181021122,2009,"437,1"
8301,181021122,2019,"535,4"
8302,181021111,1999,"286,7"
8303,181021111,2009,"490,5"
8304,181021111,2019,"814,7"
8305,1811509,1999,"767,6"
8306,1811509,2009,"624,1"
8307,1811509,2019,"880,2"
8308,181150901,1999,"854,1"
8309,181150901,2009,"801,7"
8310,181150901,2019,"643,9"
8311,181150902,1999,"1135,9"
8312,181150902,2009,"903,5"
8313,181150902,2019,"933,8"
8314,181150903,1999,"663,9"
8315,181150903,2009,"394,4"
8316,181150903,2019,822
8317,181150904,1999,"426,3"
8318,181150904,2009,"383,7"
8319,181150904,2019,"800,8"
8320,181150907,1999,"977,2"
8321,181150907,2009,"1778,2"
8322,181150907,2019,"5017,3"
8323,181150910,1999,"823,6"
8324,181150910,2009,"1018,2"
8325,181150910,2019,361
8326,181150912,1999,"764,9"
8327,181150912,2009,"502,9"
8328,181150912,2019,"1237,7"
8329,181150913,1999,"501,3"
8330,181150913,2009,444
8331,181150913,2019,"408,3"
8332,1811513,1999,"591,9"
8333,1811513,2009,"488,2"
8334,1811513,2019,"672,6"
8335,181151302,1999,"437,5"
8336,181151302,2009,"422,8"
8337,181151302,2019,"715,9"
8338,181151301,1999,"717,1"
8339,181151301,2009,"530,7"
8340,181151301,2019,"625,3"
8341,184,1999,"422,9"
8342,184,2009,"480,5"
8343,184,2019,825
8344,1840201,1999,"443,4"
8345,1840201,2009,"878,7"
8346,1840201,2019,"915,9"
8347,184020102,1999,"259,9"
8348,184020102,2009,"595,8"
8349,184020102,2019,"1162,6"
8350,184020103,1999,"369,8"
8351,184020103,2009,"1393,5"
8352,184020103,2019,"926,1"
8353,184020104,1999,"881,7"
8354,184020104,2009,"658,3"
8355,184020104,2019,"1708,1"
8356,184020106,1999,"379,6"
8357,184020106,2009,778
8358,184020106,2019,"666,2"
8359,1840202,1999,"373,5"
8360,1840202,2009,289
8361,1840202,2019,"581,9"
8362,184020208,1999,"367,7"
8363,184020208,2009,"181,9"
8364,184020208,2019,"300,1"
8365,184020203,1999,"333,7"
8366,184020203,2009,"297,5"
8367,184020203,2019,"302,2"
8368,184020205,1999,"324,4"
8369,184020205,2009,"240,7"
8370,184020205,2019,"457,3"
8371,184020206,1999,"842,6"
8372,184020206,2009,"368,3"
8373,184020206,2019,"1409,3"
8374,184020209,1999,"318,2"
8375,184020209,2009,"305,2"
8376,184020209,2019,"456,8"
8377,184020210,1999,"423,8"
8378,184020210,2009,"288,1"
8379,184020210,2019,"877,1"
8380,1840203,1999,"390,5"
8381,1840203,2009,"475,2"
8382,1840203,2019,"924,6"
8383,184020301,1999,"375,7"
8384,184020301,2009,524
8385,184020301,2019,"1165,6"
8386,184020302,1999,"414,7"
8387,184020302,2009,"411,1"
8388,184020302,2019,599
8389,1840204,1999,"276,1"
8390,1840204,2009,"308,3"
8391,1840204,2019,"389,5"
8392,184020401,1999,"276,1"
8393,184020401,2009,"308,3"
8394,184020401,2019,"389,5"
8395,1840205,1999,"364,8"
8396,1840205,2009,"588,3"
8397,1840205,2019,1085
8398,184020502,1999,"371,7"
8399,184020502,2009,"465,3"
8400,184020502,2019,"1360,9"
8401,184020503,1999,"321,1"
8402,184020503,2009,"252,9"
8403,184020503,2019,"724,1"
8404,184020504,1999,"355,9"
8405,184020504,2009,"858,5"
8406,184020504,2019,"782,8"
8407,184020506,1999,"489,9"
8408,184020506,2009,"585,5"
8409,184020506,2019,"1696,3"
8410,184020510,1999,"298,4"
8411,184020510,2009,"491,6"
8412,184020510,2019,"1722,2"
8413,184020516,1999,"312,6"
8414,184020516,2009,"327,9"
8415,184020516,2019,"983,1"
8416,184020519,1999,308
8417,184020519,2009,"488,3"
8418,184020519,2019,"655,7"
8419,184020520,1999,"870,7"
8420,184020520,2009,"1158,8"
8421,184020520,2019,"1896,2"
8422,184020521,1999,"460,6"
8423,184020521,2009,"550,2"
8424,184020521,2019,"1251,8"
8425,184020522,1999,370
8426,184020522,2009,"522,8"
8427,184020522,2019,"829,8"
8428,184020523,1999,"318,3"
8429,184020523,2009,"1121,4"
8430,184020523,2019,"1391,1"
8431,184020524,1999,"312,1"
8432,184020524,2009,"562,7"
8433,184020524,2019,"1031,2"
8434,1840206,1999,"286,5"
8435,1840206,2009,"309,2"
8436,1840206,2019,"410,3"
8437,184020603,1999,"276,5"
8438,184020603,2009,"375,2"
8439,184020603,2019,"408,1"
8440,184020604,1999,272
8441,184020604,2009,"294,6"
8442,184020604,2019,"452,9"
8443,184020605,1999,"358,1"
8444,184020605,2009,"270,2"
8445,184020605,2019,"391,8"
8446,184020606,1999,"268,1"
8447,184020606,2009,"312,7"
8448,184020606,2019,"410,1"
8449,1840207,1999,"889,6"
8450,1840207,2009,"793,9"
8451,1840207,2019,"1153,8"
8452,184020701,1999,"712,8"
8453,184020701,2009,"833,6"
8454,184020701,2019,"1461,1"
8455,184020702,1999,"2266,9"
8456,184020702,2009,"1012,2"
8457,184020702,2019,"645,5"
8458,184020703,1999,"621,1"
8459,184020703,2009,"680,4"
8460,184020703,2019,723
8461,184020704,1999,"508,4"
8462,184020704,2009,"524,2"
8463,184020704,2019,"1205,8"
8464,1840208,1999,"616,3"
8465,1840208,2009,"736,9"
8466,1840208,2019,"1153,8"
8467,184020803,1999,"596,4"
8468,184020803,2009,"635,7"
8469,184020803,2019,"867,5"
8470,184020804,1999,"426,3"
8471,184020804,2009,"599,2"
8472,184020804,2019,"1211,3"
8473,184020807,1999,"601,3"
8474,184020807,2009,968
8475,184020807,2019,1574
8476,184020808,1999,"675,5"
8477,184020808,2009,"769,1"
8478,184020808,2019,"1182,1"
8479,1840209,1999,"330,9"
8480,1840209,2009,"240,4"
8481,1840209,2019,"804,9"
8482,184020901,1999,317
8483,184020901,2009,"345,6"
8484,184020901,2019,"758,9"
8485,184020902,1999,"372,4"
8486,184020902,2009,"360,3"
8487,184020902,2019,523
8488,184020903,1999,"292,3"
8489,184020903,2009,"178,8"
8490,184020903,2019,"1013,9"
8491,184020904,1999,"303,8"
8492,184020904,2009,"224,1"
8493,184020904,2019,"671,5"
8494,184020905,1999,"338,4"
8495,184020905,2009,261
8496,184020905,2019,366
8497,184020906,1999,"392,7"
8498,184020906,2009,"162,6"
8499,184020906,2019,"627,1"
8500,184020910,1999,"340,9"
8501,184020910,2009,"182,4"
8502,184020910,2019,"1310,2"
8503,1840210,1999,"510,2"
8504,1840210,2009,479
8505,1840210,2019,"805,6"
8506,184021001,1999,"715,5"
8507,184021001,2009,"535,1"
8508,184021001,2019,"1172,1"
8509,184021002,1999,"454,3"
8510,184021002,2009,595
8511,184021002,2019,"731,6"
8512,184021008,1999,"436,5"
8513,184021008,2009,"401,2"
8514,184021008,2019,"844,8"
8515,184021009,1999,"573,2"
8516,184021009,2009,"535,2"
8517,184021009,2019,"801,1"
8518,184021010,1999,"393,8"
8519,184021010,2009,"331,4"
8520,184021010,2019,661
8521,1840212,1999,"369,4"
8522,1840212,2009,"383,8"
8523,1840212,2019,"487,6"
8524,184021203,1999,"345,4"
8525,184021203,2009,"319,4"
8526,184021203,2019,"496,1"
8527,184021206,1999,430
8528,184021206,2009,"204,5"
8529,184021206,2019,358
8530,184021207,1999,"388,9"
8531,184021207,2009,"522,4"
8532,184021207,2019,"475,8"
8533,184021208,1999,"364,3"
8534,184021208,2009,"548,2"
8535,184021208,2019,"567,5"
8536,1840213,1999,"426,1"
8537,1840213,2009,"442,2"
8538,1840213,2019,"763,5"
8539,184021302,1999,"395,4"
8540,184021302,2009,"466,5"
8541,184021302,2019,"1000,7"
8542,184021303,1999,"586,1"
8543,184021303,2009,"579,7"
8544,184021303,2019,"1074,5"
8545,184021308,1999,"382,8"
8546,184021308,2009,"415,6"
8547,184021308,2019,"776,3"
8548,184021309,1999,"423,5"
8549,184021309,2009,"405,8"
8550,184021309,2019,"560,6"
8551,184021307,1999,"404,9"
8552,184021307,2009,"408,6"
8553,184021307,2019,"542,6"
8554,1840214,1999,"535,4"
8555,1840214,2009,"629,9"
8556,1840214,2019,"1068,3"
8557,184021401,1999,"502,2"
8558,184021401,2009,"486,1"
8559,184021401,2019,"769,4"
8560,184021402,1999,"496,8"
8561,184021402,2009,"659,6"
8562,184021402,2019,"1198,2"
8563,184021403,1999,662
8564,184021403,2009,"956,1"
8565,184021403,2019,"1831,7"
8566,184021404,1999,"748,5"
8567,184021404,2009,"998,1"
8568,184021404,2019,"1707,5"
8569,185,1999,"1702,1"
8570,185,2009,"2211,6"
8571,185,2019,"2799,2"
8572,1851403,1999,"2425,8"
8573,1851403,2009,"3573,4"
8574,1851403,2019,3295
8575,185140301,1999,"2550,2"
8576,185140301,2009,3533
8577,185140301,2019,"3042,3"
8578,185140302,1999,"2810,8"
8579,185140302,2009,"5811,2"
8580,185140302,2019,"4954,2"
8581,185140303,1999,"1990,6"
8582,185140303,2009,"3126,2"
8583,185140303,2019,"3486,2"
