Region,Work_load,primary_key,Work_1989
11B170908: União das freguesias de Cerva e Limões,Mão-de-obra agrícola total,11B170908: União das freguesias de Cerva e LimõesMão-de-obra agrícola total,1047
11B170909: União das freguesias de Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega,Mão-de-obra agrícola total,11B170909: União das freguesias de Ribeira de Pena (Salvador) e Santo Aleixo de Além-TâmegaMão-de-obra agrícola total,1128
11B1712: Valpaços,Mão-de-obra agrícola total,11B1712: ValpaçosMão-de-obra agrícola total,7347
11B171201: Água Revés e Crasto,Mão-de-obra agrícola total,11B171201: Água Revés e CrastoMão-de-obra agrícola total,269
11B171203: Algeriz,Mão-de-obra agrícola total,11B171203: AlgerizMão-de-obra agrícola total,426
11B171205: Bouçoães,Mão-de-obra agrícola total,11B171205: BouçoãesMão-de-obra agrícola total,273
11B171206: Canaveses,Mão-de-obra agrícola total,11B171206: CanavesesMão-de-obra agrícola total,153
11B171232: Carrazedo de Montenegro e Curros,Mão-de-obra agrícola total,11B171232: Carrazedo de Montenegro e CurrosMão-de-obra agrícola total,754
11B171209: Ervões,Mão-de-obra agrícola total,11B171209: ErvõesMão-de-obra agrícola total,334
11B171211: Fornos do Pinhal,Mão-de-obra agrícola total,11B171211: Fornos do PinhalMão-de-obra agrícola total,200
11B171212: Friões,Mão-de-obra agrícola total,11B171212: FriõesMão-de-obra agrícola total,465
"11B171233: Lebução, Fiães e Nozelos",Mão-de-obra agrícola total,"11B171233: Lebução, Fiães e NozelosMão-de-obra agrícola total",260
11B171215: Padrela e Tazem,Mão-de-obra agrícola total,11B171215: Padrela e TazemMão-de-obra agrícola total,285
11B171216: Possacos,Mão-de-obra agrícola total,11B171216: PossacosMão-de-obra agrícola total,244
11B171217: Rio Torto,Mão-de-obra agrícola total,11B171217: Rio TortoMão-de-obra agrícola total,216
11B171219: Santa Maria de Emeres,Mão-de-obra agrícola total,11B171219: Santa Maria de EmeresMão-de-obra agrícola total,265
11B171220: Santa Valha,Mão-de-obra agrícola total,11B171220: Santa ValhaMão-de-obra agrícola total,314
11B171221: Santiago da Ribeira de Alhariz,Mão-de-obra agrícola total,11B171221: Santiago da Ribeira de AlharizMão-de-obra agrícola total,491
11B171222: São João da Corveira,Mão-de-obra agrícola total,11B171222: São João da CorveiraMão-de-obra agrícola total,429
11B171223: São Pedro de Veiga de Lila,Mão-de-obra agrícola total,11B171223: São Pedro de Veiga de LilaMão-de-obra agrícola total,141
11B171224: Serapicos,Mão-de-obra agrícola total,11B171224: SerapicosMão-de-obra agrícola total,121
11B171234: Sonim e Barreiros,Mão-de-obra agrícola total,11B171234: Sonim e BarreirosMão-de-obra agrícola total,206
11B171235: Tinhela e Alvarelhos,Mão-de-obra agrícola total,11B171235: Tinhela e AlvarelhosMão-de-obra agrícola total,198
11B171227: Vales,Mão-de-obra agrícola total,11B171227: ValesMão-de-obra agrícola total,217
11B171236: Valpaços e Sanfins,Mão-de-obra agrícola total,11B171236: Valpaços e SanfinsMão-de-obra agrícola total,549
11B171229: Vassal,Mão-de-obra agrícola total,11B171229: VassalMão-de-obra agrícola total,194
11B171230: Veiga de Lila,Mão-de-obra agrícola total,11B171230: Veiga de LilaMão-de-obra agrícola total,100
11B171231: Vilarandelo,Mão-de-obra agrícola total,11B171231: VilarandeloMão-de-obra agrícola total,244
11B1713: Vila Pouca de Aguiar,Mão-de-obra agrícola total,11B1713: Vila Pouca de AguiarMão-de-obra agrícola total,2677
11B171302: Alfarela de Jales,Mão-de-obra agrícola total,11B171302: Alfarela de JalesMão-de-obra agrícola total,170
11B171319: Alvão,Mão-de-obra agrícola total,11B171319: AlvãoMão-de-obra agrícola total,241
11B171303: Bornes de Aguiar,Mão-de-obra agrícola total,11B171303: Bornes de AguiarMão-de-obra agrícola total,401
11B171304: Bragado,Mão-de-obra agrícola total,11B171304: BragadoMão-de-obra agrícola total,160
11B171305: Capeludos,Mão-de-obra agrícola total,11B171305: CapeludosMão-de-obra agrícola total,154
11B171317: Sabroso de Aguiar,Mão-de-obra agrícola total,11B171317: Sabroso de AguiarMão-de-obra agrícola total,- -
11B171310: Soutelo de Aguiar,Mão-de-obra agrícola total,11B171310: Soutelo de AguiarMão-de-obra agrícola total,259
11B171311: Telões,Mão-de-obra agrícola total,11B171311: TelõesMão-de-obra agrícola total,301
11B171312: Tresminas,Mão-de-obra agrícola total,11B171312: TresminasMão-de-obra agrícola total,210
11B171320: União das freguesias de Pensalvos e Parada de Monteiros,Mão-de-obra agrícola total,11B171320: União das freguesias de Pensalvos e Parada de MonteirosMão-de-obra agrícola total,101
11B171313: Valoura,Mão-de-obra agrícola total,11B171313: ValouraMão-de-obra agrícola total,99
11B171314: Vila Pouca de Aguiar,Mão-de-obra agrícola total,11B171314: Vila Pouca de AguiarMão-de-obra agrícola total,139
11B171315: Vreia de Bornes,Mão-de-obra agrícola total,11B171315: Vreia de BornesMão-de-obra agrícola total,190
11B171316: Vreia de Jales,Mão-de-obra agrícola total,11B171316: Vreia de JalesMão-de-obra agrícola total,254
11C: Tâmega e Sousa,Mão-de-obra agrícola total,11C: Tâmega e SousaMão-de-obra agrícola total,51885
11C1301: Amarante,Mão-de-obra agrícola total,11C1301: AmaranteMão-de-obra agrícola total,7126
11C130103: Ansiães,Mão-de-obra agrícola total,11C130103: AnsiãesMão-de-obra agrícola total,164
11C130107: Candemil,Mão-de-obra agrícola total,11C130107: CandemilMão-de-obra agrícola total,242
11C130112: Fregim,Mão-de-obra agrícola total,11C130112: FregimMão-de-obra agrícola total,267
11C130115: Fridão,Mão-de-obra agrícola total,11C130115: FridãoMão-de-obra agrícola total,102
11C130117: Gondar,Mão-de-obra agrícola total,11C130117: GondarMão-de-obra agrícola total,240
11C130134: Gouveia (São Simão),Mão-de-obra agrícola total,11C130134: Gouveia (São Simão)Mão-de-obra agrícola total,234
11C130118: Jazente,Mão-de-obra agrícola total,11C130118: JazenteMão-de-obra agrícola total,110
11C130119: Lomba,Mão-de-obra agrícola total,11C130119: LombaMão-de-obra agrícola total,79
11C130120: Louredo,Mão-de-obra agrícola total,11C130120: LouredoMão-de-obra agrícola total,99
11C130121: Lufrei,Mão-de-obra agrícola total,11C130121: LufreiMão-de-obra agrícola total,173
11C130123: Mancelos,Mão-de-obra agrícola total,11C130123: MancelosMão-de-obra agrícola total,322
11C130126: Padronelo,Mão-de-obra agrícola total,11C130126: PadroneloMão-de-obra agrícola total,63
11C130128: Rebordelo,Mão-de-obra agrícola total,11C130128: RebordeloMão-de-obra agrícola total,78
11C130129: Salvador do Monte,Mão-de-obra agrícola total,11C130129: Salvador do MonteMão-de-obra agrícola total,216
11C130135: Telões,Mão-de-obra agrícola total,11C130135: TelõesMão-de-obra agrícola total,672
11C130136: Travanca,Mão-de-obra agrícola total,11C130136: TravancaMão-de-obra agrícola total,269
"11C130141: União das freguesias de Aboadela, Sanche e Várzea",Mão-de-obra agrícola total,"11C130141: União das freguesias de Aboadela, Sanche e VárzeaMão-de-obra agrícola total",329
"11C130142: União das freguesias de Amarante (São Gonçalo), Madalena, Cepelos e Gatão",Mão-de-obra agrícola total,"11C130142: União das freguesias de Amarante (São Gonçalo), Madalena, Cepelos e GatãoMão-de-obra agrícola total",716
"11C130143: União das freguesias de Bustelo, Carneiro e Carvalho de Rei",Mão-de-obra agrícola total,"11C130143: União das freguesias de Bustelo, Carneiro e Carvalho de ReiMão-de-obra agrícola total",348
11C130144: União das freguesias de Figueiró (Santiago e Santa Cristina),Mão-de-obra agrícola total,11C130144: União das freguesias de Figueiró (Santiago e Santa Cristina)Mão-de-obra agrícola total,444
11C130145: União das freguesias de Freixo de Cima e de Baixo,Mão-de-obra agrícola total,11C130145: União das freguesias de Freixo de Cima e de BaixoMão-de-obra agrícola total,402
11C130146: União das freguesias de Olo e Canadelo,Mão-de-obra agrícola total,11C130146: União das freguesias de Olo e CanadeloMão-de-obra agrícola total,131
"11C130148: União das freguesias de Vila Garcia, Aboim e Chapa",Mão-de-obra agrícola total,"11C130148: União das freguesias de Vila Garcia, Aboim e ChapaMão-de-obra agrícola total",594
11C130138: Vila Caiz,Mão-de-obra agrícola total,11C130138: Vila CaizMão-de-obra agrícola total,206
11C130139: Vila Chã do Marão,Mão-de-obra agrícola total,11C130139: Vila Chã do MarãoMão-de-obra agrícola total,204
11C130147: Vila Meã,Mão-de-obra agrícola total,11C130147: Vila MeãMão-de-obra agrícola total,423
11C1302: Baião,Mão-de-obra agrícola total,11C1302: BaiãoMão-de-obra agrícola total,5897
11C130204: Frende,Mão-de-obra agrícola total,11C130204: FrendeMão-de-obra agrícola total,74
11C130205: Gestaçô,Mão-de-obra agrícola total,11C130205: GestaçôMão-de-obra agrícola total,657
11C130206: Gove,Mão-de-obra agrícola total,11C130206: GoveMão-de-obra agrícola total,391
11C130207: Grilo,Mão-de-obra agrícola total,11C130207: GriloMão-de-obra agrícola total,178
11C130208: Loivos do Monte,Mão-de-obra agrícola total,11C130208: Loivos do MonteMão-de-obra agrícola total,171
11C130215: Santa Marinha do Zêzere,Mão-de-obra agrícola total,11C130215: Santa Marinha do ZêzereMão-de-obra agrícola total,531
11C130221: União das freguesias de Ancede e Ribadouro,Mão-de-obra agrícola total,11C130221: União das freguesias de Ancede e RibadouroMão-de-obra agrícola total,585
11C130222: União das freguesias de Baião (Santa Leocádia) e Mesquinhata,Mão-de-obra agrícola total,11C130222: União das freguesias de Baião (Santa Leocádia) e MesquinhataMão-de-obra agrícola total,384
11C130223: União das freguesias de Campelo e Ovil,Mão-de-obra agrícola total,11C130223: União das freguesias de Campelo e OvilMão-de-obra agrícola total,838
11C130224: União das freguesias de Loivos da Ribeira e Tresouras,Mão-de-obra agrícola total,11C130224: União das freguesias de Loivos da Ribeira e TresourasMão-de-obra agrícola total,236
11C130225: União das freguesias de Santa Cruz do Douro e São Tomé de Covelas,Mão-de-obra agrícola total,11C130225: União das freguesias de Santa Cruz do Douro e São Tomé de CovelasMão-de-obra agrícola total,704
11C130226: União das freguesias de Teixeira e Teixeiró,Mão-de-obra agrícola total,11C130226: União das freguesias de Teixeira e TeixeiróMão-de-obra agrícola total,582
11C130219: Valadares,Mão-de-obra agrícola total,11C130219: ValadaresMão-de-obra agrícola total,279
11C130220: Viariz,Mão-de-obra agrícola total,11C130220: ViarizMão-de-obra agrícola total,287
11C0106: Castelo de Paiva,Mão-de-obra agrícola total,11C0106: Castelo de PaivaMão-de-obra agrícola total,2106
11C010602: Fornos,Mão-de-obra agrícola total,11C010602: FornosMão-de-obra agrícola total,191
11C010606: Real,Mão-de-obra agrícola total,11C010606: RealMão-de-obra agrícola total,385
11C010607: Santa Maria de Sardoura,Mão-de-obra agrícola total,11C010607: Santa Maria de SardouraMão-de-obra agrícola total,402
11C010608: São Martinho de Sardoura,Mão-de-obra agrícola total,11C010608: São Martinho de SardouraMão-de-obra agrícola total,215
"11C010610: União das freguesias de Raiva, Pedorido e Paraíso",Mão-de-obra agrícola total,"11C010610: União das freguesias de Raiva, Pedorido e ParaísoMão-de-obra agrícola total",408
11C010611: União das freguesias de Sobrado e Bairros,Mão-de-obra agrícola total,11C010611: União das freguesias de Sobrado e BairrosMão-de-obra agrícola total,505
11C0305: Celorico de Basto,Mão-de-obra agrícola total,11C0305: Celorico de BastoMão-de-obra agrícola total,6699
11C030501: Agilde,Mão-de-obra agrícola total,11C030501: AgildeMão-de-obra agrícola total,286
11C030502: Arnóia,Mão-de-obra agrícola total,11C030502: ArnóiaMão-de-obra agrícola total,711
11C030520: Basto (São Clemente),Mão-de-obra agrícola total,11C030520: Basto (São Clemente)Mão-de-obra agrícola total,425
11C030503: Borba de Montanha,Mão-de-obra agrícola total,11C030503: Borba de MontanhaMão-de-obra agrícola total,498
11C030508: Codeçoso,Mão-de-obra agrícola total,11C030508: CodeçosoMão-de-obra agrícola total,190
11C030510: Fervença,Mão-de-obra agrícola total,11C030510: FervençaMão-de-obra agrícola total,389
11C030515: Moreira do Castelo,Mão-de-obra agrícola total,11C030515: Moreira do CasteloMão-de-obra agrícola total,301
11C030517: Rego,Mão-de-obra agrícola total,11C030517: RegoMão-de-obra agrícola total,463
11C030518: Ribas,Mão-de-obra agrícola total,11C030518: RibasMão-de-obra agrícola total,497
"11C030523: União das freguesias de Britelo, Gémeos e Ourilhe",Mão-de-obra agrícola total,"11C030523: União das freguesias de Britelo, Gémeos e OurilheMão-de-obra agrícola total",741
11C030524: União das freguesias de Caçarilhe e Infesta,Mão-de-obra agrícola total,11C030524: União das freguesias de Caçarilhe e InfestaMão-de-obra agrícola total,447
11C030525: União das freguesias de Canedo de Basto e Corgo,Mão-de-obra agrícola total,11C030525: União das freguesias de Canedo de Basto e CorgoMão-de-obra agrícola total,442
11C030526: União das freguesias de Carvalho e Basto (Santa Tecla),Mão-de-obra agrícola total,11C030526: União das freguesias de Carvalho e Basto (Santa Tecla)Mão-de-obra agrícola total,460
"11C030527: União das freguesias de Veade, Gagos e Molares",Mão-de-obra agrícola total,"11C030527: União das freguesias de Veade, Gagos e MolaresMão-de-obra agrícola total",496
11C030521: Vale de Bouro,Mão-de-obra agrícola total,11C030521: Vale de BouroMão-de-obra agrícola total,353
11C1804: Cinfães,Mão-de-obra agrícola total,11C1804: CinfãesMão-de-obra agrícola total,5752
11C180403: Cinfães,Mão-de-obra agrícola total,11C180403: CinfãesMão-de-obra agrícola total,590
11C180404: Espadanedo,Mão-de-obra agrícola total,11C180404: EspadanedoMão-de-obra agrícola total,271
11C180405: Ferreiros de Tendais,Mão-de-obra agrícola total,11C180405: Ferreiros de TendaisMão-de-obra agrícola total,301
11C180406: Fornelos,Mão-de-obra agrícola total,11C180406: FornelosMão-de-obra agrícola total,284
11C180408: Moimenta,Mão-de-obra agrícola total,11C180408: MoimentaMão-de-obra agrícola total,155
11C180409: Nespereira,Mão-de-obra agrícola total,11C180409: NespereiraMão-de-obra agrícola total,678
11C180410: Oliveira do Douro,Mão-de-obra agrícola total,11C180410: Oliveira do DouroMão-de-obra agrícola total,440
11C180412: Santiago de Piães,Mão-de-obra agrícola total,11C180412: Santiago de PiãesMão-de-obra agrícola total,673
11C180413: São Cristóvão de Nogueira,Mão-de-obra agrícola total,11C180413: São Cristóvão de NogueiraMão-de-obra agrícola total,548
11C180414: Souselo,Mão-de-obra agrícola total,11C180414: SouseloMão-de-obra agrícola total,464
11C180415: Tarouquela,Mão-de-obra agrícola total,11C180415: TarouquelaMão-de-obra agrícola total,294
11C180416: Tendais,Mão-de-obra agrícola total,11C180416: TendaisMão-de-obra agrícola total,457
11C180417: Travanca,Mão-de-obra agrícola total,11C180417: TravancaMão-de-obra agrícola total,226
"11C180418: União das freguesias de Alhões, Bustelo, Gralheira e Ramires",Mão-de-obra agrícola total,"11C180418: União das freguesias de Alhões, Bustelo, Gralheira e RamiresMão-de-obra agrícola total",371
11C1303: Felgueiras,Mão-de-obra agrícola total,11C1303: FelgueirasMão-de-obra agrícola total,3566
11C130301: Aião,Mão-de-obra agrícola total,11C130301: AiãoMão-de-obra agrícola total,91
11C130302: Airães,Mão-de-obra agrícola total,11C130302: AirãesMão-de-obra agrícola total,178
11C130305: Friande,Mão-de-obra agrícola total,11C130305: FriandeMão-de-obra agrícola total,127
11C130306: Idães,Mão-de-obra agrícola total,11C130306: IdãesMão-de-obra agrícola total,222
11C130307: Jugueiros,Mão-de-obra agrícola total,11C130307: JugueirosMão-de-obra agrícola total,170
11C130313: Penacova,Mão-de-obra agrícola total,11C130313: PenacovaMão-de-obra agrícola total,78
11C130314: Pinheiro,Mão-de-obra agrícola total,11C130314: PinheiroMão-de-obra agrícola total,87
11C130315: Pombeiro de Ribavizela,Mão-de-obra agrícola total,11C130315: Pombeiro de RibavizelaMão-de-obra agrícola total,115
11C130317: Refontoura,Mão-de-obra agrícola total,11C130317: RefontouraMão-de-obra agrícola total,139
11C130318: Regilde,Mão-de-obra agrícola total,11C130318: RegildeMão-de-obra agrícola total,54
11C130319: Revinhade,Mão-de-obra agrícola total,11C130319: RevinhadeMão-de-obra agrícola total,46
11C130324: Sendim,Mão-de-obra agrícola total,11C130324: SendimMão-de-obra agrícola total,154
11C130334: União das freguesias de Macieira da Lixa e Caramos,Mão-de-obra agrícola total,11C130334: União das freguesias de Macieira da Lixa e CaramosMão-de-obra agrícola total,271
"11C130335: União das freguesias de Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",Mão-de-obra agrícola total,"11C130335: União das freguesias de Margaride (Santa Eulália), Várzea, Lagares, Varziela e MoureMão-de-obra agrícola total",579
"11C130336: União das freguesias de Pedreira, Rande e Sernande",Mão-de-obra agrícola total,"11C130336: União das freguesias de Pedreira, Rande e SernandeMão-de-obra agrícola total",283
11C130337: União das freguesias de Torrados e Sousa,Mão-de-obra agrícola total,11C130337: União das freguesias de Torrados e SousaMão-de-obra agrícola total,173
11C130338: União das freguesias de Unhão e Lordelo,Mão-de-obra agrícola total,11C130338: União das freguesias de Unhão e LordeloMão-de-obra agrícola total,187
11C130339: União das freguesias de Vila Cova da Lixa e Borba de Godim,Mão-de-obra agrícola total,11C130339: União das freguesias de Vila Cova da Lixa e Borba de GodimMão-de-obra agrícola total,331
11C130340: União das freguesias de Vila Fria e Vizela (São Jorge),Mão-de-obra agrícola total,11C130340: União das freguesias de Vila Fria e Vizela (São Jorge)Mão-de-obra agrícola total,98
11C130341: União das freguesias de Vila Verde e Santão,Mão-de-obra agrícola total,11C130341: União das freguesias de Vila Verde e SantãoMão-de-obra agrícola total,182
11C1305: Lousada,Mão-de-obra agrícola total,11C1305: LousadaMão-de-obra agrícola total,2242
11C130502: Aveleda,Mão-de-obra agrícola total,11C130502: AveledaMão-de-obra agrícola total,88
11C130504: Caíde de Rei,Mão-de-obra agrícola total,11C130504: Caíde de ReiMão-de-obra agrícola total,152
11C130510: Lodares,Mão-de-obra agrícola total,11C130510: LodaresMão-de-obra agrícola total,114
11C130512: Macieira,Mão-de-obra agrícola total,11C130512: MacieiraMão-de-obra agrícola total,72
11C130513: Meinedo,Mão-de-obra agrícola total,11C130513: MeinedoMão-de-obra agrícola total,248
11C130515: Nevogilde,Mão-de-obra agrícola total,11C130515: NevogildeMão-de-obra agrícola total,114
11C130524: Sousela,Mão-de-obra agrícola total,11C130524: SouselaMão-de-obra agrícola total,101
11C130525: Torno,Mão-de-obra agrícola total,11C130525: TornoMão-de-obra agrícola total,134
11C130527: União das freguesias de Cernadelo e Lousada (São Miguel e Santa Margarida),Mão-de-obra agrícola total,11C130527: União das freguesias de Cernadelo e Lousada (São Miguel e Santa Margarida)Mão-de-obra agrícola total,201
"11C130528: União das freguesias de Cristelos, Boim e Ordem",Mão-de-obra agrícola total,"11C130528: União das freguesias de Cristelos, Boim e OrdemMão-de-obra agrícola total",200
11C130529: União das freguesias de Figueiras e Covas,Mão-de-obra agrícola total,11C130529: União das freguesias de Figueiras e CovasMão-de-obra agrícola total,115
11C130530: União das freguesias de Lustosa e Barrosas (Santo Estêvão),Mão-de-obra agrícola total,11C130530: União das freguesias de Lustosa e Barrosas (Santo Estêvão)Mão-de-obra agrícola total,196
11C130531: União das freguesias de Nespereira e Casais,Mão-de-obra agrícola total,11C130531: União das freguesias de Nespereira e CasaisMão-de-obra agrícola total,117
"11C130532: União das freguesias de Silvares, Pias, Nogueira e Alvarenga",Mão-de-obra agrícola total,"11C130532: União das freguesias de Silvares, Pias, Nogueira e AlvarengaMão-de-obra agrícola total",269
11C130526: Vilar do Torno e Alentém,Mão-de-obra agrícola total,11C130526: Vilar do Torno e AlentémMão-de-obra agrícola total,119
11C1307: Marco de Canaveses,Mão-de-obra agrícola total,11C1307: Marco de CanavesesMão-de-obra agrícola total,5966
"11C130732: Alpendorada, Várzea e Torrão",Mão-de-obra agrícola total,"11C130732: Alpendorada, Várzea e TorrãoMão-de-obra agrícola total",446
11C130733: Avessadas e Rosém,Mão-de-obra agrícola total,11C130733: Avessadas e RosémMão-de-obra agrícola total,272
11C130704: Banho e Carvalhosa,Mão-de-obra agrícola total,11C130704: Banho e CarvalhosaMão-de-obra agrícola total,131
11C130734: Bem Viver,Mão-de-obra agrícola total,11C130734: Bem ViverMão-de-obra agrícola total,383
11C130705: Constance,Mão-de-obra agrícola total,11C130705: ConstanceMão-de-obra agrícola total,165
11C130736: Marco,Mão-de-obra agrícola total,11C130736: MarcoMão-de-obra agrícola total,367
11C130737: Paredes de Viadores e Manhuncelos,Mão-de-obra agrícola total,11C130737: Paredes de Viadores e ManhuncelosMão-de-obra agrícola total,354
11C130738: Penha Longa e Paços de Gaiolo,Mão-de-obra agrícola total,11C130738: Penha Longa e Paços de GaioloMão-de-obra agrícola total,620
11C130739: Sande e São Lourenço do Douro,Mão-de-obra agrícola total,11C130739: Sande e São Lourenço do DouroMão-de-obra agrícola total,432
11C130735: Santo Isidoro e Livração,Mão-de-obra agrícola total,11C130735: Santo Isidoro e LivraçãoMão-de-obra agrícola total,144
11C130722: Soalhães,Mão-de-obra agrícola total,11C130722: SoalhãesMão-de-obra agrícola total,541
11C130723: Sobretâmega,Mão-de-obra agrícola total,11C130723: SobretâmegaMão-de-obra agrícola total,100
11C130724: Tabuado,Mão-de-obra agrícola total,11C130724: TabuadoMão-de-obra agrícola total,210
"11C130740: Várzea, Aliviada e Folhada",Mão-de-obra agrícola total,"11C130740: Várzea, Aliviada e FolhadaMão-de-obra agrícola total",674
11C130741: Vila Boa de Quires e Maureles,Mão-de-obra agrícola total,11C130741: Vila Boa de Quires e MaurelesMão-de-obra agrícola total,653
11C130730: Vila Boa do Bispo,Mão-de-obra agrícola total,11C130730: Vila Boa do BispoMão-de-obra agrícola total,475
11C1309: Paços de Ferreira,Mão-de-obra agrícola total,11C1309: Paços de FerreiraMão-de-obra agrícola total,2018
11C130902: Carvalhosa,Mão-de-obra agrícola total,11C130902: CarvalhosaMão-de-obra agrícola total,159
11C130904: Eiriz,Mão-de-obra agrícola total,11C130904: EirizMão-de-obra agrícola total,109
11C130905: Ferreira,Mão-de-obra agrícola total,11C130905: FerreiraMão-de-obra agrícola total,334
11C130906: Figueiró,Mão-de-obra agrícola total,11C130906: FigueiróMão-de-obra agrícola total,116
11C130917: Frazão Arreigada,Mão-de-obra agrícola total,11C130917: Frazão ArreigadaMão-de-obra agrícola total,212
11C130908: Freamunde,Mão-de-obra agrícola total,11C130908: FreamundeMão-de-obra agrícola total,155
11C130910: Meixomil,Mão-de-obra agrícola total,11C130910: MeixomilMão-de-obra agrícola total,89
11C130918: Paços de Ferreira,Mão-de-obra agrícola total,11C130918: Paços de FerreiraMão-de-obra agrícola total,209
11C130913: Penamaior,Mão-de-obra agrícola total,11C130913: PenamaiorMão-de-obra agrícola total,101
11C130914: Raimonda,Mão-de-obra agrícola total,11C130914: RaimondaMão-de-obra agrícola total,124
11C130919: Sanfins Lamoso Codessos,Mão-de-obra agrícola total,11C130919: Sanfins Lamoso CodessosMão-de-obra agrícola total,285
11C130916: Seroa,Mão-de-obra agrícola total,11C130916: SeroaMão-de-obra agrícola total,124
11C1311: Penafiel,Mão-de-obra agrícola total,11C1311: PenafielMão-de-obra agrícola total,6750
11C131101: Abragão,Mão-de-obra agrícola total,11C131101: AbragãoMão-de-obra agrícola total,397
11C131102: Boelhe,Mão-de-obra agrícola total,11C131102: BoelheMão-de-obra agrícola total,222
11C131103: Bustelo,Mão-de-obra agrícola total,11C131103: BusteloMão-de-obra agrícola total,326
11C131104: Cabeça Santa,Mão-de-obra agrícola total,11C131104: Cabeça SantaMão-de-obra agrícola total,168
11C131105: Canelas,Mão-de-obra agrícola total,11C131105: CanelasMão-de-obra agrícola total,181
11C131106: Capela,Mão-de-obra agrícola total,11C131106: CapelaMão-de-obra agrícola total,147
11C131107: Castelões,Mão-de-obra agrícola total,11C131107: CastelõesMão-de-obra agrícola total,161
11C131108: Croca,Mão-de-obra agrícola total,11C131108: CrocaMão-de-obra agrícola total,187
11C131109: Duas Igrejas,Mão-de-obra agrícola total,11C131109: Duas IgrejasMão-de-obra agrícola total,360
11C131110: Eja,Mão-de-obra agrícola total,11C131110: EjaMão-de-obra agrícola total,87
11C131112: Fonte Arcada,Mão-de-obra agrícola total,11C131112: Fonte ArcadaMão-de-obra agrícola total,152
11C131113: Galegos,Mão-de-obra agrícola total,11C131113: GalegosMão-de-obra agrícola total,210
11C131141: Guilhufe e Urrô,Mão-de-obra agrícola total,11C131141: Guilhufe e UrrôMão-de-obra agrícola total,274
11C131115: Irivo,Mão-de-obra agrícola total,11C131115: IrivoMão-de-obra agrícola total,168
11C131142: Lagares e Figueira,Mão-de-obra agrícola total,11C131142: Lagares e FigueiraMão-de-obra agrícola total,300
11C131140: Luzim e Vila Cova,Mão-de-obra agrícola total,11C131140: Luzim e Vila CovaMão-de-obra agrícola total,354
11C131121: Oldrões,Mão-de-obra agrícola total,11C131121: OldrõesMão-de-obra agrícola total,136
11C131122: Paço de Sousa,Mão-de-obra agrícola total,11C131122: Paço de SousaMão-de-obra agrícola total,275
11C131139: Penafiel,Mão-de-obra agrícola total,11C131139: PenafielMão-de-obra agrícola total,850
11C131125: Perozelo,Mão-de-obra agrícola total,11C131125: PerozeloMão-de-obra agrícola total,146
11C131128: Rans,Mão-de-obra agrícola total,11C131128: RansMão-de-obra agrícola total,199
11C131132: Recezinhos (São Mamede),Mão-de-obra agrícola total,11C131132: Recezinhos (São Mamede)Mão-de-obra agrícola total,160
11C131133: Recezinhos (São Martinho),Mão-de-obra agrícola total,11C131133: Recezinhos (São Martinho)Mão-de-obra agrícola total,378
11C131129: Rio de Moinhos,Mão-de-obra agrícola total,11C131129: Rio de MoinhosMão-de-obra agrícola total,288
11C131138: Rio Mau,Mão-de-obra agrícola total,11C131138: Rio MauMão-de-obra agrícola total,57
11C131134: Sebolido,Mão-de-obra agrícola total,11C131134: SebolidoMão-de-obra agrícola total,22
11C131143: Termas de São Vicente,Mão-de-obra agrícola total,11C131143: Termas de São VicenteMão-de-obra agrícola total,357
11C131136: Valpedre,Mão-de-obra agrícola total,11C131136: ValpedreMão-de-obra agrícola total,186
11C1813: Resende,Mão-de-obra agrícola total,11C1813: ResendeMão-de-obra agrícola total,3764
11C181302: Barrô,Mão-de-obra agrícola total,11C181302: BarrôMão-de-obra agrícola total,367
11C181303: Cárquere,Mão-de-obra agrícola total,11C181303: CárquereMão-de-obra agrícola total,285
11C181310: Paus,Mão-de-obra agrícola total,11C181310: PausMão-de-obra agrícola total,409
11C181311: Resende,Mão-de-obra agrícola total,11C181311: ResendeMão-de-obra agrícola total,427
11C181312: São Cipriano,Mão-de-obra agrícola total,11C181312: São CiprianoMão-de-obra agrícola total,331
11C181313: São João de Fontoura,Mão-de-obra agrícola total,11C181313: São João de FontouraMão-de-obra agrícola total,274
11C181314: São Martinho de Mouros,Mão-de-obra agrícola total,11C181314: São Martinho de MourosMão-de-obra agrícola total,560
11C181316: União das freguesias de Anreade e São Romão de Aregos,Mão-de-obra agrícola total,11C181316: União das freguesias de Anreade e São Romão de AregosMão-de-obra agrícola total,394
11C181317: União das freguesias de Felgueiras e Feirão,Mão-de-obra agrícola total,11C181317: União das freguesias de Felgueiras e FeirãoMão-de-obra agrícola total,203
11C181318: União das freguesias de Freigil e Miomães,Mão-de-obra agrícola total,11C181318: União das freguesias de Freigil e MiomãesMão-de-obra agrícola total,272
11C181319: União das freguesias de Ovadas e Panchorra,Mão-de-obra agrícola total,11C181319: União das freguesias de Ovadas e PanchorraMão-de-obra agrícola total,241
11D: Douro,Mão-de-obra agrícola total,11D: DouroMão-de-obra agrícola total,46522
11D1701: Alijó,Mão-de-obra agrícola total,11D1701: AlijóMão-de-obra agrícola total,4262
11D170101: Alijó,Mão-de-obra agrícola total,11D170101: AlijóMão-de-obra agrícola total,448
