16E060508: Marinha das Ondas;607;1516;92;86;26;3232;307;18;
16E060518: Moinhos da Gândara;- -;- -;- -;- -;- -;- -;- -;- -;
16E060523: Paião;694;979;226;42;62;140933;288;46;
16E060524: Quiaios;709;522;9;32;74;4338;114;5;
16E060514: São Pedro;26;14;- -;- -;5;70;- -;- -;
16E060512: Tavarede;83;105;184;7;25;51328;151;2;
16E060513: Vila Verde;284;197;79;1;121;2801;126;18;
16E0606: Góis;192;2400;1682;2704;34;25571;359;4123;
16E060601: Alvares;3;32;328;444;7;723;66;1222;
16E060604: Góis;104;244;857;1370;16;22753;143;1583;
16E060606: União das freguesias de Cadafaz e Colmeal;10;38;355;631;4;832;59;1169;
16E060605: Vila Nova do Ceira;75;2086;142;259;7;1263;91;149;
16E0607: Lousã;411;672;597;850;64;11737;610;2553;
16E060706: Gândaras;- -;- -;- -;- -;- -;- -;- -;- -;
16E060704: Serpins;65;122;200;159;16;1445;66;190;
16E060707: União das freguesias de Foz de Arouce e Casal de Ermio;96;80;113;116;8;1470;158;752;
16E060708: União das freguesias de Lousã e Vilarinho;250;470;284;575;40;8822;386;1611;
16E0111: Mealhada;1927;5735;1451;2351;398;396353;2042;235;
16E011102: Barcouço;530;1228;330;461;113;70399;320;48;
16E011103: Casal Comba;804;1608;193;877;157;42709;548;53;
16E011104: Luso;58;293;341;265;11;1488;144;19;
16E011106: Pampilhosa;29;344;69;212;25;2610;270;47;
16E011109: União das freguesias da Mealhada, Ventosa do Bairro e Antes;332;1923;172;304;50;274116;622;30;
16E011107: Vacariça;174;339;346;232;42;5031;138;38;
16E0608: Mira;5512;8667;27;161;38;36346;2087;326;
16E060803: Carapelhos;499;240;3;9;- -;1716;174;19;
16E060801: Mira;3848;7461;19;85;22;26404;1637;279;
16E060804: Praia de Mira;402;616;2;61;7;4095;190;8;
16E060802: Seixo;763;350;3;6;9;4131;86;20;
16E0609: Miranda do Corvo;605;1438;1578;1613;37;19631;988;872;
16E060901: Lamas;47;275;222;318;2;6861;127;32;
16E060902: Miranda do Corvo;155;417;419;479;7;5586;366;424;
16E060906: União das freguesias de Semide e Rio Vide;261;377;828;605;27;5398;284;215;
16E060905: Vila Nova;142;369;109;211;1;1786;211;201;
16E0610: Montemor-o-Velho;15844;19363;3958;938;1059;62606;2728;521;
16E061002: Arazede;7609;9840;661;289;89;22630;1196;203;
16E061003: Carapinheira;879;1116;479;63;130;6372;305;44;
16E061014: Ereira;243;106;73;- -;82;1483;15;4;
16E061005: Liceia;1734;2495;30;49;33;4738;182;39;
16E061006: Meãs do Campo;584;538;219;32;93;3085;68;- -;
16E061008: Pereira;319;411;739;47;123;2787;246;46;
16E061009: Santo Varão;275;158;300;57;14;1523;52;13;
16E061010: Seixo de Gatões;1217;985;335;24;46;4252;145;79;
16E061011: Tentúgal;1612;2508;364;112;192;5698;135;63;
16E061015: União das freguesias de Abrunheira, Verride e Vila Nova da Barca;235;371;474;214;176;3483;150;1;
16E061016: União das freguesias de Montemor-o-Velho e Gatões;1137;835;284;51;81;6555;234;29;
16E1808: Mortágua;1153;3569;6254;1330;30;317309;1460;1819;
16E180802: Cercosa;36;133;452;83;2;887;80;76;
16E180804: Espinho;221;806;1401;325;5;26669;244;335;
16E180805: Marmeleira;37;159;582;83;2;55030;172;108;
16E180807: Pala;203;735;763;103;1;20773;148;414;
16E180808: Sobral;431;961;1215;288;6;18899;294;477;
16E180809: Trezói;40;244;525;151;7;934;94;58;
16E180811: União das freguesias de Mortágua, Vale de Remígio, Cortegaça e Almaça;185;531;1316;297;7;194117;428;351;
16E0611: Oliveira do Hospital;455;2239;11429;1579;360;520931;2253;521;
16E061101: Aldeia das Dez;2;432;189;229;- -;325;40;16;
16E061102: Alvoco das Várzeas;4;107;365;21;1;648;25;30;
16E061103: Avô;3;4;294;22;- -;337;28;4;
16E061104: Bobadela;22;95;915;43;4;436358;85;14;
16E061106: Lagares;26;422;410;159;31;2684;315;29;
16E061109: Lourosa;32;77;636;55;36;1421;129;56;
16E061110: Meruge;14;121;532;120;2;2912;212;3;
16E061111: Nogueira do Cravo;114;175;1046;110;12;3834;270;47;
16E061115: São Gião;7;20;297;30;16;699;63;16;
16E061118: Seixo da Beira;53;283;1655;278;103;7767;237;60;
16E061119: Travanca de Lagos;17;103;676;95;34;1837;141;34;
16E061122: União das freguesias de Ervedal e Vila Franca da Beira;35;109;1617;188;92;1950;247;130;
16E061123: União das freguesias de Lagos da Beira e Lajeosa;33;80;818;69;16;2187;181;33;
16E061124: União das freguesias de Oliveira do Hospital e São Paio de Gramaços;55;105;1486;89;5;56428;157;- -;
16E061125: União das freguesias de Penalva de Alva e São Sebastião da Feira;3;66;287;27;2;501;41;23;
16E061126: União das freguesias de Santa Ovaia e Vila Pouca da Beira;35;40;206;44;6;1043;82;26;
16E0612: Pampilhosa da Serra;84;239;521;3430;9;3931;431;5910;
16E061201: Cabril;1;10;10;125;- -;187;23;490;
16E061202: Dornelas do Zêzere;7;33;2;272;- -;638;86;243;
16E061211: Fajão-Vidual;4;12;17;714;2;525;46;1223;
16E061204: Janeiro de Baixo;46;117;125;611;2;1159;78;245;
16E061206: Pampilhosa da Serra;4;5;28;535;3;189;59;2164;
16E061207: Pessegueiro;12;6;224;403;2;212;12;641;
16E061212: Portela do Fojo-Machio;4;13;104;122;- -;284;45;256;
16E061209: Unhais-o-Velho;6;43;11;648;- -;737;82;648;
16E0613: Penacova;684;3194;5693;2942;40;38942;1428;1553;
16E061301: Carvalho;94;376;1356;370;2;16002;278;291;
16E061302: Figueira de Lorvão;131;907;472;490;4;2628;178;118;
16E061304: Lorvão;99;242;324;340;2;10299;118;114;
16E061307: Penacova;65;254;824;701;3;2142;217;260;
16E061310: Sazes do Lorvão;26;128;442;295;2;1139;90;98;
16E061312: União das freguesias de Friúmes e Paradela;36;964;182;325;8;1192;72;192;
16E061313: União das freguesias de Oliveira do Mondego e Travanca do Mondego;118;120;655;172;1;1454;168;205;
16E061314: União das freguesias de São Pedro de Alva e São Paio de Mondego;115;203;1438;249;18;4086;307;275;
16E0614: Penela;818;2075;2389;1433;105;11304;1079;620;
16E061401: Cumeeira;89;519;682;168;29;2321;271;56;
16E061402: Espinhal;51;102;177;193;7;933;187;179;
16E061403: Podentes;66;126;135;218;1;717;107;33;
16E061407: União das freguesias de São Miguel, Santa Eufémia e Rabaçal;612;1328;1395;854;68;7333;514;352;
16E0615: Soure;3655;9286;5228;3393;1316;49952;2970;561;
16E061501: Alfarelos;101;71;248;47;46;2225;149;20;
16E061504: Figueiró do Campo;307;446;117;167;145;4390;203;7;
16E061506: Granja do Ulmeiro;43;77;81;29;10;899;52;29;
16E061508: Samuel;187;719;763;106;206;3892;400;32;
16E061509: Soure;1437;3985;1177;1143;419;18808;679;136;
16E061510: Tapéus;126;307;122;269;29;1447;112;46;
16E061513: União das freguesias de Degracias e Pombalinho;873;2260;2432;1266;134;4245;415;155;
16E061514: União das freguesias de Gesteira e Brunhós;246;536;93;260;178;5218;393;67;
16E061511: Vila Nova de Anços;108;287;61;64;94;4127;158;17;
16E061512: Vinha da Rainha;227;598;134;42;55;4701;409;52;
16E0616: Tábua;1091;1939;8230;1332;422;58653;2076;1742;
16E061602: Candosa;5;68;366;49;12;1805;113;22;
16E061603: Carapinha;43;66;240;43;15;805;71;145;
16E061608: Midões;122;587;2180;288;29;14342;283;435;
16E061609: Mouronho;145;120;863;178;59;2568;182;217;
16E061611: Póvoa de Midões;43;90;627;60;1;1212;145;3;
16E061612: São João da Boa Vista;68;132;294;62;45;1372;110;44;
16E061614: Tábua;140;234;481;123;62;4238;350;125;
16E061616: União das freguesias de Ázere e Covelo;124;217;813;109;45;1693;180;350;
16E061617: União das freguesias de Covas e Vila Nova de Oliveirinha;154;176;1401;162;61;21239;288;72;
16E061618: União das freguesias de Espariz e Sinde;148;164;460;164;50;6689;244;147;
16E061619: União das freguesias de Pinheiro de Coja e Meda de Mouros;99;85;505;94;43;2690;110;182;
16E0617: Vila Nova de Poiares;345;998;391;1323;88;10448;378;670;
16E061701: Arrifana;124;160;76;487;24;6371;112;228;
16E061702: Lavegadas;13;31;46;64;2;389;26;44;
16E061703: Poiares (Santo André);91;751;123;433;44;2494;142;215;
16E061704: São Miguel de Poiares;117;56;146;339;18;1194;98;183;
16F: Região de Leiria;34663;215460;43200;24975;4461;2350112;34731;10137;
16F1002: Alvaiázere;548;3989;4904;4808;300;63125;2119;535;
16F100201: Almoster;161;966;969;758;64;33133;151;101;
16F100208: Alvaiázere;100;757;454;948;58;2222;479;118;
16F100204: Maçãs de Dona Maria;84;791;744;482;17;2837;686;81;
16F100205: Pelmá;105;605;641;1463;101;19756;276;106;
16F100209: Pussos São Pedro;98;870;2096;1157;60;5177;527;129;
16F1003: Ansião;1249;5936;8160;3118;278;201819;1398;447;
16F100301: Alvorge;344;791;1476;662;43;8718;252;111;
16F100309: Ansião;148;1137;1977;613;59;5716;295;111;
16F100303: Avelar;40;115;86;57;7;3705;182;1;
16F100304: Chão de Couce;126;557;910;175;36;13866;193;26;
16F100306: Pousaflores;29;1144;949;587;68;5092;213;99;
16F100307: Santiago da Guarda;562;2192;2762;1024;65;164722;263;99;
16F1004: Batalha;2268;24400;1509;1601;319;106945;3649;413;
16F100401: Batalha;883;19163;650;118;32;37481;1513;23;
16F100404: Golpilheira;187;2331;75;9;4;3187;296;- -;
16F100402: Reguengo do Fetal;197;795;128;326;79;39541;542;39;
16F100403: São Mamede;1001;2111;656;1148;204;26736;1298;351;
16F1007: Castanheira de Pêra;19;337;157;566;1;632;99;1245;
16F100703: União das freguesias de Castanheira de Pêra e Coentral;19;337;157;566;1;632;99;1245;
16F1008: Figueiró dos Vinhos;244;1227;1669;1801;54;9386;1356;1474;
16F100801: Aguda;39;265;614;239;13;1413;194;123;
16F100802: Arega;95;498;375;712;27;2796;534;151;
16F100803: Campelo;- -;13;107;106;1;187;30;366;
16F100806: União das freguesias de Figueiró dos Vinhos e Bairradas;110;451;573;744;13;4990;598;834;
16F1009: Leiria;10021;95519;5233;2513;489;1345560;11295;1439;
16F100901: Amor;695;4724;80;82;61;57801;639;173;
16F100902: Arrabal;214;315;114;395;11;85315;1021;24;
16F100925: Bajouca;308;1092;224;9;5;22446;318;23;
16F100926: Bidoeira de Cima;192;7191;18;1;- -;90113;152;- -;
16F100907: Caranguejeira;509;1302;902;198;59;62888;973;80;
16F100909: Coimbrão;430;279;21;1;10;724;67;- -;
16F100913: Maceira;641;4181;460;141;115;14119;1069;36;
16F100915: Milagres;311;11763;57;11;12;152198;94;13;
16F100921: Regueira de Pontes;314;8021;172;6;17;314;13;1;
16F100932: União das freguesias de Colmeias e Memória;675;15800;799;102;20;133341;561;90;
16F100933: União das freguesias de Leiria, Pousos, Barreira e Cortes;393;4239;224;145;19;52498;863;96;
16F100934: União das freguesias de Marrazes e Barosa;339;6894;214;39;27;125704;356;20;
16F100935: União das freguesias de Monte Real e Carvide;982;938;159;82;22;9810;368;23;
16F100936: União das freguesias de Monte Redondo e Carreira;788;3746;65;5;8;23935;294;23;
16F100937: União das freguesias de Parceiros e Azoia;413;2445;148;70;13;3702;770;108;
16F100938: União das freguesias de Santa Catarina da Serra e Chainça;590;1821;708;845;48;20746;1457;363;
16F100939: União das freguesias de Santa Eufémia e Boa Vista;765;15317;409;185;7;13612;1335;7;
16F100940: União das freguesias de Souto da Carpalhosa e Ortigosa;1462;5451;459;196;35;476294;945;359;
16F1010: Marinha Grande;1430;1684;364;29;62;16289;546;82;
16F101001: Marinha Grande;295;900;250;25;39;5158;294;46;
16F101003: Moita;121;221;- -;1;5;977;115;17;
16F101002: Vieira de Leiria;1014;563;114;3;18;10154;137;19;
16F1013: Pedrógão Grande;381;1376;1910;1340;347;12070;1016;1724;
16F101301: Graça;159;525;633;484;116;2300;358;437;
16F101302: Pedrógão Grande;141;648;956;716;167;7786;394;1099;
16F101303: Vila Facaia;81;203;321;140;64;1984;264;188;
16F1015: Pombal;10077;37148;14212;4278;1768;533333;9570;1109;
16F101501: Abiul;427;1287;3092;1258;143;156948;466;68;
16F101503: Almagreira;710;3461;406;140;153;91781;479;112;
16F101504: Carnide;446;4125;628;130;4;28664;163;52;
16F101505: Carriço;1064;1345;87;250;7;7245;432;- -;
16F101506: Louriçal;1692;4224;259;236;3;38315;689;22;
16F101515: Meirinhas;173;1261;368;13;3;17792;308;2;
16F101508: Pelariga;333;902;308;170;175;15285;303;66;
16F101509: Pombal;1433;5010;2224;519;605;37846;1499;250;
16F101510: Redinha;355;559;977;506;233;8129;299;82;
16F101518: União das freguesias de Guia, Ilha e Mata Mourisca;1768;5325;664;408;21;18538;1449;66;
16F101519: União das freguesias de Santiago e São Simão de Litém e Albergaria dos Doze;595;2164;2545;188;204;35478;2493;353;
16F101513: Vermoil;800;6876;1487;83;44;31649;701;22;
16F101514: Vila Cã;281;609;1167;377;173;45663;289;14;
16F1016: Porto de Mós;8426;43844;5082;4921;843;60953;3683;1669;
16F101602: Alqueidão da Serra;521;3505;309;580;169;3283;562;358;
16F101605: Calvaria de Cima;75;4175;181;8;14;582;156;- -;
16F101606: Juncal;455;7269;234;329;142;4392;750;140;
16F101608: Mira de Aire;177;1124;360;136;19;802;178;82;
16F101609: Pedreiras;260;2270;308;109;29;1453;263;1;
16F101614: Porto de Mós - São João Baptista e São Pedro;450;7220;424;102;58;31811;573;118;
16F101610: São Bento;3708;4398;1391;1832;137;1614;330;284;
16F101613: Serro Ventoso;1216;4997;560;516;80;9728;291;369;
16F101615: União das freguesias de Alvados e Alcaria;232;491;392;259;64;721;213;195;
16F101616: União das freguesias de Arrimal e Mendiga;1332;8395;923;1050;131;6567;367;122;
16G: Viseu Dão Lafões;42238;81777;78305;40854;3796;6358513;35495;16787;
16G0901: Aguiar da Beira;2159;4808;4227;1320;186;61849;795;568;
16G090102: Carapito;265;117;662;117;2;674;82;87;
16G090103: Cortiçada;113;140;307;68;36;596;53;8;
16G090105: Dornelas;249;194;468;129;12;1084;83;40;
16G090106: Eirado;127;53;339;68;3;615;57;5;
16G090107: Forninhos;99;55;205;126;4;782;44;52;
16G090109: Pena Verde;437;225;956;168;8;1520;84;152;
16G090110: Pinheiro;112;129;34;16;5;3891;24;- -;
16G090114: União das freguesias de Aguiar da Beira e Coruche;384;3290;445;88;67;40038;157;123;
16G090115: União das freguesias de Sequeiros e Gradiz;143;342;199;72;23;6785;108;71;
16G090116: União das freguesias de Souto de Aguiar da Beira e Valverde;230;263;612;468;26;5864;103;30;
16G1802: Carregal do Sal;491;2944;4103;452;326;296648;1642;380;
16G180201: Beijós;80;231;596;64;86;187350;236;33;
16G180202: Cabanas de Viriato;76;272;824;64;108;83498;281;59;
16G180204: Oliveira do Conde;93;685;1270;185;62;6759;470;130;
16G180206: Parada;48;66;77;22;39;2210;171;20;
16G180208: União das freguesias de Currelos, Papízios e Sobral;194;1690;1336;117;31;16831;484;138;
16G1803: Castro Daire;5693;5195;5226;10797;165;355777;1738;2631;
16G180301: Almofala;208;78;282;515;18;290;28;101;
16G180303: Cabril;315;193;301;1401;3;853;74;601;
16G180304: Castro Daire;750;1543;271;616;7;2065;349;185;
16G180305: Cujó;139;16;416;404;11;425;22;127;
16G180309: Gosende;471;74;401;145;20;355;35;56;
16G180312: Mões;578;547;238;1055;15;101056;261;383;
16G180313: Moledo;325;452;513;984;4;125757;186;249;
16G180314: Monteiras;223;119;642;310;15;519;60;58;
16G180317: Pepim;143;187;214;191;4;6588;105;8;
16G180319: Pinheiro;348;264;97;304;20;649;70;135;
16G180322: São Joaninho;142;100;66;156;5;203;10;17;
16G180323: União das freguesias de Mamouros, Alva e Ribolhos;479;672;363;422;11;113741;229;62;
16G180324: União das freguesias de Mezio e Moura Morta;342;68;662;396;1;411;35;70;
16G180325: União das freguesias de Parada de Ester e Ester;568;371;213;2833;6;1074;145;377;
16G180326: União das freguesias de Picão e Ermida;364;126;128;441;20;627;44;58;
16G180327: União das freguesias de Reriz e Gafanhão;298;385;419;624;5;1164;85;144;
16G1806: Mangualde;1329;7326;12384;1972;482;105654;3184;475;
16G180601: Abrunhosa-a-Velha;50;93;1108;146;13;761;76;73;
16G180602: Alcafache;55;228;484;78;30;6640;228;- -;
16G180605: Cunha Baixa;46;1521;646;80;88;5357;247;36;
16G180606: Espinho;107;341;1641;194;67;2193;246;26;
16G180607: Fornos de Maceira Dão;108;122;381;172;37;2675;390;13;
16G180608: Freixiosa;8;19;216;28;24;348;33;11;
16G180614: Quintela de Azurara;52;47;369;47;2;13134;57;8;
16G180616: São João da Fresta;71;53;674;81;3;41705;25;10;
16G180619: União das freguesias de Mangualde, Mesquitela e Cunha Alta;440;293;1725;396;79;12470;883;76;
16G180620: União das freguesias de Moimenta de Maceira Dão e Lobelhe do Mato;38;307;770;82;24;10313;324;17;
16G180621: União das freguesias de Santiago de Cassurrães e Póvoa de Cervães;132;327;2296;224;80;6526;409;68;
16G180622: União das freguesias de Tavares (Chãs, Várzea e Travanca);222;3975;2074;444;35;3532;266;137;
16G1809: Nelas;436;3105;5228;670;796;131961;2077;455;
16G180901: Canas de Senhorim;133;359;1029;92;78;16387;510;76;
16G180908: Lapa do Lobo;41;230;548;50;57;1306;210;10;
16G180903: Nelas;20;174;805;64;130;4607;248;76;
16G180905: Senhorim;53;828;1351;144;162;17531;307;202;
16G180910: União das freguesias de Carvalhal Redondo e Aguieira;103;175;344;84;164;15430;322;44;
16G180911: União das freguesias de Santar e Moreira;84;1232;556;133;115;27252;250;9;
16G180906: Vilar Seco;2;107;595;103;90;49448;230;38;
16G1810: Oliveira de Frades;4460;7571;732;1658;17;886905;2076;1076;
16G181002: Arcozelo das Maias;775;645;108;222;3;166324;366;232;
16G181005: Pinheiro;553;3944;76;133;2;116033;338;123;
16G181007: Ribeiradio;645;372;41;121;3;166339;198;53;
16G181008: São João da Serra;349;151;141;295;- -;52673;182;110;
16G181009: São Vicente de Lafões;376;327;57;89;- -;50648;305;105;
16G181013: União das freguesias de Arca e Varzielas;475;332;131;201;- -;81535;168;115;
16G181014: União das freguesias de Destriz e Reigoso;799;1352;89;175;3;130144;168;204;
16G181015: União das freguesias de Oliveira de Frades, Souto de Lafões e Sejães;488;448;89;422;6;123209;351;134;
16G1811: Penalva do Castelo;1465;1920;5774;1118;225;43576;1389;297;
16G181102: Castelo de Penalva;243;206;1577;210;5;2166;268;73;
16G181103: Esmolfe;54;75;163;47;11;578;51;28;
16G181104: Germil;69;52;263;52;12;1099;116;30;
16G181105: Ínsua;104;156;161;47;23;1798;151;5;
16G181106: Lusinde;39;218;160;12;20;357;28;12;
16G181109: Pindo;495;822;286;149;88;14650;316;57;
16G181110: Real;46;42;623;74;1;805;91;1;
16G181111: Sezures;182;185;712;173;10;1372;119;48;
16G181112: Trancozelos;47;30;265;85;7;18839;35;18;
16G181114: União das freguesias de Antas e Matela;99;72;845;161;18;1118;97;8;
16G181115: União das freguesias de Vila Cova do Covelo/Mareco;87;62;719;108;30;794;117;17;
16G1814: Santa Comba Dão;662;14073;4022;822;228;585466;1675;988;
16G181403: Pinheiro de Ázere;35;6415;407;131;61;22061;181;176;
16G181405: São Joaninho;79;405;435;134;50;295755;224;127;
16G181406: São João de Areias;102;335;847;185;36;10365;158;101;
16G181410: União das freguesias de Ovoa e Vimieiro;117;5566;394;79;21;5802;267;146;
16G181411: União das freguesias de Santa Comba Dão e Couto do Mosteiro;213;1035;738;151;25;41712;369;203;
16G181412: União das freguesias de Treixedo e Nagozela;116;317;1201;142;35;209771;476;235;
16G1816: São Pedro do Sul;5859;4893;4763;8254;31;944096;3141;2418;
16G181602: Bordonhos;266;410;52;58;2;42595;54;53;
16G181606: Figueiredo de Alva;272;297;220;411;1;18326;166;44;
16G181607: Manhouce;960;37;257;1434;1;41777;89;238;
16G181608: Pindelo dos Milagres;169;345;118;94;- -;59833;68;28;
16G181609: Pinho;290;252;243;67;- -;19151;132;45;
16G181612: São Félix;81;73;128;56;1;7437;101;2;
16G181615: Serrazes;282;485;152;158;5;10923;287;113;
16G181616: Sul;276;241;802;876;2;8966;195;206;
16G181620: União das freguesias de Carvalhais e Candal;891;534;758;2016;7;495628;372;284;
16G181621: União das freguesias de Santa Cruz da Trapa e São Cristóvão de Lafões;575;526;326;642;7;87331;528;405;
16G181622: União das freguesias de São Martinho das Moitas e Covas do Rio;318;198;655;1710;1;1052;56;702;
16G181623: União das freguesias de São Pedro do Sul, Várzea e Baiões;669;532;349;258;3;46486;608;62;
16G181617: Valadares;465;685;541;316;- -;21339;257;226;
16G181619: Vila Maior;345;278;162;158;1;83252;228;10;
16G1817: Sátão;3265;5879;1296;566;268;19042;1712;568;
16G181702: Avelal;106;419;- -;2;7;1841;49;- -;
16G181704: Ferreira de Aves;1082;1072;245;144;6;3832;382;182;
16G181706: Mioma;274;440;35;32;21;1738;114;8;
16G181707: Rio de Moinhos;139;1016;217;25;33;1549;193;87;
16G181709: São Miguel de Vila Boa;452;1146;79;73;54;2481;282;1;
16G181710: Sátão;540;1119;347;145;65;4013;354;97;
16G181711: Silvã de Cima;110;145;86;28;30;782;75;25;
16G181713: União das freguesias de Águas Boas e Forles;196;121;- -;1;2;574;68;74;
16G181714: União das freguesias de Romãs, Decermilo e Vila Longa;366;401;287;116;50;2232;195;94;
16G1821: Tondela;4221;7710;10486;3667;262;1797955;4978;3478;
16G182102: Campo de Besteiros;115;178;181;82;3;130398;210;59;
16G182103: Canas de Santa Maria;67;346;670;135;14;92064;267;117;
16G182105: Castelões;223;454;396;273;14;89020;257;219;
16G182106: Dardavaz;176;641;638;115;9;290042;207;203;
16G182107: Ferreirós do Dão;28;21;134;24;7;795;41;18;
16G182108: Guardão;228;138;126;356;- -;327514;51;36;
16G182109: Lajeosa do Dão;87;360;1461;264;98;69884;425;173;
16G182110: Lobão da Beira;36;149;596;95;3;106956;217;61;
16G182111: Molelos;124;497;844;207;32;46579;404;76;
16G182116: Parada de Gonta;12;913;81;33;5;15705;77;28;
16G182118: Santiago de Besteiros;302;354;286;238;1;37563;297;86;
16G182122: Tonda;55;183;460;72;14;13115;483;97;
16G182127: União das freguesias de Barreiro de Besteiros e Tourigo;796;1093;1256;305;7;158760;207;485;
16G182128: União das freguesias de Caparrosa e Silvares;345;437;353;620;- -;42425;189;142;
16G182129: União das freguesias de Mouraz e Vila Nova da Rainha;306;334;769;86;34;35303;495;150;
16G182130: União das freguesias de São João do Monte e Mosteirinho;915;538;266;381;- -;7846;124;841;
16G182131: União das freguesias de São Miguel do Outeiro e Sabugosa;73;263;971;57;14;41605;305;208;
16G182132: União das freguesias de Tondela e Nandufe;75;335;519;154;4;167126;284;311;
16G182133: União das freguesias de Vilar de Besteiros e Mosteiro de Fráguas;258;476;479;170;3;125255;438;168;
16G1822: Vila Nova de Paiva;1893;1397;2764;2488;257;98717;691;848;
16G182203: Pendilhe;271;124;187;386;48;942;44;113;
16G182204: Queiriga;169;242;128;278;5;3804;132;232;
16G182205: Touro;579;476;932;690;17;91511;144;193;
16G182208: União das freguesias de Vila Nova de Paiva, Alhais e Fráguas;463;372;797;478;38;1822;268;221;
16G182206: Vila Cova à Coelheira;411;183;720;656;149;638;103;89;
16G1823: Viseu;6139;9606;15289;2936;544;476135;7840;1357;
16G182301: Abraveses;129;193;205;22;15;4038;151;- -;
16G182304: Bodiosa;273;747;916;341;10;6580;590;1;
16G182305: Calde;430;494;1728;207;15;22811;336;27;
16G182306: Campo;174;254;501;76;12;1000;327;- -;
16G182307: Cavernães;243;156;225;73;22;4998;200;21;
16G182310: Cota;380;394;1058;379;23;91080;350;288;
16G182337: Coutos de Viseu;358;562;868;112;19;53233;526;149;
16G182315: Fragosela;108;194;225;14;9;916;129;1;
16G182316: Lordosa;349;481;1254;100;10;12824;319;36;
16G182318: Mundão;122;272;226;97;36;15102;208;56;
16G182319: Orgens;55;247;388;27;2;15810;318;52;
16G182320: Povolide;332;395;665;84;18;3055;272;21;
16G182321: Ranhados;157;136;237;24;4;10301;234;5;
16G182339: Repeses e São Salvador;11;54;150;33;8;793;127;2;
16G182322: Ribafeita;335;373;659;220;1;3579;274;65;
16G182323: Rio de Loba;96;246;149;24;21;1264;181;9;
16G182325: Santos Evos;297;323;306;44;3;1464;239;7;
16G182340: São Cipriano e Vil de Souto;193;359;502;110;11;2888;283;159;
16G182327: São João de Lourosa;168;693;574;94;72;17366;433;23;
16G182329: São Pedro de France;694;760;205;40;34;3052;419;38;
16G182317: Silgueiros;172;380;835;211;64;43230;575;76;
16G182335: União das freguesias de Barreiros e Cepões;522;427;1182;189;97;22340;433;83;
16G182336: União das freguesias de Boa Aldeia, Farminhão e Torredeita;311;658;1125;302;3;33522;507;212;
16G182338: Faíl e Vila Chã de Sá;71;640;777;55;24;95605;198;3;
16G182341: Viseu;159;168;329;58;11;9284;211;23;
16G1824: Vouzela;4166;5350;2011;4134;9;554732;2557;1248;
16G182401: Alcofra;511;336;21;745;- -;25476;190;180;
16G182403: Campia;1056;735;85;731;- -;148899;519;271;
16G182407: Fornelo do Monte;190;107;158;373;1;699;106;67;
16G182409: Queirã;344;700;515;319;1;128791;456;111;
16G182410: São Miguel do Mato;128;1584;212;135;1;36087;188;85;
16G182413: União das freguesias de Cambra e Carvalhal de Vermilhas;940;713;159;783;3;142353;357;292;
16G182414: União das freguesias de Fataunços e Figueiredo das Donas;191;307;43;73;- -;5848;216;49;
16G182415: União das freguesias de Vouzela e Paços de Vilharigues;384;480;89;302;3;47304;300;88;
16G182411: Ventosa;422;388;729;673;- -;19275;225;105;
16H: Beira Baixa;12112;23441;157827;57233;6819;175484;6423;27955;
16H0502: Castelo Branco;3649;13416;71749;18009;2600;84568;2595;7957;
16H050201: Alcains;295;4963;14746;145;38;1715;61;7;
16H050202: Almaceda;96;136;66;862;130;2142;75;450;
16H050203: Benquerenças;71;217;1179;1309;84;2182;156;293;
16H050205: Castelo Branco;855;1564;19150;1752;130;17839;236;541;
16H050211: Lardosa;186;88;4399;577;85;2083;49;309;
16H050212: Louriçal do Campo;142;142;873;227;17;1519;68;109;
16H050214: Malpica do Tejo;167;521;5811;1690;253;2072;28;1;
16H050216: Monforte da Beira;10;160;6715;871;223;1533;219;18;
16H050220: Salgueiro do Campo;48;121;672;405;166;1937;73;343;
16H050221: Santo André das Tojeiras;69;360;27;2022;275;4361;179;1208;
16H050222: São Vicente da Beira;478;668;584;1233;115;2024;24;276;
16H050223: Sarzedas;336;1024;392;3233;389;28244;73;2973;
16H050225: Tinalhas;29;83;984;247;43;675;80;199;
16H050226: União das freguesias de Cebolais de Cima e Retaxo;15;266;283;410;35;1591;49;34;
16H050227: União das freguesias de Escalos de Baixo e Mata;62;431;4782;996;128;3812;581;33;
16H050228: União das freguesias de Escalos de Cima e Lousa;359;1170;5772;1103;71;3805;343;247;
16H050229: União das freguesias de Freixial e Juncal do Campo;169;300;1077;452;204;2259;96;404;
16H050230: União das freguesias de Ninho do Açor e Sobral do Campo;236;380;1660;271;119;3282;71;428;
16H050231: União das freguesias de Póvoa de Rio de Moinhos e Cafede;26;822;2577;204;95;1493;134;84;
16H0505: Idanha-a-Nova;5535;2010;65969;8380;1025;16531;407;2711;
16H050502: Aldeia de Santa Margarida;9;50;966;267;52;992;17;33;
16H050505: Ladoeiro;550;250;6637;236;88;2876;204;230;
16H050506: Medelim;126;70;1642;383;26;591;26;212;
16H050509: Oledo;775;62;5159;446;59;1286;- -;11;
16H050510: Penha Garcia;368;148;3198;1042;83;910;- -;258;
16H050511: Proença-a-Velha;167;74;2451;75;35;841;- -;24;
16H050512: Rosmaninhal;197;112;12637;2608;72;240;- -;471;
16H050514: São Miguel de Acha;476;181;2025;215;35;973;29;96;
16H050516: Toulões;20;130;388;254;99;1221;18;142;
