
Quadro extraído em 11 de Outubro de 2022 (08:45:16)
http://www.ine.pt



Período de referência dos dados;Localização geográfica (NUTS - 2013);Superfície das culturas temporárias (ha) por Localização geográfica (NUTS - 2013), Tipo (culturas temporárias) e Importância -  Decenal (1) ;
;16G182105: Castelões;43;
;16G182106: Dardavaz;66;
;16G182107: Ferreirós do Dão;25;
;16G182108: Guardão;32;
;16G182109: Lajeosa do Dão;52;
;16G182110: Lobão da Beira;84;
;16G182111: Molelos;133;
;16G182116: Parada de Gonta;4;
;16G182118: Santiago de Besteiros;57;
;16G182122: Tonda;20;
;16G182127: União das freguesias de Barreiro de Besteiros e Tourigo;152;
;16G182128: União das freguesias de Caparrosa e Silvares;46;
;16G182129: União das freguesias de Mouraz e Vila Nova da Rainha;100;
;16G182130: União das freguesias de São João do Monte e Mosteirinho;139;
;16G182131: União das freguesias de São Miguel do Outeiro e Sabugosa;65;
;16G182132: União das freguesias de Tondela e Nandufe;38;
;16G182133: União das freguesias de Vilar de Besteiros e Mosteiro de Fráguas;141;
;16G1822: Vila Nova de Paiva;562;
;16G182203: Pendilhe;72;
;16G182204: Queiriga;12;
;16G182205: Touro;293;
;16G182208: União das freguesias de Vila Nova de Paiva, Alhais e Fráguas;76;
;16G182206: Vila Cova à Coelheira;109;
;16G1823: Viseu;986;
;16G182301: Abraveses;31;
;16G182304: Bodiosa;60;
;16G182305: Calde;25;
;16G182306: Campo;8;
;16G182307: Cavernães;34;
;16G182310: Cota;41;
;16G182337: Coutos de Viseu;29;
;16G182315: Fragosela;28;
;16G182316: Lordosa;4;
;16G182318: Mundão;23;
;16G182319: Orgens;22;
;16G182320: Povolide;60;
;16G182321: Ranhados;27;
;16G182339: Repeses e São Salvador;13;
;16G182322: Ribafeita;50;
;16G182323: Rio de Loba;30;
;16G182325: Santos Evos;52;
;16G182340: São Cipriano e Vil de Souto;41;
;16G182327: São João de Lourosa;54;
;16G182329: São Pedro de France;93;
;16G182317: Silgueiros;38;
;16G182335: União das freguesias de Barreiros e Cepões;142;
;16G182336: União das freguesias de Boa Aldeia, Farminhão e Torredeita;35;
;16G182338: Faíl e Vila Chã de Sá;38;
;16G182341: Viseu;8;
;16G1824: Vouzela;795;
;16G182401: Alcofra;84;
;16G182403: Campia;155;
;16G182407: Fornelo do Monte;6;
;16G182409: Queirã;82;
;16G182410: São Miguel do Mato;25;
;16G182413: União das freguesias de Cambra e Carvalhal de Vermilhas;133;
;16G182414: União das freguesias de Fataunços e Figueiredo das Donas;30;
;16G182415: União das freguesias de Vouzela e Paços de Vilharigues;101;
;16G182411: Ventosa;179;
;16H: Beira Baixa;22346;
;16H0502: Castelo Branco;7014;
;16H050201: Alcains;465;
;16H050202: Almaceda;63;
;16H050203: Benquerenças;138;
;16H050205: Castelo Branco;1180;
;16H050211: Lardosa;657;
;16H050212: Louriçal do Campo;397;
;16H050214: Malpica do Tejo;936;
;16H050216: Monforte da Beira;599;
;16H050220: Salgueiro do Campo;37;
;16H050221: Santo André das Tojeiras;48;
;16H050222: São Vicente da Beira;350;
;16H050223: Sarzedas;284;
;16H050225: Tinalhas;73;
;16H050226: União das freguesias de Cebolais de Cima e Retaxo;91;
;16H050227: União das freguesias de Escalos de Baixo e Mata;612;
;16H050228: União das freguesias de Escalos de Cima e Lousa;260;
;16H050229: União das freguesias de Freixial e Juncal do Campo;59;
;16H050230: União das freguesias de Ninho do Açor e Sobral do Campo;158;
;16H050231: União das freguesias de Póvoa de Rio de Moinhos e Cafede;608;
;16H0505: Idanha-a-Nova;9787;
;16H050502: Aldeia de Santa Margarida;99;
;16H050505: Ladoeiro;1404;
;16H050506: Medelim;379;
;16H050509: Oledo;223;
;16H050510: Penha Garcia;113;
;16H050511: Proença-a-Velha;171;
;16H050512: Rosmaninhal;1174;
;16H050514: São Miguel de Acha;161;
;16H050516: Toulões;263;
;16H050518: União das freguesias de Idanha-a-Nova e Alcafozes;3854;
;16H050519: União das freguesias de Monfortinho e Salvaterra do Extremo;597;
;16H050520: União das freguesias de Monsanto e Idanha-a-Velha;404;
;16H050521: União das freguesias de Zebreira e Segura;945;
;16H0506: Oleiros;137;
;16H050601: Álvaro;7;
;16H050603: Cambas;5;
;16H050613: Estreito-Vilar Barroco;22;
;16H050605: Isna;12;
;16H050606: Madeirã;5;
;16H050607: Mosteiro;16;
;16H050614: Oleiros-Amieira;46;
;16H050609: Orvalho;9;
;16H050610: Sarnadas de São Simão;3;
;16H050611: Sobral;13;
;16H0507: Penamacor;3356;
;16H050704: Aranhas;60;
;16H050706: Benquerença;281;
;16H050707: Meimão;59;
;16H050708: Meimoa;150;
;16H050710: Penamacor;1955;
;16H050711: Salvador;112;
;16H050713: União das freguesias de Aldeia do Bispo, Águas e Aldeia de João Pires;417;
;16H050714: União das freguesias de Pedrógão de São Pedro e Bemposta;227;
;16H050712: Vale da Senhora da Póvoa;96;
;16H0508: Proença-a-Nova;557;
;16H050802: Montes da Senhora;12;
;16H050805: São Pedro do Esteval;78;
;16H050807: União das freguesias de Proença-a-Nova e Peral;381;
;16H050808: União das freguesias de Sobreira Formosa e Alvito da Beira;86;
;16H0511: Vila Velha de Ródão;1495;
;16H051101: Fratel;141;
;16H051102: Perais;589;
;16H051103: Sarnadas de Ródão;106;
;16H051104: Vila Velha de Ródão;660;
;16I: Médio Tejo;11481;
;16I1401: Abrantes;2429;
;16I140104: Bemposta;559;
;16I140119: Carvalhal;- -;
;16I140118: Fontes;1;
;16I140105: Martinchel;9;
;16I140106: Mouriscas;101;
;16I140107: Pego;148;
;16I140108: Rio de Moinhos;133;
;16I140115: Tramagal;402;
;16I140120: União das freguesias de Abrantes (São Vicente e São João) e Alferrarede;241;
;16I140121: União das freguesias de Aldeia do Mato e Souto;4;
;16I140122: União das freguesias de Alvega e Concavada;437;
;16I140123: União das freguesias de São Facundo e Vale das Mós;266;
;16I140124: União das freguesias de São Miguel do Rio Torto e Rossio ao Sul do Tejo;129;
;16I1402: Alcanena;635;
;16I140202: Bugalhos;112;
;16I140206: Minde;26;
;16I140207: Moitas Venda;24;
;16I140208: Monsanto;121;
;16I140209: Serra de Santo António;7;
;16I140211: União das freguesias de Alcanena e Vila Moreira;162;
;16I140212: União das freguesias de Malhou, Louriceira e Espinheiro;183;
;16I1408: Constância;669;
;16I140801: Constância;13;
;16I140802: Montalvo;187;
;16I140803: Santa Margarida da Coutada;469;
;16I1410: Entroncamento;248;
;16I141002: Nossa Senhora de Fátima;6;
;16I141001: São João Baptista;242;
;16I1411: Ferreira do Zêzere;206;
;16I141101: Águas Belas;62;
;16I141103: Beco;14;
;16I141104: Chãos;9;
;16I141106: Ferreira do Zêzere;13;
;16I141107: Igreja Nova do Sobral;2;
;16I141110: Nossa Senhora do Pranto;63;
;16I141111: União das freguesias de Areias e Pias;44;
;16I1413: Mação;347;
;16I141302: Amêndoa;38;
;16I141303: Cardigos;35;
;16I141304: Carvoeiro;55;
;16I141305: Envendos;114;
;16I141307: Ortiga;2;
;16I141309: União das freguesias de Mação, Penhascoso e Aboboreira;103;
;16I1421: Ourém;708;
;16I142101: Alburitel;10;
;16I142102: Atouguia;15;
;16I142104: Caxarias;28;
;16I142105: Espite;4;
;16I142106: Fátima;54;
;16I142115: Nossa Senhora da Piedade;46;
;16I142111: Nossa Senhora das Misericórdias;144;
;16I142113: Seiça;31;
;16I142119: União das freguesias de Freixianda, Ribeira do Fárrio e Formigais;121;
;16I142120: União das freguesias de Gondemaria e Olival;87;
;16I142121: União das freguesias de Matas e Cercal;32;
;16I142122: União das freguesias de Rio de Couros e Casal dos Bernardos;112;
;16I142114: Urqueira;23;
;16I1417: Sardoal;39;
;16I141701: Alcaravela;9;
;16I141702: Santiago de Montalegre;1;
;16I141703: Sardoal;28;
;16I141704: Valhascos;1;
;16I0509: Sertã;662;
;16I050901: Cabeçudo;52;
;16I050902: Carvalhal;28;
;16I050903: Castelo;120;
;16I050911: Pedrógão Pequeno;29;
;16I050912: Sertã;121;
;16I050913: Troviscal;89;
;16I050915: União das freguesias de Cernache do Bonjardim, Nesperal e Palhais;42;
;16I050916: União das freguesias de Cumeada e Marmeleiro;90;
;16I050917: União das freguesias de Ermida e Figueiredo;35;
;16I050914: Várzea dos Cavaleiros;56;
;16I1418: Tomar;2002;
;16I141802: Asseiceira;255;
;16I141804: Carregueiros;17;
;16I141808: Olalhas;49;
;16I141809: Paialvo;365;
;16I141814: Sabacheira;10;
;16I141813: São Pedro de Tomar;250;
;16I141817: União das freguesias de Além da Ribeira e Pedreira;21;
;16I141818: União das freguesias de Casais e Alviobeira;48;
;16I141819: União das freguesias de Madalena e Beselga;704;
;16I141820: União das freguesias de Serra e Junceira;42;
;16I141821: União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais;242;
;16I1419: Torres Novas;3245;
;16I141902: Assentiz;184;
;16I141904: Chancelaria;120;
;16I141917: Meia Via;11;
;16I141909: Pedrógão;99;
;16I141910: Riachos;741;
;16I141918: União das freguesias de Brogueira, Parceiros de Igreja e Alcorochel;638;
;16I141919: União das freguesias de Olaia e Paço;348;
;16I141920: União das freguesias de Torres Novas (Santa Maria, Salvador e Santiago);851;
;16I141921: União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca;197;
;16I141916: Zibreira;55;
;16I0510: Vila de Rei;259;
;16I051001: Fundada;2;
;16I051002: São João do Peso;14;
;16I051003: Vila de Rei;243;
;16I1420: Vila Nova da Barquinha;33;
;16I142001: Atalaia;0;
;16I142002: Praia do Ribatejo;3;
;16I142003: Tancos;10;
;16I142006: Vila Nova da Barquinha;20;
;16J: Beiras e Serra da Estrela;49508;
;16J0902: Almeida;3794;
;16J090203: Almeida;729;
;16J090207: Castelo Bom;81;
;16J090209: Freineda;46;
;16J090210: Freixo;151;
;16J090213: Malhada Sorda;108;
;16J090219: Nave de Haver;52;
;16J090224: São Pedro de Rio Seco;220;
;16J090230: União das freguesias de Amoreira, Parada e Cabreira;135;
;16J090231: União das freguesias de Azinhal, Peva e Valverde;471;
;16J090232: União das freguesias de Castelo Mendo, Ade, Monteperobolso e Mesquitela;174;
;16J090233: União das freguesias de Junça e Naves;246;
;16J090234: União das freguesias de Leomil, Mido, Senouras e Aldeia Nova;192;
;16J090235: União das freguesias de Malpartida e Vale de Coelha;314;
;16J090236: União das freguesias de Miuzela e Porto de Ovelha;76;
;16J090227: Vale da Mula;674;
;16J090229: Vilar Formoso;126;
;16J0501: Belmonte;1871;
;16J050102: Caria;954;
;16J050104: Inguias;352;
;16J050105: Maçainhas;63;
;16J050106: União das freguesias de Belmonte e Colmeal da Torre;502;
;16J0903: Celorico da Beira;3798;
;16J090302: Baraçal;135;
;16J090304: Carrapichana;29;
;16J090322: Casas do Soeiro;71;
;16J090306: Forno Telheiro;435;
;16J090307: Lajeosa do Mondego;159;
;16J090308: Linhares;270;
;16J090309: Maçal do Chão;323;
;16J090310: Mesquitela;375;
;16J090311: Minhocal;350;
;16J090312: Prados;288;
;16J090314: Ratoeira;65;
;16J090323: União das freguesias de Açores e Velosa;220;
;16J090324: União das freguesias de Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego;509;
;16J090325: União das freguesias de Cortiçô da Serra, Vide entre Vinhas e Salgueirais;268;
;16J090326: União das freguesias de Rapa e Cadafaz;216;
;16J090318: Vale de Azares;85;
;16J0503: Covilhã;3882;
;16J050302: Aldeia de São Francisco de Assis;1;
;16J050305: Boidobra;549;
;16J050308: Cortes do Meio;26;
;16J050309: Dominguizo;66;
;16J050310: Erada;25;
;16J050311: Ferro;632;
;16J050312: Orjais;516;
;16J050314: Paul;80;
;16J050315: Peraboa;495;
;16J050318: São Jorge da Beira;1;
;16J050322: Sobral de São Miguel;- -;
;16J050324: Tortosendo;205;
;16J050325: Unhais da Serra;24;
;16J050332: União das freguesias de Barco e Coutada;64;
;16J050333: União das freguesias de Cantar-Galo e Vila do Carvalho;50;
;16J050334: União das freguesias de Casegas e Ourondo;47;
;16J050335: União das freguesias de Covilhã e Canhoso;302;
;16J050336: União das freguesias de Peso e Vales do Rio;71;
;16J050337: União das freguesias de Teixoso e Sarzedo;542;
;16J050338: União das freguesias de Vale Formoso e Aldeia do Souto;141;
;16J050327: Verdelhos;44;
;16J0904: Figueira de Castelo Rodrigo;5547;
;16J090403: Castelo Rodrigo;334;
;16J090406: Escalhão;479;
;16J090408: Figueira de Castelo Rodrigo;433;
;16J090410: Mata de Lobos;562;
;16J090418: União das freguesias de Algodres, Vale de Afonsinho e Vilar de Amargo;851;
;16J090419: União das freguesias de Almofala e Escarigo;508;
;16J090420: União das freguesias de Cinco Vilas e Reigada;678;
;16J090421: União das freguesias de Freixeda do Torrão, Quintã de Pêro Martins e Penha de Águia;426;
;16J090422: União das freguesias do Colmeal e Vilar Torpim;585;
;16J090415: Vermiosa;692;
;16J0905: Fornos de Algodres;1715;
;16J090501: Algodres;351;
;16J090502: Casal Vasco;78;
;16J090504: Figueiró da Granja;50;
;16J090505: Fornos de Algodres;101;
;16J090507: Infias;60;
;16J090509: Maceira;66;
;16J090510: Matança;231;
;16J090511: Muxagata;121;
;16J090512: Queiriz;185;
;16J090517: União das freguesias de Cortiçô e Vila Chã;30;
;16J090518: União das freguesias de Juncais, Vila Ruiva e Vila Soeiro do Chão;273;
;16J090519: União das freguesias de Sobral Pichorro e Fuinhas;169;
;16J0504: Fundão;8777;
;16J050401: Alcaide;35;
;16J050402: Alcaria;410;
;16J050403: Alcongosta;5;
;16J050406: Alpedrinha;121;
;16J050408: Barroca;1;
;16J050410: Bogas de Cima;19;
;16J050411: Capinha;355;
;16J050412: Castelejo;19;
;16J050413: Castelo Novo;622;
;16J050431: Enxames;336;
;16J050416: Fatela;164;
;16J050419: Lavacolhos;5;
;16J050420: Orca;972;
;16J050421: Pêro Viseu;401;
;16J050424: Silvares;34;
;16J050425: Soalheira;387;
;16J050426: Souto da Casa;15;
;16J050427: Telhado;455;
;16J050432: Três Povos;633;
;16J050434: União das freguesias de Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo;1453;
;16J050433: União das freguesias de Janeiro de Cima e Bogas de Baixo;26;
;16J050435: União das freguesias de Póvoa de Atalaia e Atalaia do Campo;435;
;16J050436: União das freguesias de Vale de Prazeres e Mata da Rainha;1873;
;16J0906: Gouveia;1809;
;16J090602: Arcozelo;205;
;16J090603: Cativelos;62;
;16J090605: Folgosinho;159;
;16J090625: Gouveia;110;
;16J090612: Nespereira;50;
;16J090613: Paços da Serra;42;
;16J090614: Ribamondego;58;
;16J090617: São Paio;105;
;16J090623: União das freguesias de Aldeias e Mangualde da Serra;140;
;16J090624: União das freguesias de Figueiró da Serra e Freixo da Serra;40;
;16J090626: União das freguesias de Melo e Nabais;251;
;16J090627: União das freguesias de Moimenta da Serra e Vinhó;139;
;16J090628: União das freguesias de Rio Torto e Lagarinhos;38;
;16J090619: Vila Cortês da Serra;147;
;16J090620: Vila Franca da Serra;165;
;16J090621: Vila Nova de Tazem;98;
;16J0907: Guarda;4607;
;16J090766: Adão;111;
;16J090703: Aldeia do Bispo;60;
;16J090704: Aldeia Viçosa;43;
;16J090705: Alvendre;41;
;16J090706: Arrifana;129;
;16J090708: Avelãs da Ribeira;116;
;16J090709: Benespera;32;
;16J090711: Casal de Cinza;200;
;16J090712: Castanheira;39;
;16J090713: Cavadoude;27;
;16J090714: Codesseiro;56;
;16J090716: Faia;30;
;16J090717: Famalicão;36;
;16J090718: Fernão Joanes;19;
;16J090757: Gonçalo;214;
;16J090721: Gonçalo Bocas;54;
;16J090758: Guarda;298;
;16J090759: Jarmelo São Miguel;166;
;16J090760: Jarmelo São Pedro;180;
;16J090722: João Antão;15;
;16J090723: Maçainhas;93;
;16J090724: Marmeleiro;399;
;16J090725: Meios;58;
;16J090728: Panoias de Cima;98;
;16J090729: Pega;40;
;16J090730: Pêra do Moço;119;
;16J090732: Porto da Carne;11;
;16J090734: Ramela;25;
;16J090738: Santana da Azinha;90;
;16J090744: Sobral da Serra;63;
;16J090761: União de freguesias de Avelãs de Ambom e Rocamondo;39;
;16J090762: União de freguesias de Corujeira e Trinta;104;
;16J090763: União de freguesias de Mizarela, Pêro Soares e Vila Soeiro;26;
;16J090764: União de freguesias de Pousade e Albardo;111;
;16J090765: União de freguesias de Rochoso e Monte Margarida;177;
;16J090746: Vale de Estrela;39;
;16J090747: Valhelhas;225;
;16J090748: Vela;53;
;16J090749: Videmonte;352;
;16J090750: Vila Cortês do Mondego;42;
;16J090751: Vila Fernando;357;
;16J090752: Vila Franca do Deão;69;
;16J090753: Vila Garcia;150;
;16J0908: Manteigas;175;
;16J090802: Manteigas (Santa Maria);86;
;16J090803: Manteigas (São Pedro);44;
;16J090801: Sameiro;16;
;16J090804: Vale de Amoreira;28;
;16J0909: Mêda;1381;
;16J090901: Aveloso;39;
;16J090902: Barreira;128;
;16J090905: Coriscada;205;
;16J090907: Longroiva;58;
;16J090908: Marialva;62;
;16J090917: Mêda, Outeiro de Gatos e Fonte Longa;180;
;16J090912: Poço do Canto;20;
;16J090918: Prova e Casteição;73;
;16J090914: Rabaçal;319;
;16J090915: Ranhados;166;
;16J090919: União das freguesias de Vale Flor, Carvalhal e Pai Penela;131;
;16J0910: Pinhel;3620;
;16J091028: Agregação das freguesias Sul de Pinhel;422;
;16J091032: Alto do Palurdo;263;
;16J091029: Alverca da Beira/Bouça Cova;142;
;16J091009: Ervedosa;106;
;16J091010: Freixedas;367;
;16J091012: Lamegal;264;
;16J091013: Lameiras;181;
;16J091014: Manigoto;194;
;16J091015: Pala;80;
;16J091017: Pinhel;228;
;16J091018: Pínzio;207;
;16J091024: Souro Pires;168;
;16J091030: Terras de Massueime;147;
;16J091035: União das freguesias de Atalaia e Safurdão;319;
;16J091031: Valbom/Bogalhal;99;
;16J091033: Vale do Côa;150;
;16J091034: Vale do Massueime;159;
;16J091027: Vascoveiro;125;
;16J0911: Sabugal;4375;
;16J091101: Águas Belas;34;
;16J091103: Aldeia da Ponte;344;
;16J091102: Aldeia do Bispo;10;
;16J091106: Aldeia Velha;31;
;16J091107: Alfaiates;104;
;16J091109: Baraçal;65;
;16J091110: Bendada;112;
;16J091111: Bismula;83;
;16J091112: Casteleiro;673;
;16J091113: Cerdeira;16;
;16J091114: Fóios;86;
;16J091118: Malcata;11;
;16J091120: Nave;179;
;16J091123: Quadrazais;213;
;16J091124: Quintas de São Bartolomeu;123;
;16J091125: Rapoula do Côa;13;
;16J091126: Rebolosa;65;
;16J091127: Rendo;157;
;16J091133: Sortelha;65;
;16J091134: Souto;507;
;16J091141: União das freguesias de Aldeia da Ribeira, Vilar Maior e Badamalos;148;
;16J091142: União das freguesias de Lajeosa e Forcalhos;119;
;16J091143: União das freguesias de Pousafoles do Bispo, Pena Lobo e Lomba;149;
;16J091144: União das freguesias de Ruvina, Ruivós e Vale das Éguas;204;
;16J091146: União das freguesias de Santo Estêvão e Moita;64;
;16J091147: União das freguesias de Seixo do Côa e Vale Longo;115;
;16J091145: União das freguesias do Sabugal e Aldeia de Santo António;365;
;16J091136: Vale de Espinho;204;
;16J091138: Vila Boa;66;
;16J091139: Vila do Touro;49;
;16J0912: Seia;1773;
;16J091201: Alvoco da Serra;67;
;16J091205: Girabolhos;51;
;16J091207: Loriga;58;
;16J091208: Paranhos;235;
;16J091209: Pinhanços;301;
;16J091210: Sabugueiro;1;
;16J091212: Sandomil;52;
;16J091213: Santa Comba;165;
;16J091216: Santiago;136;
;16J091219: Sazes da Beira;2;
;16J091221: Teixeira;12;
;16J091224: Travancinha;142;
;16J091230: União das freguesias de Carragozela e Várzea de Meruge;126;
;16J091231: União das freguesias de Sameice e Santa Eulália;56;
;16J091232: União das freguesias de Santa Marinha e São Martinho;71;
;16J091233: União das freguesias de Seia, São Romão e Lapa dos Dinheiros;215;
;16J091234: União das freguesias de Torrozelo e Folhadosa;39;
;16J091235: União das freguesias de Tourais e Lajes;18;
;16J091236: União das freguesias de Vide e Cabeça;7;
;16J091225: Valezim;6;
;16J091228: Vila Cova à Coelheira;15;
;16J0913: Trancoso;2384;
;16J091301: Aldeia Nova;131;
;16J091303: Castanheira;56;
;16J091304: Cogula;51;
;16J091305: Cótimos;67;
;16J091307: Fiães;52;
;16J091309: Granja;114;
;16J091310: Guilheiro;40;
;16J091311: Moimentinha;68;
;16J091312: Moreira de Rei;181;
;16J091313: Palhais;22;
;16J091314: Póvoa do Concelho;121;
;16J091315: Reboleiro;61;
;16J091316: Rio de Mel;61;
;16J091321: Tamanhos;103;
;16J091330: União das freguesias de Freches e Torres;150;
;16J091331: União das freguesias de Torre do Terrenho, Sebadelhe da Serra e Terrenho;98;
;16J091332: União das freguesias de Trancoso (São Pedro e Santa Maria) e Souto Maior;346;
;16J091333: União das freguesias de Vale do Seixo e Vila Garcia;205;
;16J091334: União das freguesias de Vila Franca das Naves e Feital;113;
;16J091335: União das freguesias de Vilares e Carnicães;148;
;16J091325: Valdujo;195;
;17: Área Metropolitana de Lisboa;34812;
;170: Área Metropolitana de Lisboa;34812;
;1701502: Alcochete;2974;
;170150201: Alcochete;2810;
;170150202: Samouco;14;
;170150203: São Francisco;150;
;1701503: Almada;194;
;170150303: Costa da Caparica;85;
;170150312: União das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas;- -;
;170150313: União das freguesias de Caparica e Trafaria;91;
;170150314: União das freguesias de Charneca de Caparica e Sobreda;15;
;170150315: União das freguesias de Laranjeiro e Feijó;3;
;1701115: Amadora;10;
;170111512: Alfragide;- -;
;170111513: Águas Livres;- -;
;170111514: Encosta do Sol;- -;
;170111515: Falagueira-Venda Nova;- -;
;170111516: Mina de Água;5;
;170111517: Venteira;6;
;1701504: Barreiro;29;
;170150407: Santo António da Charneca;27;
;170150409: União das freguesias de Alto do Seixalinho, Santo André e Verderena;- -;
;170150410: União das freguesias de Barreiro e Lavradio;- -;
;170150411: União das freguesias de Palhais e Coina;1;
;1701105: Cascais;558;
;170110501: Alcabideche;17;
;170110506: São Domingos de Rana;537;
;170110507: União das freguesias de Carcavelos e Parede;2;
;170110508: União das freguesias de Cascais e Estoril;2;
;1701106: Lisboa;41;
;170110601: Ajuda;- -;
;170110602: Alcântara;11;
;170110654: Alvalade;- -;
;170110655: Areeiro;- -;
;170110656: Arroios;- -;
;170110657: Avenidas Novas;- -;
;170110607: Beato;- -;
;170110658: Belém;- -;
;170110608: Benfica;- -;
;170110659: Campo de Ourique;- -;
;170110610: Campolide;- -;
;170110611: Carnide;- -;
;170110660: Estrela;- -;
;170110618: Lumiar;30;
;170110621: Marvila;- -;
;170110661: Misericórdia;- -;
;170110633: Olivais;- -;
;170110662: Parque das Nações;- -;
;170110663: Penha de França;- -;
;170110664: Santa Clara;- -;
;170110665: Santa Maria Maior;- -;
;170110666: Santo António;- -;
;170110639: São Domingos de Benfica;- -;
;170110667: São Vicente;- -;
;1701107: Loures;1680;
;170110702: Bucelas;342;
;170110705: Fanhões;35;
;170110707: Loures;487;
;170110708: Lousa;138;
;170110731: União das freguesias de Camarate, Unhos e Apelação;35;
;170110726: União das freguesias de Moscavide e Portela;2;
;170110727: União das freguesias de Sacavém e Prior Velho;- -;
;170110728: União das freguesias de Santa Iria de Azoia, São João da Talha e Bobadela;35;
;170110729: União das freguesias de Santo Antão e São Julião do Tojal;532;
;170110730: União das freguesias de Santo António dos Cavaleiros e Frielas;74;
;1701109: Mafra;3921;
;170110902: Carvoeira;119;
;170110904: Encarnação;910;
;170110906: Ericeira;125;
;170110909: Mafra;145;
;170110911: Milharado;552;
;170110913: Santo Isidoro;459;
;170110918: União das freguesias de Azueira e Sobral da Abelheira;215;
;170110919: União das freguesias de Enxara do Bispo, Gradil e Vila Franca do Rosário;647;
;170110920: União das freguesias de Igreja Nova e Cheleiros;383;
;170110921: União das freguesias de Malveira e São Miguel de Alcainça;99;
;170110922: União das freguesias de Venda do Pinheiro e Santo Estêvão das Galés;267;
;1701506: Moita;1886;
;170150601: Alhos Vedros;756;
;170150603: Moita;447;
;170150607: União das freguesias de Baixa da Banheira e Vale da Amoreira;3;
;170150608: União das freguesias de Gaio-Rosário e Sarilhos Pequenos;680;
;1701507: Montijo;3718;
;170150701: Canha;2293;
;170150704: Sarilhos Grandes;183;
;170150709: União das freguesias de Atalaia e Alto Estanqueiro-Jardia;120;
;170150710: União das freguesias de Montijo e Afonsoeiro;115;
;170150711: União das freguesias de Pegões;1007;
;1701116: Odivelas;28;
;170111603: Odivelas;4;
;170111608: União das freguesias de Pontinha e Famões;9;
;170111609: União das freguesias de Póvoa de Santo Adrião e Olival Basto;- -;
;170111610: União das freguesias de Ramada e Caneças;15;
;1701110: Oeiras;30;
;170111002: Barcarena;19;
;170111009: Porto Salvo;5;
;170111012: União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo;- -;
;170111013: União das freguesias de Carnaxide e Queijas;- -;
;170111014: União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias;7;
;1701508: Palmela;5021;
;170150802: Palmela;276;
;170150803: Pinhal Novo;848;
;170150804: Quinta do Anjo;728;
;170150806: União das freguesias de Poceirão e Marateca;3169;
;1701510: Seixal;56;
;170151002: Amora;19;
;170151005: Corroios;21;
;170151006: Fernão Ferro;5;
;170151007: União das freguesias do Seixal, Arrentela e Aldeia de Paio Pires;10;
;1701511: Sesimbra;1076;
;170151103: Quinta do Conde;0;
;170151101: Sesimbra (Castelo);1055;
;170151102: Sesimbra (Santiago);21;
;1701512: Setúbal;707;
;170151207: Gâmbia-Pontes-Alto da Guerra;80;
;170151208: Sado;2;
;170151205: Setúbal (São Sebastião);15;
;170151209: União das freguesias de Azeitão (São Lourenço e São Simão);237;
;170151210: União das freguesias de Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça);374;
;1701111: Sintra;3136;
;170111102: Algueirão-Mem Martins;83;
;170111115: Casal de Cambra;- -;
;170111105: Colares;23;
;170111108: Rio de Mouro;81;
;170111122: União das freguesias de Agualva e Mira-Sintra;1;
;170111123: União das freguesias de Almargem do Bispo, Pêro Pinheiro e Montelavar;1395;
;170111125: União das freguesias de Massamá e Monte Abraão;- -;
;170111126: União das freguesias de Queluz e Belas;38;
;170111127: União das freguesias de São João das Lampas e Terrugem;1262;
;170111128: União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim);253;
;170111124: União das freguesias do Cacém e São Marcos;- -;
;1701114: Vila Franca de Xira;9747;
;170111412: União das freguesias de Alhandra, São João dos Montes e Calhandriz;211;
;170111413: União das freguesias de Alverca do Ribatejo e Sobralinho;80;
;170111414: União das freguesias de Castanheira do Ribatejo e Cachoeiras;156;
;170111415: União das freguesias de Póvoa de Santa Iria e Forte da Casa;4;
;170111408: Vialonga;92;
;170111409: Vila Franca de Xira;9204;
;18: Alentejo;473551;
;181: Alentejo Litoral;68247;
;1811501: Alcácer do Sal;20608;
;181150106: Comporta;2165;
;181150105: São Martinho;960;
;181150104: Torrão;3630;
;181150107: União das freguesias de Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana;13853;
;1811505: Grândola;5117;
;181150501: Azinheira dos Barros e São Mamede do Sádão;1424;
;181150505: Carvalhal;349;
;181150503: Melides;608;
;181150506: União das freguesias de Grândola e Santa Margarida da Serra;2735;
;1810211: Odemira;22189;
;181021116: Boavista dos Pinheiros;539;
;181021118: Colos;2516;
;181021117: Longueira/Almograve;3493;
;181021115: Luzianes-Gare;694;
;181021102: Relíquias;1387;
;181021103: Sabóia;957;
;181021119: Santa Clara-a-Velha;344;
;181021106: São Luís;2347;
;181021107: São Martinho das Amoreiras;891;
;181021120: São Salvador e Santa Maria;761;
;181021121: São Teotónio;4919;
;181021122: Vale de Santiago;1859;
