
Quadro extraído em 17 de Outubro de 2022 (00:03:55)
http://www.ine.pt



Localização geográfica (NUTS - 2013) (1) ;Volume de trabalho da mão-de-obra agrícola (UTA) por Localização geográfica (NUTS - 2013) e Tipo de mão-de-obra -  Decenal (2) ;;;;;;;;;
;Período de referência dos dados;;;;;;;;;
;2009;;;;;;;;;
;Tipo de mão-de-obra;;;;;;;;;
;Mão-de-obra agrícola total;Mão-de-obra agrícola familiar;Produtor;Cônjuge;Outros membros da família;Mão-de-obra agrícola não familiar;Permanente;Eventual;Mão-de-obra não contratada pelo produtor;
;UTA ;UTA ;UTA ;UTA ;UTA ;UTA ;UTA ;UTA ;UTA ;
170110608: Benfica;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110659: Campo de Ourique;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110610: Campolide;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110611: Carnide;1;1;1;0;0;0;0;0;0;
170110660: Estrela;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110618: Lumiar;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110621: Marvila;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110661: Misericórdia;5;0;0;0;0;5;4;1;0;
170110633: Olivais;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110662: Parque das Nações;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110663: Penha de França;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110664: Santa Clara;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110665: Santa Maria Maior;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110666: Santo António;0;0;0;0;0;0;0;0;0;
170110639: São Domingos de Benfica;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110667: São Vicente;- -;- -;- -;- -;- -;- -;- -;- -;- -;
1701107: Loures;689;555;367;143;46;134;104;26;3;
170110702: Bucelas;211;162;101;41;20;49;35;13;1;
170110705: Fanhões;53;51;29;14;7;2;2;0;0;
170110707: Loures;204;166;126;36;4;39;36;2;1;
170110708: Lousa;78;74;44;24;6;5;2;2;0;
170110731: União das freguesias de Camarate, Unhos e Apelação;9;7;6;1;1;2;2;0;0;
170110726: União das freguesias de Moscavide e Portela;1;1;1;0;0;0;0;0;0;
170110727: União das freguesias de Sacavém e Prior Velho;1;0;0;0;0;1;1;0;0;
170110728: União das freguesias de Santa Iria de Azoia, São João da Talha e Bobadela;5;5;3;1;0;0;0;0;0;
170110729: União das freguesias de Santo Antão e São Julião do Tojal;112;80;49;24;7;33;23;9;1;
170110730: União das freguesias de Santo António dos Cavaleiros e Frielas;13;9;8;1;0;4;4;0;0;
1701109: Mafra;1951;1573;975;418;180;379;234;138;7;
170110902: Carvoeira;56;49;35;9;5;7;5;2;0;
170110904: Encarnação;235;163;112;40;10;72;29;42;1;
170110906: Ericeira;31;27;16;8;3;3;2;2;0;
170110909: Mafra;235;184;123;43;18;50;31;19;0;
170110911: Milharado;305;271;162;76;32;34;30;3;1;
170110913: Santo Isidoro;144;111;71;27;14;33;24;8;0;
170110918: União das freguesias de Azueira e Sobral da Abelheira;343;248;148;74;26;95;45;49;1;
170110919: União das freguesias de Enxara do Bispo, Gradil e Vila Franca do Rosário;272;226;128;57;41;46;35;9;2;
170110920: União das freguesias de Igreja Nova e Cheleiros;173;156;97;41;18;17;15;2;0;
170110921: União das freguesias de Malveira e São Miguel de Alcainça;50;38;23;11;4;13;12;1;0;
170110922: União das freguesias de Venda do Pinheiro e Santo Estêvão das Galés;107;99;60;31;8;8;6;1;0;
1701506: Moita;320;264;125;70;69;56;51;3;2;
170150601: Alhos Vedros;109;90;44;24;22;19;16;2;0;
170150603: Moita;196;165;77;44;44;31;30;1;1;
170150607: União das freguesias de Baixa da Banheira e Vale da Amoreira;1;1;0;0;1;0;0;0;0;
170150608: União das freguesias de Gaio-Rosário e Sarilhos Pequenos;13;8;4;2;2;6;6;0;0;
1701507: Montijo;1288;616;342;196;78;672;575;89;8;
170150701: Canha;422;108;64;30;14;314;248;62;3;
170150704: Sarilhos Grandes;74;52;28;14;10;22;21;1;0;
170150709: União das freguesias de Atalaia e Alto Estanqueiro-Jardia;205;141;69;37;35;65;61;3;0;
170150710: União das freguesias de Montijo e Afonsoeiro;101;24;14;7;2;77;71;5;0;
170150711: União das freguesias de Pegões;487;292;166;107;18;195;174;18;3;
1701116: Odivelas;36;23;20;3;0;12;11;0;2;
170111603: Odivelas;6;6;6;0;0;0;0;0;0;
170111608: União das freguesias de Pontinha e Famões;16;5;4;1;0;11;9;0;2;
170111609: União das freguesias de Póvoa de Santo Adrião e Olival Basto;1;1;1;0;0;0;0;0;0;
170111610: União das freguesias de Ramada e Caneças;14;12;10;2;0;2;2;0;0;
1701110: Oeiras;23;9;5;2;1;14;14;0;0;
170111002: Barcarena;4;2;1;0;0;3;3;0;0;
170111009: Porto Salvo;4;4;2;2;1;0;0;0;0;
170111012: União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo;2;2;1;1;0;0;0;0;0;
170111013: União das freguesias de Carnaxide e Queijas;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170111014: União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias;12;1;1;0;0;11;11;0;0;
1701508: Palmela;2671;1802;1001;545;256;869;499;362;8;
170150802: Palmela;684;401;229;114;58;283;136;144;3;
170150803: Pinhal Novo;418;344;203;126;15;74;55;19;0;
170150804: Quinta do Anjo;183;96;61;26;9;87;53;33;1;
170150806: União das freguesias de Poceirão e Marateca;1386;962;508;279;175;425;255;165;4;
1701510: Seixal;46;41;28;11;3;5;3;1;0;
170151002: Amora;10;9;6;1;2;1;0;1;0;
170151005: Corroios;3;3;2;1;0;0;0;0;0;
170151006: Fernão Ferro;21;20;13;6;1;1;1;0;0;
170151007: União das freguesias do Seixal, Arrentela e Aldeia de Paio Pires;12;10;7;3;0;2;2;0;0;
1701511: Sesimbra;259;210;116;68;25;49;45;4;1;
170151103: Quinta do Conde;1;1;1;1;0;0;0;0;0;
170151101: Sesimbra (Castelo);258;208;116;67;25;49;45;4;1;
170151102: Sesimbra (Santiago);- -;- -;- -;- -;- -;- -;- -;- -;- -;
1701512: Setúbal;539;260;144;70;47;279;240;26;13;
170151207: Gâmbia-Pontes-Alto da Guerra;108;94;49;27;18;15;11;3;0;
170151208: Sado;54;43;24;12;6;12;9;3;0;
170151205: Setúbal (São Sebastião);39;21;10;7;5;18;13;5;0;
170151209: União das freguesias de Azeitão (São Lourenço e São Simão);273;73;41;17;15;200;177;13;10;
170151210: União das freguesias de Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça);65;30;20;8;2;35;29;2;3;
1701111: Sintra;1081;844;499;245;101;237;207;27;4;
170111102: Algueirão-Mem Martins;29;18;11;2;4;11;10;2;0;
170111115: Casal de Cambra;1;1;1;0;0;0;0;0;0;
170111105: Colares;71;45;27;12;6;26;25;1;0;
170111108: Rio de Mouro;19;17;9;2;6;2;1;1;0;
170111122: União das freguesias de Agualva e Mira-Sintra;3;3;2;1;0;0;0;0;0;
170111123: União das freguesias de Almargem do Bispo, Pêro Pinheiro e Montelavar;368;273;151;92;31;95;83;10;2;
170111125: União das freguesias de Massamá e Monte Abraão;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170111126: União das freguesias de Queluz e Belas;12;5;4;2;0;7;6;1;0;
170111127: União das freguesias de São João das Lampas e Terrugem;522;440;262;128;50;81;69;11;1;
170111128: União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim);55;41;33;5;3;14;14;0;0;
170111124: União das freguesias do Cacém e São Marcos;2;2;1;0;1;0;0;0;0;
1701114: Vila Franca de Xira;653;303;181;79;44;350;164;178;8;
170111412: União das freguesias de Alhandra, São João dos Montes e Calhandriz;141;136;84;40;12;6;2;3;1;
170111413: União das freguesias de Alverca do Ribatejo e Sobralinho;21;16;10;4;2;6;3;2;0;
170111414: União das freguesias de Castanheira do Ribatejo e Cachoeiras;79;52;24;12;17;27;17;10;1;
170111415: União das freguesias de Póvoa de Santa Iria e Forte da Casa;1;1;0;0;0;0;0;0;0;
170111408: Vialonga;19;16;6;2;8;4;2;2;0;
170111409: Vila Franca de Xira;391;83;56;21;6;308;140;162;6;
18: Alentejo;47900;24039;15313;5770;2957;23861;14980;7007;1875;
181: Alentejo Litoral;6086;2860;1886;669;305;3227;2268;781;179;
1811501: Alcácer do Sal;992;439;290;111;38;553;448;84;21;
181150106: Comporta;112;94;57;30;8;18;14;0;3;
181150105: São Martinho;19;1;1;0;0;18;15;3;0;
181150104: Torrão;262;129;85;29;15;134;110;14;9;
181150107: União das freguesias de Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana;598;215;148;52;15;383;309;67;8;
1811505: Grândola;1070;607;383;156;68;463;205;182;77;
181150501: Azinheira dos Barros e São Mamede do Sádão;237;51;32;10;9;186;40;146;1;
181150505: Carvalhal;47;35;22;9;4;12;11;0;0;
181150503: Melides;249;213;134;58;21;36;16;15;5;
181150506: União das freguesias de Grândola e Santa Margarida da Serra;538;308;195;79;34;230;138;21;71;
1810211: Odemira;2453;930;629;196;105;1523;1269;216;38;
181021116: Boavista dos Pinheiros;200;20;15;4;1;180;161;16;2;
181021118: Colos;63;39;34;4;2;23;15;8;0;
181021117: Longueira/Almograve;373;82;54;17;11;291;285;2;4;
181021115: Luzianes-Gare;39;39;27;9;3;1;0;0;0;
181021102: Relíquias;77;60;46;9;5;17;16;1;1;
181021103: Sabóia;56;50;35;10;6;6;2;2;2;
181021119: Santa Clara-a-Velha;65;62;37;14;10;3;2;1;0;
181021106: São Luís;98;74;51;14;9;24;22;1;1;
181021107: São Martinho das Amoreiras;73;66;53;7;6;7;5;1;0;
181021120: São Salvador e Santa Maria;101;73;43;19;11;28;23;5;1;
181021121: São Teotónio;1124;242;146;65;31;882;686;171;26;
181021122: Vale de Santiago;51;29;22;4;3;22;20;2;0;
181021111: Vila Nova de Milfontes;93;69;46;18;5;25;24;0;0;
1811509: Santiago do Cacém;1417;756;509;176;72;661;327;294;40;
181150901: Abela;135;71;48;19;5;65;56;6;3;
181150902: Alvalade;246;101;60;28;13;145;102;18;26;
181150903: Cercal;152;118;83;25;10;35;28;4;2;
181150904: Ermidas-Sado;260;42;27;9;6;218;26;191;1;
181150907: Santo André;172;74;50;19;5;98;42;55;1;
181150910: São Francisco da Serra;48;42;26;11;5;7;6;1;0;
181150912: União das freguesias de Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra;244;198;137;45;16;46;31;10;5;
181150913: União das freguesias de São Domingos e Vale de Água;160;112;79;22;12;48;37;9;2;
1811513: Sines;154;128;76;30;22;27;19;5;3;
181151302: Porto Covo;63;51;31;13;8;12;10;1;1;
181151301: Sines;91;77;46;17;14;15;9;4;2;
184: Baixo Alentejo;12318;5677;3744;1149;784;6642;3264;2309;1068;
1840201: Aljustrel;602;249;174;43;32;353;211;83;60;
184020102: Ervidel;44;26;19;4;3;18;13;3;2;
184020103: Messejana;100;57;42;9;7;43;34;7;3;
184020104: São João de Negrilhos;229;59;43;10;6;170;70;50;51;
184020106: União das freguesias de Aljustrel e Rio de Moinhos;229;107;70;20;17;122;95;23;4;
1840202: Almodôvar;601;509;344;107;58;92;70;16;6;
184020208: Aldeia dos Fernandes;9;9;6;3;0;0;0;0;0;
184020203: Rosário;46;29;21;7;1;18;17;1;0;
184020205: Santa Cruz;77;62;43;13;7;14;12;1;1;
184020206: São Barnabé;97;93;60;24;10;5;3;1;0;
184020209: União das freguesias de Almodôvar e Graça dos Padrões;209;170;109;31;30;39;26;10;3;
184020210: União das freguesias de Santa Clara-a-Nova e Gomes Aires;162;146;106;30;11;16;12;3;2;
1840203: Alvito;287;129;88;26;15;158;128;25;6;
184020301: Alvito;165;61;42;12;7;105;91;11;3;
184020302: Vila Nova da Baronia;121;68;46;14;8;53;37;14;3;
1840204: Barrancos;136;87;58;22;7;49;41;8;0;
184020401: Barrancos;136;87;58;22;7;49;41;8;0;
1840205: Beja;1827;627;456;106;65;1201;578;246;377;
184020502: Baleizão;455;22;19;3;1;433;105;19;309;
184020503: Beringel;37;28;18;6;4;10;9;1;0;
184020504: Cabeça Gorda;86;42;36;4;3;44;22;7;15;
184020506: Nossa Senhora das Neves;118;69;55;11;3;48;31;16;2;
184020510: Santa Clara de Louredo;96;15;10;5;1;81;35;44;2;
184020516: São Matias;82;35;22;6;7;47;29;7;11;
184020519: União das freguesias de Albernoa e Trindade;211;72;52;9;11;139;96;39;4;
184020520: União das freguesias de Beja (Salvador e Santa Maria da Feira);107;77;45;24;8;31;21;8;2;
184020521: União das freguesias de Beja (Santiago Maior e São João Baptista);95;47;30;11;6;49;29;9;10;
184020522: União das freguesias de Salvada e Quintos;226;80;72;6;2;145;87;45;13;
184020523: União das freguesias de Santa Vitória e Mombeja;191;84;64;9;11;107;66;35;7;
184020524: União das freguesias de Trigaches e São Brissos;123;56;33;13;10;67;48;17;2;
1840206: Castro Verde;413;245;164;59;22;168;139;22;6;
184020603: Entradas;42;27;20;4;4;15;12;2;1;
184020604: Santa Bárbara de Padrões;47;34;25;7;2;13;12;1;1;
184020605: São Marcos da Ataboeira;60;30;22;7;2;30;27;2;1;
184020606: União das freguesias de Castro Verde e Casével;264;155;98;42;15;110;89;17;4;
1840207: Cuba;382;167;107;26;35;215;139;62;14;
184020701: Cuba;202;80;46;13;21;122;84;37;2;
184020702: Faro do Alentejo;48;15;11;1;3;33;20;3;9;
184020703: Vila Alva;89;48;32;11;6;41;25;14;2;
184020704: Vila Ruiva;43;25;18;2;5;18;9;8;1;
1840208: Ferreira do Alentejo;2228;320;246;54;19;1909;556;874;479;
184020803: Figueira dos Cavaleiros;342;87;59;18;10;256;99;106;52;
184020804: Odivelas;131;21;16;4;1;110;47;57;6;
184020807: União das freguesias de Alfundão e Peroguarda;701;55;40;12;3;646;258;193;195;
184020808: União das freguesias de Ferreira do Alentejo e Canhestros;1055;158;131;20;6;897;152;518;226;
1840209: Mértola;775;470;322;81;66;306;265;32;8;
184020901: Alcaria Ruiva;176;82;56;13;13;94;81;10;4;
184020902: Corte do Pinto;54;46;31;7;8;9;8;1;0;
184020903: Espírito Santo;54;30;21;6;4;25;17;7;0;
184020904: Mértola;175;100;73;16;10;76;67;8;1;
184020905: Santana de Cambas;94;67;48;11;8;27;22;4;1;
184020906: São João dos Caldeireiros;60;29;19;4;6;31;29;2;1;
184020910: União das freguesias de São Miguel do Pinheiro, São Pedro de Solis e São Sebastião dos Carros;162;117;74;26;17;45;41;2;1;
1840210: Moura;1579;835;541;183;111;744;348;353;43;
184021001: Amareleja;240;168;111;37;21;71;40;30;1;
184021002: Póvoa de São Miguel;330;157;102;29;25;173;77;91;6;
184021008: Sobral da Adiça;242;123;87;25;10;119;64;51;5;
184021009: União das freguesias de Moura (Santo Agostinho e São João Baptista) e Santo Amador;570;286;170;69;47;285;120;136;29;
184021010: União das freguesias de Safara e Santo Aleixo da Restauração;198;102;71;23;8;96;48;46;2;
1840212: Ourique;537;404;296;69;40;133;110;17;6;
184021203: Ourique;224;162;118;30;15;62;55;4;2;
184021206: Santana da Serra;122;121;89;21;12;1;0;0;1;
184021207: União das freguesias de Garvão e Santa Luzia;79;54;42;8;3;25;23;2;1;
184021208: União das freguesias de Panoias e Conceição;112;67;47;10;10;45;32;11;3;
1840213: Serpa;2144;1341;753;321;267;803;430;325;47;
184021302: Brinches;312;199;108;59;33;113;57;51;5;
184021303: Pias;480;254;142;57;55;226;88;122;16;
184021308: União das freguesias de Serpa (Salvador e Santa Maria);656;375;210;83;82;281;175;84;22;
184021309: União das freguesias de Vila Nova de São Bento e Vale de Vargo;520;398;217;101;80;123;70;51;2;
184021307: Vila Verde de Ficalho;176;116;77;22;17;61;41;18;2;
1840214: Vidigueira;807;295;195;53;47;512;251;246;16;
184021401: Pedrógão;233;57;34;12;11;176;96;78;2;
184021402: Selmes;346;79;51;14;14;267;128;129;10;
184021403: Vidigueira;111;76;51;10;15;35;9;24;2;
184021404: Vila de Frades;116;83;59;16;7;34;17;14;2;
185: Lezíria do Tejo;12242;6787;4109;1906;773;5455;3539;1821;94;
1851403: Almeirim;1412;920;536;256;129;492;162;322;8;
185140301: Almeirim;457;274;172;73;29;184;69;110;5;
185140302: Benfica do Ribatejo;377;189;109;57;23;188;38;148;1;
185140303: Fazendas de Almeirim;537;441;242;123;75;96;36;60;1;
185140304: Raposa;41;17;13;2;2;24;19;4;1;
1851404: Alpiarça;796;463;255;140;69;333;177;150;7;
185140401: Alpiarça;796;463;255;140;69;333;177;150;7;
1851103: Azambuja;1004;553;348;123;82;451;200;245;6;
185110301: Alcoentre;202;119;79;23;16;83;14;69;1;
185110302: Aveiras de Baixo;66;37;23;8;7;29;17;12;0;
185110303: Aveiras de Cima;131;101;66;23;13;30;14;15;1;
185110304: Azambuja;372;114;65;26;23;258;130;125;3;
185110310: União das freguesias de Manique do Intendente, Vila Nova de São Pedro e Maçussa;192;151;98;37;16;42;19;21;2;
185110306: Vale do Paraíso;26;26;14;6;7;0;0;0;0;
185110307: Vila Nova da Rainha;14;5;4;1;1;9;6;3;0;
1851405: Benavente;1213;309;204;73;32;904;762;131;11;
185140504: Barrosa;30;18;12;5;1;12;8;4;0;
185140501: Benavente;466;157;106;38;13;308;234;73;2;
185140502: Samora Correia;597;91;60;21;11;506;481;17;8;
185140503: Santo Estêvão;120;42;26;9;8;78;40;37;0;
1851406: Cartaxo;935;411;252;113;46;524;362;156;7;
185140604: Pontével;158;118;72;38;8;40;27;13;0;
185140610: União das freguesias de Ereira e Lapa;89;66;38;17;11;24;14;10;0;
185140609: União das freguesias do Cartaxo e Vale da Pinta;177;65;45;15;6;112;103;9;0;
185140605: Valada;217;56;37;14;5;161;64;93;4;
185140608: Vale da Pedra;31;22;13;6;3;9;6;3;0;
185140607: Vila Chã de Ourique;261;83;47;23;13;178;149;28;1;
1851407: Chamusca;789;342;224;91;28;447;260;178;9;
185140707: Carregueira;117;79;53;18;8;39;25;13;1;
185140704: Ulme;93;29;20;9;1;64;28;35;1;
185140708: União das freguesias da Chamusca e Pinheiro Grande;147;98;68;23;6;49;28;19;2;
185140709: União das freguesias de Parreira e Chouto;220;93;58;28;6;127;97;27;3;
185140705: Vale de Cavalos;212;44;25;12;6;168;83;84;1;
1851409: Coruche;1281;614;385;171;59;668;482;169;17;
185140907: Biscainho;104;24;19;4;1;80;58;21;1;
185140905: Branca;167;102;60;31;12;65;55;9;1;
185140902: Couço;207;57;40;12;5;150;102;43;5;
185140908: Santana do Mato;70;44;25;10;9;26;22;3;1;
185140903: São José da Lamarosa;248;166;102;52;12;83;53;29;1;
185140909: União das freguesias de Coruche, Fajarda e Erra;485;221;138;62;20;264;192;64;8;
1851412: Golegã;372;186;116;44;26;185;130;48;8;
185141201: Azinhaga;120;63;43;14;7;56;39;12;5;
185141202: Golegã;207;102;62;26;15;105;78;25;3;
185141203: Pombalinho;45;21;12;4;5;24;13;11;0;
1851414: Rio Maior;1120;859;513;282;65;261;200;58;3;
185141401: Alcobertas;181;169;100;64;5;12;6;6;0;
185141402: Arrouquelas;54;31;21;6;4;23;23;0;0;
185141410: Asseiceira;48;38;18;13;8;10;10;0;0;
185141405: Fráguas;119;74;50;22;2;45;33;12;0;
185141408: Rio Maior;349;295;150;106;39;55;44;10;0;
185141411: São Sebastião;32;28;21;8;0;3;3;0;0;
185141415: União das freguesias de Azambujeira e Malaqueijo;92;63;43;18;3;29;20;7;1;
185141416: União das freguesias de Marmeleira e Assentiz;51;28;19;8;0;23;21;2;0;
185141417: União das freguesias de Outeiro da Cortiçada e Arruda dos Pisões;104;67;49;16;2;36;27;9;0;
185141418: União das freguesias de São João da Ribeira e Ribeira de São João;91;66;41;21;4;25;14;11;0;
1851415: Salvaterra de Magos;740;384;260;102;22;356;223;131;3;
185141502: Marinhais;149;83;53;24;5;66;45;21;0;
185141503: Muge;148;21;17;5;0;127;98;29;0;
185141507: União das freguesias de Glória do Ribatejo e Granho;87;80;64;15;0;7;6;1;0;
185141508: União das freguesias de Salvaterra de Magos e Foros de Salvaterra;357;201;126;59;16;156;74;80;3;
1851416: Santarém;2580;1747;1018;513;216;833;583;233;16;
185141601: Abitureiras;200;167;80;48;39;33;25;6;2;
185141602: Abrã;77;63;36;22;6;14;14;0;0;
185141604: Alcanede;321;300;182;101;17;20;15;5;0;
185141605: Alcanhões;80;23;16;5;1;57;45;12;0;
185141606: Almoster;154;83;45;30;8;71;60;10;1;
185141607: Amiais de Baixo;25;25;15;9;2;0;0;0;0;
185141608: Arneiro das Milhariças;52;51;21;13;18;1;0;0;0;
185141628: Gançaria;27;27;18;9;1;0;0;0;0;
185141613: Moçarria;63;53;31;14;8;10;5;4;1;
185141614: Pernes;102;60;34;20;6;43;39;3;0;
185141616: Póvoa da Isenta;76;41;24;9;8;34;23;11;1;
185141629: União das freguesias de Achete, Azoia de Baixo e Póvoa de Santarém;268;206;123;67;16;63;21;40;2;
185141630: União das freguesias de Azoia de Cima e Tremês;205;99;72;19;9;106;103;2;1;
185141631: União das freguesias de Casével e Vaqueiros;91;80;54;11;15;11;6;4;1;
185141632: União das freguesias de Romeira e Várzea;126;81;57;18;6;45;35;10;1;
185141633: União de freguesias da cidade de Santarém;294;181;96;49;36;113;55;56;3;
185141634: União das freguesias de São Vicente do Paul e Vale de Figueira;364;180;103;57;21;184;113;68;3;
185141625: Vale de Santarém;56;28;14;13;1;27;25;1;0;
186: Alto Alentejo;7204;4109;2601;1048;460;3096;2078;718;300;
1861201: Alter do Chão;282;116;75;26;15;166;135;20;11;
186120101: Alter do Chão;90;53;35;14;4;37;32;4;1;
186120102: Chancelaria;58;31;20;4;8;27;22;4;0;
186120104: Cunheira;11;8;5;3;0;4;3;1;0;
186120103: Seda;123;24;15;6;3;99;78;12;10;
1861202: Arronches;327;182;116;37;29;145;123;20;2;
186120201: Assunção;199;86;59;10;17;113;99;13;2;
186120202: Esperança;88;73;44;20;9;15;10;5;1;
186120203: Mosteiros;40;23;13;7;3;17;14;2;0;
1861203: Avis;681;152;94;37;22;529;281;110;138;
186120302: Aldeia Velha;91;23;17;5;1;68;39;29;1;
186120303: Avis;175;23;12;8;3;152;57;24;72;
186120305: Ervedal;107;30;18;6;6;78;26;18;34;
186120306: Figueira e Barros;92;17;12;3;1;75;54;20;1;
186120309: União das freguesias de Alcórrego e Maranhão;76;26;14;6;6;49;43;6;0;
186120310: União das freguesias de Benavila e Valongo;141;34;20;9;6;106;63;13;30;
1861204: Campo Maior;593;331;237;71;23;262;187;59;16;
186120401: Nossa Senhora da Expectação;389;212;154;42;15;177;131;40;6;
186120402: Nossa Senhora da Graça dos Degolados;34;19;10;6;3;15;13;2;0;
186120403: São João Baptista;170;100;72;23;5;70;43;17;10;
1861205: Castelo de Vide;137;113;71;34;8;24;17;3;3;
186120501: Nossa Senhora da Graça de Póvoa e Meadas;26;19;12;5;2;6;5;1;0;
186120502: Santa Maria da Devesa;45;41;25;14;3;4;2;1;1;
186120503: Santiago Maior;32;28;18;8;2;4;3;1;0;
186120504: São João Baptista;34;24;16;7;2;10;8;1;1;
1861206: Crato;226;133;79;37;17;93;83;7;3;
186120601: Aldeia da Mata;23;14;10;4;1;8;7;1;0;
186120604: Gáfete;39;36;21;12;3;3;2;0;1;
186120605: Monte da Pedra;21;17;9;4;3;5;3;1;0;
186120607: União das freguesias de Crato e Mártires, Flor da Rosa e Vale do Peso;143;66;39;17;10;76;71;4;2;
1861207: Elvas;1007;505;333;105;67;502;366;78;58;
186120712: Assunção, Ajuda, Salvador e Santo Ildefonso;175;69;51;14;5;106;61;6;39;
186120713: Caia, São Pedro e Alcáçova;261;121;79;26;16;140;110;19;11;
186120706: Santa Eulália;65;20;14;3;3;44;42;2;0;
186120707: São Brás e São Lourenço;120;99;61;21;17;21;14;7;1;
186120708: São Vicente e Ventosa;122;42;22;9;11;80;76;3;1;
186120714: União das freguesias de Barbacena e Vila Fernando;109;70;43;17;10;39;23;12;4;
186120715: União das freguesias de Terrugem e Vila Boim;156;85;64;15;6;71;40;30;2;
1861208: Fronteira;301;106;69;29;8;195;109;76;10;
186120801: Cabeço de Vide;61;21;12;7;2;41;22;19;0;
186120802: Fronteira;172;68;46;18;4;104;68;34;2;
186120803: São Saturnino;68;18;12;4;2;50;19;23;8;
1861209: Gavião;253;222;135;52;35;31;25;5;1;
186120902: Belver;105;105;64;19;21;1;0;0;0;
186120903: Comenda;46;32;19;9;4;14;13;1;0;
186120905: Margem;44;39;25;10;4;6;3;2;1;
186120906: União das freguesias de Gavião e Atalaia;58;47;27;14;6;11;9;1;0;
1861210: Marvão;178;153;108;35;10;25;17;7;1;
186121001: Beirã;29;24;16;5;4;5;4;1;0;
186121002: Santa Maria de Marvão;16;15;14;1;0;1;1;0;0;
186121003: Santo António das Areias;21;20;18;2;0;1;1;0;0;
186121004: São Salvador da Aramenha;113;95;61;28;6;18;11;6;1;
1861211: Monforte;385;136;98;27;11;249;182;61;6;
186121101: Assumar;43;15;12;2;1;28;26;1;1;
186121102: Monforte;189;68;49;14;5;121;93;24;4;
186121103: Santo Aleixo;91;27;17;8;2;65;29;35;1;
186121104: Vaiamonte;61;25;20;3;3;36;34;1;1;
1861212: Nisa;365;315;187;94;34;49;36;10;4;
186121201: Alpalhão;46;40;24;12;4;7;5;1;0;
186121205: Montalvão;50;42;25;12;4;8;6;2;0;
186121207: Santana;28;27;16;9;1;1;1;0;0;
186121208: São Matias;32;28;16;10;2;4;2;1;2;
186121210: Tolosa;42;39;22;15;3;3;1;2;0;
186121211: União das freguesias de Arez e Amieira do Tejo;68;58;34;16;9;10;7;2;0;
186121212: União das freguesias de Espírito Santo, Nossa Senhora da Graça e São Simão;98;82;51;21;9;16;14;1;1;
1861213: Ponte de Sor;1191;794;480;222;92;397;257;104;36;
186121304: Foros de Arrão;65;29;16;9;4;35;21;13;2;
186121301: Galveias;204;113;67;39;7;91;57;6;28;
186121305: Longomel;73;61;35;17;9;12;8;3;0;
186121302: Montargil;283;179;116;45;18;104;56;46;3;
186121308: União das freguesias de Ponte de Sor, Tramaga e Vale de Açor;567;412;246;111;55;155;116;36;3;
1861214: Portalegre;837;676;417;196;63;161;126;28;6;
186121401: Alagoa;28;23;14;8;1;5;5;0;0;
186121402: Alegrete;144;130;81;40;9;13;8;5;1;
186121404: Fortios;77;51;29;16;6;26;23;3;0;
186121411: União das freguesias da Sé e São Lourenço;164;137;79;45;12;28;23;4;0;
186121412: União das freguesias de Reguengo e São Julião;187;154;94;45;14;34;26;7;0;
186121413: União das freguesias de Ribeira de Nisa e Carreiras;134;121;74;33;14;14;6;4;4;
186121410: Urra;103;61;45;10;7;42;36;5;1;
1861215: Sousel;440;173;103;45;26;267;134;129;5;
186121501: Cano;102;50;28;10;12;52;28;23;1;
186121502: Casa Branca;151;42;24;13;6;109;51;57;1;
186121503: Santo Amaro;32;17;13;3;1;15;10;5;1;
186121504: Sousel;155;65;39;20;7;90;45;43;2;
187: Alentejo Central;10050;4607;2973;999;635;5443;3831;1378;234;
1870701: Alandroal;834;485;304;104;77;349;227;112;10;
187070104: Capelins (Santo António);131;95;59;18;18;36;28;6;2;
187070103: Santiago Maior;264;215;122;53;40;48;30;17;2;
187070105: Terena (São Pedro);131;66;46;15;5;65;52;11;3;
187070107: União das freguesias de Alandroal (Nossa Senhora da Conceição), São Brás dos Matos (Mina do Bugalho) e Juromenha (Nossa Senhora do Loreto);308;108;77;18;14;200;117;79;4;
1870702: Arraiolos;691;224;164;34;26;467;404;55;8;
187070201: Arraiolos;176;69;50;10;8;107;103;3;1;
187070202: Igrejinha;97;19;15;3;1;78;63;12;3;
