
Quadro extraído em 11 de Outubro de 2022 (08:46:18)
http://www.ine.pt



Período de referência dos dados;Localização geográfica (NUTS - 2013);Superfície das culturas temporárias (ha) por Localização geográfica (NUTS - 2013), Tipo (culturas temporárias) e Importância -  Decenal (1) ;
;;Tipo (culturas temporárias);
;;Total;
;;Importância;
;;Total;
;;ha ;
;16G181608: Pindelo dos Milagres;107;
;16G181609: Pinho;184;
;16G181612: São Félix;83;
;16G181615: Serrazes;155;
;16G181616: Sul;161;
;16G181620: União das freguesias de Carvalhais e Candal;285;
;16G181621: União das freguesias de Santa Cruz da Trapa e São Cristóvão de Lafões;208;
;16G181622: União das freguesias de São Martinho das Moitas e Covas do Rio;140;
;16G181623: União das freguesias de São Pedro do Sul, Várzea e Baiões;319;
;16G181617: Valadares;191;
;16G181619: Vila Maior;298;
;16G1817: Sátão;1599;
;16G181702: Avelal;82;
;16G181704: Ferreira de Aves;668;
;16G181706: Mioma;114;
;16G181707: Rio de Moinhos;56;
;16G181709: São Miguel de Vila Boa;151;
;16G181710: Sátão;229;
;16G181711: Silvã de Cima;42;
;16G181713: União das freguesias de Águas Boas e Forles;80;
;16G181714: União das freguesias de Romãs, Decermilo e Vila Longa;176;
;16G1821: Tondela;1961;
;16G182102: Campo de Besteiros;82;
;16G182103: Canas de Santa Maria;99;
;16G182105: Castelões;165;
;16G182106: Dardavaz;71;
;16G182107: Ferreirós do Dão;15;
;16G182108: Guardão;67;
;16G182109: Lajeosa do Dão;133;
;16G182110: Lobão da Beira;179;
;16G182111: Molelos;112;
;16G182116: Parada de Gonta;24;
;16G182118: Santiago de Besteiros;86;
;16G182122: Tonda;46;
;16G182127: União das freguesias de Barreiro de Besteiros e Tourigo;174;
;16G182128: União das freguesias de Caparrosa e Silvares;115;
;16G182129: União das freguesias de Mouraz e Vila Nova da Rainha;95;
;16G182130: União das freguesias de São João do Monte e Mosteirinho;205;
;16G182131: União das freguesias de São Miguel do Outeiro e Sabugosa;92;
;16G182132: União das freguesias de Tondela e Nandufe;64;
;16G182133: União das freguesias de Vilar de Besteiros e Mosteiro de Fráguas;138;
;16G1822: Vila Nova de Paiva;967;
;16G182203: Pendilhe;106;
;16G182204: Queiriga;53;
;16G182205: Touro;298;
;16G182208: União das freguesias de Vila Nova de Paiva, Alhais e Fráguas;275;
;16G182206: Vila Cova à Coelheira;234;
;16G1823: Viseu;2417;
;16G182301: Abraveses;75;
;16G182304: Bodiosa;88;
;16G182305: Calde;148;
;16G182306: Campo;47;
;16G182307: Cavernães;130;
;16G182310: Cota;154;
;16G182337: Coutos de Viseu;60;
;16G182315: Fragosela;49;
;16G182316: Lordosa;107;
;16G182318: Mundão;60;
;16G182319: Orgens;16;
;16G182320: Povolide;94;
;16G182321: Ranhados;49;
;16G182339: Repeses e São Salvador;15;
;16G182322: Ribafeita;68;
;16G182323: Rio de Loba;43;
;16G182325: Santos Evos;161;
;16G182340: São Cipriano e Vil de Souto;94;
;16G182327: São João de Lourosa;124;
;16G182329: São Pedro de France;155;
;16G182317: Silgueiros;146;
;16G182335: União das freguesias de Barreiros e Cepões;202;
;16G182336: União das freguesias de Boa Aldeia, Farminhão e Torredeita;227;
;16G182338: Faíl e Vila Chã de Sá;90;
;16G182341: Viseu;16;
;16G1824: Vouzela;1500;
;16G182401: Alcofra;176;
;16G182403: Campia;346;
;16G182407: Fornelo do Monte;20;
;16G182409: Queirã;192;
;16G182410: São Miguel do Mato;42;
;16G182413: União das freguesias de Cambra e Carvalhal de Vermilhas;248;
;16G182414: União das freguesias de Fataunços e Figueiredo das Donas;129;
;16G182415: União das freguesias de Vouzela e Paços de Vilharigues;146;
;16G182411: Ventosa;200;
;16H: Beira Baixa;37634;
;16H0502: Castelo Branco;11238;
;16H050201: Alcains;1300;
;16H050202: Almaceda;57;
;16H050203: Benquerenças;156;
;16H050205: Castelo Branco;1292;
;16H050211: Lardosa;1277;
;16H050212: Louriçal do Campo;504;
;16H050214: Malpica do Tejo;943;
;16H050216: Monforte da Beira;774;
;16H050220: Salgueiro do Campo;62;
;16H050221: Santo André das Tojeiras;80;
;16H050222: São Vicente da Beira;608;
;16H050223: Sarzedas;407;
;16H050225: Tinalhas;283;
;16H050226: União das freguesias de Cebolais de Cima e Retaxo;109;
;16H050227: União das freguesias de Escalos de Baixo e Mata;1367;
;16H050228: União das freguesias de Escalos de Cima e Lousa;510;
;16H050229: União das freguesias de Freixial e Juncal do Campo;175;
;16H050230: União das freguesias de Ninho do Açor e Sobral do Campo;613;
;16H050231: União das freguesias de Póvoa de Rio de Moinhos e Cafede;720;
;16H0505: Idanha-a-Nova;19434;
;16H050502: Aldeia de Santa Margarida;166;
;16H050505: Ladoeiro;1860;
;16H050506: Medelim;1048;
;16H050509: Oledo;496;
;16H050510: Penha Garcia;476;
;16H050511: Proença-a-Velha;172;
;16H050512: Rosmaninhal;3495;
;16H050514: São Miguel de Acha;767;
;16H050516: Toulões;461;
;16H050518: União das freguesias de Idanha-a-Nova e Alcafozes;5132;
;16H050519: União das freguesias de Monfortinho e Salvaterra do Extremo;1482;
;16H050520: União das freguesias de Monsanto e Idanha-a-Velha;1654;
;16H050521: União das freguesias de Zebreira e Segura;2224;
;16H0506: Oleiros;326;
;16H050601: Álvaro;23;
;16H050603: Cambas;29;
;16H050613: Estreito-Vilar Barroco;43;
;16H050605: Isna;44;
;16H050606: Madeirã;5;
;16H050607: Mosteiro;16;
;16H050614: Oleiros-Amieira;128;
;16H050609: Orvalho;17;
;16H050610: Sarnadas de São Simão;4;
;16H050611: Sobral;17;
;16H0507: Penamacor;3776;
;16H050704: Aranhas;69;
;16H050706: Benquerença;385;
;16H050707: Meimão;87;
;16H050708: Meimoa;145;
;16H050710: Penamacor;2230;
;16H050711: Salvador;116;
;16H050713: União das freguesias de Aldeia do Bispo, Águas e Aldeia de João Pires;275;
;16H050714: União das freguesias de Pedrógão de São Pedro e Bemposta;387;
;16H050712: Vale da Senhora da Póvoa;81;
;16H0508: Proença-a-Nova;1357;
;16H050802: Montes da Senhora;39;
;16H050805: São Pedro do Esteval;452;
;16H050807: União das freguesias de Proença-a-Nova e Peral;673;
;16H050808: União das freguesias de Sobreira Formosa e Alvito da Beira;193;
;16H0511: Vila Velha de Ródão;1504;
;16H051101: Fratel;81;
;16H051102: Perais;918;
;16H051103: Sarnadas de Ródão;123;
;16H051104: Vila Velha de Ródão;382;
;16I: Médio Tejo;10420;
;16I1401: Abrantes;2469;
;16I140104: Bemposta;723;
;16I140119: Carvalhal;4;
;16I140118: Fontes;- -;
;16I140105: Martinchel;10;
;16I140106: Mouriscas;64;
;16I140107: Pego;204;
;16I140108: Rio de Moinhos;265;
;16I140115: Tramagal;323;
;16I140120: União das freguesias de Abrantes (São Vicente e São João) e Alferrarede;148;
;16I140121: União das freguesias de Aldeia do Mato e Souto;20;
;16I140122: União das freguesias de Alvega e Concavada;473;
;16I140123: União das freguesias de São Facundo e Vale das Mós;129;
;16I140124: União das freguesias de São Miguel do Rio Torto e Rossio ao Sul do Tejo;105;
;16I1402: Alcanena;711;
;16I140202: Bugalhos;219;
;16I140206: Minde;19;
;16I140207: Moitas Venda;38;
;16I140208: Monsanto;165;
;16I140209: Serra de Santo António;12;
;16I140211: União das freguesias de Alcanena e Vila Moreira;103;
;16I140212: União das freguesias de Malhou, Louriceira e Espinheiro;156;
;16I1408: Constância;255;
;16I140801: Constância;- -;
;16I140802: Montalvo;21;
;16I140803: Santa Margarida da Coutada;233;
;16I1410: Entroncamento;399;
;16I141002: Nossa Senhora de Fátima;9;
;16I141001: São João Baptista;390;
;16I1411: Ferreira do Zêzere;125;
;16I141101: Águas Belas;16;
;16I141103: Beco;14;
;16I141104: Chãos;12;
;16I141106: Ferreira do Zêzere;3;
;16I141107: Igreja Nova do Sobral;4;
;16I141110: Nossa Senhora do Pranto;28;
;16I141111: União das freguesias de Areias e Pias;48;
;16I1413: Mação;363;
;16I141302: Amêndoa;15;
;16I141303: Cardigos;46;
;16I141304: Carvoeiro;65;
;16I141305: Envendos;122;
;16I141307: Ortiga;4;
;16I141309: União das freguesias de Mação, Penhascoso e Aboboreira;112;
;16I1421: Ourém;970;
;16I142101: Alburitel;5;
;16I142102: Atouguia;21;
;16I142104: Caxarias;54;
;16I142105: Espite;10;
;16I142106: Fátima;72;
;16I142115: Nossa Senhora da Piedade;57;
;16I142111: Nossa Senhora das Misericórdias;122;
;16I142113: Seiça;73;
;16I142119: União das freguesias de Freixianda, Ribeira do Fárrio e Formigais;137;
;16I142120: União das freguesias de Gondemaria e Olival;108;
;16I142121: União das freguesias de Matas e Cercal;71;
;16I142122: União das freguesias de Rio de Couros e Casal dos Bernardos;174;
;16I142114: Urqueira;67;
;16I1417: Sardoal;144;
;16I141701: Alcaravela;16;
;16I141702: Santiago de Montalegre;2;
;16I141703: Sardoal;109;
;16I141704: Valhascos;17;
;16I0509: Sertã;673;
;16I050901: Cabeçudo;39;
;16I050902: Carvalhal;24;
;16I050903: Castelo;49;
;16I050911: Pedrógão Pequeno;73;
;16I050912: Sertã;173;
;16I050913: Troviscal;87;
;16I050915: União das freguesias de Cernache do Bonjardim, Nesperal e Palhais;85;
;16I050916: União das freguesias de Cumeada e Marmeleiro;41;
;16I050917: União das freguesias de Ermida e Figueiredo;49;
;16I050914: Várzea dos Cavaleiros;54;
;16I1418: Tomar;1594;
;16I141802: Asseiceira;28;
;16I141804: Carregueiros;18;
;16I141808: Olalhas;15;
;16I141809: Paialvo;325;
;16I141814: Sabacheira;23;
;16I141813: São Pedro de Tomar;178;
;16I141817: União das freguesias de Além da Ribeira e Pedreira;62;
;16I141818: União das freguesias de Casais e Alviobeira;42;
;16I141819: União das freguesias de Madalena e Beselga;613;
;16I141820: União das freguesias de Serra e Junceira;41;
;16I141821: União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais;249;
;16I1419: Torres Novas;2481;
;16I141902: Assentiz;119;
;16I141904: Chancelaria;93;
;16I141917: Meia Via;5;
;16I141909: Pedrógão;47;
;16I141910: Riachos;689;
;16I141918: União das freguesias de Brogueira, Parceiros de Igreja e Alcorochel;397;
;16I141919: União das freguesias de Olaia e Paço;366;
;16I141920: União das freguesias de Torres Novas (Santa Maria, Salvador e Santiago);544;
;16I141921: União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca;144;
;16I141916: Zibreira;77;
;16I0510: Vila de Rei;60;
;16I051001: Fundada;19;
;16I051002: São João do Peso;2;
;16I051003: Vila de Rei;39;
;16I1420: Vila Nova da Barquinha;177;
;16I142001: Atalaia;23;
;16I142002: Praia do Ribatejo;2;
;16I142003: Tancos;9;
;16I142006: Vila Nova da Barquinha;143;
;16J: Beiras e Serra da Estrela;53538;
;16J0902: Almeida;3995;
;16J090203: Almeida;858;
;16J090207: Castelo Bom;46;
;16J090209: Freineda;140;
;16J090210: Freixo;93;
;16J090213: Malhada Sorda;245;
;16J090219: Nave de Haver;101;
;16J090224: São Pedro de Rio Seco;156;
;16J090230: União das freguesias de Amoreira, Parada e Cabreira;174;
;16J090231: União das freguesias de Azinhal, Peva e Valverde;259;
;16J090232: União das freguesias de Castelo Mendo, Ade, Monteperobolso e Mesquitela;138;
;16J090233: União das freguesias de Junça e Naves;249;
;16J090234: União das freguesias de Leomil, Mido, Senouras e Aldeia Nova;220;
;16J090235: União das freguesias de Malpartida e Vale de Coelha;364;
;16J090236: União das freguesias de Miuzela e Porto de Ovelha;45;
;16J090227: Vale da Mula;826;
;16J090229: Vilar Formoso;79;
;16J0501: Belmonte;2431;
;16J050102: Caria;1220;
;16J050104: Inguias;402;
;16J050105: Maçainhas;155;
;16J050106: União das freguesias de Belmonte e Colmeal da Torre;655;
;16J0903: Celorico da Beira;3701;
;16J090302: Baraçal;80;
;16J090304: Carrapichana;59;
;16J090322: Casas do Soeiro;69;
;16J090306: Forno Telheiro;671;
;16J090307: Lajeosa do Mondego;174;
;16J090308: Linhares;149;
;16J090309: Maçal do Chão;357;
;16J090310: Mesquitela;296;
;16J090311: Minhocal;323;
;16J090312: Prados;145;
;16J090314: Ratoeira;96;
;16J090323: União das freguesias de Açores e Velosa;400;
;16J090324: União das freguesias de Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego;580;
;16J090325: União das freguesias de Cortiçô da Serra, Vide entre Vinhas e Salgueirais;165;
;16J090326: União das freguesias de Rapa e Cadafaz;61;
;16J090318: Vale de Azares;76;
;16J0503: Covilhã;4595;
;16J050302: Aldeia de São Francisco de Assis;0;
;16J050305: Boidobra;595;
;16J050308: Cortes do Meio;73;
;16J050309: Dominguizo;29;
;16J050310: Erada;96;
;16J050311: Ferro;725;
;16J050312: Orjais;368;
;16J050314: Paul;137;
;16J050315: Peraboa;684;
;16J050318: São Jorge da Beira;2;
;16J050322: Sobral de São Miguel;19;
;16J050324: Tortosendo;308;
;16J050325: Unhais da Serra;70;
;16J050332: União das freguesias de Barco e Coutada;96;
;16J050333: União das freguesias de Cantar-Galo e Vila do Carvalho;62;
;16J050334: União das freguesias de Casegas e Ourondo;54;
;16J050335: União das freguesias de Covilhã e Canhoso;663;
;16J050336: União das freguesias de Peso e Vales do Rio;27;
;16J050337: União das freguesias de Teixoso e Sarzedo;389;
;16J050338: União das freguesias de Vale Formoso e Aldeia do Souto;111;
;16J050327: Verdelhos;88;
;16J0904: Figueira de Castelo Rodrigo;4029;
;16J090403: Castelo Rodrigo;502;
;16J090406: Escalhão;336;
;16J090408: Figueira de Castelo Rodrigo;278;
;16J090410: Mata de Lobos;378;
;16J090418: União das freguesias de Algodres, Vale de Afonsinho e Vilar de Amargo;366;
;16J090419: União das freguesias de Almofala e Escarigo;321;
;16J090420: União das freguesias de Cinco Vilas e Reigada;734;
;16J090421: União das freguesias de Freixeda do Torrão, Quintã de Pêro Martins e Penha de Águia;328;
;16J090422: União das freguesias do Colmeal e Vilar Torpim;421;
;16J090415: Vermiosa;365;
;16J0905: Fornos de Algodres;2326;
;16J090501: Algodres;321;
;16J090502: Casal Vasco;139;
;16J090504: Figueiró da Granja;112;
;16J090505: Fornos de Algodres;267;
;16J090507: Infias;64;
;16J090509: Maceira;114;
;16J090510: Matança;291;
;16J090511: Muxagata;192;
;16J090512: Queiriz;140;
;16J090517: União das freguesias de Cortiçô e Vila Chã;96;
;16J090518: União das freguesias de Juncais, Vila Ruiva e Vila Soeiro do Chão;395;
;16J090519: União das freguesias de Sobral Pichorro e Fuinhas;194;
;16J0504: Fundão;11227;
;16J050401: Alcaide;83;
;16J050402: Alcaria;437;
;16J050403: Alcongosta;0;
;16J050406: Alpedrinha;179;
;16J050408: Barroca;13;
;16J050410: Bogas de Cima;69;
;16J050411: Capinha;708;
;16J050412: Castelejo;71;
;16J050413: Castelo Novo;1435;
;16J050431: Enxames;600;
;16J050416: Fatela;229;
;16J050419: Lavacolhos;25;
;16J050420: Orca;1096;
;16J050421: Pêro Viseu;384;
;16J050424: Silvares;68;
;16J050425: Soalheira;567;
;16J050426: Souto da Casa;102;
;16J050427: Telhado;461;
;16J050432: Três Povos;828;
;16J050434: União das freguesias de Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo;1342;
;16J050433: União das freguesias de Janeiro de Cima e Bogas de Baixo;79;
;16J050435: União das freguesias de Póvoa de Atalaia e Atalaia do Campo;586;
;16J050436: União das freguesias de Vale de Prazeres e Mata da Rainha;1866;
;16J0906: Gouveia;2308;
;16J090602: Arcozelo;253;
;16J090603: Cativelos;34;
;16J090605: Folgosinho;217;
;16J090625: Gouveia;207;
;16J090612: Nespereira;56;
;16J090613: Paços da Serra;98;
;16J090614: Ribamondego;67;
;16J090617: São Paio;80;
;16J090623: União das freguesias de Aldeias e Mangualde da Serra;75;
;16J090624: União das freguesias de Figueiró da Serra e Freixo da Serra;54;
;16J090626: União das freguesias de Melo e Nabais;251;
;16J090627: União das freguesias de Moimenta da Serra e Vinhó;273;
;16J090628: União das freguesias de Rio Torto e Lagarinhos;148;
;16J090619: Vila Cortês da Serra;160;
;16J090620: Vila Franca da Serra;277;
;16J090621: Vila Nova de Tazem;58;
;16J0907: Guarda;4835;
;16J090766: Adão;170;
;16J090703: Aldeia do Bispo;39;
;16J090704: Aldeia Viçosa;51;
;16J090705: Alvendre;178;
;16J090706: Arrifana;119;
;16J090708: Avelãs da Ribeira;86;
;16J090709: Benespera;70;
;16J090711: Casal de Cinza;229;
;16J090712: Castanheira;141;
;16J090713: Cavadoude;14;
;16J090714: Codesseiro;84;
;16J090716: Faia;19;
;16J090717: Famalicão;39;
;16J090718: Fernão Joanes;115;
;16J090757: Gonçalo;124;
;16J090721: Gonçalo Bocas;75;
;16J090758: Guarda;253;
;16J090759: Jarmelo São Miguel;174;
;16J090760: Jarmelo São Pedro;329;
;16J090722: João Antão;20;
;16J090723: Maçainhas;70;
;16J090724: Marmeleiro;294;
;16J090725: Meios;47;
;16J090728: Panoias de Cima;158;
;16J090729: Pega;54;
;16J090730: Pêra do Moço;184;
;16J090732: Porto da Carne;7;
;16J090734: Ramela;32;
;16J090738: Santana da Azinha;94;
;16J090744: Sobral da Serra;37;
;16J090761: União de freguesias de Avelãs de Ambom e Rocamondo;72;
;16J090762: União de freguesias de Corujeira e Trinta;111;
;16J090763: União de freguesias de Mizarela, Pêro Soares e Vila Soeiro;85;
;16J090764: União de freguesias de Pousade e Albardo;134;
;16J090765: União de freguesias de Rochoso e Monte Margarida;160;
;16J090746: Vale de Estrela;46;
;16J090747: Valhelhas;47;
;16J090748: Vela;56;
;16J090749: Videmonte;181;
;16J090750: Vila Cortês do Mondego;34;
;16J090751: Vila Fernando;356;
;16J090752: Vila Franca do Deão;85;
;16J090753: Vila Garcia;162;
;16J0908: Manteigas;194;
;16J090802: Manteigas (Santa Maria);23;
;16J090803: Manteigas (São Pedro);144;
;16J090801: Sameiro;3;
;16J090804: Vale de Amoreira;23;
;16J0909: Mêda;1168;
;16J090901: Aveloso;13;
;16J090902: Barreira;89;
;16J090905: Coriscada;177;
;16J090907: Longroiva;57;
;16J090908: Marialva;88;
;16J090917: Mêda, Outeiro de Gatos e Fonte Longa;185;
;16J090912: Poço do Canto;58;
;16J090918: Prova e Casteição;106;
;16J090914: Rabaçal;275;
;16J090915: Ranhados;35;
;16J090919: União das freguesias de Vale Flor, Carvalhal e Pai Penela;86;
;16J0910: Pinhel;3392;
;16J091028: Agregação das freguesias Sul de Pinhel;362;
;16J091032: Alto do Palurdo;225;
;16J091029: Alverca da Beira/Bouça Cova;189;
;16J091009: Ervedosa;126;
;16J091010: Freixedas;422;
;16J091012: Lamegal;231;
;16J091013: Lameiras;169;
;16J091014: Manigoto;128;
;16J091015: Pala;93;
;16J091017: Pinhel;128;
;16J091018: Pínzio;189;
;16J091024: Souro Pires;167;
;16J091030: Terras de Massueime;199;
;16J091035: União das freguesias de Atalaia e Safurdão;312;
;16J091031: Valbom/Bogalhal;61;
;16J091033: Vale do Côa;147;
;16J091034: Vale do Massueime;116;
;16J091027: Vascoveiro;129;
;16J0911: Sabugal;3644;
;16J091101: Águas Belas;37;
;16J091103: Aldeia da Ponte;235;
;16J091102: Aldeia do Bispo;6;
;16J091106: Aldeia Velha;43;
;16J091107: Alfaiates;65;
;16J091109: Baraçal;67;
;16J091110: Bendada;296;
;16J091111: Bismula;131;
;16J091112: Casteleiro;322;
;16J091113: Cerdeira;113;
;16J091114: Fóios;51;
;16J091118: Malcata;25;
;16J091120: Nave;56;
;16J091123: Quadrazais;155;
;16J091124: Quintas de São Bartolomeu;45;
;16J091125: Rapoula do Côa;17;
;16J091126: Rebolosa;54;
;16J091127: Rendo;75;
;16J091133: Sortelha;176;
;16J091134: Souto;392;
;16J091141: União das freguesias de Aldeia da Ribeira, Vilar Maior e Badamalos;209;
;16J091142: União das freguesias de Lajeosa e Forcalhos;169;
;16J091143: União das freguesias de Pousafoles do Bispo, Pena Lobo e Lomba;141;
;16J091144: União das freguesias de Ruvina, Ruivós e Vale das Éguas;66;
;16J091146: União das freguesias de Santo Estêvão e Moita;62;
;16J091147: União das freguesias de Seixo do Côa e Vale Longo;75;
;16J091145: União das freguesias do Sabugal e Aldeia de Santo António;389;
;16J091136: Vale de Espinho;70;
;16J091138: Vila Boa;62;
;16J091139: Vila do Touro;42;
;16J0912: Seia;2947;
;16J091201: Alvoco da Serra;43;
;16J091205: Girabolhos;84;
;16J091207: Loriga;118;
;16J091208: Paranhos;163;
;16J091209: Pinhanços;249;
;16J091210: Sabugueiro;14;
;16J091212: Sandomil;84;
;16J091213: Santa Comba;229;
;16J091216: Santiago;210;
;16J091219: Sazes da Beira;8;
;16J091221: Teixeira;53;
;16J091224: Travancinha;109;
;16J091230: União das freguesias de Carragozela e Várzea de Meruge;279;
;16J091231: União das freguesias de Sameice e Santa Eulália;81;
;16J091232: União das freguesias de Santa Marinha e São Martinho;306;
;16J091233: União das freguesias de Seia, São Romão e Lapa dos Dinheiros;358;
;16J091234: União das freguesias de Torrozelo e Folhadosa;51;
;16J091235: União das freguesias de Tourais e Lajes;404;
;16J091236: União das freguesias de Vide e Cabeça;16;
;16J091225: Valezim;38;
;16J091228: Vila Cova à Coelheira;50;
;16J0913: Trancoso;2747;
;16J091301: Aldeia Nova;125;
;16J091303: Castanheira;70;
;16J091304: Cogula;36;
;16J091305: Cótimos;29;
;16J091307: Fiães;68;
;16J091309: Granja;151;
;16J091310: Guilheiro;74;
;16J091311: Moimentinha;59;
;16J091312: Moreira de Rei;134;
;16J091313: Palhais;34;
;16J091314: Póvoa do Concelho;277;
;16J091315: Reboleiro;28;
;16J091316: Rio de Mel;107;
;16J091321: Tamanhos;129;
;16J091330: União das freguesias de Freches e Torres;165;
;16J091331: União das freguesias de Torre do Terrenho, Sebadelhe da Serra e Terrenho;114;
;16J091332: União das freguesias de Trancoso (São Pedro e Santa Maria) e Souto Maior;527;
;16J091333: União das freguesias de Vale do Seixo e Vila Garcia;166;
;16J091334: União das freguesias de Vila Franca das Naves e Feital;125;
;16J091335: União das freguesias de Vilares e Carnicães;183;
;16J091325: Valdujo;149;
;17: Área Metropolitana de Lisboa;34888;
;170: Área Metropolitana de Lisboa;34888;
;1701502: Alcochete;1131;
;170150201: Alcochete;995;
;170150202: Samouco;26;
;170150203: São Francisco;110;
;1701503: Almada;321;
;170150303: Costa da Caparica;214;
;170150312: União das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas;0;
;170150313: União das freguesias de Caparica e Trafaria;90;
;170150314: União das freguesias de Charneca de Caparica e Sobreda;17;
;170150315: União das freguesias de Laranjeiro e Feijó;- -;
;1701115: Amadora;- -;
;170111512: Alfragide;- -;
;170111513: Águas Livres;- -;
;170111514: Encosta do Sol;- -;
;170111515: Falagueira-Venda Nova;- -;
;170111516: Mina de Água;- -;
;170111517: Venteira;- -;
;1701504: Barreiro;68;
;170150407: Santo António da Charneca;27;
;170150409: União das freguesias de Alto do Seixalinho, Santo André e Verderena;26;
;170150410: União das freguesias de Barreiro e Lavradio;4;
;170150411: União das freguesias de Palhais e Coina;11;
;1701105: Cascais;90;
;170110501: Alcabideche;64;
;170110506: São Domingos de Rana;25;
;170110507: União das freguesias de Carcavelos e Parede;0;
;170110508: União das freguesias de Cascais e Estoril;0;
;1701106: Lisboa;32;
;170110601: Ajuda;- -;
;170110602: Alcântara;4;
;170110654: Alvalade;- -;
;170110655: Areeiro;- -;
;170110656: Arroios;- -;
;170110657: Avenidas Novas;- -;
;170110607: Beato;- -;
;170110658: Belém;- -;
;170110608: Benfica;- -;
;170110659: Campo de Ourique;- -;
;170110610: Campolide;- -;
;170110611: Carnide;3;
;170110660: Estrela;- -;
;170110618: Lumiar;- -;
;170110621: Marvila;- -;
;170110661: Misericórdia;25;
;170110633: Olivais;- -;
;170110662: Parque das Nações;- -;
;170110663: Penha de França;- -;
;170110664: Santa Clara;- -;
;170110665: Santa Maria Maior;- -;
;170110666: Santo António;- -;
;170110639: São Domingos de Benfica;- -;
;170110667: São Vicente;- -;
;1701107: Loures;2278;
;170110702: Bucelas;271;
;170110705: Fanhões;91;
;170110707: Loures;895;
;170110708: Lousa;238;
;170110731: União das freguesias de Camarate, Unhos e Apelação;14;
;170110726: União das freguesias de Moscavide e Portela;- -;
;170110727: União das freguesias de Sacavém e Prior Velho;- -;
;170110728: União das freguesias de Santa Iria de Azoia, São João da Talha e Bobadela;10;
;170110729: União das freguesias de Santo Antão e São Julião do Tojal;699;
;170110730: União das freguesias de Santo António dos Cavaleiros e Frielas;60;
;1701109: Mafra;5327;
;170110902: Carvoeira;134;
;170110904: Encarnação;1501;
;170110906: Ericeira;65;
;170110909: Mafra;315;
;170110911: Milharado;787;
;170110913: Santo Isidoro;435;
;170110918: União das freguesias de Azueira e Sobral da Abelheira;282;
;170110919: União das freguesias de Enxara do Bispo, Gradil e Vila Franca do Rosário;892;
;170110920: União das freguesias de Igreja Nova e Cheleiros;477;
;170110921: União das freguesias de Malveira e São Miguel de Alcainça;157;
;170110922: União das freguesias de Venda do Pinheiro e Santo Estêvão das Galés;282;
;1701506: Moita;557;
;170150601: Alhos Vedros;105;
;170150603: Moita;428;
;170150607: União das freguesias de Baixa da Banheira e Vale da Amoreira;- -;
;170150608: União das freguesias de Gaio-Rosário e Sarilhos Pequenos;23;
;1701507: Montijo;3495;
;170150701: Canha;1920;
;170150704: Sarilhos Grandes;75;
;170150709: União das freguesias de Atalaia e Alto Estanqueiro-Jardia;293;
;170150710: União das freguesias de Montijo e Afonsoeiro;210;
;170150711: União das freguesias de Pegões;997;
;1701116: Odivelas;132;
;170111603: Odivelas;2;
;170111608: União das freguesias de Pontinha e Famões;127;
;170111609: União das freguesias de Póvoa de Santo Adrião e Olival Basto;- -;
;170111610: União das freguesias de Ramada e Caneças;4;
;1701110: Oeiras;45;
;170111002: Barcarena;41;
;170111009: Porto Salvo;3;
;170111012: União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo;- -;
;170111013: União das freguesias de Carnaxide e Queijas;- -;
;170111014: União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias;1;
;1701508: Palmela;6757;
;170150802: Palmela;1487;
;170150803: Pinhal Novo;473;
;170150804: Quinta do Anjo;775;
;170150806: União das freguesias de Poceirão e Marateca;4022;
;1701510: Seixal;61;
;170151002: Amora;56;
;170151005: Corroios;- -;
;170151006: Fernão Ferro;4;
;170151007: União das freguesias do Seixal, Arrentela e Aldeia de Paio Pires;2;
;1701511: Sesimbra;576;
;170151103: Quinta do Conde;0;
;170151101: Sesimbra (Castelo);576;
;170151102: Sesimbra (Santiago);- -;
;1701512: Setúbal;452;
;170151207: Gâmbia-Pontes-Alto da Guerra;111;
;170151208: Sado;6;
;170151205: Setúbal (São Sebastião);25;
;170151209: União das freguesias de Azeitão (São Lourenço e São Simão);193;
;170151210: União das freguesias de Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça);117;
;1701111: Sintra;3224;
;170111102: Algueirão-Mem Martins;30;
;170111115: Casal de Cambra;2;
;170111105: Colares;70;
;170111108: Rio de Mouro;35;
;170111122: União das freguesias de Agualva e Mira-Sintra;1;
;170111123: União das freguesias de Almargem do Bispo, Pêro Pinheiro e Montelavar;1187;
;170111125: União das freguesias de Massamá e Monte Abraão;- -;
;170111126: União das freguesias de Queluz e Belas;42;
;170111127: União das freguesias de São João das Lampas e Terrugem;1677;
;170111128: União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim);180;
;170111124: União das freguesias do Cacém e São Marcos;2;
;1701114: Vila Franca de Xira;10343;
;170111412: União das freguesias de Alhandra, São João dos Montes e Calhandriz;292;
;170111413: União das freguesias de Alverca do Ribatejo e Sobralinho;27;
;170111414: União das freguesias de Castanheira do Ribatejo e Cachoeiras;303;
