
Quadro extraído em 11 de Outubro de 2022 (08:46:54)
http://www.ine.pt



Período de referência dos dados;Localização geográfica (NUTS - 2013);Superfície das culturas temporárias (ha) por Localização geográfica (NUTS - 2013), Tipo (culturas temporárias) e Importância -  Decenal (1) ;
;16G181714: União das freguesias de Romãs, Decermilo e Vila Longa;296;
;16G1821: Tondela;4176;
;16G182102: Campo de Besteiros;131;
;16G182103: Canas de Santa Maria;205;
;16G182105: Castelões;242;
;16G182106: Dardavaz;154;
;16G182107: Ferreirós do Dão;49;
;16G182108: Guardão;150;
;16G182109: Lajeosa do Dão;280;
;16G182110: Lobão da Beira;115;
;16G182111: Molelos;216;
;16G182116: Parada de Gonta;70;
;16G182118: Santiago de Besteiros;243;
;16G182122: Tonda;106;
;16G182127: União das freguesias de Barreiro de Besteiros e Tourigo;503;
;16G182128: União das freguesias de Caparrosa e Silvares;361;
;16G182129: União das freguesias de Mouraz e Vila Nova da Rainha;238;
;16G182130: União das freguesias de São João do Monte e Mosteirinho;492;
;16G182131: União das freguesias de São Miguel do Outeiro e Sabugosa;158;
;16G182132: União das freguesias de Tondela e Nandufe;207;
;16G182133: União das freguesias de Vilar de Besteiros e Mosteiro de Fráguas;256;
;16G1822: Vila Nova de Paiva;1833;
;16G182203: Pendilhe;143;
;16G182204: Queiriga;79;
;16G182205: Touro;635;
;16G182208: União das freguesias de Vila Nova de Paiva, Alhais e Fráguas;592;
;16G182206: Vila Cova à Coelheira;385;
;16G1823: Viseu;6022;
;16G182301: Abraveses;139;
;16G182304: Bodiosa;294;
;16G182305: Calde;384;
;16G182306: Campo;197;
;16G182307: Cavernães;172;
;16G182310: Cota;253;
;16G182337: Coutos de Viseu;228;
;16G182315: Fragosela;199;
;16G182316: Lordosa;350;
;16G182318: Mundão;83;
;16G182319: Orgens;112;
;16G182320: Povolide;256;
;16G182321: Ranhados;73;
;16G182339: Repeses e São Salvador;45;
;16G182322: Ribafeita;256;
;16G182323: Rio de Loba;166;
;16G182325: Santos Evos;256;
;16G182340: São Cipriano e Vil de Souto;289;
;16G182327: São João de Lourosa;472;
;16G182329: São Pedro de France;417;
;16G182317: Silgueiros;266;
;16G182335: União das freguesias de Barreiros e Cepões;367;
;16G182336: União das freguesias de Boa Aldeia, Farminhão e Torredeita;459;
;16G182338: Faíl e Vila Chã de Sá;205;
;16G182341: Viseu;81;
;16G1824: Vouzela;2748;
;16G182401: Alcofra;260;
;16G182403: Campia;575;
;16G182407: Fornelo do Monte;139;
;16G182409: Queirã;544;
;16G182410: São Miguel do Mato;109;
;16G182413: União das freguesias de Cambra e Carvalhal de Vermilhas;424;
;16G182414: União das freguesias de Fataunços e Figueiredo das Donas;148;
;16G182415: União das freguesias de Vouzela e Paços de Vilharigues;240;
;16G182411: Ventosa;310;
;16H: Beira Baixa;57739;
;16H0502: Castelo Branco;20932;
;16H050201: Alcains;1501;
;16H050202: Almaceda;311;
;16H050203: Benquerenças;492;
;16H050205: Castelo Branco;2535;
;16H050211: Lardosa;1645;
;16H050212: Louriçal do Campo;1089;
;16H050214: Malpica do Tejo;2550;
;16H050216: Monforte da Beira;2325;
;16H050220: Salgueiro do Campo;321;
;16H050221: Santo André das Tojeiras;374;
;16H050222: São Vicente da Beira;643;
;16H050223: Sarzedas;860;
;16H050225: Tinalhas;410;
;16H050226: União das freguesias de Cebolais de Cima e Retaxo;86;
;16H050227: União das freguesias de Escalos de Baixo e Mata;824;
;16H050228: União das freguesias de Escalos de Cima e Lousa;2404;
;16H050229: União das freguesias de Freixial e Juncal do Campo;477;
;16H050230: União das freguesias de Ninho do Açor e Sobral do Campo;1297;
;16H050231: União das freguesias de Póvoa de Rio de Moinhos e Cafede;789;
;16H0505: Idanha-a-Nova;26749;
;16H050502: Aldeia de Santa Margarida;787;
;16H050505: Ladoeiro;3936;
;16H050506: Medelim;488;
;16H050509: Oledo;1269;
;16H050510: Penha Garcia;1890;
;16H050511: Proença-a-Velha;1504;
;16H050512: Rosmaninhal;2904;
;16H050514: São Miguel de Acha;1085;
;16H050516: Toulões;267;
;16H050518: União das freguesias de Idanha-a-Nova e Alcafozes;6857;
;16H050519: União das freguesias de Monfortinho e Salvaterra do Extremo;783;
;16H050520: União das freguesias de Monsanto e Idanha-a-Velha;1141;
;16H050521: União das freguesias de Zebreira e Segura;3840;
;16H0506: Oleiros;640;
;16H050601: Álvaro;29;
;16H050603: Cambas;20;
;16H050613: Estreito-Vilar Barroco;109;
;16H050605: Isna;67;
;16H050606: Madeirã;16;
;16H050607: Mosteiro;30;
;16H050614: Oleiros-Amieira;278;
;16H050609: Orvalho;30;
;16H050610: Sarnadas de São Simão;31;
;16H050611: Sobral;30;
;16H0507: Penamacor;5237;
;16H050704: Aranhas;124;
;16H050706: Benquerença;778;
;16H050707: Meimão;140;
;16H050708: Meimoa;342;
;16H050710: Penamacor;1849;
;16H050711: Salvador;454;
;16H050713: União das freguesias de Aldeia do Bispo, Águas e Aldeia de João Pires;740;
;16H050714: União das freguesias de Pedrógão de São Pedro e Bemposta;693;
;16H050712: Vale da Senhora da Póvoa;117;
;16H0508: Proença-a-Nova;1629;
;16H050802: Montes da Senhora;74;
;16H050805: São Pedro do Esteval;339;
;16H050807: União das freguesias de Proença-a-Nova e Peral;913;
;16H050808: União das freguesias de Sobreira Formosa e Alvito da Beira;303;
;16H0511: Vila Velha de Ródão;2552;
;16H051101: Fratel;348;
;16H051102: Perais;874;
;16H051103: Sarnadas de Ródão;305;
;16H051104: Vila Velha de Ródão;1025;
;16I: Médio Tejo;17564;
;16I1401: Abrantes;5198;
;16I140104: Bemposta;677;
;16I140119: Carvalhal;30;
;16I140118: Fontes;201;
;16I140105: Martinchel;171;
;16I140106: Mouriscas;226;
;16I140107: Pego;465;
;16I140108: Rio de Moinhos;275;
;16I140115: Tramagal;378;
;16I140120: União das freguesias de Abrantes (São Vicente e São João) e Alferrarede;691;
;16I140121: União das freguesias de Aldeia do Mato e Souto;134;
;16I140122: União das freguesias de Alvega e Concavada;652;
;16I140123: União das freguesias de São Facundo e Vale das Mós;848;
;16I140124: União das freguesias de São Miguel do Rio Torto e Rossio ao Sul do Tejo;449;
;16I1402: Alcanena;825;
;16I140202: Bugalhos;192;
;16I140206: Minde;49;
;16I140207: Moitas Venda;29;
;16I140208: Monsanto;105;
;16I140209: Serra de Santo António;13;
;16I140211: União das freguesias de Alcanena e Vila Moreira;208;
;16I140212: União das freguesias de Malhou, Louriceira e Espinheiro;230;
;16I1408: Constância;245;
;16I140801: Constância;27;
;16I140802: Montalvo;55;
;16I140803: Santa Margarida da Coutada;163;
;16I1410: Entroncamento;75;
;16I141002: Nossa Senhora de Fátima;- -;
;16I141001: São João Baptista;75;
;16I1411: Ferreira do Zêzere;391;
;16I141101: Águas Belas;39;
;16I141103: Beco;17;
;16I141104: Chãos;37;
;16I141106: Ferreira do Zêzere;42;
;16I141107: Igreja Nova do Sobral;30;
;16I141110: Nossa Senhora do Pranto;44;
;16I141111: União das freguesias de Areias e Pias;183;
;16I1413: Mação;973;
;16I141302: Amêndoa;64;
;16I141303: Cardigos;168;
;16I141304: Carvoeiro;202;
;16I141305: Envendos;295;
;16I141307: Ortiga;14;
;16I141309: União das freguesias de Mação, Penhascoso e Aboboreira;230;
;16I1421: Ourém;1912;
;16I142101: Alburitel;12;
;16I142102: Atouguia;49;
;16I142104: Caxarias;120;
;16I142105: Espite;34;
;16I142106: Fátima;188;
;16I142115: Nossa Senhora da Piedade;127;
;16I142111: Nossa Senhora das Misericórdias;303;
;16I142113: Seiça;79;
;16I142119: União das freguesias de Freixianda, Ribeira do Fárrio e Formigais;380;
;16I142120: União das freguesias de Gondemaria e Olival;119;
;16I142121: União das freguesias de Matas e Cercal;131;
;16I142122: União das freguesias de Rio de Couros e Casal dos Bernardos;293;
;16I142114: Urqueira;76;
;16I1417: Sardoal;295;
;16I141701: Alcaravela;130;
;16I141702: Santiago de Montalegre;36;
;16I141703: Sardoal;88;
;16I141704: Valhascos;42;
;16I0509: Sertã;1615;
;16I050901: Cabeçudo;20;
;16I050902: Carvalhal;39;
;16I050903: Castelo;105;
;16I050911: Pedrógão Pequeno;135;
;16I050912: Sertã;278;
;16I050913: Troviscal;186;
;16I050915: União das freguesias de Cernache do Bonjardim, Nesperal e Palhais;247;
;16I050916: União das freguesias de Cumeada e Marmeleiro;360;
;16I050917: União das freguesias de Ermida e Figueiredo;119;
;16I050914: Várzea dos Cavaleiros;126;
;16I1418: Tomar;2025;
;16I141802: Asseiceira;168;
;16I141804: Carregueiros;33;
;16I141808: Olalhas;93;
;16I141809: Paialvo;379;
;16I141814: Sabacheira;37;
;16I141813: São Pedro de Tomar;223;
;16I141817: União das freguesias de Além da Ribeira e Pedreira;76;
;16I141818: União das freguesias de Casais e Alviobeira;133;
;16I141819: União das freguesias de Madalena e Beselga;661;
;16I141820: União das freguesias de Serra e Junceira;34;
;16I141821: União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais;188;
;16I1419: Torres Novas;3653;
;16I141902: Assentiz;231;
;16I141904: Chancelaria;140;
;16I141917: Meia Via;- -;
;16I141909: Pedrógão;109;
;16I141910: Riachos;1077;
;16I141918: União das freguesias de Brogueira, Parceiros de Igreja e Alcorochel;494;
;16I141919: União das freguesias de Olaia e Paço;265;
;16I141920: União das freguesias de Torres Novas (Santa Maria, Salvador e Santiago);814;
;16I141921: União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca;436;
;16I141916: Zibreira;87;
;16I0510: Vila de Rei;216;
;16I051001: Fundada;75;
;16I051002: São João do Peso;17;
;16I051003: Vila de Rei;123;
;16I1420: Vila Nova da Barquinha;142;
;16I142001: Atalaia;48;
;16I142002: Praia do Ribatejo;17;
;16I142003: Tancos;25;
;16I142006: Vila Nova da Barquinha;52;
;16J: Beiras e Serra da Estrela;89400;
;16J0902: Almeida;5467;
;16J090203: Almeida;683;
;16J090207: Castelo Bom;160;
;16J090209: Freineda;252;
;16J090210: Freixo;293;
;16J090213: Malhada Sorda;413;
;16J090219: Nave de Haver;311;
;16J090224: São Pedro de Rio Seco;128;
;16J090230: União das freguesias de Amoreira, Parada e Cabreira;269;
;16J090231: União das freguesias de Azinhal, Peva e Valverde;456;
;16J090232: União das freguesias de Castelo Mendo, Ade, Monteperobolso e Mesquitela;273;
;16J090233: União das freguesias de Junça e Naves;245;
;16J090234: União das freguesias de Leomil, Mido, Senouras e Aldeia Nova;314;
;16J090235: União das freguesias de Malpartida e Vale de Coelha;654;
;16J090236: União das freguesias de Miuzela e Porto de Ovelha;93;
;16J090227: Vale da Mula;501;
;16J090229: Vilar Formoso;422;
;16J0501: Belmonte;4066;
;16J050102: Caria;1821;
;16J050104: Inguias;913;
;16J050105: Maçainhas;150;
;16J050106: União das freguesias de Belmonte e Colmeal da Torre;1181;
;16J0903: Celorico da Beira;6826;
;16J090302: Baraçal;186;
;16J090304: Carrapichana;159;
;16J090322: Casas do Soeiro;112;
;16J090306: Forno Telheiro;671;
;16J090307: Lajeosa do Mondego;250;
;16J090308: Linhares;345;
;16J090309: Maçal do Chão;358;
;16J090310: Mesquitela;826;
;16J090311: Minhocal;486;
;16J090312: Prados;353;
;16J090314: Ratoeira;154;
;16J090323: União das freguesias de Açores e Velosa;451;
;16J090324: União das freguesias de Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego;1109;
;16J090325: União das freguesias de Cortiçô da Serra, Vide entre Vinhas e Salgueirais;863;
;16J090326: União das freguesias de Rapa e Cadafaz;314;
;16J090318: Vale de Azares;190;
;16J0503: Covilhã;7466;
;16J050302: Aldeia de São Francisco de Assis;21;
;16J050305: Boidobra;843;
;16J050308: Cortes do Meio;153;
;16J050309: Dominguizo;60;
;16J050310: Erada;62;
;16J050311: Ferro;929;
;16J050312: Orjais;277;
;16J050314: Paul;369;
;16J050315: Peraboa;1050;
;16J050318: São Jorge da Beira;10;
;16J050322: Sobral de São Miguel;31;
;16J050324: Tortosendo;1304;
;16J050325: Unhais da Serra;218;
;16J050332: União das freguesias de Barco e Coutada;227;
;16J050333: União das freguesias de Cantar-Galo e Vila do Carvalho;111;
;16J050334: União das freguesias de Casegas e Ourondo;47;
;16J050335: União das freguesias de Covilhã e Canhoso;502;
;16J050336: União das freguesias de Peso e Vales do Rio;121;
;16J050337: União das freguesias de Teixoso e Sarzedo;836;
;16J050338: União das freguesias de Vale Formoso e Aldeia do Souto;165;
;16J050327: Verdelhos;131;
;16J0904: Figueira de Castelo Rodrigo;6935;
;16J090403: Castelo Rodrigo;259;
;16J090406: Escalhão;973;
;16J090408: Figueira de Castelo Rodrigo;1080;
;16J090410: Mata de Lobos;1291;
;16J090418: União das freguesias de Algodres, Vale de Afonsinho e Vilar de Amargo;540;
;16J090419: União das freguesias de Almofala e Escarigo;310;
;16J090420: União das freguesias de Cinco Vilas e Reigada;744;
;16J090421: União das freguesias de Freixeda do Torrão, Quintã de Pêro Martins e Penha de Águia;471;
;16J090422: União das freguesias do Colmeal e Vilar Torpim;610;
;16J090415: Vermiosa;657;
;16J0905: Fornos de Algodres;3873;
;16J090501: Algodres;476;
;16J090502: Casal Vasco;137;
;16J090504: Figueiró da Granja;213;
;16J090505: Fornos de Algodres;410;
;16J090507: Infias;114;
;16J090509: Maceira;450;
;16J090510: Matança;294;
;16J090511: Muxagata;379;
;16J090512: Queiriz;281;
;16J090517: União das freguesias de Cortiçô e Vila Chã;95;
;16J090518: União das freguesias de Juncais, Vila Ruiva e Vila Soeiro do Chão;695;
;16J090519: União das freguesias de Sobral Pichorro e Fuinhas;329;
;16J0504: Fundão;16442;
;16J050401: Alcaide;188;
;16J050402: Alcaria;452;
;16J050403: Alcongosta;1;
;16J050406: Alpedrinha;359;
;16J050408: Barroca;42;
;16J050410: Bogas de Cima;86;
;16J050411: Capinha;442;
;16J050412: Castelejo;169;
;16J050413: Castelo Novo;759;
;16J050431: Enxames;706;
;16J050416: Fatela;550;
;16J050419: Lavacolhos;51;
;16J050420: Orca;2443;
;16J050421: Pêro Viseu;425;
;16J050424: Silvares;41;
;16J050425: Soalheira;899;
;16J050426: Souto da Casa;252;
;16J050427: Telhado;486;
;16J050432: Três Povos;1190;
;16J050434: União das freguesias de Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo;2500;
;16J050433: União das freguesias de Janeiro de Cima e Bogas de Baixo;147;
;16J050435: União das freguesias de Póvoa de Atalaia e Atalaia do Campo;1097;
;16J050436: União das freguesias de Vale de Prazeres e Mata da Rainha;3157;
;16J0906: Gouveia;3161;
;16J090602: Arcozelo;239;
;16J090603: Cativelos;119;
;16J090605: Folgosinho;220;
;16J090625: Gouveia;495;
;16J090612: Nespereira;63;
;16J090613: Paços da Serra;169;
;16J090614: Ribamondego;56;
;16J090617: São Paio;208;
;16J090623: União das freguesias de Aldeias e Mangualde da Serra;208;
;16J090624: União das freguesias de Figueiró da Serra e Freixo da Serra;100;
;16J090626: União das freguesias de Melo e Nabais;304;
;16J090627: União das freguesias de Moimenta da Serra e Vinhó;285;
;16J090628: União das freguesias de Rio Torto e Lagarinhos;204;
;16J090619: Vila Cortês da Serra;135;
;16J090620: Vila Franca da Serra;205;
;16J090621: Vila Nova de Tazem;150;
;16J0907: Guarda;8753;
;16J090766: Adão;139;
;16J090703: Aldeia do Bispo;100;
;16J090704: Aldeia Viçosa;124;
;16J090705: Alvendre;189;
;16J090706: Arrifana;230;
;16J090708: Avelãs da Ribeira;126;
;16J090709: Benespera;150;
;16J090711: Casal de Cinza;394;
;16J090712: Castanheira;185;
;16J090713: Cavadoude;85;
;16J090714: Codesseiro;147;
;16J090716: Faia;32;
;16J090717: Famalicão;95;
;16J090718: Fernão Joanes;119;
;16J090757: Gonçalo;347;
;16J090721: Gonçalo Bocas;131;
;16J090758: Guarda;668;
;16J090759: Jarmelo São Miguel;442;
;16J090760: Jarmelo São Pedro;463;
;16J090722: João Antão;125;
;16J090723: Maçainhas;191;
;16J090724: Marmeleiro;387;
;16J090725: Meios;108;
;16J090728: Panoias de Cima;257;
;16J090729: Pega;39;
;16J090730: Pêra do Moço;470;
;16J090732: Porto da Carne;14;
;16J090734: Ramela;79;
;16J090738: Santana da Azinha;190;
;16J090744: Sobral da Serra;110;
;16J090761: União de freguesias de Avelãs de Ambom e Rocamondo;148;
;16J090762: União de freguesias de Corujeira e Trinta;275;
;16J090763: União de freguesias de Mizarela, Pêro Soares e Vila Soeiro;68;
;16J090764: União de freguesias de Pousade e Albardo;176;
;16J090765: União de freguesias de Rochoso e Monte Margarida;251;
;16J090746: Vale de Estrela;101;
;16J090747: Valhelhas;61;
;16J090748: Vela;206;
;16J090749: Videmonte;454;
;16J090750: Vila Cortês do Mondego;94;
;16J090751: Vila Fernando;350;
;16J090752: Vila Franca do Deão;129;
;16J090753: Vila Garcia;304;
;16J0908: Manteigas;317;
;16J090802: Manteigas (Santa Maria);148;
;16J090803: Manteigas (São Pedro);92;
;16J090801: Sameiro;7;
;16J090804: Vale de Amoreira;71;
;16J0909: Mêda;2900;
;16J090901: Aveloso;118;
;16J090902: Barreira;277;
;16J090905: Coriscada;200;
;16J090907: Longroiva;203;
;16J090908: Marialva;293;
;16J090917: Mêda, Outeiro de Gatos e Fonte Longa;451;
;16J090912: Poço do Canto;101;
;16J090918: Prova e Casteição;258;
;16J090914: Rabaçal;599;
;16J090915: Ranhados;198;
;16J090919: União das freguesias de Vale Flor, Carvalhal e Pai Penela;201;
;16J0910: Pinhel;5519;
;16J091028: Agregação das freguesias Sul de Pinhel;397;
;16J091032: Alto do Palurdo;254;
;16J091029: Alverca da Beira/Bouça Cova;194;
;16J091009: Ervedosa;175;
;16J091010: Freixedas;753;
;16J091012: Lamegal;432;
;16J091013: Lameiras;305;
;16J091014: Manigoto;382;
;16J091015: Pala;368;
;16J091017: Pinhel;358;
;16J091018: Pínzio;261;
;16J091024: Souro Pires;242;
;16J091030: Terras de Massueime;267;
;16J091035: União das freguesias de Atalaia e Safurdão;191;
;16J091031: Valbom/Bogalhal;208;
;16J091033: Vale do Côa;263;
;16J091034: Vale do Massueime;227;
;16J091027: Vascoveiro;242;
;16J0911: Sabugal;7242;
;16J091101: Águas Belas;122;
;16J091103: Aldeia da Ponte;311;
;16J091102: Aldeia do Bispo;47;
;16J091106: Aldeia Velha;122;
;16J091107: Alfaiates;94;
;16J091109: Baraçal;148;
;16J091110: Bendada;310;
;16J091111: Bismula;142;
;16J091112: Casteleiro;477;
;16J091113: Cerdeira;86;
;16J091114: Fóios;63;
;16J091118: Malcata;114;
;16J091120: Nave;222;
;16J091123: Quadrazais;221;
;16J091124: Quintas de São Bartolomeu;87;
;16J091125: Rapoula do Côa;140;
;16J091126: Rebolosa;122;
;16J091127: Rendo;205;
;16J091133: Sortelha;274;
;16J091134: Souto;799;
;16J091141: União das freguesias de Aldeia da Ribeira, Vilar Maior e Badamalos;801;
;16J091142: União das freguesias de Lajeosa e Forcalhos;145;
;16J091143: União das freguesias de Pousafoles do Bispo, Pena Lobo e Lomba;277;
;16J091144: União das freguesias de Ruvina, Ruivós e Vale das Éguas;154;
;16J091146: União das freguesias de Santo Estêvão e Moita;220;
;16J091147: União das freguesias de Seixo do Côa e Vale Longo;265;
;16J091145: União das freguesias do Sabugal e Aldeia de Santo António;793;
;16J091136: Vale de Espinho;179;
;16J091138: Vila Boa;127;
;16J091139: Vila do Touro;174;
;16J0912: Seia;5237;
;16J091201: Alvoco da Serra;71;
;16J091205: Girabolhos;174;
;16J091207: Loriga;170;
;16J091208: Paranhos;416;
;16J091209: Pinhanços;247;
;16J091210: Sabugueiro;33;
;16J091212: Sandomil;172;
;16J091213: Santa Comba;408;
;16J091216: Santiago;493;
;16J091219: Sazes da Beira;14;
;16J091221: Teixeira;22;
;16J091224: Travancinha;503;
;16J091230: União das freguesias de Carragozela e Várzea de Meruge;454;
;16J091231: União das freguesias de Sameice e Santa Eulália;177;
;16J091232: União das freguesias de Santa Marinha e São Martinho;301;
;16J091233: União das freguesias de Seia, São Romão e Lapa dos Dinheiros;517;
;16J091234: União das freguesias de Torrozelo e Folhadosa;171;
;16J091235: União das freguesias de Tourais e Lajes;676;
;16J091236: União das freguesias de Vide e Cabeça;74;
;16J091225: Valezim;96;
;16J091228: Vila Cova à Coelheira;48;
;16J0913: Trancoso;5197;
;16J091301: Aldeia Nova;219;
;16J091303: Castanheira;179;
;16J091304: Cogula;72;
;16J091305: Cótimos;96;
;16J091307: Fiães;151;
;16J091309: Granja;216;
;16J091310: Guilheiro;135;
;16J091311: Moimentinha;97;
;16J091312: Moreira de Rei;510;
;16J091313: Palhais;162;
;16J091314: Póvoa do Concelho;485;
;16J091315: Reboleiro;181;
;16J091316: Rio de Mel;220;
;16J091321: Tamanhos;214;
;16J091330: União das freguesias de Freches e Torres;276;
;16J091331: União das freguesias de Torre do Terrenho, Sebadelhe da Serra e Terrenho;341;
;16J091332: União das freguesias de Trancoso (São Pedro e Santa Maria) e Souto Maior;708;
;16J091333: União das freguesias de Vale do Seixo e Vila Garcia;280;
;16J091334: União das freguesias de Vila Franca das Naves e Feital;144;
;16J091335: União das freguesias de Vilares e Carnicães;365;
;16J091325: Valdujo;143;
;17: Área Metropolitana de Lisboa;42353;
;170: Área Metropolitana de Lisboa;42353;
;1701502: Alcochete;1564;
;170150201: Alcochete;1319;
;170150202: Samouco;47;
;170150203: São Francisco;198;
;1701503: Almada;449;
;170150303: Costa da Caparica;228;
;170150312: União das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas;8;
;170150313: União das freguesias de Caparica e Trafaria;158;
;170150314: União das freguesias de Charneca de Caparica e Sobreda;55;
;170150315: União das freguesias de Laranjeiro e Feijó;- -;
;1701115: Amadora;55;
;170111512: Alfragide;- -;
;170111513: Águas Livres;- -;
;170111514: Encosta do Sol;2;
;170111515: Falagueira-Venda Nova;45;
;170111516: Mina de Água;7;
;170111517: Venteira;- -;
;1701504: Barreiro;102;
;170150407: Santo António da Charneca;38;
;170150409: União das freguesias de Alto do Seixalinho, Santo André e Verderena;10;
;170150410: União das freguesias de Barreiro e Lavradio;18;
;170150411: União das freguesias de Palhais e Coina;36;
;1701105: Cascais;250;
;170110501: Alcabideche;59;
;170110506: São Domingos de Rana;174;
;170110507: União das freguesias de Carcavelos e Parede;0;
;170110508: União das freguesias de Cascais e Estoril;16;
;1701106: Lisboa;0;
;170110601: Ajuda;- -;
;170110602: Alcântara;- -;
;170110654: Alvalade;- -;
;170110655: Areeiro;- -;
;170110656: Arroios;- -;
;170110657: Avenidas Novas;- -;
;170110607: Beato;- -;
;170110658: Belém;- -;
;170110608: Benfica;- -;
;170110659: Campo de Ourique;- -;
;170110610: Campolide;- -;
;170110611: Carnide;- -;
;170110660: Estrela;- -;
;170110618: Lumiar;- -;
;170110621: Marvila;- -;
;170110661: Misericórdia;- -;
;170110633: Olivais;- -;
;170110662: Parque das Nações;- -;
;170110663: Penha de França;- -;
;170110664: Santa Clara;- -;
;170110665: Santa Maria Maior;- -;
;170110666: Santo António;- -;
;170110639: São Domingos de Benfica;- -;
;170110667: São Vicente;- -;
;1701107: Loures;3018;
;170110702: Bucelas;711;
;170110705: Fanhões;160;
;170110707: Loures;1186;
;170110708: Lousa;310;
;170110731: União das freguesias de Camarate, Unhos e Apelação;128;
;170110726: União das freguesias de Moscavide e Portela;- -;
;170110727: União das freguesias de Sacavém e Prior Velho;8;
;170110728: União das freguesias de Santa Iria de Azoia, São João da Talha e Bobadela;7;
;170110729: União das freguesias de Santo Antão e São Julião do Tojal;403;
;170110730: União das freguesias de Santo António dos Cavaleiros e Frielas;105;
;1701109: Mafra;5976;
;170110902: Carvoeira;105;
;170110904: Encarnação;903;
;170110906: Ericeira;76;
;170110909: Mafra;489;
;170110911: Milharado;1135;
;170110913: Santo Isidoro;425;
;170110918: União das freguesias de Azueira e Sobral da Abelheira;345;
;170110919: União das freguesias de Enxara do Bispo, Gradil e Vila Franca do Rosário;1117;
;170110920: União das freguesias de Igreja Nova e Cheleiros;682;
;170110921: União das freguesias de Malveira e São Miguel de Alcainça;176;
;170110922: União das freguesias de Venda do Pinheiro e Santo Estêvão das Galés;523;
;1701506: Moita;1645;
;170150601: Alhos Vedros;187;
;170150603: Moita;1399;
;170150607: União das freguesias de Baixa da Banheira e Vale da Amoreira;24;
;170150608: União das freguesias de Gaio-Rosário e Sarilhos Pequenos;34;
;1701507: Montijo;5736;
;170150701: Canha;2585;
;170150704: Sarilhos Grandes;328;
;170150709: União das freguesias de Atalaia e Alto Estanqueiro-Jardia;421;
;170150710: União das freguesias de Montijo e Afonsoeiro;226;
;170150711: União das freguesias de Pegões;2175;
;1701116: Odivelas;163;
;170111603: Odivelas;4;
;170111608: União das freguesias de Pontinha e Famões;89;
;170111609: União das freguesias de Póvoa de Santo Adrião e Olival Basto;17;
;170111610: União das freguesias de Ramada e Caneças;54;
;1701110: Oeiras;618;
;170111002: Barcarena;362;
;170111009: Porto Salvo;11;
;170111012: União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo;- -;
;170111013: União das freguesias de Carnaxide e Queijas;80;
;170111014: União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias;165;
;1701508: Palmela;7461;
;170150802: Palmela;852;
;170150803: Pinhal Novo;1590;
;170150804: Quinta do Anjo;1067;
;170150806: União das freguesias de Poceirão e Marateca;3951;
;1701510: Seixal;191;
;170151002: Amora;9;
;170151005: Corroios;74;
;170151006: Fernão Ferro;26;
;170151007: União das freguesias do Seixal, Arrentela e Aldeia de Paio Pires;81;
;1701511: Sesimbra;795;
;170151103: Quinta do Conde;4;
;170151101: Sesimbra (Castelo);788;
;170151102: Sesimbra (Santiago);2;
;1701512: Setúbal;1669;
;170151207: Gâmbia-Pontes-Alto da Guerra;393;
;170151208: Sado;79;
;170151205: Setúbal (São Sebastião);505;
;170151209: União das freguesias de Azeitão (São Lourenço e São Simão);343;
;170151210: União das freguesias de Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça);349;
;1701111: Sintra;5366;
;170111102: Algueirão-Mem Martins;303;
;170111115: Casal de Cambra;1;
;170111105: Colares;222;
;170111108: Rio de Mouro;68;
;170111122: União das freguesias de Agualva e Mira-Sintra;- -;
;170111123: União das freguesias de Almargem do Bispo, Pêro Pinheiro e Montelavar;2102;
;170111125: União das freguesias de Massamá e Monte Abraão;- -;
;170111126: União das freguesias de Queluz e Belas;73;
;170111127: União das freguesias de São João das Lampas e Terrugem;1977;
;170111128: União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim);613;
;170111124: União das freguesias do Cacém e São Marcos;- -;
;1701114: Vila Franca de Xira;7295;
;170111412: União das freguesias de Alhandra, São João dos Montes e Calhandriz;486;
;170111413: União das freguesias de Alverca do Ribatejo e Sobralinho;90;
;170111414: União das freguesias de Castanheira do Ribatejo e Cachoeiras;566;
;170111415: União das freguesias de Póvoa de Santa Iria e Forte da Casa;2;
;170111408: Vialonga;375;
;170111409: Vila Franca de Xira;5777;
;18: Alentejo;653738;
;181: Alentejo Litoral;70995;
;1811501: Alcácer do Sal;19904;
;181150106: Comporta;958;
;181150105: São Martinho;323;
;181150104: Torrão;6873;
;181150107: União das freguesias de Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana;11750;
;1811505: Grândola;7901;
;181150501: Azinheira dos Barros e São Mamede do Sádão;2422;
;181150505: Carvalhal;335;
;181150503: Melides;468;
;181150506: União das freguesias de Grândola e Santa Margarida da Serra;4675;
;1810211: Odemira;20839;
;181021116: Boavista dos Pinheiros;- -;
;181021118: Colos;1376;
;181021117: Longueira/Almograve;- -;
;181021115: Luzianes-Gare;561;
;181021102: Relíquias;802;
;181021103: Sabóia;907;
