
Statistical table extracted on October 16, 2022 (17:31:19)
http://www.ine.pt



Geographic localization (NUTS -2013);Livestock (No.) of agricultural holdings by Geographic localization (NUTS -2013) and Animal specie -  Decennial (1) ;;;;;;;;
;Data reference period;;;;;;;;
;2019;;;;;;;;
;Animal specie;;;;;;;;
;Cattle;Pigs;Sheep;Goats;Equidae;Poultry;Rabbits;Inhabited hives and traditional cork hives;
;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;
16E060524: Quiaios;11;38;80;26;1;332;172;81;
16E060514: São Pedro;- -;- -;- -;- -;- -;- -;- -;- -;
16E060512: Tavarede;- -;3;40;63;29;115;39;120;
16E060513: Vila Verde;30;4;13;16;- -;707;15;2;
16E0606: Góis;10;929;178;544;6;1215;170;2073;
16E060601: Alvares;2;- -;41;89;- -;166;25;202;
16E060604: Góis;7;25;69;200;- -;576;84;402;
16E060606: União das freguesias de Cadafaz e Colmeal;- -;- -;- -;101;6;17;- -;669;
16E060605: Vila Nova do Ceira;1;904;68;154;- -;456;61;800;
16E0607: Lousã;45;277;929;1010;15;4229;1641;2580;
16E060706: Gândaras;6;28;83;42;1;686;42;31;
16E060704: Serpins;24;31;197;273;- -;816;110;523;
16E060707: União das freguesias de Foz de Arouce e Casal de Ermio;5;18;165;128;6;804;76;685;
16E060708: União das freguesias de Lousã e Vilarinho;10;200;484;567;8;1923;1413;1341;
16E0111: Mealhada;391;9946;271;386;13;249085;658;355;
16E011102: Barcouço;111;33;69;79;4;204257;21;159;
16E011103: Casal Comba;226;275;58;100;6;1872;249;78;
16E011104: Luso;3;17;69;51;- -;380;74;63;
16E011106: Pampilhosa;- -;1;22;25;- -;638;110;18;
16E011109: União das freguesias da Mealhada, Ventosa do Bairro e Antes;45;9580;20;28;2;41101;122;- -;
16E011107: Vacariça;6;40;33;103;1;837;82;37;
16E0608: Mira;886;305;29;63;13;2691;7044;161;
16E060803: Carapelhos;254;7;- -;4;- -;350;2;15;
16E060801: Mira;473;251;21;48;12;1525;7012;146;
16E060804: Praia de Mira;135;22;8;7;1;456;30;- -;
16E060802: Seixo;24;25;- -;4;- -;360;- -;- -;
16E0609: Miranda do Corvo;26;224;811;644;6;3021;680;1444;
16E060901: Lamas;1;11;163;74;1;518;101;64;
16E060902: Miranda do Corvo;7;74;276;185;2;1146;304;1025;
16E060906: União das freguesias de Semide e Rio Vide;12;29;316;303;3;852;28;210;
16E060905: Vila Nova;6;110;56;82;- -;505;247;145;
16E0610: Montemor-o-Velho;7453;9706;4881;809;154;21249;736;500;
16E061002: Arazede;3403;2292;494;220;45;7200;273;359;
16E061003: Carapinheira;100;226;458;64;19;1010;16;51;
16E061014: Ereira;2;- -;6;- -;1;122;2;- -;
16E061005: Liceia;466;1133;216;63;8;2019;74;26;
16E061006: Meãs do Campo;1016;778;189;66;20;1645;17;- -;
16E061008: Pereira;7;167;753;29;17;677;39;13;
16E061009: Santo Varão;273;27;259;66;7;558;33;23;
16E061010: Seixo de Gatões;496;602;252;95;13;1646;31;20;
16E061011: Tentúgal;1072;4044;600;128;15;4014;150;8;
16E061015: União das freguesias de Abrunheira, Verride e Vila Nova da Barca;210;30;928;14;3;785;30;- -;
16E061016: União das freguesias de Montemor-o-Velho e Gatões;408;407;726;64;6;1573;71;- -;
16E1808: Mortágua;66;308;2152;335;3;300096;13039;980;
16E180802: Cercosa;2;10;146;1;- -;217;84;- -;
16E180804: Espinho;38;66;402;86;- -;831;83;89;
16E180805: Marmeleira;- -;12;61;26;- -;196;47;79;
16E180807: Pala;6;66;351;33;1;13202;163;119;
16E180808: Sobral;15;106;596;120;- -;180742;154;271;
16E180809: Trezói;1;18;130;37;- -;26304;60;114;
16E180811: União das freguesias de Mortágua, Vale de Remígio, Cortegaça e Almaça;4;30;466;32;2;78604;12448;308;
16E0611: Oliveira do Hospital;111;327;6815;1676;51;16780;1213;2198;
16E061101: Aldeia das Dez;- -;6;91;50;- -;26;- -;146;
16E061102: Alvoco das Várzeas;10;2;70;- -;5;98;29;3;
16E061103: Avô;15;2;344;15;- -;- -;- -;15;
16E061104: Bobadela;15;3;677;22;5;1035;55;- -;
16E061106: Lagares;- -;14;430;421;1;10532;318;35;
16E061109: Lourosa;- -;9;285;18;4;513;53;133;
16E061110: Meruge;2;8;205;27;- -;143;14;- -;
16E061111: Nogueira do Cravo;1;193;811;241;9;1281;137;78;
16E061115: São Gião;- -;- -;17;4;- -;20;20;- -;
16E061118: Seixo da Beira;8;19;1272;127;3;1044;139;551;
16E061119: Travanca de Lagos;2;24;444;197;8;618;74;40;
16E061122: União das freguesias de Ervedal e Vila Franca da Beira;2;26;944;138;2;550;214;16;
16E061123: União das freguesias de Lagos da Beira e Lajeosa;- -;14;480;84;4;614;47;181;
16E061124: União das freguesias de Oliveira do Hospital e São Paio de Gramaços;56;7;451;59;2;277;64;876;
16E061125: União das freguesias de Penalva de Alva e São Sebastião da Feira;- -;- -;77;271;- -;- -;- -;122;
16E061126: União das freguesias de Santa Ovaia e Vila Pouca da Beira;- -;- -;217;2;8;29;49;2;
16E0612: Pampilhosa da Serra;3;36;211;552;- -;2131;369;4202;
16E061201: Cabril;- -;- -;- -;2;- -;41;10;14;
16E061202: Dornelas do Zêzere;- -;14;21;26;- -;141;32;225;
16E061211: Fajão-Vidual;- -;2;42;140;- -;423;17;298;
16E061204: Janeiro de Baixo;- -;1;39;52;- -;341;59;369;
16E061206: Pampilhosa da Serra;1;2;47;72;- -;378;95;2344;
16E061207: Pessegueiro;2;1;26;48;- -;79;40;40;
16E061212: Portela do Fojo-Machio;- -;1;- -;128;- -;296;45;273;
16E061209: Unhais-o-Velho;- -;15;36;84;- -;432;71;639;
16E0613: Penacova;44;448;1957;1323;12;10605;1834;1747;
16E061301: Carvalho;- -;35;322;92;- -;1278;252;119;
16E061302: Figueira de Lorvão;8;82;91;230;- -;1799;429;188;
16E061304: Lorvão;12;159;140;314;1;1920;329;249;
16E061307: Penacova;- -;24;151;146;4;831;159;322;
16E061310: Sazes do Lorvão;1;34;59;168;- -;427;82;89;
16E061312: União das freguesias de Friúmes e Paradela;4;14;35;137;- -;623;123;302;
16E061313: União das freguesias de Oliveira do Mondego e Travanca do Mondego;12;79;545;136;1;2084;275;137;
16E061314: União das freguesias de São Pedro de Alva e São Paio de Mondego;7;21;614;100;6;1643;185;341;
16E0614: Penela;13;1143;2111;707;27;6073;1325;621;
16E061401: Cumeeira;1;1075;340;79;2;1834;435;265;
16E061402: Espinhal;1;5;92;111;4;76;45;12;
16E061403: Podentes;6;17;29;28;- -;1091;90;40;
16E061407: União das freguesias de São Miguel, Santa Eufémia e Rabaçal;5;46;1650;489;21;3072;755;304;
16E0615: Soure;1197;1142;3051;1990;47;15575;784;1249;
16E061501: Alfarelos;181;2;224;58;- -;554;6;80;
16E061504: Figueiró do Campo;97;668;79;122;10;865;48;115;
16E061506: Granja do Ulmeiro;68;61;212;25;1;141;5;220;
16E061508: Samuel;1;17;266;183;- -;1725;289;45;
16E061509: Soure;785;301;731;752;20;6597;182;356;
16E061510: Tapéus;7;14;201;118;1;123;3;76;
16E061513: União das freguesias de Degracias e Pombalinho;24;4;1189;527;5;852;63;161;
16E061514: União das freguesias de Gesteira e Brunhós;8;7;4;39;3;1545;31;38;
16E061511: Vila Nova de Anços;17;36;24;48;7;1268;62;66;
16E061512: Vinha da Rainha;9;32;121;118;- -;1905;95;92;
16E0616: Tábua;273;296;5244;1205;43;7625;964;1149;
16E061602: Candosa;- -;5;150;9;2;257;73;10;
16E061603: Carapinha;1;5;68;42;- -;181;46;164;
16E061608: Midões;66;42;670;261;14;1436;263;218;
16E061609: Mouronho;37;17;447;180;1;932;72;193;
16E061611: Póvoa de Midões;- -;8;405;14;- -;412;105;- -;
16E061612: São João da Boa Vista;- -;14;412;35;- -;179;6;- -;
16E061614: Tábua;20;59;462;91;9;1202;139;44;
16E061616: União das freguesias de Ázere e Covelo;1;64;1019;92;11;661;140;68;
16E061617: União das freguesias de Covas e Vila Nova de Oliveirinha;15;15;857;254;3;876;53;55;
16E061618: União das freguesias de Espariz e Sinde;124;54;301;133;- -;666;49;87;
16E061619: União das freguesias de Pinheiro de Coja e Meda de Mouros;9;13;453;94;3;823;18;310;
16E0617: Vila Nova de Poiares;21;81;580;594;13;3257;493;702;
16E061701: Arrifana;4;25;217;122;2;1298;211;250;
16E061702: Lavegadas;- -;22;7;35;- -;234;3;20;
16E061703: Poiares (Santo André);3;22;226;289;7;1167;195;259;
16E061704: São Miguel de Poiares;14;12;130;148;4;558;84;173;
16F: Região de Leiria;10694;426295;21857;12117;478;3786665;68999;18612;
16F1002: Alvaiázere;286;275;2369;1314;63;125214;818;642;
16F100201: Almoster;63;69;204;156;2;379;96;94;
16F100208: Alvaiázere;31;51;447;417;26;998;126;182;
16F100204: Maçãs de Dona Maria;9;18;219;82;7;770;61;150;
16F100205: Pelmá;29;21;207;170;5;576;37;104;
16F100209: Pussos São Pedro;154;116;1292;489;23;122491;498;112;
16F1003: Ansião;296;2003;2925;1678;10;501411;582;590;
16F100301: Alvorge;11;9;709;228;1;362;27;64;
16F100309: Ansião;69;38;676;525;2;127482;117;104;
16F100303: Avelar;- -;5;70;8;- -;410;60;175;
16F100304: Chão de Couce;6;7;416;102;2;776;41;- -;
16F100306: Pousaflores;3;68;175;135;1;1316;147;209;
16F100307: Santiago da Guarda;207;1876;879;680;4;371065;190;38;
16F1004: Batalha;323;10661;802;397;9;137011;7678;3198;
16F100401: Batalha;124;9587;434;100;9;2170;431;669;
16F100404: Golpilheira;1;191;77;9;- -;676;6508;31;
16F100402: Reguengo do Fetal;63;860;79;67;- -;73904;105;1143;
16F100403: São Mamede;135;23;212;221;- -;60261;634;1355;
16F1007: Castanheira de Pêra;5;11;248;318;3;695;188;1964;
16F100703: União das freguesias de Castanheira de Pêra e Coentral;5;11;248;318;3;695;188;1964;
16F1008: Figueiró dos Vinhos;60;114;544;450;6;4634;641;592;
16F100801: Aguda;2;14;57;81;1;573;99;103;
16F100802: Arega;56;34;246;212;- -;1758;222;370;
16F100803: Campelo;- -;22;5;11;1;110;59;10;
16F100806: União das freguesias de Figueiró dos Vinhos e Bairradas;2;44;236;146;4;2193;261;109;
16F1009: Leiria;3934;301662;4920;2238;155;2311446;19793;5907;
16F100901: Amor;416;19532;284;164;6;88577;101;302;
16F100902: Arrabal;17;16;44;58;- -;85588;177;46;
16F100925: Bajouca;21;192;89;4;- -;190549;21;30;
16F100926: Bidoeira de Cima;25;51108;88;8;- -;159171;56;48;
16F100907: Caranguejeira;277;1795;699;117;2;101626;292;25;
16F100909: Coimbrão;34;27563;11;114;4;1513;37;26;
16F100913: Maceira;12;5953;432;31;4;2106;203;107;
16F100915: Milagres;185;8276;337;18;8;220981;68;313;
16F100921: Regueira de Pontes;324;44744;122;47;1;826;56;323;
16F100932: União das freguesias de Colmeias e Memória;357;14077;366;147;3;116729;475;262;
16F100933: União das freguesias de Leiria, Pousos, Barreira e Cortes;13;501;228;84;13;71465;183;435;
16F100934: União das freguesias de Marrazes e Barosa;29;15691;282;278;13;1884;16951;569;
16F100935: União das freguesias de Monte Real e Carvide;183;79;179;448;22;1814;96;357;
16F100936: União das freguesias de Monte Redondo e Carreira;973;6354;330;124;11;360441;184;1200;
16F100937: União das freguesias de Parceiros e Azoia;33;36;289;199;26;1452;58;1123;
16F100938: União das freguesias de Santa Catarina da Serra e Chainça;382;88;486;195;3;2089;456;388;
16F100939: União das freguesias de Santa Eufémia e Boa Vista;197;101482;259;126;9;16170;115;226;
16F100940: União das freguesias de Souto da Carpalhosa e Ortigosa;456;4175;395;76;30;888465;264;127;
16F1010: Marinha Grande;339;54;219;159;27;1870;116;828;
16F101001: Marinha Grande;326;39;105;80;24;1510;112;647;
16F101003: Moita;2;- -;38;6;2;50;- -;150;
16F101002: Vieira de Leiria;11;15;76;73;1;310;4;31;
16F1013: Pedrógão Grande;97;74;673;392;3;3159;479;776;
16F101301: Graça;90;21;234;90;- -;893;133;183;
16F101302: Pedrógão Grande;4;50;370;233;3;1719;247;531;
16F101303: Vila Facaia;3;3;69;69;- -;547;99;62;
16F1015: Pombal;2024;21837;5578;2928;139;694874;37489;2388;
16F101501: Abiul;58;1374;979;540;1;46056;1363;98;
16F101503: Almagreira;215;7355;473;912;1;61775;58;308;
16F101504: Carnide;54;1401;334;54;11;27204;26;360;
16F101505: Carriço;84;119;104;28;- -;1779;109;- -;
16F101506: Louriçal;93;608;267;150;11;51500;5054;47;
16F101515: Meirinhas;77;1278;73;7;- -;646;52;159;
16F101508: Pelariga;310;78;282;390;18;2044;184;282;
16F101509: Pombal;221;2752;844;182;9;395187;878;420;
16F101510: Redinha;256;2961;483;198;10;1602;103;130;
16F101518: União das freguesias de Guia, Ilha e Mata Mourisca;528;3208;399;94;36;19092;28992;56;
16F101519: União das freguesias de Santiago e São Simão de Litém e Albergaria dos Doze;64;88;503;136;17;2081;227;443;
16F101513: Vermoil;11;545;283;27;4;48711;208;35;
16F101514: Vila Cã;53;70;554;210;21;37197;235;50;
16F1016: Porto de Mós;3330;89604;3579;2243;63;6351;1215;1727;
16F101602: Alqueidão da Serra;5;7;134;233;3;461;49;244;
16F101605: Calvaria de Cima;4;74957;40;30;22;371;56;110;
16F101606: Juncal;47;1062;199;55;4;1189;203;22;
16F101608: Mira de Aire;20;52;69;45;2;65;19;74;
16F101609: Pedreiras;11;142;134;52;2;519;83;101;
16F101614: Porto de Mós - São João Baptista e São Pedro;258;10801;545;201;23;1708;238;719;
16F101610: São Bento;2309;551;751;739;- -;358;121;102;
16F101613: Serro Ventoso;437;1785;359;240;6;646;178;196;
16F101615: União das freguesias de Alvados e Alcaria;22;2;80;27;1;147;67;137;
16F101616: União das freguesias de Arrimal e Mendiga;217;245;1268;621;- -;887;201;22;
16G: Viseu Dão Lafões;9047;19759;50670;21248;631;16785045;67025;28729;
16G0901: Aguiar da Beira;1011;442;5055;3690;34;1771456;1315;1101;
16G090102: Carapito;121;114;631;219;- -;157342;115;160;
16G090103: Cortiçada;34;53;203;568;- -;175268;55;60;
16G090105: Dornelas;34;53;614;170;5;82245;393;227;
16G090106: Eirado;55;24;228;91;- -;163848;23;10;
16G090107: Forninhos;3;15;101;35;- -;17457;100;18;
16G090109: Pena Verde;20;40;1522;237;7;89600;142;245;
16G090110: Pinheiro;- -;15;137;49;1;118188;168;76;
16G090114: União das freguesias de Aguiar da Beira e Coruche;421;81;405;937;10;452707;136;60;
16G090115: União das freguesias de Sequeiros e Gradiz;129;21;528;705;9;280512;82;199;
16G090116: União das freguesias de Souto de Aguiar da Beira e Valverde;194;26;686;679;2;234289;101;46;
16G1802: Carregal do Sal;29;82;2309;314;13;317132;285;293;
16G180201: Beijós;- -;26;284;41;2;128787;47;77;
16G180202: Cabanas de Viriato;1;18;456;85;- -;148374;168;- -;
16G180204: Oliveira do Conde;12;10;539;104;2;18653;- -;116;
16G180206: Parada;- -;2;32;19;6;283;36;- -;
16G180208: União das freguesias de Currelos, Papízios e Sobral;16;26;998;65;3;21035;34;100;
16G1803: Castro Daire;1349;873;3973;3612;142;1099880;2641;3758;
16G180301: Almofala;7;4;15;89;9;146;51;74;
16G180303: Cabril;116;67;307;579;4;613;179;343;
16G180304: Castro Daire;267;154;432;299;14;145045;220;1461;
16G180305: Cujó;7;4;56;170;9;143;30;317;
16G180309: Gosende;166;14;104;80;2;233;69;- -;
16G180312: Mões;34;92;159;319;1;279193;54;207;
16G180313: Moledo;111;91;452;413;4;231428;378;163;
16G180314: Monteiras;28;23;256;84;11;439;109;286;
16G180317: Pepim;5;22;355;30;2;179268;133;- -;
16G180319: Pinheiro;58;24;247;97;2;380;257;4;
16G180322: São Joaninho;2;14;45;80;- -;16;- -;20;
16G180323: União das freguesias de Mamouros, Alva e Ribolhos;90;184;626;198;8;260420;414;40;
16G180324: União das freguesias de Mezio e Moura Morta;130;15;194;120;8;536;109;86;
16G180325: União das freguesias de Parada de Ester e Ester;201;67;366;606;23;769;333;527;
16G180326: União das freguesias de Picão e Ermida;32;19;190;98;5;306;78;10;
16G180327: União das freguesias de Reriz e Gafanhão;95;79;169;350;40;945;227;220;
16G1806: Mangualde;179;306;7048;643;52;255769;1145;1949;
16G180601: Abrunhosa-a-Velha;5;160;772;48;3;57642;- -;14;
16G180602: Alcafache;3;24;440;7;9;135141;128;27;
16G180605: Cunha Baixa;7;4;187;82;5;666;215;54;
16G180606: Espinho;16;2;1194;58;8;286;46;148;
16G180607: Fornos de Maceira Dão;33;9;427;67;6;1164;90;160;
16G180608: Freixiosa;- -;1;4;- -;1;36;14;- -;
16G180614: Quintela de Azurara;- -;- -;- -;21;- -;11237;38;112;
16G180616: São João da Fresta;- -;2;494;14;- -;8090;28;- -;
16G180619: União das freguesias de Mangualde, Mesquitela e Cunha Alta;114;44;411;104;11;20731;271;298;
16G180620: União das freguesias de Moimenta de Maceira Dão e Lobelhe do Mato;1;10;454;51;- -;431;85;100;
16G180621: União das freguesias de Santiago de Cassurrães e Póvoa de Cervães;- -;4;1099;79;- -;544;183;970;
16G180622: União das freguesias de Tavares (Chãs, Várzea e Travanca);- -;46;1566;112;9;19801;47;66;
16G1809: Nelas;41;277;3747;615;12;915930;8608;1072;
16G180901: Canas de Senhorim;34;9;1717;88;- -;38854;89;612;
16G180908: Lapa do Lobo;- -;- -;148;29;2;181;27;200;
16G180903: Nelas;1;113;263;206;2;836851;7971;97;
16G180905: Senhorim;3;121;684;116;4;1228;115;105;
16G180910: União das freguesias de Carvalhal Redondo e Aguieira;- -;7;180;25;1;18836;142;25;
16G180911: União das freguesias de Santar e Moreira;2;14;390;9;3;623;117;29;
16G180906: Vilar Seco;1;13;365;142;- -;19357;147;4;
16G1810: Oliveira de Frades;1116;4192;1184;1311;9;2503806;4724;1096;
16G181002: Arcozelo das Maias;182;62;207;330;5;328749;158;85;
16G181005: Pinheiro;173;3712;107;97;- -;250426;213;46;
16G181007: Ribeiradio;161;54;94;120;- -;45272;121;16;
16G181008: São João da Serra;43;25;55;204;- -;104002;46;54;
16G181009: São Vicente de Lafões;81;63;268;105;4;381576;336;92;
16G181013: União das freguesias de Arca e Varzielas;86;75;130;118;- -;471027;3408;34;
16G181014: União das freguesias de Destriz e Reigoso;323;128;145;157;- -;468526;264;302;
16G181015: União das freguesias de Oliveira de Frades, Souto de Lafões e Sejães;67;73;178;180;- -;454228;178;467;
16G1811: Penalva do Castelo;260;135;2177;265;12;266166;855;1489;
16G181102: Castelo de Penalva;3;12;260;76;8;707;133;160;
16G181103: Esmolfe;2;2;183;10;- -;119;25;44;
16G181104: Germil;- -;1;79;11;- -;60208;62;27;
16G181105: Ínsua;8;15;234;26;1;920;63;98;
16G181106: Lusinde;- -;1;150;1;- -;219;14;- -;
16G181109: Pindo;231;32;99;21;- -;51423;296;450;
16G181110: Real;5;15;275;5;- -;347;61;92;
16G181111: Sezures;8;16;255;42;1;150933;112;460;
16G181112: Trancozelos;- -;2;17;1;- -;209;15;33;
16G181114: União das freguesias de Antas e Matela;3;16;264;40;- -;583;29;95;
16G181115: União das freguesias de Vila Cova do Covelo/Mareco;- -;23;361;32;2;498;45;30;
16G1814: Santa Comba Dão;289;7948;2219;494;16;316629;7621;800;
16G181403: Pinheiro de Ázere;- -;37;174;28;- -;31319;53;26;
16G181405: São Joaninho;10;17;233;46;3;160989;20;60;
16G181406: São João de Areias;8;27;502;152;5;1010;7105;3;
16G181410: União das freguesias de Ovoa e Vimieiro;240;5777;379;33;4;590;204;95;
16G181411: União das freguesias de Santa Comba Dão e Couto do Mosteiro;1;2006;477;61;- -;38674;71;543;
16G181412: União das freguesias de Treixedo e Nagozela;30;84;454;174;4;84047;168;73;
16G1816: São Pedro do Sul;1368;2986;3314;3958;71;1903344;2359;2181;
16G181602: Bordonhos;48;17;40;35;3;150293;74;70;
16G181606: Figueiredo de Alva;16;122;151;144;4;75703;279;3;
16G181607: Manhouce;455;49;49;503;1;91162;57;11;
16G181608: Pindelo dos Milagres;4;87;38;44;1;201077;135;1;
16G181609: Pinho;17;52;253;52;5;71062;129;83;
16G181612: São Félix;13;13;97;52;1;16367;92;- -;
16G181615: Serrazes;36;2186;123;121;6;189488;41;175;
16G181616: Sul;70;68;361;396;13;261013;245;207;
16G181620: União das freguesias de Carvalhais e Candal;171;60;370;585;7;196220;303;587;
16G181621: União das freguesias de Santa Cruz da Trapa e São Cristóvão de Lafões;156;79;363;698;6;76932;368;110;
16G181622: União das freguesias de São Martinho das Moitas e Covas do Rio;124;19;458;673;3;330;49;443;
16G181623: União das freguesias de São Pedro do Sul, Várzea e Baiões;160;91;521;200;19;377071;149;96;
16G181617: Valadares;35;48;313;305;- -;37565;268;327;
16G181619: Vila Maior;63;95;177;150;2;159061;170;68;
16G1817: Sátão;705;537;1660;812;24;1601778;1081;1494;
16G181702: Avelal;25;17;42;34;1;18240;81;30;
16G181704: Ferreira de Aves;462;234;846;376;- -;553260;231;238;
16G181706: Mioma;5;24;64;24;3;80585;86;190;
16G181707: Rio de Moinhos;121;12;14;14;- -;37247;9;132;
16G181709: São Miguel de Vila Boa;18;40;126;95;3;1680;243;427;
16G181710: Sátão;31;63;363;121;11;285913;196;174;
16G181711: Silvã de Cima;8;10;74;24;2;130611;24;26;
16G181713: União das freguesias de Águas Boas e Forles;33;46;12;17;- -;18661;65;133;
16G181714: União das freguesias de Romãs, Decermilo e Vila Longa;2;91;119;107;4;475581;146;144;
16G1821: Tondela;554;674;8640;1783;70;1440830;2150;5065;
16G182102: Campo de Besteiros;27;10;139;35;- -;19563;44;10;
16G182103: Canas de Santa Maria;44;4;385;181;3;115847;25;74;
16G182105: Castelões;3;36;185;65;4;18805;100;1;
16G182106: Dardavaz;5;105;316;44;- -;201149;168;623;
16G182107: Ferreirós do Dão;2;3;44;309;- -;135;50;- -;
16G182108: Guardão;145;13;44;88;3;109251;56;755;
16G182109: Lajeosa do Dão;- -;13;674;51;3;15530;330;93;
16G182110: Lobão da Beira;16;14;1131;29;2;95803;65;387;
16G182111: Molelos;1;20;1260;26;7;710;86;61;
16G182116: Parada de Gonta;- -;3;30;5;- -;47224;93;200;
16G182118: Santiago de Besteiros;2;49;441;121;- -;98827;208;296;
16G182122: Tonda;- -;- -;278;8;- -;66;30;165;
16G182127: União das freguesias de Barreiro de Besteiros e Tourigo;26;218;891;120;12;65452;151;1166;
16G182128: União das freguesias de Caparrosa e Silvares;27;37;253;125;2;22600;207;19;
16G182129: União das freguesias de Mouraz e Vila Nova da Rainha;10;63;453;54;6;155930;178;72;
16G182130: União das freguesias de São João do Monte e Mosteirinho;164;17;181;152;- -;219;73;955;
16G182131: União das freguesias de São Miguel do Outeiro e Sabugosa;2;25;722;25;4;100326;146;29;
16G182132: União das freguesias de Tondela e Nandufe;2;9;393;156;- -;260157;66;133;
16G182133: União das freguesias de Vilar de Besteiros e Mosteiro de Fráguas;78;35;820;189;24;113236;74;26;
16G1822: Vila Nova de Paiva;856;210;1386;941;59;1555722;21897;1246;
16G182203: Pendilhe;24;23;273;222;22;104353;46;352;
16G182204: Queiriga;8;15;79;16;- -;110618;38;491;
16G182205: Touro;558;99;392;204;9;836275;21567;106;
16G182208: União das freguesias de Vila Nova de Paiva, Alhais e Fráguas;147;50;395;98;7;172389;178;111;
16G182206: Vila Cova à Coelheira;119;23;247;401;21;332087;68;186;
16G1823: Viseu;301;415;5594;1036;72;1265600;5021;4009;
16G182301: Abraveses;- -;13;146;38;4;14578;156;193;
16G182304: Bodiosa;9;24;204;27;2;39845;397;4;
16G182305: Calde;13;22;240;133;1;21074;73;239;
16G182306: Campo;2;3;268;15;- -;32221;44;26;
16G182307: Cavernães;6;12;132;18;- -;16640;55;43;
16G182310: Cota;- -;27;332;106;1;150405;221;509;
16G182337: Coutos de Viseu;1;12;279;18;1;24595;124;577;
16G182315: Fragosela;- -;8;269;35;3;21285;40;8;
16G182316: Lordosa;8;26;475;27;- -;378020;10;235;
16G182318: Mundão;3;9;73;5;8;24035;10;514;
16G182319: Orgens;2;- -;72;9;2;20342;29;- -;
16G182320: Povolide;1;14;94;39;5;17039;170;35;
16G182321: Ranhados;4;- -;240;38;2;91;28;61;
16G182339: Repeses e São Salvador;4;5;16;5;2;235;5;96;
16G182322: Ribafeita;6;25;162;19;7;6867;200;19;
16G182323: Rio de Loba;11;10;219;33;11;503;101;81;
16G182325: Santos Evos;4;9;153;8;- -;162406;96;113;
16G182340: São Cipriano e Vil de Souto;22;3;199;87;3;114641;22;43;
16G182327: São João de Lourosa;4;46;368;14;4;2461;2215;46;
16G182329: São Pedro de France;39;33;83;20;5;39793;358;401;
16G182317: Silgueiros;1;19;310;84;2;42950;173;24;
16G182335: União das freguesias de Barreiros e Cepões;143;25;225;38;3;50295;68;359;
16G182336: União das freguesias de Boa Aldeia, Farminhão e Torredeita;16;34;743;194;5;43800;97;54;
16G182338: Faíl e Vila Chã de Sá;- -;35;227;19;1;41377;294;305;
16G182341: Viseu;2;1;65;7;- -;102;35;24;
16G1824: Vouzela;989;682;2364;1774;45;1571003;7323;3176;
16G182401: Alcofra;102;101;142;511;2;361785;195;227;
16G182403: Campia;250;216;410;306;- -;309975;301;2523;
16G182407: Fornelo do Monte;38;6;29;20;- -;30;22;10;
16G182409: Queirã;29;41;404;88;3;386221;287;33;
16G182410: São Miguel do Mato;5;28;83;27;5;70303;76;6;
16G182413: União das freguesias de Cambra e Carvalhal de Vermilhas;254;40;375;278;11;222654;5691;304;
16G182414: União das freguesias de Fataunços e Figueiredo das Donas;23;49;140;85;15;484;126;- -;
16G182415: União das freguesias de Vouzela e Paços de Vilharigues;86;66;422;123;8;10925;352;31;
16G182411: Ventosa;202;135;359;336;1;208626;273;42;
16H: Beira Baixa;32461;9643;138478;20239;601;845678;12015;37009;
16H0502: Castelo Branco;6141;2757;58597;7300;250;65101;926;13111;
16H050201: Alcains;88;919;6320;64;7;527;20;2;
16H050202: Almaceda;- -;15;252;398;2;20759;85;578;
16H050203: Benquerenças;34;188;862;455;11;8185;77;1753;
16H050205: Castelo Branco;762;75;8787;585;49;1274;116;1328;
16H050211: Lardosa;1760;- -;4893;17;3;183;2;59;
16H050212: Louriçal do Campo;99;389;1779;257;1;371;37;122;
16H050214: Malpica do Tejo;1727;450;8480;528;1;108;5;801;
16H050216: Monforte da Beira;884;16;2874;759;104;654;14;1135;
16H050220: Salgueiro do Campo;- -;- -;233;71;- -;70;- -;426;
16H050221: Santo André das Tojeiras;- -;2;94;956;- -;1321;66;674;
16H050222: São Vicente da Beira;11;3;1598;440;16;725;120;237;
16H050223: Sarzedas;92;20;269;927;5;25613;132;1436;
16H050225: Tinalhas;- -;2;826;110;3;525;64;312;
16H050226: União das freguesias de Cebolais de Cima e Retaxo;- -;16;1416;603;3;486;89;1875;
16H050227: União das freguesias de Escalos de Baixo e Mata;45;74;6289;346;20;187;- -;1456;
16H050228: União das freguesias de Escalos de Cima e Lousa;375;- -;6609;377;19;2773;79;90;
16H050229: União das freguesias de Freixial e Juncal do Campo;25;3;583;103;1;398;6;712;
16H050230: União das freguesias de Ninho do Açor e Sobral do Campo;75;585;1444;53;2;284;- -;6;
16H050231: União das freguesias de Póvoa de Rio de Moinhos e Cafede;164;- -;4989;251;3;658;14;109;
16H0505: Idanha-a-Nova;22706;4192;55441;1755;258;2783;223;13662;
16H050502: Aldeia de Santa Margarida;130;- -;1010;35;3;66;38;550;
16H050505: Ladoeiro;1049;626;7020;418;37;885;50;391;
16H050506: Medelim;525;- -;527;- -;2;43;- -;130;
16H050509: Oledo;766;118;1732;11;- -;215;- -;400;
16H050510: Penha Garcia;250;39;484;165;25;88;36;750;
16H050511: Proença-a-Velha;459;- -;2718;5;5;- -;- -;225;
