
Statistical table extracted on October 11, 2022 (22:39:22)
http://www.ine.pt



Data reference period;Geographic localization (NUTS -2013);Familiar agricultural population (No.) by Geographic localization (NUTS -2013), Sex, Age group, Relationship and Level of education -  Decennial (1) ;;;;;
;16I140106: Mouriscas;850;175;548;70;57;
;16I140107: Pego;368;119;202;28;19;
;16I140108: Rio de Moinhos;66;17;42;5;2;
;16I140115: Tramagal;187;53;96;26;12;
;16I140120: União das freguesias de Abrantes (São Vicente e São João) e Alferrarede;915;204;536;103;72;
;16I140121: União das freguesias de Aldeia do Mato e Souto;234;85;141;3;5;
;16I140122: União das freguesias de Alvega e Concavada;351;106;207;16;22;
;16I140123: União das freguesias de São Facundo e Vale das Mós;404;137;211;35;21;
;16I140124: União das freguesias de São Miguel do Rio Torto e Rossio ao Sul do Tejo;416;112;216;47;41;
;16I1402: Alcanena;2299;702;1326;184;87;
;16I140202: Bugalhos;393;130;224;28;11;
;16I140206: Minde;184;37;127;12;8;
;16I140207: Moitas Venda;134;24;90;14;6;
;16I140208: Monsanto;173;39;112;18;4;
;16I140209: Serra de Santo António;302;101;183;11;7;
;16I140211: União das freguesias de Alcanena e Vila Moreira;261;67;151;24;19;
;16I140212: União das freguesias de Malhou, Louriceira e Espinheiro;852;304;439;77;32;
;16I1408: Constância;262;62;155;23;22;
;16I140801: Constância;33;6;18;7;2;
;16I140802: Montalvo;78;9;53;3;13;
;16I140803: Santa Margarida da Coutada;151;47;84;13;7;
;16I1410: Entroncamento;108;30;63;10;5;
;16I141002: Nossa Senhora de Fátima;- -;- -;- -;- -;- -;
;16I141001: São João Baptista;108;30;63;10;5;
;16I1411: Ferreira do Zêzere;3686;1292;2040;244;110;
;16I141101: Águas Belas;272;92;159;15;6;
;16I141103: Beco;396;156;226;10;4;
;16I141104: Chãos;516;173;271;47;25;
;16I141106: Ferreira do Zêzere;328;90;187;38;13;
;16I141107: Igreja Nova do Sobral;277;79;169;17;12;
;16I141110: Nossa Senhora do Pranto;491;161;291;29;10;
;16I141111: União das freguesias de Areias e Pias;1406;541;737;88;40;
;16I1413: Mação;3428;1152;1926;191;159;
;16I141302: Amêndoa;208;73;104;11;20;
;16I141303: Cardigos;659;259;353;21;26;
;16I141304: Carvoeiro;424;143;245;29;7;
;16I141305: Envendos;678;175;410;51;42;
;16I141307: Ortiga;291;67;188;16;20;
;16I141309: União das freguesias de Mação, Penhascoso e Aboboreira;1168;435;626;63;44;
;16I1421: Ourém;9546;3515;5293;524;214;
;16I142101: Alburitel;397;107;235;34;21;
;16I142102: Atouguia;354;129;203;17;5;
;16I142104: Caxarias;362;155;195;8;4;
;16I142105: Espite;267;165;93;4;5;
;16I142106: Fátima;870;322;502;40;6;
;16I142115: Nossa Senhora da Piedade;781;259;433;64;25;
;16I142111: Nossa Senhora das Misericórdias;1773;604;1008;118;43;
;16I142113: Seiça;550;189;275;49;37;
;16I142119: União das freguesias de Freixianda, Ribeira do Fárrio e Formigais;1166;475;622;50;19;
;16I142120: União das freguesias de Gondemaria e Olival;802;229;534;24;15;
;16I142121: União das freguesias de Matas e Cercal;627;271;326;23;7;
;16I142122: União das freguesias de Rio de Couros e Casal dos Bernardos;1315;483;731;80;21;
;16I142114: Urqueira;282;127;136;13;6;
;16I1417: Sardoal;1842;532;1054;162;94;
;16I141701: Alcaravela;652;194;364;66;28;
;16I141702: Santiago de Montalegre;179;60;111;6;2;
;16I141703: Sardoal;798;216;455;74;53;
;16I141704: Valhascos;213;62;124;16;11;
;16I0509: Sertã;6872;2948;3444;353;127;
;16I050901: Cabeçudo;270;112;142;15;1;
;16I050902: Carvalhal;286;132;149;2;3;
;16I050903: Castelo;544;243;258;36;7;
;16I050911: Pedrógão Pequeno;477;106;310;46;15;
;16I050912: Sertã;1472;582;765;96;29;
;16I050913: Troviscal;809;409;371;20;9;
;16I050915: União das freguesias de Cernache do Bonjardim, Nesperal e Palhais;1456;611;738;81;26;
;16I050916: União das freguesias de Cumeada e Marmeleiro;522;307;189;15;11;
;16I050917: União das freguesias de Ermida e Figueiredo;473;215;238;19;1;
;16I050914: Várzea dos Cavaleiros;563;231;284;23;25;
;16I1418: Tomar;6322;1720;3830;470;302;
;16I141802: Asseiceira;436;100;279;27;30;
;16I141804: Carregueiros;267;67;157;30;13;
;16I141808: Olalhas;757;200;497;47;13;
;16I141809: Paialvo;592;175;359;26;32;
;16I141814: Sabacheira;348;116;199;28;5;
;16I141813: São Pedro de Tomar;351;97;224;18;12;
;16I141817: União das freguesias de Além da Ribeira e Pedreira;383;146;209;19;9;
;16I141818: União das freguesias de Casais e Alviobeira;1006;275;591;86;54;
;16I141819: União das freguesias de Madalena e Beselga;1066;279;661;77;49;
;16I141820: União das freguesias de Serra e Junceira;693;168;409;68;48;
;16I141821: União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais;423;97;245;44;37;
;16I1419: Torres Novas;5707;1470;3345;552;340;
;16I141902: Assentiz;732;172;444;73;43;
;16I141904: Chancelaria;821;269;439;77;36;
;16I141917: Meia Via;- -;- -;- -;- -;- -;
;16I141909: Pedrógão;579;141;356;52;30;
;16I141910: Riachos;211;49;116;30;16;
;16I141918: União das freguesias de Brogueira, Parceiros de Igreja e Alcorochel;1101;307;667;82;45;
;16I141919: União das freguesias de Olaia e Paço;553;125;313;61;54;
;16I141920: União das freguesias de Torres Novas (Santa Maria, Salvador e Santiago);816;183;477;104;52;
;16I141921: União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca;705;182;412;56;55;
;16I141916: Zibreira;189;42;121;17;9;
;16I0510: Vila de Rei;1278;468;720;73;17;
;16I051001: Fundada;235;46;177;10;2;
;16I051002: São João do Peso;168;42;93;24;9;
;16I051003: Vila de Rei;875;380;450;39;6;
;16I1420: Vila Nova da Barquinha;233;42;141;35;15;
;16I142001: Atalaia;70;13;42;12;3;
;16I142002: Praia do Ribatejo;58;9;36;8;5;
;16I142003: Tancos;15;2;7;5;1;
;16I142006: Vila Nova da Barquinha;90;18;56;10;6;
;16J: Beiras e Serra da Estrela;79190;28091;43617;4316;3166;
;16J0902: Almeida;3264;1163;1845;151;105;
;16J090203: Almeida;367;115;210;18;24;
;16J090207: Castelo Bom;95;29;59;4;3;
;16J090209: Freineda;174;63;101;3;7;
;16J090210: Freixo;110;37;60;10;3;
;16J090213: Malhada Sorda;178;70;94;9;5;
;16J090219: Nave de Haver;233;95;121;8;9;
;16J090224: São Pedro de Rio Seco;133;36;87;3;7;
;16J090230: União das freguesias de Amoreira, Parada e Cabreira;218;82;124;8;4;
;16J090231: União das freguesias de Azinhal, Peva e Valverde;297;133;147;10;7;
;16J090232: União das freguesias de Castelo Mendo, Ade, Monteperobolso e Mesquitela;262;116;133;9;4;
;16J090233: União das freguesias de Junça e Naves;195;63;111;19;2;
;16J090234: União das freguesias de Leomil, Mido, Senouras e Aldeia Nova;246;105;129;9;3;
;16J090235: União das freguesias de Malpartida e Vale de Coelha;170;51;101;10;8;
;16J090236: União das freguesias de Miuzela e Porto de Ovelha;291;124;148;11;8;
;16J090227: Vale da Mula;130;30;88;9;3;
;16J090229: Vilar Formoso;165;14;132;11;8;
;16J0501: Belmonte;2574;888;1426;149;111;
;16J050102: Caria;803;243;455;63;42;
;16J050104: Inguias;448;180;239;22;7;
;16J050105: Maçainhas;269;82;160;9;18;
;16J050106: União das freguesias de Belmonte e Colmeal da Torre;1054;383;572;55;44;
;16J0903: Celorico da Beira;3350;1218;1733;213;186;
;16J090302: Baraçal;128;41;76;3;8;
;16J090304: Carrapichana;111;42;54;7;8;
;16J090322: Casas do Soeiro;58;26;26;5;1;
;16J090306: Forno Telheiro;341;113;181;27;20;
;16J090307: Lajeosa do Mondego;188;34;124;11;19;
;16J090308: Linhares;184;70;92;9;13;
;16J090309: Maçal do Chão;133;54;72;3;4;
;16J090310: Mesquitela;173;65;86;10;12;
;16J090311: Minhocal;185;63;107;13;2;
;16J090312: Prados;117;51;57;4;5;
;16J090314: Ratoeira;152;61;67;11;13;
;16J090323: União das freguesias de Açores e Velosa;217;78;124;10;5;
;16J090324: União das freguesias de Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego;524;173;289;40;22;
;16J090325: União das freguesias de Cortiçô da Serra, Vide entre Vinhas e Salgueirais;330;146;156;18;10;
;16J090326: União das freguesias de Rapa e Cadafaz;255;105;118;12;20;
;16J090318: Vale de Azares;254;96;104;30;24;
;16J0503: Covilhã;7519;2472;4408;356;283;
;16J050302: Aldeia de São Francisco de Assis;90;26;60;1;3;
;16J050305: Boidobra;280;69;195;9;7;
;16J050308: Cortes do Meio;355;108;233;12;2;
;16J050309: Dominguizo;114;31;67;13;3;
;16J050310: Erada;191;53;123;7;8;
;16J050311: Ferro;973;345;513;60;55;
;16J050312: Orjais;295;102;181;3;9;
;16J050314: Paul;463;168;249;25;21;
;16J050315: Peraboa;646;200;420;11;15;
;16J050318: São Jorge da Beira;109;27;77;3;2;
;16J050322: Sobral de São Miguel;153;47;95;4;7;
;16J050324: Tortosendo;508;170;291;30;17;
;16J050325: Unhais da Serra;253;61;178;12;2;
;16J050332: União das freguesias de Barco e Coutada;492;187;248;34;23;
;16J050333: União das freguesias de Cantar-Galo e Vila do Carvalho;180;53;119;6;2;
;16J050334: União das freguesias de Casegas e Ourondo;228;92;123;7;6;
;16J050335: União das freguesias de Covilhã e Canhoso;322;87;167;30;38;
;16J050336: União das freguesias de Peso e Vales do Rio;215;60;128;11;16;
;16J050337: União das freguesias de Teixoso e Sarzedo;1030;324;619;54;33;
;16J050338: União das freguesias de Vale Formoso e Aldeia do Souto;376;115;224;23;14;
;16J050327: Verdelhos;246;147;98;1;- -;
;16J0904: Figueira de Castelo Rodrigo;4255;1313;2437;266;239;
;16J090403: Castelo Rodrigo;88;27;34;14;13;
;16J090406: Escalhão;582;190;332;30;30;
;16J090408: Figueira de Castelo Rodrigo;622;167;331;73;51;
;16J090410: Mata de Lobos;251;82;157;9;3;
;16J090418: União das freguesias de Algodres, Vale de Afonsinho e Vilar de Amargo;676;250;372;33;21;
;16J090419: União das freguesias de Almofala e Escarigo;397;115;224;22;36;
;16J090420: União das freguesias de Cinco Vilas e Reigada;348;93;241;7;7;
;16J090421: União das freguesias de Freixeda do Torrão, Quintã de Pêro Martins e Penha de Águia;623;216;355;34;18;
;16J090422: União das freguesias do Colmeal e Vilar Torpim;264;72;169;11;12;
;16J090415: Vermiosa;404;101;222;33;48;
;16J0905: Fornos de Algodres;2135;826;1102;120;87;
;16J090501: Algodres;264;113;135;11;5;
;16J090502: Casal Vasco;117;41;65;5;6;
;16J090504: Figueiró da Granja;229;80;116;17;16;
;16J090505: Fornos de Algodres;316;127;153;23;13;
;16J090507: Infias;48;23;21;3;1;
;16J090509: Maceira;150;63;79;5;3;
;16J090510: Matança;166;66;74;10;16;
;16J090511: Muxagata;103;43;56;1;3;
;16J090512: Queiriz;180;70;95;13;2;
;16J090517: União das freguesias de Cortiçô e Vila Chã;105;37;60;2;6;
;16J090518: União das freguesias de Juncais, Vila Ruiva e Vila Soeiro do Chão;244;84;131;17;12;
;16J090519: União das freguesias de Sobral Pichorro e Fuinhas;213;79;117;13;4;
;16J0504: Fundão;12129;4580;6522;628;399;
;16J050401: Alcaide;386;87;298;- -;1;
;16J050402: Alcaria;414;107;265;21;21;
;16J050403: Alcongosta;262;68;177;15;2;
;16J050406: Alpedrinha;502;197;243;32;30;
;16J050408: Barroca;345;87;239;17;2;
;16J050410: Bogas de Cima;395;149;229;14;3;
;16J050411: Capinha;353;147;185;3;18;
;16J050412: Castelejo;396;150;215;20;11;
;16J050413: Castelo Novo;334;125;169;22;18;
;16J050431: Enxames;413;206;183;19;5;
;16J050416: Fatela;217;80;126;6;5;
;16J050419: Lavacolhos;196;39;132;18;7;
;16J050420: Orca;641;318;251;41;31;
;16J050421: Pêro Viseu;422;167;233;11;11;
;16J050424: Silvares;270;92;149;16;13;
;16J050425: Soalheira;440;169;235;23;13;
;16J050426: Souto da Casa;464;185;236;29;14;
;16J050427: Telhado;328;118;183;17;10;
;16J050432: Três Povos;558;213;326;10;9;
;16J050434: União das freguesias de Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo;2350;669;1344;201;136;
;16J050433: União das freguesias de Janeiro de Cima e Bogas de Baixo;357;169;176;10;2;
;16J050435: União das freguesias de Póvoa de Atalaia e Atalaia do Campo;727;358;318;31;20;
;16J050436: União das freguesias de Vale de Prazeres e Mata da Rainha;1359;680;610;52;17;
;16J0906: Gouveia;3976;1354;2160;258;204;
;16J090602: Arcozelo;343;124;178;25;16;
;16J090603: Cativelos;364;151;184;18;11;
;16J090605: Folgosinho;128;65;50;7;6;
;16J090625: Gouveia;253;60;157;22;14;
;16J090612: Nespereira;213;68;117;13;15;
;16J090613: Paços da Serra;253;81;151;12;9;
;16J090614: Ribamondego;62;28;30;1;3;
;16J090617: São Paio;245;95;128;10;12;
;16J090623: União das freguesias de Aldeias e Mangualde da Serra;137;56;71;6;4;
;16J090624: União das freguesias de Figueiró da Serra e Freixo da Serra;130;50;63;10;7;
;16J090626: União das freguesias de Melo e Nabais;361;142;172;26;21;
;16J090627: União das freguesias de Moimenta da Serra e Vinhó;454;110;278;35;31;
;16J090628: União das freguesias de Rio Torto e Lagarinhos;281;91;153;19;18;
;16J090619: Vila Cortês da Serra;97;35;54;2;6;
;16J090620: Vila Franca da Serra;70;20;48;2;- -;
;16J090621: Vila Nova de Tazem;585;178;326;50;31;
;16J0907: Guarda;8477;2948;4743;431;355;
;16J090766: Adão;133;31;93;5;4;
;16J090703: Aldeia do Bispo;126;39;76;5;6;
;16J090704: Aldeia Viçosa;201;47;124;16;14;
;16J090705: Alvendre;122;53;62;5;2;
;16J090706: Arrifana;140;48;75;12;5;
;16J090708: Avelãs da Ribeira;148;53;88;5;2;
;16J090709: Benespera;174;95;68;8;3;
;16J090711: Casal de Cinza;325;91;204;16;14;
;16J090712: Castanheira;166;61;98;5;2;
;16J090713: Cavadoude;171;39;113;12;7;
;16J090714: Codesseiro;171;71;88;7;5;
;16J090716: Faia;142;59;67;6;10;
;16J090717: Famalicão;237;109;111;5;12;
;16J090718: Fernão Joanes;158;55;96;5;2;
;16J090757: Gonçalo;384;164;202;9;9;
;16J090721: Gonçalo Bocas;116;33;75;4;4;
;16J090758: Guarda;464;139;245;28;52;
;16J090759: Jarmelo São Miguel;293;67;196;19;11;
;16J090760: Jarmelo São Pedro;318;67;209;28;14;
;16J090722: João Antão;165;84;77;1;3;
;16J090723: Maçainhas;121;34;60;17;10;
;16J090724: Marmeleiro;307;113;171;9;14;
;16J090725: Meios;109;35;72;- -;2;
;16J090728: Panoias de Cima;212;59;124;16;13;
;16J090729: Pega;72;21;44;2;5;
;16J090730: Pêra do Moço;442;135;257;32;18;
;16J090732: Porto da Carne;80;19;52;6;3;
;16J090734: Ramela;132;67;59;3;3;
;16J090738: Santana da Azinha;173;79;82;8;4;
;16J090744: Sobral da Serra;188;70;102;13;3;
;16J090761: União de freguesias de Avelãs de Ambom e Rocamondo;142;39;92;6;5;
;16J090762: União de freguesias de Corujeira e Trinta;181;59;97;10;15;
;16J090763: União de freguesias de Mizarela, Pêro Soares e Vila Soeiro;217;103;97;11;6;
;16J090764: União de freguesias de Pousade e Albardo;224;97;119;2;6;
;16J090765: União de freguesias de Rochoso e Monte Margarida;138;60;67;5;6;
;16J090746: Vale de Estrela;83;32;46;3;2;
;16J090747: Valhelhas;155;35;106;8;6;
;16J090748: Vela;335;114;167;25;29;
;16J090749: Videmonte;289;113;158;12;6;
;16J090750: Vila Cortês do Mondego;144;47;87;10;- -;
;16J090751: Vila Fernando;229;82;122;15;10;
;16J090752: Vila Franca do Deão;136;44;82;10;- -;
;16J090753: Vila Garcia;214;86;113;7;8;
;16J0908: Manteigas;544;183;313;31;17;
;16J090802: Manteigas (Santa Maria);252;80;151;16;5;
;16J090803: Manteigas (São Pedro);174;51;106;12;5;
;16J090801: Sameiro;62;28;28;- -;6;
;16J090804: Vale de Amoreira;56;24;28;3;1;
;16J0909: Mêda;4456;1453;2526;271;206;
;16J090901: Aveloso;200;79;107;9;5;
;16J090902: Barreira;229;100;112;14;3;
;16J090905: Coriscada;288;71;177;28;12;
;16J090907: Longroiva;402;207;168;16;11;
;16J090908: Marialva;220;95;116;3;6;
;16J090917: Mêda, Outeiro de Gatos e Fonte Longa;1266;325;737;113;91;
;16J090912: Poço do Canto;603;125;386;49;43;
;16J090918: Prova e Casteição;290;124;146;10;10;
;16J090914: Rabaçal;312;119;180;7;6;
;16J090915: Ranhados;259;79;159;13;8;
;16J090919: União das freguesias de Vale Flor, Carvalhal e Pai Penela;387;129;238;9;11;
;16J0910: Pinhel;7972;2574;4496;523;379;
;16J091028: Agregação das freguesias Sul de Pinhel;409;229;152;17;11;
;16J091032: Alto do Palurdo;325;129;167;17;12;
;16J091029: Alverca da Beira/Bouça Cova;502;144;302;32;24;
;16J091009: Ervedosa;282;96;164;16;6;
;16J091010: Freixedas;734;290;373;37;34;
;16J091012: Lamegal;357;65;254;20;18;
;16J091013: Lameiras;466;88;288;49;41;
;16J091014: Manigoto;238;79;128;21;10;
;16J091015: Pala;777;220;453;65;39;
;16J091017: Pinhel;1043;326;634;60;23;
;16J091018: Pínzio;255;83;143;16;13;
;16J091024: Souro Pires;548;111;356;37;44;
;16J091030: Terras de Massueime;316;108;168;19;21;
;16J091035: União das freguesias de Atalaia e Safurdão;286;88;176;16;6;
;16J091031: Valbom/Bogalhal;421;159;204;34;24;
;16J091033: Vale do Côa;408;146;219;25;18;
;16J091034: Vale do Massueime;407;146;215;31;15;
;16J091027: Vascoveiro;198;67;100;11;20;
;16J0911: Sabugal;6284;2832;3045;265;142;
;16J091101: Águas Belas;149;61;72;15;1;
;16J091103: Aldeia da Ponte;132;64;65;2;1;
;16J091102: Aldeia do Bispo;88;52;29;4;3;
;16J091106: Aldeia Velha;232;108;107;11;6;
;16J091107: Alfaiates;166;81;78;6;1;
;16J091109: Baraçal;124;57;55;7;5;
;16J091110: Bendada;318;160;140;16;2;
;16J091111: Bismula;140;65;72;2;1;
;16J091112: Casteleiro;369;180;154;20;15;
;16J091113: Cerdeira;102;44;55;1;2;
;16J091114: Fóios;124;43;63;10;8;
;16J091118: Malcata;154;78;70;6;- -;
;16J091120: Nave;151;75;70;4;2;
;16J091123: Quadrazais;101;48;47;4;2;
;16J091124: Quintas de São Bartolomeu;134;55;71;8;- -;
;16J091125: Rapoula do Côa;131;50;69;4;8;
;16J091126: Rebolosa;126;68;55;1;2;
;16J091127: Rendo;201;103;93;5;- -;
;16J091133: Sortelha;393;198;168;19;8;
;16J091134: Souto;252;85;152;9;6;
;16J091141: União das freguesias de Aldeia da Ribeira, Vilar Maior e Badamalos;311;157;133;11;10;
;16J091142: União das freguesias de Lajeosa e Forcalhos;112;46;62;1;3;
;16J091143: União das freguesias de Pousafoles do Bispo, Pena Lobo e Lomba;508;214;255;22;17;
;16J091144: União das freguesias de Ruvina, Ruivós e Vale das Éguas;155;62;81;9;3;
;16J091146: União das freguesias de Santo Estêvão e Moita;375;149;193;19;14;
;16J091147: União das freguesias de Seixo do Côa e Vale Longo;271;126;133;10;2;
;16J091145: União das freguesias do Sabugal e Aldeia de Santo António;469;163;273;20;13;
;16J091136: Vale de Espinho;175;89;79;7;- -;
;16J091138: Vila Boa;136;67;64;3;2;
;16J091139: Vila do Touro;185;84;87;9;5;
;16J0912: Seia;6773;2161;3909;424;279;
;16J091201: Alvoco da Serra;212;105;92;12;3;
;16J091205: Girabolhos;210;87;114;9;- -;
;16J091207: Loriga;164;68;78;17;1;
;16J091208: Paranhos;590;138;387;39;26;
;16J091209: Pinhanços;222;65;127;14;16;
;16J091210: Sabugueiro;42;23;15;3;1;
;16J091212: Sandomil;347;110;213;12;12;
;16J091213: Santa Comba;460;134;254;41;31;
;16J091216: Santiago;423;85;289;33;16;
;16J091219: Sazes da Beira;56;28;24;2;2;
;16J091221: Teixeira;66;22;43;- -;1;
;16J091224: Travancinha;303;87;181;18;17;
;16J091230: União das freguesias de Carragozela e Várzea de Meruge;434;128;257;25;24;
;16J091231: União das freguesias de Sameice e Santa Eulália;457;164;244;34;15;
;16J091232: União das freguesias de Santa Marinha e São Martinho;611;205;344;37;25;
;16J091233: União das freguesias de Seia, São Romão e Lapa dos Dinheiros;765;201;479;48;37;
;16J091234: União das freguesias de Torrozelo e Folhadosa;229;89;120;17;3;
;16J091235: União das freguesias de Tourais e Lajes;822;276;457;46;43;
;16J091236: União das freguesias de Vide e Cabeça;203;75;122;5;1;
;16J091225: Valezim;98;42;43;10;3;
;16J091228: Vila Cova à Coelheira;59;29;26;2;2;
;16J0913: Trancoso;5482;2126;2952;230;174;
;16J091301: Aldeia Nova;217;75;138;3;1;
;16J091303: Castanheira;177;63;103;7;4;
;16J091304: Cogula;182;63;98;12;9;
;16J091305: Cótimos;205;84;99;12;10;
;16J091307: Fiães;141;59;70;3;9;
;16J091309: Granja;198;74;109;10;5;
;16J091310: Guilheiro;133;56;73;1;3;
;16J091311: Moimentinha;141;51;71;10;9;
;16J091312: Moreira de Rei;504;246;245;12;1;
;16J091313: Palhais;132;51;78;3;- -;
;16J091314: Póvoa do Concelho;251;91;134;18;8;
;16J091315: Reboleiro;84;24;53;7;- -;
;16J091316: Rio de Mel;145;60;77;7;1;
;16J091321: Tamanhos;221;85;122;8;6;
;16J091330: União das freguesias de Freches e Torres;382;149;205;7;21;
;16J091331: União das freguesias de Torre do Terrenho, Sebadelhe da Serra e Terrenho;352;131;192;16;13;
;16J091332: União das freguesias de Trancoso (São Pedro e Santa Maria) e Souto Maior;663;258;354;33;18;
;16J091333: União das freguesias de Vale do Seixo e Vila Garcia;332;132;173;16;11;
