16E060901: Lamas;33;33;- -;- -;- -;,,,,,,,
16E060902: Miranda do Corvo;78;69;9;- -;- -;,,,,,,,
16E060906: União das freguesias de Semide e Rio Vide;58;58;- -;- -;- -;,,,,,,,
16E060905: Vila Nova;25;25;- -;- -;- -;,,,,,,,
16E0610: Montemor-o-Velho;7029;6940;76;3;10;,,,,,,,
16E061002: Arazede;1172;1167;5;1;- -;,,,,,,,
16E061003: Carapinheira;774;768;5;- -;2;,,,,,,,
16E061014: Ereira;700;698;1;- -;- -;,,,,,,,
16E061005: Liceia;235;234;2;- -;- -;,,,,,,,
16E061006: Meãs do Campo;164;152;12;- -;0;,,,,,,,
16E061008: Pereira;233;233;0;- -;- -;,,,,,,,
16E061009: Santo Varão;465;465;- -;- -;- -;,,,,,,,
16E061010: Seixo de Gatões;338;332;5;- -;- -;,,,,,,,
16E061011: Tentúgal;1097;1069;26;2;- -;,,,,,,,
16E061015: União das freguesias de Abrunheira, Verride e Vila Nova da Barca;697;697;- -;- -;- -;,,,,,,
16E061016: União das freguesias de Montemor-o-Velho e Gatões;1154;1126;21;- -;8;,,,,,,,
16E1808: Mortágua;502;498;4;- -;- -;,,,,,,,
16E180802: Cercosa;28;28;- -;- -;- -;,,,,,,,
16E180804: Espinho;96;96;- -;- -;- -;,,,,,,,
16E180805: Marmeleira;37;37;- -;- -;- -;,,,,,,,
16E180807: Pala;66;66;- -;- -;- -;,,,,,,,
16E180808: Sobral;100;98;2;- -;- -;,,,,,,,
16E180809: Trezói;37;37;- -;- -;- -;,,,,,,,
16E180811: União das freguesias de Mortágua, Vale de Remígio, Cortegaça e Almaça;138;136;2;- -;- -;,,,,,
16E0611: Oliveira do Hospital;1110;1022;88;- -;- -;,,,,,,,
16E061101: Aldeia das Dez;5;1;3;- -;- -;,,,,,,,
16E061102: Alvoco das Várzeas;4;1;3;- -;- -;,,,,,,,
16E061103: Avô;26;9;17;- -;- -;,,,,,,,
16E061104: Bobadela;27;19;7;- -;- -;,,,,,,,
16E061106: Lagares;31;31;1;- -;- -;,,,,,,,
16E061109: Lourosa;23;23;- -;- -;- -;,,,,,,,
16E061110: Meruge;17;17;- -;- -;- -;,,,,,,,
16E061111: Nogueira do Cravo;93;60;33;- -;- -;,,,,,,,
16E061115: São Gião;12;4;8;- -;- -;,,,,,,,
16E061118: Seixo da Beira;423;423;- -;- -;- -;,,,,,,,
16E061119: Travanca de Lagos;127;126;1;- -;- -;,,,,,,,
16E061122: União das freguesias de Ervedal e Vila Franca da Beira;152;152;0;- -;- -;,,,,,,,
16E061123: União das freguesias de Lagos da Beira e Lajeosa;40;40;1;- -;- -;,,,,,,,
16E061124: União das freguesias de Oliveira do Hospital e São Paio de Gramaços;53;53;- -;- -;- -;,,,,,,,
16E061125: União das freguesias de Penalva de Alva e São Sebastião da Feira;9;7;2;- -;- -;,,,,,,,
16E061126: União das freguesias de Santa Ovaia e Vila Pouca da Beira;69;57;13;- -;- -;,,,,,,,
16E0612: Pampilhosa da Serra;29;29;- -;- -;- -;,,,,,,,
16E061201: Cabril;0;0;- -;- -;- -;,,,,,,,
16E061202: Dornelas do Zêzere;4;4;- -;- -;- -;,,,,,,,
16E061211: Fajão-Vidual;1;1;- -;- -;- -;,,,,,,,
16E061204: Janeiro de Baixo;9;9;- -;- -;- -;,,,,,,,
16E061206: Pampilhosa da Serra;4;4;- -;- -;- -;,,,,,,,
16E061207: Pessegueiro;4;4;- -;- -;- -;,,,,,,,
16E061212: Portela do Fojo-Machio;1;1;- -;- -;- -;,,,,,,,
16E061209: Unhais-o-Velho;6;6;- -;- -;- -;,,,,,,,
16E0613: Penacova;448;447;1;1;- -;,,,,,,,
16E061301: Carvalho;52;52;- -;- -;- -;,,,,,,,
16E061302: Figueira de Lorvão;113;113;- -;- -;- -;,,,,,,,
16E061304: Lorvão;55;55;- -;- -;- -;,,,,,,,
16E061307: Penacova;51;51;- -;- -;- -;,,,,,,,
16E061310: Sazes do Lorvão;40;40;- -;- -;- -;,,,,,,,
16E061312: União das freguesias de Friúmes e Paradela;29;29;- -;- -;- -;,,,,,,,
16E061313: União das freguesias de Oliveira do Mondego e Travanca do Mondego;37;37;- -;- -;- -;,,,,,,,
16E061314: União das freguesias de São Pedro de Alva e São Paio de Mondego;72;70;1;1;- -;,,,,,,,
16E0614: Penela;249;200;49;- -;- -;,,,,,,,
16E061401: Cumeeira;19;19;- -;- -;- -;,,,,,,,
16E061402: Espinhal;8;7;1;- -;- -;,,,,,,,
16E061403: Podentes;29;27;2;- -;- -;,,,,,,,
16E061407: União das freguesias de São Miguel, Santa Eufémia e Rabaçal;193;147;46;- -;- -;,,,,,,
16E0615: Soure;2927;2873;50;- -;4;,,,,,,,
16E061501: Alfarelos;247;247;- -;- -;- -;,,,,,,,
16E061504: Figueiró do Campo;67;66;2;- -;- -;,,,,,,,
16E061506: Granja do Ulmeiro;57;57;- -;- -;- -;,,,,,,,
16E061508: Samuel;226;226;- -;- -;- -;,,,,,,,
16E061509: Soure;750;713;38;- -;- -;,,,,,,,
16E061510: Tapéus;36;35;1;- -;- -;,,,,,,,
16E061513: União das freguesias de Degracias e Pombalinho;146;142;4;- -;- -;,,,,,,,
16E061514: União das freguesias de Gesteira e Brunhós;104;104;- -;- -;- -;,,,,,,,
16E061511: Vila Nova de Anços;836;830;2;- -;4;,,,,,,,
16E061512: Vinha da Rainha;458;454;4;- -;- -;,,,,,,,
16E0616: Tábua;893;791;102;- -;- -;,,,,,,,
16E061602: Candosa;30;30;- -;- -;- -;,,,,,,,
16E061603: Carapinha;14;14;- -;- -;- -;,,,,,,,
16E061608: Midões;116;27;88;- -;- -;,,,,,,,
16E061609: Mouronho;77;77;- -;- -;- -;,,,,,,,
16E061611: Póvoa de Midões;35;32;3;- -;- -;,,,,,,,
16E061612: São João da Boa Vista;80;80;- -;- -;- -;,,,,,,,
16E061614: Tábua;73;71;2;- -;- -;,,,,,,,
16E061616: União das freguesias de Ázere e Covelo;147;145;2;- -;- -;,,,,,,,
16E061617: União das freguesias de Covas e Vila Nova de Oliveirinha;126;126;- -;- -;- -;,,,,,,,
16E061618: União das freguesias de Espariz e Sinde;87;81;7;- -;- -;,,,,,,,
16E061619: União das freguesias de Pinheiro de Coja e Meda de Mouros;108;108;- -;- -;- -;,,,,,,,
16E0617: Vila Nova de Poiares;124;119;5;- -;- -;,,,,,,,
16E061701: Arrifana;47;42;5;- -;- -;,,,,,,,
16E061702: Lavegadas;5;5;- -;- -;- -;,,,,,,,
16E061703: Poiares (Santo André);53;53;- -;- -;- -;,,,,,,,
16E061704: São Miguel de Poiares;19;19;- -;- -;- -;,,,,,,,
16F: Região de Leiria;6847;6480;353;6;9;,,,,,,,
16F1002: Alvaiázere;138;107;31;- -;- -;,,,,,,,
16F100201: Almoster;21;2;19;- -;- -;,,,,,,,
16F100208: Alvaiázere;25;23;2;- -;- -;,,,,,,,
16F100204: Maçãs de Dona Maria;14;14;- -;- -;- -;,,,,,,,
16F100205: Pelmá;20;10;10;- -;- -;,,,,,,,
16F100209: Pussos São Pedro;58;58;- -;- -;- -;,,,,,,,
16F1003: Ansião;348;328;19;1;- -;,,,,,,,
16F100301: Alvorge;139;126;13;- -;- -;,,,,,,,
16F100309: Ansião;66;60;5;1;- -;,,,,,,,
16F100303: Avelar;7;7;- -;- -;- -;,,,,,,,
16F100304: Chão de Couce;26;26;- -;- -;- -;,,,,,,,
16F100306: Pousaflores;29;29;1;- -;- -;,,,,,,,
16F100307: Santiago da Guarda;82;81;1;- -;- -;,,,,,,,
16F1004: Batalha;293;283;7;3;- -;,,,,,,,
16F100401: Batalha;131;131;- -;- -;- -;,,,,,,,
16F100404: Golpilheira;52;52;- -;- -;- -;,,,,,,,
16F100402: Reguengo do Fetal;37;37;- -;- -;- -;,,,,,,,
16F100403: São Mamede;73;63;7;3;- -;,,,,,,,
16F1007: Castanheira de Pêra;14;14;- -;- -;- -;,,,,,,,
16F100703: União das freguesias de Castanheira de Pêra e Coentral;14;14;- -;- -;- -;,,,,,,,
16F1008: Figueiró dos Vinhos;83;70;12;- -;- -;,,,,,,,
16F100801: Aguda;5;5;- -;- -;- -;,,,,,,,
16F100802: Arega;23;13;11;- -;- -;,,,,,,,
16F100803: Campelo;- -;- -;- -;- -;- -;,,,,,,,
16F100806: União das freguesias de Figueiró dos Vinhos e Bairradas;55;53;2;- -;- -;,,,,,,,
16F1009: Leiria;2999;2883;116;- -;- -;,,,,,,,
16F100901: Amor;355;352;3;- -;- -;,,,,,,,
16F100902: Arrabal;40;40;- -;- -;- -;,,,,,,,
16F100925: Bajouca;65;65;- -;- -;- -;,,,,,,,
16F100926: Bidoeira de Cima;53;53;1;- -;- -;,,,,,,,
16F100907: Caranguejeira;280;280;0;- -;- -;,,,,,,,
16F100909: Coimbrão;235;235;0;- -;- -;,,,,,,,
16F100913: Maceira;80;80;- -;- -;- -;,,,,,,,
16F100915: Milagres;122;122;- -;- -;- -;,,,,,,,
16F100921: Regueira de Pontes;61;60;0;- -;- -;,,,,,,,
16F100932: União das freguesias de Colmeias e Memória;108;108;- -;- -;- -;,,,,,,,
16F100933: União das freguesias de Leiria, Pousos, Barreira e Cortes;207;200;7;- -;- -;,,,,,
16F100934: União das freguesias de Marrazes e Barosa;106;74;32;- -;- -;,,,,,,,
16F100935: União das freguesias de Monte Real e Carvide;274;270;4;- -;- -;,,,,,,,
16F100936: União das freguesias de Monte Redondo e Carreira;431;431;- -;- -;- -;,,,,,,,
16F100937: União das freguesias de Parceiros e Azoia;90;90;- -;- -;- -;,,,,,,,
16F100938: União das freguesias de Santa Catarina da Serra e Chainça;126;95;31;- -;- -;,,,,,,,
16F100939: União das freguesias de Santa Eufémia e Boa Vista;100;82;18;- -;- -;,,,,,,,
16F100940: União das freguesias de Souto da Carpalhosa e Ortigosa;267;248;20;- -;- -;,,,,,,,
16F1010: Marinha Grande;104;104;- -;- -;- -;,,,,,,,
16F101001: Marinha Grande;53;53;- -;- -;- -;,,,,,,,
16F101003: Moita;1;1;- -;- -;- -;,,,,,,,
16F101002: Vieira de Leiria;49;49;- -;- -;- -;,,,,,,,
16F1013: Pedrógão Grande;66;66;- -;- -;- -;,,,,,,,
16F101301: Graça;11;11;- -;- -;- -;,,,,,,,
16F101302: Pedrógão Grande;49;49;- -;- -;- -;,,,,,,,
16F101303: Vila Facaia;6;6;- -;- -;- -;,,,,,,,
16F1015: Pombal;2376;2276;91;0;8;,,,,,,,
16F101501: Abiul;208;203;5;- -;- -;,,,,,,,
16F101503: Almagreira;202;193;9;0;- -;,,,,,,,
16F101504: Carnide;70;67;3;- -;- -;,,,,,,,
16F101505: Carriço;159;159;- -;- -;- -;,,,,,,,
16F101506: Louriçal;611;586;18;- -;7;,,,,,,,
16F101515: Meirinhas;22;22;- -;- -;- -;,,,,,,,
16F101508: Pelariga;97;96;1;- -;0;,,,,,,,
16F101509: Pombal;331;309;22;- -;- -;,,,,,,,
16F101510: Redinha;153;150;3;- -;- -;,,,,,,,
16F101518: União das freguesias de Guia, Ilha e Mata Mourisca;245;245;- -;- -;- -;,,,,,,
16F101519: União das freguesias de Santiago e São Simão de Litém e Albergaria dos Doze;121;107;14;- -;- -;,,,,,,,
16F101513: Vermoil;101;101;0;- -;- -;,,,,,,,
16F101514: Vila Cã;55;38;17;0;- -;,,,,,,,
16F1016: Porto de Mós;427;348;76;2;1;,,,,,,,
16F101602: Alqueidão da Serra;34;34;- -;- -;- -;,,,,,,,
16F101605: Calvaria de Cima;15;6;9;- -;- -;,,,,,,,
16F101606: Juncal;45;45;- -;- -;0;,,,,,,,
16F101608: Mira de Aire;11;11;- -;- -;- -;,,,,,,,
16F101609: Pedreiras;12;8;4;- -;- -;,,,,,,,
16F101614: Porto de Mós - São João Baptista e São Pedro;22;22;- -;- -;- -;,,,,,,,
16F101610: São Bento;119;93;25;- -;1;,,,,,,,
16F101613: Serro Ventoso;58;20;38;- -;- -;,,,,,,,
16F101615: União das freguesias de Alvados e Alcaria;35;35;0;- -;- -;,,,,,,,
16F101616: União das freguesias de Arrimal e Mendiga;75;73;- -;2;- -;,,,,,,,
16G: Viseu Dão Lafões;14205;13706;484;6;9;,,,,,,,
16G0901: Aguiar da Beira;1466;1460;0;5;- -;,,,,,,,
16G090102: Carapito;142;142;- -;- -;- -;,,,,,,,
16G090103: Cortiçada;66;66;- -;- -;- -;,,,,,,,
16G090105: Dornelas;177;177;- -;- -;- -;,,,,,,,
16G090106: Eirado;103;103;- -;- -;- -;,,,,,,,
16G090107: Forninhos;79;79;- -;- -;- -;,,,,,,,
16G090109: Pena Verde;437;431;0;5;- -;,,,,,,,
16G090110: Pinheiro;53;53;- -;- -;- -;,,,,,,,
16G090114: União das freguesias de Aguiar da Beira e Coruche;162;162;- -;- -;- -;,,,,,,,
16G090115: União das freguesias de Sequeiros e Gradiz;109;109;- -;- -;- -;,,,,,,,
16G090116: União das freguesias de Souto de Aguiar da Beira e Valverde;139;139;- -;- -;- -;,,,,,,,
16G1802: Carregal do Sal;386;299;86;- -;- -;,,,,,,,
16G180201: Beijós;46;46;- -;- -;- -;,,,,,,,
16G180202: Cabanas de Viriato;109;61;49;- -;- -;,,,,,,,
16G180204: Oliveira do Conde;113;75;38;- -;- -;,,,,,,,
16G180206: Parada;16;16;- -;- -;- -;,,,,,,,
16G180208: União das freguesias de Currelos, Papízios e Sobral;102;102;- -;- -;- -;,,,,,,
16G1803: Castro Daire;1042;1002;39;- -;1;,,,,,,,
16G180301: Almofala;20;17;2;- -;1;,,,,,,,
16G180303: Cabril;40;32;8;- -;- -;,,,,,,,
16G180304: Castro Daire;83;83;- -;- -;- -;,,,,,,,
16G180305: Cujó;5;5;- -;- -;- -;,,,,,,,
16G180309: Gosende;32;30;2;- -;- -;,,,,,,,
16G180312: Mões;213;213;1;- -;- -;,,,,,,,
16G180313: Moledo;132;132;- -;- -;- -;,,,,,,,
16G180314: Monteiras;33;33;- -;- -;- -;,,,,,,,
16G180317: Pepim;36;36;- -;- -;- -;,,,,,,,
16G180319: Pinheiro;34;27;7;- -;- -;,,,,,,,
16G180322: São Joaninho;19;19;- -;- -;- -;,,,,,,,
16G180323: União das freguesias de Mamouros, Alva e Ribolhos;165;160;5;- -;- -;,,,,,,
16G180324: União das freguesias de Mezio e Moura Morta;73;59;14;- -;- -;,,,,,,,
16G180325: União das freguesias de Parada de Ester e Ester;70;69;1;- -;- -;,,,,,,,
16G180326: União das freguesias de Picão e Ermida;15;14;0;- -;- -;,,,,,,,
16G180327: União das freguesias de Reriz e Gafanhão;74;74;- -;- -;- -;,,,,,,,
16G1806: Mangualde;1334;1321;10;0;3;,,,,,,,
16G180601: Abrunhosa-a-Velha;35;32;3;- -;- -;,,,,,,,
16G180602: Alcafache;60;60;- -;- -;- -;,,,,,,,
16G180605: Cunha Baixa;102;98;4;- -;- -;,,,,,,,
16G180606: Espinho;223;223;- -;- -;- -;,,,,,,,
16G180607: Fornos de Maceira Dão;111;111;0;- -;- -;,,,,,,,
16G180608: Freixiosa;5;5;- -;- -;- -;,,,,,,,
16G180614: Quintela de Azurara;27;27;- -;- -;- -;,,,,,,,
16G180616: São João da Fresta;67;67;- -;- -;- -;,,,,,,,
16G180619: União das freguesias de Mangualde, Mesquitela e Cunha Alta;191;188;3;- -;- -;,,,,,,
16G180620: União das freguesias de Moimenta de Maceira Dão e Lobelhe do Mato;100;99;- -;0;0;,,,,,,,
16G180621: União das freguesias de Santiago de Cassurrães e Póvoa de Cervães;249;246;- -;- -;3;,,,,,,,
16G180622: União das freguesias de Tavares (Chãs, Várzea e Travanca);166;166;- -;- -;- -;,,,,,,
16G1809: Nelas;421;375;45;1;1;,,,,,,,
16G180901: Canas de Senhorim;172;143;28;- -;- -;,,,,,,,
16G180908: Lapa do Lobo;42;42;- -;- -;- -;,,,,,,,
16G180903: Nelas;42;26;16;0;- -;,,,,,,,
16G180905: Senhorim;65;65;0;- -;- -;,,,,,,,
16G180910: União das freguesias de Carvalhal Redondo e Aguieira;36;34;1;0;1;,,,,,,,
16G180911: União das freguesias de Santar e Moreira;28;28;- -;- -;- -;,,,,,,,
16G180906: Vilar Seco;37;37;- -;- -;- -;,,,,,,,
16G1810: Oliveira de Frades;1003;968;35;- -;- -;,,,,,,,
16G181002: Arcozelo das Maias;212;205;7;- -;- -;,,,,,,,
16G181005: Pinheiro;146;146;- -;- -;- -;,,,,,,,
16G181007: Ribeiradio;144;143;1;- -;- -;,,,,,,,
16G181008: São João da Serra;83;69;14;- -;- -;,,,,,,,
16G181009: São Vicente de Lafões;72;72;1;- -;- -;,,,,,,,
16G181013: União das freguesias de Arca e Varzielas;70;70;- -;- -;- -;,,,,,,,
16G181014: União das freguesias de Destriz e Reigoso;137;137;- -;- -;- -;,,,,,,,
16G181015: União das freguesias de Oliveira de Frades, Souto de Lafões e Sejães;140;126;13;- -;- -;,,,,,,
16G1811: Penalva do Castelo;617;617;- -;- -;- -;,,,,,,,
16G181102: Castelo de Penalva;101;101;- -;- -;- -;,,,,,,,
16G181103: Esmolfe;32;32;- -;- -;- -;,,,,,,,
16G181104: Germil;27;27;- -;- -;- -;,,,,,,,
16G181105: Ínsua;63;63;- -;- -;- -;,,,,,,,
16G181106: Lusinde;19;19;- -;- -;- -;,,,,,,,
16G181109: Pindo;86;86;- -;- -;- -;,,,,,,,
16G181110: Real;48;48;- -;- -;- -;,,,,,,,
16G181111: Sezures;48;48;- -;- -;- -;,,,,,,,
16G181112: Trancozelos;20;20;- -;- -;- -;,,,,,,,
16G181114: União das freguesias de Antas e Matela;114;114;- -;- -;- -;,,,,,,,
16G181115: União das freguesias de Vila Cova do Covelo/Mareco;61;61;- -;- -;- -;,,,,,,,
16G1814: Santa Comba Dão;515;511;5;- -;- -;,,,,,,,
16G181403: Pinheiro de Ázere;33;33;- -;- -;- -;,,,,,,,
16G181405: São Joaninho;34;34;- -;- -;- -;,,,,,,,
16G181406: São João de Areias;152;147;5;- -;- -;,,,,,,,
16G181410: União das freguesias de Ovoa e Vimieiro;135;135;- -;- -;- -;,,,,,,,
16G181411: União das freguesias de Santa Comba Dão e Couto do Mosteiro;71;71;- -;- -;- -;,,,,,,,
16G181412: União das freguesias de Treixedo e Nagozela;91;91;- -;- -;- -;,,,,,,,
16G1816: São Pedro do Sul;1584;1533;49;0;1;,,,,,,,
16G181602: Bordonhos;35;34;1;- -;- -;,,,,,,,
16G181606: Figueiredo de Alva;68;68;- -;- -;- -;,,,,,,,
16G181607: Manhouce;119;119;- -;- -;- -;,,,,,,,
16G181608: Pindelo dos Milagres;86;86;- -;- -;0;,,,,,,,
16G181609: Pinho;108;108;- -;0;0;,,,,,,,
16G181612: São Félix;47;46;1;- -;- -;,,,,,,,
16G181615: Serrazes;104;104;- -;- -;- -;,,,,,,,
16G181616: Sul;100;99;- -;- -;0;,,,,,,,
16G181620: União das freguesias de Carvalhais e Candal;177;167;10;- -;- -;,,,,,,,
16G181621: União das freguesias de Santa Cruz da Trapa e São Cristóvão de Lafões;147;147;- -;- -;0;,,,,,,,
16G181622: União das freguesias de São Martinho das Moitas e Covas do Rio;80;53;27;0;- -;,,,,,,,
16G181623: União das freguesias de São Pedro do Sul, Várzea e Baiões;223;215;8;- -;- -;,,,,,,
16G181617: Valadares;96;93;3;- -;- -;,,,,,,,
16G181619: Vila Maior;193;193;- -;- -;- -;,,,,,,,
16G1817: Sátão;1041;1037;4;- -;- -;,,,,,,,
16G181702: Avelal;58;58;- -;- -;- -;,,,,,,,
16G181704: Ferreira de Aves;445;443;2;- -;- -;,,,,,,,
16G181706: Mioma;79;78;1;- -;- -;,,,,,,,
16G181707: Rio de Moinhos;45;44;1;- -;- -;,,,,,,,
16G181709: São Miguel de Vila Boa;108;108;- -;- -;- -;,,,,,,,
16G181710: Sátão;144;144;0;- -;- -;,,,,,,,
16G181711: Silvã de Cima;26;26;- -;- -;- -;,,,,,,,
16G181713: União das freguesias de Águas Boas e Forles;49;48;1;- -;- -;,,,,,,,
16G181714: União das freguesias de Romãs, Decermilo e Vila Longa;87;87;- -;- -;- -;,,,,,,
16G1821: Tondela;1352;1348;4;- -;0;,,,,,,,
16G182102: Campo de Besteiros;55;55;- -;- -;- -;,,,,,,,
16G182103: Canas de Santa Maria;75;75;- -;- -;- -;,,,,,,,
16G182105: Castelões;109;108;0;- -;0;,,,,,,,
16G182106: Dardavaz;71;70;0;- -;- -;,,,,,,,
16G182107: Ferreirós do Dão;15;15;- -;- -;- -;,,,,,,,
16G182108: Guardão;35;35;- -;- -;- -;,,,,,,,
16G182109: Lajeosa do Dão;87;87;- -;- -;- -;,,,,,,,
16G182110: Lobão da Beira;126;126;0;- -;- -;,,,,,,,
16G182111: Molelos;78;78;- -;- -;- -;,,,,,,,
16G182116: Parada de Gonta;14;14;- -;- -;- -;,,,,,,,
16G182118: Santiago de Besteiros;52;52;- -;- -;- -;,,,,,,,
16G182122: Tonda;33;33;- -;- -;- -;,,,,,,,
16G182127: União das freguesias de Barreiro de Besteiros e Tourigo;147;147;- -;- -;- -;,,,,,,,
16G182128: União das freguesias de Caparrosa e Silvares;70;70;- -;- -;- -;,,,,,,,
16G182129: União das freguesias de Mouraz e Vila Nova da Rainha;81;81;- -;- -;- -;,,,,,,,
16G182130: União das freguesias de São João do Monte e Mosteirinho;106;106;- -;- -;- -;,,,,,,,
16G182131: União das freguesias de São Miguel do Outeiro e Sabugosa;57;57;- -;- -;- -;,,,,,,,
16G182132: União das freguesias de Tondela e Nandufe;46;46;- -;- -;- -;,,,,,,,
16G182133: União das freguesias de Vilar de Besteiros e Mosteiro de Fráguas;94;91;3;- -;- -;,,,,,,,
16G1822: Vila Nova de Paiva;699;507;192;- -;- -;,,,,,,,
16G182203: Pendilhe;81;80;2;- -;- -;,,,,,,,
16G182204: Queiriga;42;42;- -;- -;- -;,,,,,,,
16G182205: Touro;269;269;- -;- -;- -;,,,,,,,
16G182208: União das freguesias de Vila Nova de Paiva, Alhais e Fráguas;163;103;60;- -;- -;,,,,,,
16G182206: Vila Cova à Coelheira;143;13;130;- -;- -;,,,,,,,
16G1823: Viseu;1847;1830;15;- -;3;,,,,,,,
16G182301: Abraveses;63;60;3;- -;- -;,,,,,,,
16G182304: Bodiosa;55;55;- -;- -;- -;,,,,,,,
16G182305: Calde;94;94;- -;- -;- -;,,,,,,,
16G182306: Campo;36;35;0;- -;- -;,,,,,,,
16G182307: Cavernães;89;89;- -;- -;- -;,,,,,,,
16G182310: Cota;91;90;1;- -;- -;,,,,,,,
16G182337: Coutos de Viseu;55;55;- -;- -;- -;,,,,,,,
16G182315: Fragosela;40;40;- -;- -;- -;,,,,,,,
16G182316: Lordosa;58;58;- -;- -;- -;,,,,,,,
16G182318: Mundão;40;39;1;- -;- -;,,,,,,,
16G182319: Orgens;13;13;- -;- -;- -;,,,,,,,
16G182320: Povolide;87;85;- -;- -;3;,,,,,,,
16G182321: Ranhados;49;49;- -;- -;- -;,,,,,,,
16G182339: Repeses e São Salvador;11;11;- -;- -;- -;,,,,,,,
16G182322: Ribafeita;53;53;- -;- -;- -;,,,,,,,
16G182323: Rio de Loba;34;34;- -;- -;- -;,,,,,,,
16G182325: Santos Evos;122;122;- -;- -;- -;,,,,,,,
16G182340: São Cipriano e Vil de Souto;85;85;- -;- -;- -;,,,,,,,
16G182327: São João de Lourosa;116;107;9;- -;- -;,,,,,,,
16G182329: São Pedro de France;136;136;- -;- -;- -;,,,,,,,
16G182317: Silgueiros;115;114;0;- -;- -;,,,,,,,
16G182335: União das freguesias de Barreiros e Cepões;184;184;- -;- -;- -;,,,,,,,
16G182336: União das freguesias de Boa Aldeia, Farminhão e Torredeita;144;143;1;- -;- -;,,,,,,
16G182338: Faíl e Vila Chã de Sá;67;67;0;- -;- -;,,,,,,,
16G182341: Viseu;12;12;- -;- -;- -;,,,,,,,
16G1824: Vouzela;899;899;0;- -;- -;,,,,,,,
16G182401: Alcofra;95;95;- -;- -;- -;,,,,,,,
16G182403: Campia;212;212;- -;- -;- -;,,,,,,,
16G182407: Fornelo do Monte;10;10;- -;- -;- -;,,,,,,,
16G182409: Queirã;128;128;- -;- -;- -;,,,,,,,
16G182410: São Miguel do Mato;29;29;- -;- -;- -;,,,,,,,
16G182413: União das freguesias de Cambra e Carvalhal de Vermilhas;136;136;- -;- -;- -;,,,,,,,
16G182414: União das freguesias de Fataunços e Figueiredo das Donas;77;77;- -;- -;- -;,,,,,,,
16G182415: União das freguesias de Vouzela e Paços de Vilharigues;102;102;- -;- -;- -;,,,,,,,
16G182411: Ventosa;110;110;0;- -;- -;,,,,,,,
16H: Beira Baixa;33326;25733;6995;124;474;,,,,,,,
16H0502: Castelo Branco;9042;7555;1402;1;84;,,,,,,,
16H050201: Alcains;1070;1070;- -;- -;- -;,,,,,,,
16H050202: Almaceda;22;22;- -;- -;- -;,,,,,,,
16H050203: Benquerenças;132;100;31;1;- -;,,,,,,,
16H050205: Castelo Branco;1208;880;304;- -;24;,,,,,,,
16H050211: Lardosa;925;925;- -;- -;- -;,,,,,,,
16H050212: Louriçal do Campo;327;321;6;- -;- -;,,,,,,,
16H050214: Malpica do Tejo;929;783;146;- -;- -;,,,,,,,
16H050216: Monforte da Beira;738;447;266;- -;25;,,,,,,,
16H050220: Salgueiro do Campo;39;13;- -;- -;26;,,,,,,,
16H050221: Santo André das Tojeiras;56;45;11;- -;- -;,,,,,,,
16H050222: São Vicente da Beira;570;570;0;- -;- -;,,,,,,,
16H050223: Sarzedas;328;223;96;- -;9;,,,,,,,
16H050225: Tinalhas;262;246;16;- -;- -;,,,,,,,
16H050226: União das freguesias de Cebolais de Cima e Retaxo;85;41;44;- -;- -;,,,,,,,
16H050227: União das freguesias de Escalos de Baixo e Mata;824;671;152;- -;- -;,,,,,,,
16H050228: União das freguesias de Escalos de Cima e Lousa;473;266;208;- -;- -;,,,,,,,
16H050229: União das freguesias de Freixial e Juncal do Campo;116;115;1;- -;- -;,,,,,,,
16H050230: União das freguesias de Ninho do Açor e Sobral do Campo;432;364;68;- -;- -;,,,,,,,
16H050231: União das freguesias de Póvoa de Rio de Moinhos e Cafede;506;452;53;- -;0;,,,,,,,
16H0505: Idanha-a-Nova;18753;13698;4801;122;132;,,,,,,,
16H050502: Aldeia de Santa Margarida;157;114;43;- -;- -;,,,,,,,
16H050505: Ladoeiro;1834;1333;454;- -;47;,,,,,,,
16H050506: Medelim;963;502;461;- -;- -;,,,,,,,
16H050509: Oledo;435;6;429;- -;- -;,,,,,,,
16H050510: Penha Garcia;470;315;155;- -;- -;,,,,,,,
16H050511: Proença-a-Velha;141;34;107;- -;- -;,,,,,,,
16H050512: Rosmaninhal;3451;3365;85;- -;- -;,,,,,,,
16H050514: São Miguel de Acha;764;595;169;- -;- -;,,,,,,,
16H050516: Toulões;428;346;82;- -;- -;,,,,,,,
16H050518: União das freguesias de Idanha-a-Nova e Alcafozes;4909;2764;1938;122;85;,,,,,,,
16H050519: União das freguesias de Monfortinho e Salvaterra do Extremo;1432;1071;361;- -;- -;,,,,,,,
16H050520: União das freguesias de Monsanto e Idanha-a-Velha;1649;1384;265;- -;- -;,,,,,,,
16H050521: União das freguesias de Zebreira e Segura;2122;1869;253;- -;- -;,,,,,,,
16H0506: Oleiros;181;181;1;- -;- -;,,,,,,,
16H050601: Álvaro;12;12;- -;- -;- -;,,,,,,,
16H050603: Cambas;8;8;- -;- -;- -;,,,,,,,
16H050613: Estreito-Vilar Barroco;22;22;- -;- -;- -;,,,,,,,
16H050605: Isna;24;24;- -;- -;- -;,,,,,,,
16H050606: Madeirã;4;4;- -;- -;- -;,,,,,,,
16H050607: Mosteiro;6;6;- -;- -;- -;,,,,,,,
16H050614: Oleiros-Amieira;85;85;- -;- -;- -;,,,,,,,
