
Quadro extraído em 17 de Outubro de 2022 (00:04:15)
http://www.ine.pt



Localização geográfica (NUTS - 2013) (1) ;Volume de trabalho da mão-de-obra agrícola (UTA) por Localização geográfica (NUTS - 2013) e Tipo de mão-de-obra -  Decenal (2) ;;;;;;;;;
;Período de referência dos dados;;;;;;;;;
170150313: União das freguesias de Caparica e Trafaria;85;79;43;14;22;7;5;2;0;
170150314: União das freguesias de Charneca de Caparica e Sobreda;60;58;30;17;11;2;1;1;0;
170150315: União das freguesias de Laranjeiro e Feijó;4;2;1;1;x;2;2;0;0;
1701115: Amadora;25;18;12;4;2;7;6;1;0;
170111512: Alfragide;2;2;1;1;x;0;0;0;0;
170111513: Águas Livres;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170111514: Encosta do Sol;3;2;2;0;x;1;1;0;0;
170111515: Falagueira-Venda Nova;5;1;1;0;x;4;4;0;0;
170111516: Mina de Água;13;12;7;3;2;2;1;0;0;
170111517: Venteira;0;0;0;x;x;0;0;0;0;
1701504: Barreiro;101;95;55;26;14;6;3;3;0;
170150407: Santo António da Charneca;74;73;40;20;12;2;0;1;0;
170150409: União das freguesias de Alto do Seixalinho, Santo André e Verderena;6;5;3;0;1;2;1;1;0;
170150410: União das freguesias de Barreiro e Lavradio;1;0;0;x;x;1;1;0;0;
170150411: União das freguesias de Palhais e Coina;19;18;11;5;1;1;1;0;0;
1701105: Cascais;138;96;63;23;10;42;39;3;0;
170110501: Alcabideche;66;51;32;14;5;15;14;1;0;
170110506: São Domingos de Rana;39;19;12;2;6;20;19;1;0;
170110507: União das freguesias de Carcavelos e Parede;3;2;1;1;x;1;1;0;0;
170110508: União das freguesias de Cascais e Estoril;30;25;19;6;0;6;5;0;0;
1701106: Lisboa;1;1;1;x;x;0;0;0;0;
170110601: Ajuda;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110602: Alcântara;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110654: Alvalade;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110655: Areeiro;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110656: Arroios;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110657: Avenidas Novas;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110607: Beato;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110658: Belém;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110608: Benfica;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110659: Campo de Ourique;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110610: Campolide;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110611: Carnide;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110660: Estrela;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110618: Lumiar;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110621: Marvila;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110661: Misericórdia;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110633: Olivais;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110662: Parque das Nações;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110663: Penha de França;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110664: Santa Clara;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110665: Santa Maria Maior;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110666: Santo António;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110639: São Domingos de Benfica;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110667: São Vicente;- -;- -;- -;- -;- -;- -;- -;- -;- -;
1701107: Loures;1235;1007;553;329;124;228;143;82;3;
170110702: Bucelas;249;179;96;58;25;71;44;26;1;
170110705: Fanhões;97;91;50;31;10;6;4;2;0;
170110707: Loures;456;371;202;131;39;85;50;34;0;
170110708: Lousa;185;164;84;52;29;21;16;4;0;
170110731: União das freguesias de Camarate, Unhos e Apelação;41;34;22;8;5;7;5;2;0;
170110726: União das freguesias de Moscavide e Portela;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170110727: União das freguesias de Sacavém e Prior Velho;3;2;1;1;x;1;1;0;0;
170110728: União das freguesias de Santa Iria de Azoia, São João da Talha e Bobadela;18;14;10;2;2;4;4;0;0;
170110729: União das freguesias de Santo Antão e São Julião do Tojal;149;120;69;39;12;29;17;11;1;
170110730: União das freguesias de Santo António dos Cavaleiros e Frielas;36;32;21;8;4;3;0;3;0;
1701109: Mafra;3161;2722;1504;807;411;440;241;187;12;
170110902: Carvoeira;68;66;37;18;11;1;0;1;0;
170110904: Encarnação;433;378;184;111;84;55;26;27;2;
170110906: Ericeira;72;59;27;20;12;13;9;4;0;
170110909: Mafra;382;321;178;99;43;62;41;19;2;
170110911: Milharado;436;393;226;120;47;44;33;9;2;
170110913: Santo Isidoro;196;149;97;38;15;47;30;16;1;
170110918: União das freguesias de Azueira e Sobral da Abelheira;509;414;242;113;59;95;32;61;2;
170110919: União das freguesias de Enxara do Bispo, Gradil e Vila Franca do Rosário;468;409;215;120;73;59;19;39;1;
170110920: União das freguesias de Igreja Nova e Cheleiros;272;264;151;85;28;8;2;5;1;
170110921: União das freguesias de Malveira e São Miguel de Alcainça;93;72;43;20;10;21;18;2;0;
170110922: União das freguesias de Venda do Pinheiro e Santo Estêvão das Galés;233;198;105;64;29;35;30;4;1;
1701506: Moita;530;426;211;137;78;104;92;10;2;
170150601: Alhos Vedros;145;121;68;37;16;24;20;4;1;
170150603: Moita;365;295;137;99;59;71;64;5;2;
170150607: União das freguesias de Baixa da Banheira e Vale da Amoreira;6;0;0;x;x;6;5;1;0;
170150608: União das freguesias de Gaio-Rosário e Sarilhos Pequenos;13;10;6;1;2;4;3;1;0;
1701507: Montijo;1982;1098;596;321;181;884;514;360;10;
170150701: Canha;635;193;107;63;23;443;266;174;2;
170150704: Sarilhos Grandes;243;151;77;42;32;93;81;10;1;
170150709: União das freguesias de Atalaia e Alto Estanqueiro-Jardia;305;243;122;81;40;62;32;30;1;
170150710: União das freguesias de Montijo e Afonsoeiro;163;112;66;27;19;51;19;31;1;
170150711: União das freguesias de Pegões;635;400;224;108;68;235;115;115;5;
1701116: Odivelas;99;73;42;20;11;26;19;7;0;
170111603: Odivelas;11;11;6;1;4;0;0;0;0;
170111608: União das freguesias de Pontinha e Famões;24;11;6;4;1;13;9;4;0;
170111609: União das freguesias de Póvoa de Santo Adrião e Olival Basto;17;15;10;5;1;2;0;2;0;
170111610: União das freguesias de Ramada e Caneças;46;35;20;10;6;11;9;2;0;
1701110: Oeiras;47;25;16;7;2;23;22;1;0;
170111002: Barcarena;19;11;7;4;1;8;8;0;0;
170111009: Porto Salvo;5;5;4;1;0;0;0;0;0;
170111012: União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170111013: União das freguesias de Carnaxide e Queijas;7;3;2;1;x;4;4;0;0;
170111014: União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias;17;6;4;2;1;11;10;1;0;
1701508: Palmela;3880;2413;1357;761;295;1467;764;676;27;
170150802: Palmela;971;560;329;162;69;412;182;223;6;
170150803: Pinhal Novo;1005;719;381;261;76;287;180;99;8;
170150804: Quinta do Anjo;451;282;175;74;33;169;119;48;2;
170150806: União das freguesias de Poceirão e Marateca;1452;853;472;265;117;600;283;307;10;
1701510: Seixal;120;98;52;26;20;22;20;2;0;
170151002: Amora;24;21;11;4;6;2;2;0;0;
170151005: Corroios;6;5;3;1;1;1;1;0;0;
170151006: Fernão Ferro;44;41;21;12;8;3;2;1;0;
170151007: União das freguesias do Seixal, Arrentela e Aldeia de Paio Pires;46;30;17;8;5;16;15;1;0;
1701511: Sesimbra;435;386;218;133;35;50;43;5;1;
170151103: Quinta do Conde;3;2;2;x;x;1;1;0;0;
170151101: Sesimbra (Castelo);432;383;215;133;35;49;42;5;1;
170151102: Sesimbra (Santiago);1;1;1;0;0;0;0;0;0;
1701512: Setúbal;806;528;291;170;67;278;198;78;2;
170151207: Gâmbia-Pontes-Alto da Guerra;297;207;109;79;19;90;53;37;0;
170151208: Sado;104;86;44;34;8;19;17;2;0;
170151205: Setúbal (São Sebastião);62;42;24;8;10;20;9;11;0;
170151209: União das freguesias de Azeitão (São Lourenço e São Simão);229;135;78;34;23;94;73;20;1;
170151210: União das freguesias de Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça);113;58;37;15;6;56;46;9;1;
1701111: Sintra;2189;1707;996;491;220;482;385;95;3;
170111102: Algueirão-Mem Martins;104;51;30;12;9;53;52;0;0;
170111115: Casal de Cambra;2;2;1;1;0;0;0;0;0;
170111105: Colares;186;143;98;31;14;44;37;6;0;
170111108: Rio de Mouro;39;28;20;5;3;11;10;2;0;
170111122: União das freguesias de Agualva e Mira-Sintra;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170111123: União das freguesias de Almargem do Bispo, Pêro Pinheiro e Montelavar;846;733;394;253;86;113;93;20;0;
170111125: União das freguesias de Massamá e Monte Abraão;- -;- -;- -;- -;- -;- -;- -;- -;- -;
170111126: União das freguesias de Queluz e Belas;117;25;14;6;5;92;91;1;0;
170111127: União das freguesias de São João das Lampas e Terrugem;684;612;352;164;96;72;37;34;1;
170111128: União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim);203;106;82;16;7;97;65;31;1;
170111124: União das freguesias do Cacém e São Marcos;- -;- -;- -;- -;- -;- -;- -;- -;- -;
1701114: Vila Franca de Xira;1054;749;392;200;158;305;156;142;7;
170111412: União das freguesias de Alhandra, São João dos Montes e Calhandriz;338;321;154;82;85;17;11;5;2;
170111413: União das freguesias de Alverca do Ribatejo e Sobralinho;90;70;40;21;9;19;15;4;0;
170111414: União das freguesias de Castanheira do Ribatejo e Cachoeiras;210;140;76;36;27;70;25;44;1;
170111415: União das freguesias de Póvoa de Santa Iria e Forte da Casa;2;2;1;1;x;0;0;0;0;
170111408: Vialonga;85;73;42;20;12;12;8;4;1;
170111409: Vila Franca de Xira;328;143;79;40;25;185;98;84;3;
18: Alentejo;63731;36786;22706;9749;4332;26945;15738;10544;663;
181: Alentejo Litoral;7410;4484;2775;1198;512;2926;1854;973;99;
1811501: Alcácer do Sal;1670;874;512;234;128;796;535;238;22;
181150106: Comporta;229;203;121;62;20;26;19;2;5;
181150105: São Martinho;17;8;5;1;2;9;7;2;0;
181150104: Torrão;531;219;134;55;30;312;181;125;6;
181150107: União das freguesias de Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana;893;444;252;115;77;449;328;110;11;
1811505: Grândola;1233;944;569;270;106;289;199;81;9;
181150501: Azinheira dos Barros e São Mamede do Sádão;113;71;44;16;12;42;32;9;1;
181150505: Carvalhal;119;87;52;27;8;32;27;4;1;
181150503: Melides;293;269;154;86;30;23;14;8;1;
181150506: União das freguesias de Grândola e Santa Margarida da Serra;708;517;320;142;56;191;126;60;5;
1810211: Odemira;2499;1379;870;361;149;1120;654;424;43;
181021116: Boavista dos Pinheiros;- -;- -;- -;- -;- -;- -;- -;- -;- -;
181021118: Colos;78;43;28;8;7;35;24;10;1;
181021117: Longueira/Almograve;- -;- -;- -;- -;- -;- -;- -;- -;- -;
181021115: Luzianes-Gare;72;66;42;16;9;6;3;2;1;
181021102: Relíquias;120;95;57;25;13;25;20;4;1;
181021103: Sabóia;104;98;53;35;10;6;4;1;1;
181021119: Santa Clara-a-Velha;91;87;53;21;13;4;2;2;1;
181021106: São Luís;107;76;50;19;7;31;26;4;2;
181021107: São Martinho das Amoreiras;142;126;77;32;17;16;9;6;1;
181021120: São Salvador e Santa Maria;553;218;135;58;25;335;172;146;17;
181021121: São Teotónio;1002;406;266;111;30;596;349;233;14;
181021122: Vale de Santiago;67;36;22;7;7;31;26;4;1;
181021111: Vila Nova de Milfontes;109;97;68;23;7;12;9;2;1;
1811509: Santiago do Cacém;1830;1159;743;302;113;671;426;222;23;
181150901: Abela;151;70;47;15;8;81;54;25;2;
181150902: Alvalade;304;90;63;18;10;214;138;67;8;
181150903: Cercal;253;187;126;42;19;67;47;16;4;
181150904: Ermidas-Sado;93;59;40;14;5;34;20;13;1;
181150907: Santo André;242;208;131;67;10;34;12;20;1;
181150910: São Francisco da Serra;92;70;44;15;11;22;14;6;2;
181150912: União das freguesias de Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra;485;347;213;96;38;138;80;55;3;
181150913: União das freguesias de São Domingos e Vale de Água;209;127;80;36;12;82;61;19;2;
1811513: Sines;178;129;81;32;16;50;40;8;2;
181151302: Porto Covo;61;44;28;12;4;17;14;2;1;
181151301: Sines;118;85;52;20;12;33;26;6;1;
184: Baixo Alentejo;11175;6377;4271;1313;793;4798;2873;1781;143;
1840201: Aljustrel;619;352;255;57;40;267;205;47;15;
184020102: Ervidel;42;29;23;3;2;14;10;2;1;
184020103: Messejana;144;80;54;15;11;64;54;9;2;
184020104: São João de Negrilhos;194;142;97;28;16;53;20;27;5;
184020106: União das freguesias de Aljustrel e Rio de Moinhos;238;102;81;10;11;136;120;9;7;
1840202: Almodôvar;652;572;364;132;75;80;56;19;5;
184020208: Aldeia dos Fernandes;16;16;12;4;1;0;0;0;0;
184020203: Rosário;58;43;30;9;4;15;11;4;0;
184020205: Santa Cruz;73;61;39;12;10;13;10;3;0;
184020206: São Barnabé;128;125;71;37;17;3;2;0;1;
184020209: União das freguesias de Almodôvar e Graça dos Padrões;225;186;118;39;29;40;27;11;2;
184020210: União das freguesias de Santa Clara-a-Nova e Gomes Aires;150;141;95;32;15;9;6;1;2;
1840203: Alvito;337;178;121;42;15;159;105;49;5;
184020301: Alvito;198;86;58;22;7;111;67;40;4;
184020302: Vila Nova da Baronia;139;91;63;20;8;48;38;9;1;
1840204: Barrancos;109;78;64;9;6;31;17;14;0;
184020401: Barrancos;109;78;64;9;6;31;17;14;0;
1840205: Beja;1618;788;585;103;101;830;638;163;29;
184020502: Baleizão;156;49;35;7;7;106;85;17;4;
184020503: Beringel;56;33;28;2;3;23;17;5;1;
184020504: Cabeça Gorda;117;68;49;9;10;49;28;19;2;
184020506: Nossa Senhora das Neves;162;116;72;22;23;45;37;7;2;
184020510: Santa Clara de Louredo;73;23;19;2;3;50;40;7;3;
184020516: São Matias;81;38;31;3;4;44;34;8;2;
184020519: União das freguesias de Albernoa e Trindade;176;69;54;9;6;107;92;12;3;
184020520: União das freguesias de Beja (Salvador e Santa Maria da Feira);142;68;45;11;13;74;59;13;1;
184020521: União das freguesias de Beja (Santiago Maior e São João Baptista);98;45;33;9;3;54;47;6;1;
184020522: União das freguesias de Salvada e Quintos;226;108;85;11;12;119;81;33;5;
184020523: União das freguesias de Santa Vitória e Mombeja;235;116;92;10;14;120;89;28;3;
184020524: União das freguesias de Trigaches e São Brissos;97;57;44;8;5;40;31;8;1;
1840206: Castro Verde;451;262;170;52;41;189;159;24;6;
184020603: Entradas;53;31;21;5;5;22;17;4;1;
184020604: Santa Bárbara de Padrões;36;31;22;5;3;5;3;2;0;
184020605: São Marcos da Ataboeira;60;30;18;6;6;30;21;8;1;
184020606: União das freguesias de Castro Verde e Casével;301;170;108;35;27;131;119;9;4;
1840207: Cuba;425;223;164;40;18;202;109;88;6;
184020701: Cuba;180;79;63;8;8;101;51;47;3;
184020702: Faro do Alentejo;87;39;22;14;3;48;45;1;2;
184020703: Vila Alva;103;64;48;12;4;39;7;31;0;
184020704: Vila Ruiva;55;41;32;7;3;14;5;9;1;
1840208: Ferreira do Alentejo;980;486;343;92;51;493;312;160;21;
184020803: Figueira dos Cavaleiros;235;128;92;24;12;107;48;54;6;
184020804: Odivelas;54;29;21;6;1;25;13;8;4;
184020807: União das freguesias de Alfundão e Peroguarda;139;53;32;11;9;86;38;46;3;
184020808: União das freguesias de Ferreira do Alentejo e Canhestros;552;277;198;51;28;275;213;53;9;
1840209: Mértola;860;578;368;124;87;282;214;60;8;
184020901: Alcaria Ruiva;190;87;63;14;11;103;73;28;2;
184020902: Corte do Pinto;86;79;46;17;16;7;5;2;1;
184020903: Espírito Santo;75;59;37;10;12;16;11;4;1;
184020904: Mértola;188;133;86;29;18;55;44;10;1;
184020905: Santana de Cambas;113;95;62;19;15;18;13;4;1;
184020906: São João dos Caldeireiros;60;28;18;9;2;32;28;3;1;
184020910: União das freguesias de São Miguel do Pinheiro, São Pedro de Solis e São Sebastião dos Carros;148;97;56;28;13;51;41;9;2;
1840210: Moura;1610;834;551;179;104;775;291;464;21;
184021001: Amareleja;200;131;89;26;16;69;28;40;1;
184021002: Póvoa de São Miguel;319;195;138;34;23;124;42;79;3;
184021008: Sobral da Adiça;209;96;59;19;18;113;39;73;2;
184021009: União das freguesias de Moura (Santo Agostinho e São João Baptista) e Santo Amador;653;285;179;75;32;368;122;232;14;
184021010: União das freguesias de Safara e Santo Aleixo da Restauração;229;128;87;26;15;101;59;40;1;
1840212: Ourique;607;437;290;101;47;170;144;21;5;
184021203: Ourique;209;119;79;22;18;90;81;9;1;
184021206: Santana da Serra;209;201;132;56;13;7;5;1;2;
184021207: União das freguesias de Garvão e Santa Luzia;82;56;35;13;8;26;19;6;1;
184021208: União das freguesias de Panoias e Conceição;107;62;44;9;8;46;39;6;1;
1840213: Serpa;2100;1186;734;300;152;914;428;471;15;
184021302: Brinches;211;84;51;18;15;127;40;84;3;
184021303: Pias;455;227;148;55;23;228;62;162;4;
184021308: União das freguesias de Serpa (Salvador e Santa Maria);664;385;222;109;54;279;186;90;3;
184021309: União das freguesias de Vila Nova de São Bento e Vale de Vargo;587;372;225;96;51;215;109;102;4;
184021307: Vila Verde de Ficalho;183;118;87;22;10;64;30;33;2;
1840214: Vidigueira;809;403;263;83;57;406;198;202;7;
184021401: Pedrógão;170;54;35;13;6;116;58;57;1;
184021402: Selmes;297;118;74;23;20;179;97;78;4;
184021403: Vidigueira;178;105;70;20;15;73;28;44;1;
184021404: Vila de Frades;165;127;84;26;16;38;14;23;1;
185: Lezíria do Tejo;19569;11765;6655;3672;1438;7804;3902;3720;182;
1851403: Almeirim;2271;1303;717;434;152;968;168;785;15;
185140301: Almeirim;865;489;272;166;51;376;82;289;4;
185140302: Benfica do Ribatejo;538;228;114;81;33;310;66;240;4;
185140303: Fazendas de Almeirim;797;558;313;180;65;239;7;227;5;
185140304: Raposa;71;28;18;7;3;43;13;29;1;
1851404: Alpiarça;1275;732;411;253;69;543;171;368;5;
185140401: Alpiarça;1275;732;411;253;69;543;171;368;5;
1851103: Azambuja;2010;1324;787;357;180;685;318;352;16;
185110301: Alcoentre;395;319;184;93;42;76;24;51;1;
185110302: Aveiras de Baixo;153;93;54;26;13;60;51;9;1;
185110303: Aveiras de Cima;335;243;139;62;42;93;37;54;1;
185110304: Azambuja;508;199;114;58;27;309;177;125;7;
185110310: União das freguesias de Manique do Intendente, Vila Nova de São Pedro e Maçussa;510;391;245;97;48;120;19;98;4;
185110306: Vale do Paraíso;78;69;42;19;8;9;2;7;0;
185110307: Vila Nova da Rainha;30;11;8;2;1;19;9;8;1;
1851405: Benavente;1327;490;288;147;56;836;650;173;14;
185140504: Barrosa;33;17;12;4;0;17;13;3;0;
185140501: Benavente;462;186;124;52;10;277;203;70;4;
185140502: Samora Correia;647;172;95;52;25;475;395;71;9;
185140503: Santo Estêvão;185;116;57;39;21;68;38;29;1;
1851406: Cartaxo;1487;837;493;233;112;650;362;281;7;
185140604: Pontével;492;317;176;98;44;175;125;49;1;
185140610: União das freguesias de Ereira e Lapa;178;141;80;38;23;36;5;31;1;
185140609: União das freguesias do Cartaxo e Vale da Pinta;240;132;88;35;9;108;79;29;1;
185140605: Valada;277;79;45;18;16;198;81;113;3;
185140608: Vale da Pedra;93;69;41;19;8;24;18;6;0;
185140607: Vila Chã de Ourique;207;98;62;26;11;108;53;54;1;
1851407: Chamusca;1037;600;359;182;59;437;216;179;42;
185140707: Carregueira;158;144;84;50;10;14;5;5;4;
185140704: Ulme;96;58;38;17;3;38;8;17;13;
185140708: União das freguesias da Chamusca e Pinheiro Grande;335;187;113;51;23;148;49;83;16;
185140709: União das freguesias de Parreira e Chouto;277;147;86;46;16;129;88;34;8;
185140705: Vale de Cavalos;172;64;38;18;8;108;66;40;2;
1851409: Coruche;2150;1075;601;351;123;1075;645;406;24;
185140907: Biscainho;219;113;54;45;14;106;79;25;1;
185140905: Branca;310;171;89;68;14;139;95;43;2;
185140902: Couço;390;102;71;25;6;288;148;134;5;
185140908: Santana do Mato;138;79;49;21;9;59;41;17;2;
185140903: São José da Lamarosa;224;147;76;46;24;78;36;40;2;
185140909: União das freguesias de Coruche, Fajarda e Erra;869;464;263;146;55;405;246;147;12;
1851412: Golegã;621;293;191;72;31;327;143;180;5;
185141201: Azinhaga;191;90;60;22;8;101;41;58;2;
185141202: Golegã;380;177;116;41;20;202;92;108;2;
185141203: Pombalinho;50;26;16;8;3;24;9;14;1;
1851414: Rio Maior;2014;1689;910;574;205;326;174;141;11;
185141401: Alcobertas;329;323;167;120;36;7;4;2;1;
185141402: Arrouquelas;95;73;41;24;9;22;10;11;0;
185141410: Asseiceira;65;59;32;21;6;7;5;1;1;
185141405: Fráguas;176;146;72;45;29;30;11;19;1;
185141408: Rio Maior;621;506;285;166;54;115;62;49;4;
185141411: São Sebastião;58;52;28;23;1;7;3;3;0;
185141415: União das freguesias de Azambujeira e Malaqueijo;173;147;82;49;16;27;6;19;1;
185141416: União das freguesias de Marmeleira e Assentiz;116;87;50;24;13;29;15;13;1;
185141417: União das freguesias de Outeiro da Cortiçada e Arruda dos Pisões;186;165;80;58;28;21;7;13;1;
185141418: União das freguesias de São João da Ribeira e Ribeira de São João;195;133;75;45;14;62;50;10;2;
1851415: Salvaterra de Magos;1410;777;427;264;86;633;284;338;11;
185141502: Marinhais;283;190;101;66;24;93;49;41;3;
185141503: Muge;234;57;31;15;11;177;114;62;1;
185141507: União das freguesias de Glória do Ribatejo e Granho;187;115;59;44;12;73;1;70;2;
185141508: União das freguesias de Salvaterra de Magos e Foros de Salvaterra;706;416;236;140;40;290;121;164;5;
1851416: Santarém;3967;2643;1472;805;366;1324;773;517;34;
185141601: Abitureiras;179;128;71;43;14;51;41;8;1;
185141602: Abrã;71;62;32;22;8;9;3;6;1;
185141604: Alcanede;504;462;238;144;80;42;8;29;4;
185141605: Alcanhões;188;67;39;15;13;121;30;90;2;
185141606: Almoster;280;193;111;64;18;87;66;19;1;
185141607: Amiais de Baixo;34;31;15;11;4;3;0;3;0;
185141608: Arneiro das Milhariças;50;47;26;13;8;4;0;3;1;
185141628: Gançaria;56;53;29;21;4;3;0;3;0;
185141613: Moçarria;86;69;43;18;8;17;4;11;1;
185141614: Pernes;118;60;28;18;14;58;51;6;1;
185141616: Póvoa da Isenta;122;89;52;24;13;33;18;15;1;
185141629: União das freguesias de Achete, Azoia de Baixo e Póvoa de Santarém;317;246;143;70;33;71;30;36;5;
185141630: União das freguesias de Azoia de Cima e Tremês;227;200;114;62;24;26;12;12;2;
185141631: União das freguesias de Casével e Vaqueiros;208;147;83;38;26;61;22;36;3;
185141632: União das freguesias de Romeira e Várzea;163;126;79;35;12;37;23;12;3;
185141633: União de freguesias da cidade de Santarém;446;286;156;91;40;159;66;90;3;
185141634: União das freguesias de São Vicente do Paul e Vale de Figueira;548;274;160;83;32;274;153;117;4;
185141625: Vale de Santarém;372;104;52;36;16;268;246;21;1;
186: Alto Alentejo;11929;7891;5047;2131;713;4038;2513;1416;109;
1861201: Alter do Chão;489;202;136;56;9;287;173;108;5;
186120101: Alter do Chão;183;89;65;21;4;93;56;35;2;
186120102: Chancelaria;81;55;35;17;3;26;15;10;1;
186120104: Cunheira;50;24;15;8;1;26;20;5;0;
186120103: Seda;175;33;22;10;2;141;82;58;1;
1861202: Arronches;504;330;218;79;33;174;128;34;13;
186120201: Assunção;258;130;83;27;19;128;107;14;8;
186120202: Esperança;172;147;98;38;12;25;8;14;3;
186120203: Mosteiros;74;53;37;14;2;21;13;6;1;
1861203: Avis;819;325;227;66;31;494;301;184;9;
186120302: Aldeia Velha;92;33;20;9;5;59;36;21;1;
186120303: Avis;210;85;61;16;8;125;74;49;2;
186120305: Ervedal;138;57;45;8;5;81;32;48;1;
186120306: Figueira e Barros;83;35;25;9;2;48;33;15;1;
186120309: União das freguesias de Alcórrego e Maranhão;98;39;29;8;2;59;33;24;2;
186120310: União das freguesias de Benavila e Valongo;198;76;49;17;10;122;93;27;2;
1861204: Campo Maior;853;514;337;114;63;339;149;176;15;
186120401: Nossa Senhora da Expectação;434;241;195;30;15;193;68;115;10;
186120402: Nossa Senhora da Graça dos Degolados;62;43;23;12;7;19;14;4;1;
186120403: São João Baptista;358;231;119;72;40;127;66;57;4;
1861205: Castelo de Vide;388;318;191;104;23;70;50;18;2;
186120501: Nossa Senhora da Graça de Póvoa e Meadas;76;49;29;13;6;27;23;2;2;
186120502: Santa Maria da Devesa;137;125;75;42;8;12;7;6;0;
186120503: Santiago Maior;78;72;43;24;4;6;5;1;0;
186120504: São João Baptista;97;73;44;24;5;24;15;9;0;
1861206: Crato;411;272;192;58;22;139;106;28;5;
186120601: Aldeia da Mata;35;32;23;6;2;3;1;2;0;
186120604: Gáfete;81;71;46;19;6;11;4;7;0;
186120605: Monte da Pedra;43;36;24;10;2;7;3;4;0;
186120607: União das freguesias de Crato e Mártires, Flor da Rosa e Vale do Peso;252;133;99;23;12;118;98;16;4;
1861207: Elvas;1187;547;390;103;54;640;430;189;20;
186120712: Assunção, Ajuda, Salvador e Santo Ildefonso;147;68;46;13;9;79;59;16;3;
186120713: Caia, São Pedro e Alcáçova;280;137;116;15;6;143;99;36;8;
186120706: Santa Eulália;83;26;21;3;2;57;48;8;2;
186120707: São Brás e São Lourenço;196;104;67;26;11;93;43;48;2;
186120708: São Vicente e Ventosa;142;32;19;8;5;110;76;32;2;
186120714: União das freguesias de Barbacena e Vila Fernando;139;71;50;12;10;68;51;16;1;
186120715: União das freguesias de Terrugem e Vila Boim;198;109;71;27;11;89;54;33;3;
1861208: Fronteira;446;232;140;63;29;214;142;66;6;
186120801: Cabeço de Vide;89;61;38;14;8;28;20;8;1;
186120802: Fronteira;289;135;80;37;18;154;105;44;5;
186120803: São Saturnino;68;37;22;12;3;31;16;14;1;
1861209: Gavião;801;708;447;223;38;93;66;22;4;
186120902: Belver;354;348;204;121;23;7;0;6;1;
186120903: Comenda;83;75;53;19;3;8;4;4;0;
186120905: Margem;124;118;77;35;6;6;0;5;1;
186120906: União das freguesias de Gavião e Atalaia;239;167;113;48;6;72;62;8;2;
1861210: Marvão;457;423;268;144;12;33;14;19;1;
186121001: Beirã;60;52;33;16;4;8;5;2;0;
186121002: Santa Maria de Marvão;60;59;35;21;3;1;1;0;0;
186121003: Santo António das Areias;117;112;69;42;2;5;1;4;0;
186121004: São Salvador da Aramenha;219;200;131;65;3;19;6;13;0;
1861211: Monforte;399;140;103;28;10;259;205;51;4;
186121101: Assumar;49;20;16;3;1;30;22;7;1;
186121102: Monforte;217;62;45;13;5;155;130;23;1;
186121103: Santo Aleixo;61;25;18;6;1;37;24;12;1;
186121104: Vaiamonte;71;34;24;7;3;38;28;9;1;
1861212: Nisa;1131;1019;646;296;77;112;54;55;3;
186121201: Alpalhão;124;105;76;24;5;19;11;8;1;
186121205: Montalvão;180;160;97;53;10;20;7;13;0;
186121207: Santana;108;104;58;38;8;4;1;3;0;
186121208: São Matias;86;83;63;16;4;3;1;2;0;
186121210: Tolosa;202;188;109;65;15;14;6;8;0;
186121211: União das freguesias de Arez e Amieira do Tejo;137;123;82;31;11;13;6;8;0;
186121212: União das freguesias de Espírito Santo, Nossa Senhora da Graça e São Simão;293;255;163;69;24;38;23;14;1;
